trade_date,symbol,shares,adjusted_close,market_value
2015-01-28,SZ159915,33800,1.668,56378.399999999994
2015-01-29,SH510260,47600,1.16,55215.99999999999
2015-01-29,SZ159902,18700,2.998092096052592,56064.322196183464
2015-01-29,SZ159915,33800,1.652,55837.6
2015-01-30,SH510500,34600,1.582,54737.200000000004
2015-01-30,SZ159902,18700,2.956102010673704,55279.10759959827
2015-01-30,SZ159915,33800,1.623,54857.4
2015-02-02,SH518880,63400,2.586,163952.4
2015-02-03,SH518880,63400,2.588,164079.2
2015-02-04,SH518880,63400,2.56,162304.0
2015-02-05,SH518880,63400,2.576,163318.4
2015-02-06,SH518880,63400,2.564,162557.6
2015-02-09,SH518880,63400,2.504,158753.6
2015-02-10,SH518880,63400,2.514,159387.59999999998
2015-02-11,SH511880,1400,108.14949018118338,151409.28625365673
2015-02-12,SZ159902,17400,3.057927967717507,53207.94663828462
2015-02-12,SZ159907,42700,1.251,53417.7
2015-02-12,SZ159915,31000,1.72,53320.0
2015-02-13,SZ159902,17400,3.1041170616342835,54011.63687243653
2015-02-13,SZ159907,42700,1.271,54271.7
2015-02-13,SZ159915,31000,1.761,54591.0
2015-02-16,SZ159902,17400,3.2038435144091424,55746.877150719076
2015-02-16,SZ159915,31000,1.83,56730.0
2015-02-17,SH513100,37900,1.437,54462.3
2015-02-17,SZ159902,17400,3.21224153148492,55893.00264783761
2015-02-17,SZ159915,31000,1.82,56420.0
2015-02-25,SZ159902,17400,3.1775997110473377,55290.234972223676
2015-02-25,SZ159907,43200,1.302,56246.4
2015-02-25,SZ159915,31000,1.803,55893.0
2015-02-26,SZ159902,17400,3.211191779350448,55874.736960697795
2015-02-26,SZ159907,43200,1.31,56592.0
2015-02-26,SZ159915,31000,1.814,56234.0
2015-02-27,SZ159902,17400,3.2363858305777806,56313.11345205338
2015-02-27,SZ159907,43200,1.323,57153.6
2015-02-27,SZ159915,31000,1.863,57753.0
2015-03-02,SZ159902,17400,3.2909729415703346,57262.929183323824
2015-03-02,SZ159907,43200,1.35,58320.00000000001
2015-03-02,SZ159915,31000,1.914,59334.0
2015-03-03,SZ159902,17400,3.2426843433846138,56422.70757489228
2015-03-03,SZ159907,43200,1.337,57758.4
2015-03-03,SZ159915,31000,1.883,58373.0
2015-03-04,SZ159902,17400,3.3077689757218898,57555.180177560884
2015-03-04,SZ159907,43200,1.362,58838.4
2015-03-04,SZ159915,31000,1.94,60140.0
2015-03-05,SZ159902,17400,3.3256147620079175,57865.696858937765
2015-03-05,SZ159907,43200,1.366,59011.200000000004
2015-03-05,SZ159915,31000,1.938,60078.0
2015-03-06,SZ159902,17400,3.239535086981197,56367.91051347283
2015-03-06,SZ159907,43200,1.338,57801.600000000006
2015-03-06,SZ159915,31000,1.88,58280.0
2015-03-09,SH510290,38200,1.51,57682.0
2015-03-09,SH510500,33200,1.749,58066.8
2015-03-09,SZ159915,31000,1.927,59737.0
2015-03-10,SZ159902,17600,3.3445103004284165,58863.38128754013
2015-03-10,SZ159907,42800,1.383,59192.4
2015-03-10,SZ159915,31000,1.972,61132.0
2015-03-11,SH510070,35200,1.692,59558.4
2015-03-11,SH510500,34200,1.758,60123.6
2015-03-11,SZ159902,17600,3.33191327481475,58641.6736367396
2015-03-12,SH510500,34200,1.756,60055.2
2015-03-12,SZ159902,17600,3.33191327481475,58641.6736367396
2015-03-12,SZ159907,43400,1.368,59371.200000000004
2015-03-13,SH510500,34200,1.778,60807.6
2015-03-13,SZ159902,17600,3.3770526165970547,59436.126052108164
2015-03-13,SZ159907,43400,1.389,60282.6
2015-03-16,SH510500,34200,1.835,62757.0
2015-03-16,SZ159902,17600,3.5019731205992457,61634.726922546724
2015-03-16,SZ159907,43400,1.44,62496.0
2015-03-17,SH510500,34200,1.86,63612.0
2015-03-17,SZ159902,17600,3.5093213855405514,61764.05638551371
2015-03-17,SZ159907,43400,1.454,63103.6
2015-03-18,SH510290,37100,1.649,61177.9
2015-03-18,SH510500,34200,1.889,64603.8
2015-03-18,SZ159907,43400,1.48,64232.0
2015-03-19,SH510500,34200,1.908,65253.6
2015-03-19,SH510630,43000,1.449,62307.0
2015-03-19,SH510660,44900,1.389,62366.1
2015-03-20,SH510290,38300,1.675,64152.5
2015-03-20,SH510630,43000,1.448,62264.0
2015-03-20,SZ159902,17700,3.615346351122243,63991.6304148637
2015-03-23,SH510630,43000,1.478,63554.0
2015-03-23,SH510880,19600,3.3398207125203947,65460.485965399734
2015-03-23,SZ159902,17700,3.737117598721018,66146.98149736202
2015-03-24,SH510170,30200,2.18,65836.0
2015-03-24,SH510260,46900,1.365,64018.5
2015-03-24,SH510410,74400,0.873,64951.2
2015-03-25,SH510170,30200,2.163,65322.59999999999
2015-03-25,SH510260,46900,1.367,64112.3
2015-03-25,SH510630,44400,1.482,65800.8
2015-03-26,SH510170,30200,2.162,65292.399999999994
2015-03-26,SH510410,74900,0.879,65837.1
2015-03-26,SH510630,44400,1.495,66378.0
2015-03-27,SH510170,30200,2.17,65534.0
2015-03-27,SH510410,74900,0.884,66211.6
2015-03-27,SH510660,45600,1.471,67077.6
2015-03-30,SH510160,113700,0.606,68902.2
2015-03-30,SH510170,30200,2.187,66047.4
2015-03-30,SH510660,45600,1.494,68126.4
2015-03-31,SH510170,30200,2.2,66440.0
2015-03-31,SH510410,78400,0.886,69462.4
2015-03-31,SH510660,45600,1.489,67898.40000000001
2015-04-01,SH510170,30200,2.211,66772.2
2015-04-01,SH510410,78400,0.895,70168.0
2015-04-01,SH510660,45600,1.524,69494.4
2015-04-02,SH510170,30200,2.231,67376.2
2015-04-02,SH510300,16300,4.2831815145307495,69815.85868685122
2015-04-02,SH510410,78400,0.908,71187.2
2015-04-03,SH510060,35700,1.982,70757.4
2015-04-03,SH510170,30200,2.252,68010.4
2015-04-03,SH510410,78400,0.915,71736.0
2015-04-07,SH510170,30200,2.3,69460.0
2015-04-07,SH510410,78400,0.934,73225.6
2015-04-07,SZ159923,47200,1.536,72499.2
2015-04-08,SH510110,18800,3.895,73226.0
2015-04-08,SH510630,45100,1.61,72611.0
2015-04-08,SH510650,40500,1.825,73912.5
2015-04-09,SH513030,216400,1.019,220511.59999999998
2015-04-10,SH510170,98800,2.289,226153.2
2015-04-13,SH510170,98800,2.348,231982.4
2015-04-13,SH513030,200,1.031,206.2
2015-04-14,SH510170,98800,2.349,232081.2
2015-04-14,SH513030,200,1.022,204.4
2015-04-15,SH510170,98800,2.303,227536.4
2015-04-15,SH510410,200,0.924,184.8
2015-04-16,SH510170,98800,2.339,231093.19999999998
2015-04-17,SH510410,121600,1.003,121964.79999999999
2015-04-17,SZ159903,78700,1.481,116554.70000000001
2015-04-20,SZ159903,78700,1.45,114115.0
2015-04-21,SH511880,2100,109.28843795363184,229505.71970262687
2015-04-22,SH510170,31600,2.515,79474.0
2015-04-22,SH510410,77200,1.031,79593.2
2015-04-22,SZ159903,51900,1.544,80133.6
2015-04-23,SH510170,31600,2.599,82128.40000000001
2015-04-23,SZ159903,51900,1.544,80133.6
2015-04-23,SZ159907,44500,1.796,79922.0
2015-04-24,SH510650,43100,1.87,80597.0
2015-04-24,SZ159903,51900,1.53,79407.0
2015-04-24,SZ159907,44500,1.798,80011.0
2015-04-27,SH510110,19000,4.14,78660.0
2015-04-27,SZ159903,51900,1.553,80600.7
2015-04-27,SZ159915,29600,2.65,78440.0
2015-04-28,SH510110,19000,4.1,77900.0
2015-04-28,SZ159903,51900,1.541,79977.9
2015-04-28,SZ159915,29600,2.583,76456.8
2015-04-29,SH510650,41500,1.917,79555.5
2015-04-29,SZ159903,51900,1.565,81223.5
2015-04-29,SZ159915,29600,2.723,80600.8
2015-04-30,SH510650,41500,1.89,78435.0
2015-04-30,SZ159903,51900,1.559,80912.09999999999
2015-04-30,SZ159915,29600,2.748,81340.8
2015-05-04,SH510660,45500,1.723,78396.5
2015-05-04,SZ159903,51900,1.561,81015.9
2015-05-04,SZ159915,29600,2.74,81104.0
2015-05-05,SH510630,46400,1.69,78416.0
2015-05-05,SH510660,45500,1.696,77168.0
2015-05-05,SH510880,19700,3.918134591113982,77187.25144494545
2015-05-06,SH513100,80500,1.437,115678.5
2015-05-06,SH513500,100500,1.152,115775.99999999999
2015-05-07,SH513100,80500,1.435,115517.5
2015-05-07,SH513500,100500,1.15,115574.99999999999
2015-05-08,SH513100,80500,1.45,116725.0
2015-05-08,SH513500,100500,1.155,116077.5
2015-05-11,SH513100,80500,1.457,117288.5
2015-05-11,SH513500,100500,1.163,116881.5
2015-05-12,SH510120,18800,4.179,78565.20000000001
2015-05-12,SH510420,37600,2.097,78847.2
2015-05-12,SH510660,44600,1.777,79254.2
2015-05-13,SH510120,18800,4.145,77925.99999999999
2015-05-13,SH510160,105400,0.745,78523.0
2015-05-13,SH510420,37600,2.089,78546.4
2015-05-14,SH510120,18800,4.16,78208.0
2015-05-14,SZ159902,16500,4.721785100855938,77909.45416412299
2015-05-14,SZ159912,43400,1.825,79205.0
2015-05-15,SH510120,18800,4.075,76610.0
2015-05-15,SZ159902,16500,4.687143280418355,77337.86412690286
2015-05-15,SZ159907,39800,1.978,78724.4
2015-05-18,SZ159902,16500,4.8530041176649625,80074.56794147188
2015-05-18,SZ159907,39800,2.023,80515.40000000001
2015-05-18,SZ159912,43000,1.808,77744.0
2015-05-19,SH510420,77600,2.12,164512.0
2015-05-19,SZ159912,43000,1.861,80023.0
2015-05-20,SH510660,45400,1.83,83082.0
2015-05-20,SZ159902,16400,5.09129785219015,83497.28477591847
2015-05-20,SZ159907,38400,2.12,81408.0
2015-05-21,SH510290,37300,2.277,84932.1
2015-05-21,SH510660,45400,1.905,86487.0
2015-05-21,SZ159929,45300,1.905,86296.5
2015-05-22,SH510290,37300,2.327,86797.09999999999
2015-05-22,SH510500,35200,2.48025,87304.79999999999
2015-05-22,SZ159929,45300,1.938,87791.4
2015-05-25,SH510290,37300,2.412,89967.59999999999
2015-05-25,SH510660,44100,1.974,87053.4
2015-05-25,SZ159929,45300,1.97,89241.0
2015-05-26,SH510290,37300,2.52,93996.0
2015-05-26,SH510660,44100,2.002,88288.2
2015-05-26,SZ159929,45300,2.0,90600.0
2015-05-27,SH510290,37300,2.524,94145.2
2015-05-27,SH510660,44100,2.031,89567.1
2015-05-27,SZ159903,51500,1.759,90588.5
2015-05-28,SH510630,46600,1.92,89472.0
2015-05-28,SH510660,44100,1.931,85157.1
2015-05-28,SZ159903,51500,1.671,86056.5
2015-05-29,SH511880,2300,109.45083749436812,251736.92623704666
2015-06-01,SH511880,2300,109.45191298801538,251739.39987243537
2015-06-02,SH511880,2300,109.44330903883728,251719.61078932576
2015-06-03,SH510420,36200,2.38,86156.0
2015-06-03,SZ159903,47100,1.823,85863.3
2015-06-03,SZ159928,45900,1.831,84042.9
2015-06-04,SH510170,28600,2.89,82654.0
2015-06-04,SH510420,36200,2.307,83513.4
2015-06-04,SZ159903,47100,1.83,86193.0
2015-06-05,SH510120,20000,4.599,91980.0
2015-06-05,SH510170,28600,3.027,86572.2
2015-06-05,SH510880,18900,4.598640480382741,86914.3050792338
2015-06-08,SH510120,20000,4.786,95719.99999999999
2015-06-08,SH510410,72200,1.209,87289.8
2015-06-08,SH510880,18900,4.70663885530082,88955.47436518551
2015-06-09,SH510120,20000,4.738,94760.00000000001
2015-06-09,SH510210,16000,5.479,87664.0
2015-06-09,SH510410,72200,1.225,88445.0
2015-06-10,SH510210,16000,5.529,88464.0
2015-06-10,SH510220,13300,6.967,92661.09999999999
2015-06-10,SH510300,16500,5.505003276314514,90832.55405918948
2015-06-11,SH510160,108700,0.823,89460.09999999999
2015-06-11,SH510270,58400,1.55,90520.0
2015-06-11,SH510300,16500,5.50605025297414,90849.82917407331
2015-06-12,SH510160,108700,0.826,89786.2
2015-06-12,SH510210,16400,5.53,90692.0
2015-06-12,SH510300,16500,5.546882342699562,91523.55865454278
2015-06-15,SH510120,19300,4.61,88973.0
2015-06-15,SH510210,16400,5.529,90675.6
2015-06-15,SZ159909,9800,9.154,89709.2
2015-06-16,SH511880,2400,109.62721845251878,263105.32428604504
2015-06-17,SH511880,2400,109.66055875558384,263185.3410134012
2015-06-18,SH511880,2400,109.66378523652561,263193.08456766146
2015-06-19,SH511880,2400,109.7046539951215,263291.1695882916
2015-06-23,SH511880,2400,109.72186189347767,263332.4685443464
2015-06-24,SH511880,2400,109.77563657584066,263461.5277820176
2015-06-25,SH511880,2400,109.77456108219342,263458.9465972642
2015-06-26,SH511880,2400,109.77886305678244,263469.27133627783
2015-06-29,SH511880,2400,109.77025910760437,263448.6218582505
2015-06-30,SH511880,2400,109.76273065207356,263430.55356497655
2015-07-01,SH511880,2400,109.78639151231327,263487.33962955186
2015-07-02,SH511880,2400,109.79284447419683,263502.8267380724
2015-07-03,SH511880,2400,109.81220335984752,263549.288063634
2015-07-06,SH511880,2400,109.88641242150847,263727.38981162035
2015-07-07,SH511880,2400,109.97460290058379,263939.0469614011
2015-07-08,SH511880,2400,109.89716735798108,263753.20165915455
2015-07-09,SH511880,2400,109.91007328174818,263784.17587619566
2015-07-10,SH511880,2400,109.92728118010434,263825.47483225045
2015-07-13,SH511880,2400,109.93696062292969,263848.70549503126
2015-07-14,SH511880,2400,109.9477155594023,263874.5173425655
2015-07-15,SH511880,2400,109.96277247046393,263910.6539291134
2015-07-16,SH511880,2400,109.97998036882011,263951.95288516826
2015-07-17,SH511880,2400,110.01869814012147,264044.8755362915
2015-07-20,SH511880,2400,110.01869814012147,264044.8755362915
2015-07-21,SH511880,2400,110.0230001147105,264055.2002753052
2015-07-22,SH511880,2400,110.0230001147105,264055.2002753052
2015-07-23,SH511880,2400,110.03052857024133,264073.26856857917
2015-07-24,SH511880,2400,110.04666097495023,264111.98633988056
2015-07-27,SH511880,2400,110.0660198606009,264158.4476654422
2015-07-28,SH511880,2400,110.07462380977898,264179.09714346955
2015-07-29,SH511880,2400,110.07785029072076,264186.84069772984
2015-07-30,SH511880,2400,110.11011510013857,264264.2762403326
2015-07-31,SH513100,173500,1.526,264761.0
2015-08-03,SH513100,173500,1.528,265108.0
2015-08-04,SH513100,173500,1.511,262158.5
2015-08-05,SH513100,173500,1.502,260597.0
2015-08-06,SH513100,173500,1.52,263720.0
2015-08-07,SH513100,173500,1.497,259729.50000000003
2015-08-10,SH511880,2300,110.1552858333235,253357.15741664407
2015-08-11,SH511880,2300,110.1552858333235,253357.15741664407
2015-08-12,SH513100,169500,1.529,259165.5
2015-08-13,SH513100,169500,1.544,261708.0
2015-08-14,SH513100,169500,1.552,263064.0
2015-08-17,SH513100,169500,1.557,263911.5
2015-08-18,SH513100,169500,1.577,267301.5
2015-08-19,SH513100,169500,1.558,264081.0
2015-08-20,SH513100,169500,1.537,260521.5
2015-08-21,SH513100,169500,1.487,252046.50000000003
2015-08-24,SH518880,99500,2.381,236909.49999999997
2015-08-25,SH518880,99500,2.368,235616.0
2015-08-26,SH518880,99500,2.349,233725.50000000003
2015-08-27,SH518880,99500,2.322,231039.0
2015-08-28,SH518880,99500,2.333,232133.50000000003
2015-08-31,SH518880,99500,2.339,232730.5
2015-09-01,SH518880,99500,2.354,234223.0
2015-09-02,SH518880,99500,2.351,233924.5
2015-09-07,SH518880,99500,2.313,230143.50000000003
2015-09-08,SH518880,99500,2.303,229148.5
2015-09-09,SH511880,2000,110.36178061359743,220723.56122719488
2015-09-10,SH511880,2000,110.37468653736455,220749.3730747291
2015-09-11,SH511880,2000,110.39727190395702,220794.54380791404
2015-09-14,SH511880,2000,110.40372486584059,220807.44973168118
2015-09-15,SH511880,2000,110.41340430866592,220826.80861733184
2015-09-16,SH511880,2000,110.42631023243304,220852.62046486608
2015-09-17,SH511880,2000,110.42415924513853,220848.31849027704
2015-09-18,SH511880,2000,110.44351813078922,220887.03626157844
2015-09-21,SH511880,2000,110.44674461173099,220893.48922346198
2015-09-22,SH511880,2000,110.45749954820359,220914.99909640718
2015-09-23,SH511880,2000,110.46287701643989,220925.75403287978
2015-09-24,SH511880,2000,110.46610349738168,220932.20699476337
2015-09-25,SH511880,2000,110.48223590209058,220964.47180418117
2015-09-28,SH511880,2000,110.50159478774125,221003.1895754825
2015-09-29,SH511880,2000,110.50912324327207,221018.24648654414
2015-09-30,SH511880,2000,110.55644496375153,221112.88992750307
2015-10-08,SH511880,2000,110.54246354633715,221084.9270926743
2015-10-09,SH511880,2000,110.5704263811659,221140.8527623318
2015-10-12,SZ159915,108800,2.22,241536.00000000003
2015-10-13,SH511880,2100,110.59623822870014,232252.1002802703
2015-10-14,SZ159915,107000,2.182,233474.0
2015-10-15,SH511880,2100,110.62742754447068,232317.59784338842
2015-10-16,SH518880,96700,2.402,232273.40000000002
2015-10-19,SH510290,44700,1.717,76749.90000000001
2015-10-19,SH510500,43000,1.805,77615.0
2015-10-19,SZ159902,20600,3.722421068838407,76681.87401807119
2015-10-20,SH510290,44700,1.764,78850.8
2015-10-20,SH510500,43000,1.82275,78378.25
2015-10-20,SZ159902,20600,3.8347445472269324,78995.7376728748
2015-10-21,SH510290,44700,1.629,72816.3
2015-10-21,SH510500,43000,1.717,73831.0
2015-10-21,SZ159902,20600,3.6027493255085767,74216.63610547667
2015-10-22,SH510300,20100,3.7398006281847556,75169.99262651359
2015-10-22,SH510660,50400,1.529,77061.59999999999
2015-10-22,SH518880,31100,2.389,74297.9
2015-10-23,SH510300,20100,3.8057601577412052,76495.77917059822
2015-10-23,SH510660,50400,1.577,79480.8
2015-10-23,SZ159929,50200,1.568,78713.6
2015-10-26,SH510300,20100,3.8120420176989627,76622.04455574915
2015-10-26,SH510660,50400,1.587,79984.8
2015-10-26,SH510880,24700,3.2283385190565705,79739.96142069729
2015-10-27,SH510300,20100,3.814135971018215,76664.13301746613
2015-10-27,SH510660,50400,1.59,80136.0
2015-10-27,SZ159929,51900,1.567,81327.3
2015-10-28,SH510300,20100,3.747129464802139,75317.302242523
2015-10-28,SH510660,50400,1.56,78624.0
2015-10-28,SZ159929,51900,1.519,78836.09999999999
2015-10-29,SH510660,50400,1.572,79228.8
2015-10-29,SH510880,23900,3.193500333599126,76324.65797301912
2015-10-29,SZ159920,68200,1.128,76929.59999999999
2015-10-30,SH510660,50400,1.572,79228.8
2015-11-02,SH518880,99000,2.34,231660.0
2015-11-03,SH511880,2000,110.77692116143986,221553.8423228797
2015-11-04,SH511880,2000,110.78122313602888,221562.44627205777
2015-11-05,SH510300,19900,3.943961076811863,78484.82542855607
2015-11-05,SH510660,48100,1.598,76863.8
2015-11-05,SZ159902,19400,3.9386700085396793,76410.19816566978
2015-11-06,SH510500,41700,1.91825,79991.025
2015-11-06,SZ159902,19400,4.044694974121372,78467.08249795462
2015-11-06,SZ159915,31700,2.548,80771.6
2015-11-09,SZ159902,19400,4.109779606458647,79729.72436529776
2015-11-09,SZ159903,61900,1.298,80346.2
2015-11-09,SZ159915,31700,2.583,81881.1
2015-11-10,SZ159902,19400,4.126575640610203,80055.56742783794
2015-11-10,SZ159903,61900,1.316,81460.40000000001
2015-11-10,SZ159915,31700,2.609,82705.3
2015-11-11,SZ159902,19400,4.181162751602757,81114.55738109349
2015-11-11,SZ159903,61900,1.328,82203.2
2015-11-11,SZ159915,31700,2.68,84956.0
2015-11-12,SH510500,42800,1.9865,85022.2
2015-11-12,SZ159902,19400,4.188511016544062,81257.1137209548
2015-11-12,SZ159903,61900,1.317,81522.3
2015-11-13,SZ159902,19400,4.087734811634731,79302.05534571379
2015-11-13,SZ159903,61900,1.292,79974.8
2015-11-13,SZ159915,32200,2.58,83076.0
2015-11-16,SZ159902,19400,4.183262255871701,81155.287763911
2015-11-16,SZ159915,32200,2.67,85974.0
2015-11-16,SZ159943,6300,12.93,81459.0
2015-11-17,SZ159902,19400,4.1213268799378415,79953.74147079412
2015-11-17,SZ159915,32200,2.569,82721.8
2015-11-17,SZ159943,6300,12.89,81207.0
2015-11-18,SH510500,42500,1.93225,82120.625
2015-11-18,SZ159902,19400,4.059391504003982,78752.19517767726
2015-11-18,SZ159943,6300,12.723,80154.90000000001
2015-11-19,SH511880,2100,110.91673533558367,232925.1442047257
2015-11-20,SH511880,2100,110.93071675299805,232954.5051812959
2015-11-23,SH510500,40000,1.99,79600.0
2015-11-23,SZ159902,19100,4.16331696531673,79519.35403754954
2015-11-23,SZ159915,30400,2.619,79617.6
2015-11-24,SZ159902,19100,4.220003580578227,80602.06838904414
2015-11-24,SZ159915,30400,2.663,80955.2
2015-11-25,SH510500,39500,2.04175,80649.125
2015-11-25,SZ159902,19100,4.298734990663642,82105.83832167556
2015-11-25,SZ159915,30400,2.746,83478.4
2015-11-26,SH510500,39500,2.023,79908.5
2015-11-26,SZ159902,19100,4.235749862595311,80902.82237557044
2015-11-26,SZ159915,30400,2.674,81289.59999999999
2015-11-27,SH510500,39500,1.902,75129.0
2015-11-27,SZ159902,19100,3.9344710000017913,75148.39610003421
2015-11-27,SZ159915,30400,2.496,75878.4
2015-11-30,SH511880,2000,110.96190606876858,221923.81213753717
2015-12-01,SH511880,2000,110.99954834642269,221999.09669284537
2015-12-02,SH511880,2000,111.00922778924803,222018.45557849607
2015-12-03,SH511880,2000,111.02428470030966,222048.56940061934
2015-12-04,SH511880,2000,111.04471907960762,222089.43815921523
2015-12-07,SH511880,2000,111.06300247161103,222126.00494322207
2015-12-08,SH511880,2000,111.07375740808364,222147.51481616727
2015-12-09,SH511880,2000,111.0640779652583,222128.1559305166
2015-12-10,SH511880,2000,111.0748329017309,222149.6658034618
2015-12-11,SH511880,2000,111.09311629373433,222186.23258746866
2015-12-14,SH511880,2000,111.10494672385418,222209.89344770837
2015-12-15,SH511880,2000,111.11355067303225,222227.1013460645
2015-12-16,SH511880,2000,111.13075857138843,222261.51714277687
2015-12-17,SH511880,2000,111.13828702691926,222276.57405383853
2015-12-18,SH511880,2000,111.15764591256993,222315.29182513987
2015-12-21,SH511880,2000,111.15872140621718,222317.44281243437
2015-12-22,SH511880,2000,111.15334393798089,222306.6878759618
2015-12-23,SH511880,2000,111.16302338080622,222326.04676161244
2015-12-24,SH511880,2000,111.16947634268979,222338.95268537957
2015-12-25,SH510660,133200,1.71,227772.0
2015-12-28,SH510660,133200,1.683,224175.6
2015-12-29,SH518880,100000,2.248,224800.00000000003
2015-12-30,SH518880,100000,2.245,224500.0
2015-12-31,SH518880,100000,2.232,223200.00000000003
2016-01-04,SH518880,100000,2.251,225100.0
2016-01-05,SH518880,100000,2.27,227000.0
2016-01-06,SH518880,100000,2.289,228900.00000000003
2016-01-07,SH518880,100000,2.339,233900.0
2016-01-08,SH518880,100000,2.338,233800.0
2016-01-11,SH518880,100000,2.347,234700.0
2016-01-12,SH518880,100000,2.318,231800.0
2016-01-13,SH518880,100000,2.3,229999.99999999997
2016-01-14,SH518880,100000,2.317,231700.00000000003
2016-01-15,SH518880,100000,2.304,230399.99999999997
2016-01-18,SH518880,100000,2.313,231300.00000000003
2016-01-19,SH518880,100000,2.311,231100.0
2016-01-20,SH518880,100000,2.329,232900.00000000003
2016-01-21,SH518880,100000,2.35,235000.0
2016-01-22,SH518880,100000,2.335,233500.0
2016-01-25,SH518880,100000,2.339,233900.0
2016-01-26,SH518880,100000,2.379,237900.0
2016-01-27,SH518880,100000,2.375,237500.0
2016-01-28,SH518880,100000,2.361,236100.00000000003
2016-01-29,SH518880,100000,2.363,236300.0
2016-02-01,SH518880,100000,2.383,238300.0
2016-02-02,SH518880,100000,2.389,238899.99999999997
2016-02-03,SH518880,100000,2.399,239900.0
2016-02-04,SH518880,100000,2.421,242099.99999999997
2016-02-05,SH518880,100000,2.451,245100.0
2016-02-15,SH518880,100000,2.547,254700.00000000003
2016-02-16,SH511880,2200,111.6196058148339,245563.1327926346
2016-02-17,SH511880,2200,111.620717043699,245565.57749613782
2016-02-18,SH518880,99500,2.537,252431.5
2016-02-19,SH518880,99500,2.574,256112.99999999997
2016-02-22,SH518880,99500,2.555,254222.50000000003
2016-02-23,SH518880,99500,2.557,254421.5
2016-02-24,SH518880,99500,2.577,256411.5
2016-02-25,SH518880,99500,2.614,260093.0
2016-02-26,SH518880,99500,2.612,259894.0
2016-02-29,SH518880,99500,2.587,257406.50000000003
2016-03-01,SH518880,99500,2.626,261287.0
2016-03-02,SH518880,99500,2.595,258202.50000000003
2016-03-03,SH518880,99500,2.617,260391.5
2016-03-04,SH518880,99500,2.651,263774.5
2016-03-07,SH518880,99500,2.649,263575.5
2016-03-08,SH518880,99500,2.662,264869.0
2016-03-09,SH518880,99500,2.634,262083.0
2016-03-10,SH518880,99500,2.618,260491.0
2016-03-11,SH518880,99500,2.651,263774.5
2016-03-14,SH518880,99500,2.624,261088.0
2016-03-15,SH510900,145000,0.881,127745.0
2016-03-15,SZ159920,125000,1.025,128124.99999999999
2016-03-16,SH510900,145000,0.876,127020.0
2016-03-16,SZ159920,125000,1.022,127750.0
2016-03-17,SH510900,145000,0.894,129630.0
2016-03-17,SZ159920,125000,1.031,128874.99999999999
2016-03-18,SH510900,145000,0.901,130645.0
2016-03-18,SZ159920,125000,1.035,129374.99999999999
2016-03-21,SH510900,145000,0.908,131660.0
2016-03-21,SZ159920,125000,1.04,130000.0
2016-03-22,SH510900,145000,0.902,130790.0
2016-03-22,SZ159920,125000,1.036,129500.0
2016-03-23,SH510900,145000,0.899,130355.0
2016-03-23,SZ159920,125000,1.039,129874.99999999999
2016-03-24,SH510900,145000,0.885,128325.0
2016-03-24,SZ159920,125000,1.027,128374.99999999999
2016-03-25,SH510300,25300,3.3882860612585457,85723.6373498412
2016-03-25,SH510630,62100,1.386,86070.59999999999
2016-03-25,SH510880,30300,2.8240939430279024,85570.04647374545
2016-03-28,SH510300,25300,3.3563712788919027,84916.19335596514
