trade_date,daily_return,total_value,gross_traded,transaction_cost,cash_ratio,exposure
2015-08-12,-0.01634192331866746,1.4085,0.0,0.0,,
2015-08-13,0.009797657082001976,1.4223,0.0,0.0,,
2015-08-14,0.0013358644449130708,1.4242,0.0,0.0,,
2015-08-17,0.013481252633057217,1.4434,0.0,0.0,,
2015-08-18,0.010184287099902933,1.4581,0.0,0.0,,
2015-08-19,-0.003086208079006947,1.4536,0.0,0.0,,
2015-08-20,-0.01320858558062743,1.4344,0.0,0.0,,
2015-08-21,-0.023215281650864394,1.4011,0.0,0.0,,
2015-08-24,-0.0037113696381413375,1.3959000000000001,0.0,0.0,,
2015-08-25,-0.005516154452324895,1.3881999999999999,0.0,0.0,,
2015-08-26,-0.007995965999135546,1.3771,0.0,0.0,,
2015-08-27,-0.011473386101227279,1.3613,0.0,0.0,,
2015-08-28,0.0047013883787556665,1.3677000000000001,0.0,0.0,,
2015-08-31,0.002559040725305106,1.3712,0.0,0.0,,
2015-09-01,0.0064177362893815815,1.38,0.0,0.0,,
2015-09-02,-0.0012318840579710333,1.3782999999999999,0.0,0.0,,
2015-09-07,-0.016179351374881912,1.356,0.0,0.0,,
2015-09-08,-0.004277286135693226,1.3502,0.0,0.0,,
2015-09-09,0.004517849207524849,1.3563,0.0,0.0,,
2015-09-10,7.373000073718217e-05,1.3564,0.0,0.0,,
2015-09-11,0.00022117369507523854,1.3567,0.0,0.0,,
2015-09-14,7.37082626962593e-05,1.3568,0.0,0.0,,
2015-09-15,7.370283018870438e-05,1.3569,0.0,0.0,,
2015-09-16,7.369739848184231e-05,1.357,0.0,0.0,,
2015-09-17,0.0,1.357,0.0,0.0,,
2015-09-18,0.00022107590272657518,1.3573,0.0,0.0,,
2015-09-21,0.0,1.3573,0.0,0.0,,
2015-09-22,7.367567965821387e-05,1.3574,0.0,0.0,,
2015-09-23,7.367025195215149e-05,1.3575,0.0,0.0,,
2015-09-24,0.0,1.3575,0.0,0.0,,
2015-09-25,0.0001473296500920096,1.3577,0.0,0.0,,
2015-09-28,0.00022096192089571254,1.358,0.0,0.0,,
2015-09-29,0.0,1.358,0.0,0.0,,
2015-09-30,0.00044182621502208974,1.3586,0.0,0.0,,
2015-10-08,-0.0001472103636095401,1.3584,0.0,0.0,,
2015-10-09,0.01538574793875136,1.3793,0.0,0.0,,
2015-10-12,0.06438048285362141,1.4681,0.0,0.0,,
2015-10-13,-0.003269532048225554,1.4633,0.0,0.0,,
2015-10-14,-0.02084329939178564,1.4328,0.0,0.0,,
2015-10-15,0.04320212171970961,1.4947,0.0,0.0,,
2015-10-16,0.021342075332842825,1.5266,0.0,0.0,,
2015-10-19,-0.00281671688720031,1.5223,0.0,0.0,,
2015-10-20,0.03626092097484079,1.5775000000000001,0.0,0.0,,
2015-10-21,-0.057939778129952546,1.4861,0.0,0.0,,
2015-10-22,0.02752170109683072,1.5270000000000001,0.0,0.0,,
2015-10-23,0.03136869679109355,1.5749,0.0,0.0,,
2015-10-26,0.0063496094990158625,1.5849,0.0,0.0,,
2015-10-27,0.0018928639030852956,1.5878999999999999,0.0,0.0,,
2015-10-28,-0.018829901127275006,1.5579999999999998,0.0,0.0,,
2015-10-29,0.0076379974326059585,1.5699,0.0,0.0,,
2015-10-30,0.0,1.5699,0.0,0.0,,
2015-11-02,0.0012739664946810336,1.5718999999999999,0.0,0.0,,
2015-11-03,0.012214517462943109,1.5911,0.0,0.0,,
2015-11-04,0.0020111872289612087,1.5943,0.0,0.0,,
2015-11-05,-0.010161199272407995,1.5781,0.0,0.0,,
2015-11-06,0.018249794056143465,1.6069,0.0,0.0,,
2015-11-09,0.013753189370838248,1.629,0.0,0.0,,
2015-11-10,0.010067526089625467,1.6454,0.0,0.0,,
2015-11-11,0.02722742190348848,1.6902,0.0,0.0,,
2015-11-12,-0.011951248372973566,1.67,0.0,0.0,,
2015-11-13,-0.025209580838323364,1.6279,0.0,0.0,,
2015-11-16,0.02917869648012794,1.6754000000000002,0.0,0.0,,
2015-11-17,-0.01557836934463408,1.6493000000000002,0.0,0.0,,
2015-11-18,-0.007215182198508585,1.6374,0.0,0.0,,
2015-11-19,0.008000488579455345,1.6505,0.0,0.0,,
2015-11-20,0.0001817631020901711,1.6507999999999998,0.0,0.0,,
2015-11-23,0.003392294645020666,1.6564,0.0,0.0,,
2015-11-24,0.012738468968848116,1.6775,0.0,0.0,,
2015-11-25,0.03350223546944853,1.7337,0.0,0.0,,
2015-11-26,-0.008767376131972093,1.7185,0.0,0.0,,
2015-11-27,-0.04701774803607783,1.6377000000000002,0.0,0.0,,
2015-11-30,-0.061732918116871316,1.5366,0.0,0.0,,
2015-12-01,0.0003253937264091622,1.5371000000000001,0.0,0.0,,
2015-12-02,6.505757595465234e-05,1.5372,0.0,0.0,,
