test_year,selected_trial,training_sharpe,test_return,test_sharpe
2019,grid_115,0.6994584202766418,0.30109429359436035,1.6548354625701904
2020,grid_115,0.8850501775741577,0.29028046131134033,1.0537196397781372
2021,grid_021,1.2526702880859375,-0.055107831954956055,-0.13205167651176453
2022,grid_021,1.0530893802642822,0.5070339441299438,1.9779788255691528
2023,grid_021,1.166183352470398,0.3858494758605957,1.3677870035171509
2024,grid_021,1.1904520988464355,0.32318997383117676,0.9956321120262146
2025,grid_021,1.1519452333450317,0.15044164657592773,0.6044468879699707
2026,grid_194,1.0906847715377808,0.32031798362731934,1.4588602781295776
