year,strategy_return,benchmark_return,excess_return
2019,0.24540795802321425,0.3606961965560913,-0.08472739089347825
2020,0.1575204344598813,0.2721074626520459,-0.09007653170533059
2021,0.044115390130389454,-0.05198716608417131,0.10137263207461333
2022,-0.16709821216769827,-0.21632791414537078,0.06281926186510178
2023,0.017869223779947596,-0.11378155183477212,0.1485534135373523
2024,-0.1115618934962096,0.14683299616951362,-0.22531169797937156
2025,0.013590863890247995,0.17663174838405737,-0.13856577023161554
