year,strategy_return,benchmark_return,excess_return
2019,0.19380478724420103,0.3606961965560913,-0.12265148512525481
2020,0.5143040582706506,0.2721074626520459,0.1903900438675845
2021,0.020313411065886244,-0.05198716608417131,0.07626539912061658
2022,-0.14469530186298285,-0.21632791414537078,0.0914063593374892
2023,-0.08919351264185493,-0.11378155183477212,0.02774489658144974
2024,-0.03865564640042862,0.14683299616951362,-0.1617398899312147
2025,0.5914107804112176,0.17663174838405737,0.3525138877110894
