total_return,annualized_return,maximum_drawdown,sharpe,annualized_volatility,turnover,average_cash_ratio,maximum_cash_ratio,longest_underwater_trading_days,scenario,method,cost_label,period_start,period_end,initial_cash,sortino,trade_count,order_count,rejected_order_count,unfilled_shares,total_fees,commission_rate,minimum_commission,slippage_rate,maximum_volume_ratio,execution_policy,risk_off_transition_count,risk_on_transition_count,parameter_selection_used_oos,yearly_returns_json
0.037405070162412235,0.007054334771276816,0.3220165230894656,0.12156129566732266,0.14760619770460626,8.413248360569458,0.02836806418378145,1.0,1194,frozen-source-cost-proxy,switch,platform-default proxy; source did not declare costs,2021-03-08,2026-07-24,200000.0,0.15388438248259884,9,9,0,100,454.70979943654004,0.0003,5.0,0.0,1.0,source-sequential,2,3,False,"{""2021"": 0.009552785496009575, ""2022"": -0.20079204342768964, ""2023"": -0.0011490180324692512, ""2024"": 0.05025104829339866, ""2025"": 0.20788429707884926, ""2026"": 0.014706344897359225}"
0.03309956867385688,0.0062529242679096875,0.3221655946679687,0.11618990160564134,0.1477062340652875,8.425658921199355,0.027157088732502877,1.0,1195,causal-baseline-cost,switch,realistic baseline,2021-03-08,2026-07-24,200000.0,0.1471078984981407,9,9,0,200,454.3384941856298,0.0003,5.0,0.0005,0.01,sell-first,2,3,False,"{""2021"": 0.009054109627300688, ""2022"": -0.2008912751197578, ""2023"": -0.003080204112685947, ""2024"": 0.0482630269225488, ""2025"": 0.2082110407888409, ""2026"": 0.014725476330194276}"
0.02348280150821891,0.004453094411242198,0.32240445920079097,0.1040935133203115,0.14778634935858537,8.297598579480484,0.035290952566586445,1.0,1197,causal-double-cost,switch,double friction,2021-03-08,2026-07-24,200000.0,0.13174671907525073,9,9,0,400,890.7121782517723,0.0006,5.0,0.001,0.01,sell-first,2,3,False,"{""2021"": 0.008256018856316327, ""2022"": -0.20105029174811861, ""2023"": -0.006220515003221183, ""2024"": 0.04266114333959825, ""2025"": 0.2083819303786223, ""2026"": 0.014735478102923638}"
-0.020792194697444755,-0.004014011847101484,0.37194512805971003,0.06748546656554084,0.17989956265687332,1.2046554785501207,0.000462728638358271,0.0005963974811538546,1194,csi300-buy-hold,risk-buy-hold,realistic baseline,2021-03-08,2026-07-24,200000.0,0.09763083831419724,1,1,0,0,59.95935686874888,0.0003,5.0,0.0005,0.01,sell-first,0,0,False,"{""2021"": -0.055828713148101006, ""2022"": -0.2012396361305161, ""2023"": -0.09770330483652812, ""2024"": 0.173644613754107, ""2025"": 0.20828966545312388, ""2026"": 0.014730078401465452}"
0.10296348988471715,0.018936762095037585,0.1672015539089179,0.2558919527786438,0.08863980405507098,2.4528631485976304,0.04084111004420594,0.07352772827585541,813,static-50-50,static-half,realistic baseline,2021-03-08,2026-07-24,200000.0,0.3730894678784545,70,70,0,0,399.5781054673978,0.0003,5.0,0.0005,0.01,sell-first,0,0,False,"{""2021"": -0.010610614767748383, ""2022"": -0.09204060512514256, ""2023"": -0.03390508547087423, ""2024"": 0.1324849475116554, ""2025"": 0.10472507356390182, ""2026"": 0.015829961149994798}"
