year,strategy_return,benchmark_return,excess_return
2019,0.027150046348070944,0.3606961965560913,-0.24512903839389155
2020,0.1199288622621204,0.2721074626520459,-0.11962715797034063
2021,-0.005593691789089417,-0.05198716608417131,0.04893760151268278
2022,-0.028499902131400523,-0.21632791414537078,0.23967679263340802
2023,-0.0032114854373878066,-0.11378155183477212,0.12476615288961979
2024,-0.014763135491772106,0.14683299616951362,-0.14090641985452623
2025,0.04729367887656011,0.17663174838405737,-0.10992230125111391
