order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
67,2019-03-01,SH600516,buy,open,500,0,500,,0.0,0.0,0.0,insufficient_cash
98,2019-05-06,SH600516,sell,open,65100,0,65100,,0.0,0.0,0.0,down_limit
322,2020-02-03,SH600382,sell,open,100,0,100,,0.0,0.0,0.0,down_limit
323,2020-02-03,SH600510,sell,open,102300,0,102300,,0.0,0.0,0.0,down_limit
324,2020-02-03,SH600512,sell,open,17300,0,17300,,0.0,0.0,0.0,down_limit
325,2020-02-03,SH600682,sell,open,62500,0,62500,,0.0,0.0,0.0,down_limit
326,2020-02-03,SZ000922,sell,open,500,0,500,,0.0,0.0,0.0,down_limit
327,2020-02-03,SZ002195,sell,open,2400,0,2400,,0.0,0.0,0.0,down_limit
328,2020-02-03,SZ002440,sell,open,1100,0,1100,,0.0,0.0,0.0,down_limit
329,2020-02-03,SZ002444,sell,open,59300,0,59300,,0.0,0.0,0.0,down_limit
330,2020-02-03,SZ002884,sell,open,4300,0,4300,,0.0,0.0,0.0,down_limit
337,2020-02-03,SH600449,buy,open,4100,0,4100,,0.0,0.0,0.0,insufficient_cash
338,2020-02-03,SZ000581,buy,open,600,0,600,,0.0,0.0,0.0,insufficient_cash
339,2020-02-03,SZ300017,buy,open,75400,0,75400,,0.0,0.0,0.0,insufficient_cash
340,2020-02-03,SH601006,buy,open,900,0,900,,0.0,0.0,0.0,insufficient_cash
341,2020-02-03,SH603277,buy,open,68700,0,68700,,0.0,0.0,0.0,insufficient_cash
342,2020-02-03,SH600516,buy,open,5500,0,5500,,0.0,0.0,0.0,insufficient_cash
343,2020-02-03,SZ002746,buy,open,3600,0,3600,,0.0,0.0,0.0,insufficient_cash
344,2020-02-03,SH600694,buy,open,27600,0,27600,,0.0,0.0,0.0,insufficient_cash
427,2020-05-06,SH600682,buy,open,3500,0,3500,,0.0,0.0,0.0,insufficient_cash
585,2020-11-02,SH600750,buy,open,100,0,100,,0.0,0.0,0.0,insufficient_cash
831,2021-08-02,SZ002128,buy,open,2100,0,2100,,0.0,0.0,0.0,insufficient_cash
916,2021-11-01,SZ000725,buy,open,2100,0,2100,,0.0,0.0,0.0,insufficient_cash
