year,strategy_return,benchmark_return,excess_return
2019,-0.0016741506505871806,0.3606961965560913,-0.2663124569053946
2020,-0.020107682291679585,0.2721074626520459,-0.22970948093844634
2021,0.007772934128859932,-0.05198716608417131,0.06303722700270664
2022,0.0,-0.21632791414537078,0.27604391945319273
2023,0.0,-0.11378155183477212,0.12838996081647647
2024,-0.006335150504018228,0.14683299616951362,-0.13355749894284696
2025,0.027421055216895418,0.17663174838405737,-0.12681171774608535
