model,year,strategy_return,benchmark_return,excess_return
quality-growth-momentum,2022,-0.27997588085296243,-0.20259636640548706,-0.07737951444747537
quality-growth-momentum,2023,-0.19013766103230434,-0.07421624660491943,-0.1159214144273849
quality-growth-momentum,2024,0.08537392662971799,0.054611921310424805,0.030762005319293184
quality-growth-momentum,2025,0.38642589822360973,0.30386245250701904,0.08256344571659069
quality-growth-momentum,2026,0.36471453996729886,0.03599703311920166,0.3287175068480972
