trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2022-01-04,SH600702,buy,1400,1400,214.8432754974365,300780.5856964111,90.23417570892332,0.0,filled
2022-01-04,SH601919,buy,30000,30000,10.548299449920654,316448.9834976196,94.93469504928588,0.0,filled
2022-01-04,SH603185,buy,3900,3900,79.76430070495604,311080.7727493286,93.32423182479856,0.0,filled
2022-01-04,SH603260,buy,2500,2500,125.64186614227293,314104.6653556823,94.23139960670468,0.0,filled
2022-01-04,SH603392,buy,2900,2900,107.24746014404296,311017.63441772456,93.30529032531736,0.0,filled
2022-01-04,SH603486,buy,2100,2100,144.53437411499021,303522.18564147945,91.05665569244383,0.0,filled
2022-01-04,SH603606,buy,7800,7800,40.373547019958494,314913.66675567627,94.47410002670287,0.0,filled
2022-01-04,SH605376,buy,3900,3900,81.01202239990234,315946.8873596191,94.78406620788572,0.0,filled
2022-01-04,SH605399,buy,14000,14000,22.57078699302673,315991.0179023742,94.79730537071225,0.0,filled
2022-01-04,SH688068,buy,4200,4200,75.03212574768065,315134.92814025877,94.54047844207763,0.0,filled
2022-01-04,SH688301,buy,2500,2500,123.3958250427246,308489.56260681147,92.54686878204343,0.0,filled
2022-01-04,SH688356,buy,900,900,327.12645175170894,294413.8065765381,88.32414197296141,0.0,filled
2022-01-04,SH688357,buy,2800,2800,111.02551879119872,310871.4526153564,93.26143578460692,0.0,filled
2022-01-04,SH688516,buy,4300,4300,72.73769646453857,312772.09479751583,93.83162843925474,0.0,filled
2022-01-04,SH688536,buy,600,600,516.4030331420898,309841.8198852539,92.95254596557616,0.0,filled
2022-01-04,SH688598,buy,1900,1900,162.28999652099608,308350.99338989257,92.50529801696776,0.0,filled
2022-01-04,SH688699,buy,2600,2600,118.79877958679198,308876.82692565914,92.66304807769774,0.0,filled
2022-01-04,SZ000422,buy,15800,15800,20.004376558303832,316069.1496212006,94.82074488636016,0.0,filled
2022-01-04,SZ002049,buy,2000,2000,156.99517146301267,313990.34292602533,94.1971028778076,0.0,filled
2022-01-04,SZ002487,buy,8400,8400,37.6874338722229,316574.44452667236,94.9723333580017,0.0,filled
2022-01-04,SZ002648,buy,17000,17000,18.541485532760618,315205.2540569305,94.56157621707914,0.0,filled
2022-01-04,SZ002709,buy,5600,5600,56.176069290161124,314585.9880249023,94.37579640747069,0.0,filled
2022-01-04,SZ002932,buy,11500,11500,27.46335663604736,315828.6013145447,94.7485803943634,0.0,filled
2022-01-04,SZ003026,buy,8200,8200,38.25218797302246,313667.94137878413,94.10038241363523,0.0,filled
2022-01-04,SZ300316,buy,4700,4700,66.16323458862304,310967.2025665283,93.29016076995848,0.0,filled
2022-01-04,SZ300327,buy,5300,5300,59.22755293655395,313906.0305637359,94.17180916912076,0.0,filled
2022-01-04,SZ300390,buy,5600,5600,56.034868354797354,313795.2627868652,94.13857883605955,0.0,filled
2022-01-04,SZ300593,buy,10600,10600,29.745518949508664,315302.50086479186,94.59075025943756,0.0,filled
2022-01-04,SZ300751,buy,1300,1300,242.41073240661618,315133.952128601,94.5401856385803,0.0,filled
2022-01-04,SZ300763,buy,2000,2000,151.4956283416748,302991.2566833496,90.89737700500487,0.0,filled
2022-02-07,SH603185,sell,3900,3900,61.419937191009524,239537.75504493713,71.86132651348113,239.53775504493714,filled
2022-02-07,SH603392,sell,2900,2900,109.49177039337158,317526.1341407776,95.25784024223327,317.5261341407776,filled
2022-02-07,SH603486,sell,2100,2100,129.55733995056153,272070.41389617923,81.62112416885377,272.0704138961792,filled
2022-02-07,SH603606,sell,2000,2000,48.13656866455078,96273.13732910156,28.881941198730466,96.27313732910156,filled
2022-02-07,SH605399,sell,2700,2700,24.914469846725463,67269.06858615876,20.180720575847626,67.26906858615875,filled
2022-02-07,SH688068,sell,1100,1100,90.53352136230468,99586.87349853515,29.87606204956054,99.58687349853516,filled
2022-02-07,SZ002049,sell,2000,2000,151.77245306396483,303544.9061279297,91.0634718383789,303.5449061279297,filled
2022-02-07,SZ002487,sell,1600,1600,41.33402514266968,66134.44022827149,19.840332068481445,66.13444022827149,filled
2022-02-07,SZ002648,sell,2600,2600,19.671257537841797,51145.26959838867,15.343580879516601,51.14526959838867,filled
2022-02-07,SZ002932,sell,11500,11500,29.064311365127562,334239.580698967,100.27187420969008,334.23958069896696,filled
2022-02-07,SZ003026,sell,8200,8200,31.460560026168825,257976.59221458435,77.3929776643753,257.97659221458434,filled
2022-02-07,SZ300763,sell,300,300,158.0364769592285,47410.94308776855,14.223282926330564,47.41094308776855,filled
2022-02-07,SH600702,buy,200,200,176.31904145812987,35263.808291625974,10.579142487487792,0.0,filled
2022-02-07,SH601919,buy,1700,1700,8.947728157043455,15211.137866973873,5.0,0.0,filled
2022-02-07,SH603260,buy,200,200,102.01813020324705,20403.62604064941,6.121087812194823,0.0,filled
2022-02-07,SH605376,buy,200,200,67.95785120391845,13591.57024078369,5.0,0.0,filled
2022-02-07,SH688298,buy,2300,2300,122.6039038467407,281988.9788475036,84.59669365425107,0.0,filled
2022-02-07,SH688301,buy,300,300,99.65871748352049,29897.615245056146,8.969284573516843,0.0,filled
2022-02-07,SH688356,buy,400,400,209.53282508850094,83813.13003540038,25.143939010620112,0.0,filled
2022-02-07,SH688357,buy,500,500,83.50706866455077,41753.53433227538,12.526060299682614,0.0,filled
2022-02-07,SH688516,buy,400,400,59.78211924743652,23912.84769897461,7.173854309692382,0.0,filled
2022-02-07,SH688595,buy,3800,3800,74.2069453125,281986.39218749997,84.59591765624998,0.0,filled
2022-02-07,SH688598,buy,300,300,128.2713163909912,38481.39491729736,11.544418475189207,0.0,filled
2022-02-07,SH688668,buy,6700,6700,42.01408667755126,281494.3807395935,84.44831422187804,0.0,filled
2022-02-07,SH688699,buy,700,700,85.23008818054198,59661.06172637939,17.898318517913815,0.0,filled
2022-02-07,SZ000422,buy,2400,2400,15.564124931335447,37353.89983520508,11.206169950561522,0.0,filled
2022-02-07,SZ000737,buy,38000,38000,7.458071271896362,283406.70833206177,85.02201249961853,0.0,filled
2022-02-07,SZ002709,buy,500,500,46.36671681976318,23183.358409881588,6.955007522964475,0.0,filled
2022-02-07,SZ300316,buy,300,300,55.78669562530517,16736.00868759155,5.020802606277465,0.0,filled
2022-02-07,SZ300327,buy,600,600,47.6483507194519,28589.01043167114,8.576703129501341,0.0,filled
2022-02-07,SZ300390,buy,500,500,45.90644102478027,22953.220512390137,6.885966153717041,0.0,filled
2022-02-07,SZ300587,buy,25800,25800,10.989400587081908,283526.53514671326,85.05796054401397,0.0,filled
2022-02-07,SZ300593,buy,100,100,26.398136901855466,2639.8136901855464,5.0,0.0,filled
2022-02-07,SZ300751,buy,100,100,190.08945094299315,19008.945094299313,5.702683528289794,0.0,filled
2022-02-07,SZ300911,buy,7200,7200,39.179788536071776,282094.4774597168,84.62834323791503,0.0,filled
2022-03-01,SH603260,sell,600,600,144.27704154968262,86566.22492980957,25.96986747894287,86.56622492980958,filled
2022-03-01,SH605376,sell,4100,4100,60.576123950958255,248362.10819892885,74.50863245967865,248.36210819892887,filled
2022-03-01,SH605399,sell,300,300,27.61589398384094,8284.768195152283,5.0,8.284768195152283,filled
2022-03-01,SH688068,sell,400,400,111.7996789855957,44719.871594238284,13.415961478271484,44.719871594238285,filled
2022-03-01,SH688298,sell,100,100,137.7940595855713,13779.405958557129,5.0,13.77940595855713,filled
2022-03-01,SH688536,sell,600,600,447.1487476501465,268289.2485900879,80.48677457702637,268.28924859008794,filled
2022-03-01,SH688598,sell,2200,2200,133.3283911743164,293322.4605834961,87.99673817504882,293.3224605834961,filled
2022-03-01,SZ000422,sell,3000,3000,19.91726525115967,59751.79575347901,17.9255387260437,59.751795753479016,filled
2022-03-01,SZ000737,sell,1000,1000,8.228197548866271,8228.197548866272,5.0,8.228197548866271,filled
2022-03-01,SZ002648,sell,14400,14400,20.7090637550354,298210.5180725098,89.46315542175293,298.2105180725098,filled
2022-03-01,SZ002709,sell,200,200,51.28337826919556,10256.675653839111,5.0,10.25667565383911,filled
2022-03-01,SZ300316,sell,5000,5000,61.91745553207397,309587.2776603699,92.87618329811096,309.58727766036986,filled
2022-03-01,SZ300327,sell,5900,5900,49.432939453125,291654.3427734375,87.49630283203125,291.6543427734375,filled
2022-03-01,SZ300390,sell,1100,1100,60.0463274345398,66050.96017799378,19.81528805339813,66.05096017799379,filled
2022-03-01,SZ300763,sell,1700,1700,168.8055890350342,286969.50135955814,86.09085040786744,286.96950135955814,filled
2022-03-01,SZ300911,sell,7200,7200,37.63450037384033,270968.4026916504,81.29052080749511,270.9684026916504,filled
2022-03-01,SH600389,buy,10700,10700,28.47013022613525,304630.3934196472,91.38911802589415,0.0,filled
2022-03-01,SH603606,buy,400,400,48.81190477371215,19524.76190948486,5.857428572845458,0.0,filled
2022-03-01,SH603659,buy,6200,6200,48.93430717468261,303392.70448303217,91.01781134490965,0.0,filled
2022-03-01,SH605186,buy,9200,9200,32.86188484191894,302329.3405456543,90.69880216369629,0.0,filled
2022-03-01,SH688595,buy,400,400,71.38703532409667,28554.814129638668,8.566444238891599,0.0,filled
2022-03-01,SH688668,buy,1500,1500,36.98140246582031,55472.10369873046,16.641631109619137,0.0,filled
2022-03-01,SZ002049,buy,1900,1900,154.02340689086913,292644.47309265134,87.7933419277954,0.0,filled
2022-03-01,SZ002455,buy,23100,23100,13.166587233543394,304148.1650948524,91.2444495284557,0.0,filled
2022-03-01,SZ002487,buy,200,200,43.41065015029907,8682.130030059814,5.0,0.0,filled
2022-03-01,SZ002812,buy,1200,1200,251.5082149658203,301809.8579589843,90.5429573876953,0.0,filled
2022-03-01,SZ002932,buy,10400,10400,29.320556753158566,304933.7902328491,91.48013706985472,0.0,filled
2022-03-01,SZ300587,buy,200,200,11.722405007362365,2344.481001472473,5.0,0.0,filled
2022-03-01,SZ300593,buy,1500,1500,24.887126897811886,37330.69034671783,11.199207104015347,0.0,filled
2022-03-01,SZ300919,buy,3200,3200,92.7105760269165,296673.8432861328,89.00215298583983,0.0,filled
2022-04-01,SH600389,sell,10700,10700,27.890024105072023,298423.25792427064,89.52697737728118,298.4232579242707,filled
2022-04-01,SH600702,sell,1600,1600,147.26523078918456,235624.36926269528,70.68731077880858,235.6243692626953,filled
2022-04-01,SH601919,sell,100,100,8.718087455749512,871.8087455749512,5.0,0.8718087455749512,filled
2022-04-01,SH603606,sell,6200,6200,40.292484260559085,249813.40241546632,74.94402072463988,249.81340241546633,filled
2022-04-01,SH603659,sell,6200,6200,46.270912994384766,286879.66056518554,86.06389816955566,286.87966056518553,filled
2022-04-01,SH605186,sell,9200,9200,29.634529912948608,272637.6751991272,81.79130255973814,272.63767519912716,filled
2022-04-01,SH605399,sell,600,600,26.41463710784912,15848.782264709473,5.0,15.848782264709474,filled
2022-04-01,SH688068,sell,400,400,119.20930753326417,47683.723013305666,14.3051169039917,47.683723013305666,filled
2022-04-01,SH688298,sell,500,500,155.7319143218994,77865.9571609497,23.35978714828491,77.8659571609497,filled
2022-04-01,SH688301,sell,2800,2800,92.27773944854736,258377.67045593262,77.51330113677977,258.3776704559326,filled
2022-04-01,SH688356,sell,1300,1300,190.14131813049318,247183.71356964114,74.15511407089234,247.18371356964116,filled
2022-04-01,SH688516,sell,600,600,67.11371967315674,40268.23180389404,12.080469541168211,40.26823180389405,filled
2022-04-01,SH688595,sell,4200,4200,57.72413565444946,242441.36974868775,72.73241092460631,242.44136974868775,filled
2022-04-01,SH688668,sell,8200,8200,36.70710304641724,300998.2449806213,90.29947349418639,300.99824498062134,filled
2022-04-01,SH688699,sell,300,300,90.47780625915527,27143.34187774658,8.143002563323973,27.143341877746582,filled
2022-04-01,SZ000422,sell,400,400,18.657860023498536,7463.144009399414,5.0,7.463144009399414,filled
2022-04-01,SZ000737,sell,37000,37000,6.329269062995911,234182.9553308487,70.2548865992546,234.1829553308487,filled
2022-04-01,SZ002049,sell,1900,1900,142.43423593139647,270625.0482696533,81.18751448089598,270.6250482696533,filled
2022-04-01,SZ002455,sell,23100,23100,10.591357269287109,244660.3529205322,73.39810587615965,244.6603529205322,filled
2022-04-01,SZ002487,sell,7000,7000,30.42508225822449,212975.5758075714,63.892672742271415,212.9755758075714,filled
2022-04-01,SZ002812,sell,1200,1200,209.88690312194825,251864.2837463379,75.55928512390136,251.8642837463379,filled
2022-04-01,SZ002932,sell,2600,2600,35.3767811050415,91979.6308731079,27.593889261932368,91.97963087310791,filled
2022-04-01,SZ300587,sell,26000,26000,10.207489926338196,265394.7380847931,79.61842142543792,265.3947380847931,filled
2022-04-01,SZ300593,sell,12200,12200,24.709570123672485,301456.75550880434,90.4370266526413,301.45675550880435,filled
2022-04-01,SZ300751,sell,1400,1400,195.54668920898436,273765.3648925781,82.12960946777342,273.76536489257813,filled
2022-04-01,SZ300919,sell,3200,3200,78.70922925567626,251869.53361816405,75.5608600854492,251.86953361816404,filled
2022-04-01,SH600039,buy,46700,46700,5.924069530010223,276654.0470514774,82.99621411544322,0.0,filled
2022-04-01,SH600096,buy,13500,13500,20.42183919715881,275694.8291616439,82.70844874849317,0.0,filled
2022-04-01,SH600141,buy,9600,9600,28.740368227005003,275907.534979248,82.7722604937744,0.0,filled
2022-04-01,SH600460,buy,5700,5700,47.90892979431152,273080.89982757566,81.9242699482727,0.0,filled
2022-04-01,SH600596,buy,16800,16800,16.428951066970825,276006.3779251099,82.80191337753295,0.0,filled
2022-04-01,SH601666,buy,22100,22100,12.504940300941465,276359.1806508064,82.9077541952419,0.0,filled
2022-04-01,SH603077,buy,81100,81100,3.4122979443073267,276737.3632833242,83.02120898499724,0.0,filled
2022-04-01,SH603260,buy,600,600,98.88687402343749,59332.12441406249,17.799637324218747,0.0,filled
2022-04-01,SH603392,buy,2000,2000,134.42443601989746,268848.8720397949,80.65466161193847,0.0,filled
2022-04-01,SH603938,buy,10800,10800,25.444828207015988,274804.1446357727,82.4412433907318,0.0,filled
2022-04-01,SH688005,buy,3200,3200,83.92458476257323,268558.67124023434,80.5676013720703,0.0,filled
2022-04-01,SH688357,buy,600,600,70.02092448425292,42012.55469055175,12.603766407165523,0.0,filled
2022-04-01,SH688598,buy,2500,2500,108.08411902618407,270210.29756546015,81.06308926963804,0.0,filled
2022-04-01,SH688665,buy,3100,3100,87.33622663879393,270742.3025802612,81.22269077407834,0.0,filled
2022-04-01,SZ000408,buy,11300,11300,24.404997758865353,275776.47467517847,82.73294240255353,0.0,filled
2022-04-01,SZ000683,buy,34200,34200,8.07504161453247,276166.42321701045,82.84992696510312,0.0,filled
2022-04-01,SZ002407,buy,10600,10600,26.11743999671936,276844.8639652252,83.05345918956755,0.0,filled
2022-04-01,SZ002709,buy,300,300,44.50748334503173,13352.245003509519,5.0,0.0,filled
2022-04-01,SZ002759,buy,10600,10600,26.05240882873535,276155.53358459467,82.8466600753784,0.0,filled
2022-04-01,SZ300390,buy,600,600,48.671429355621335,29202.857613372802,8.76085728401184,0.0,filled
2022-04-01,SZ300772,buy,15100,15100,18.216238048553464,275065.1945331573,82.51955835994718,0.0,filled
2022-04-01,SZ300821,buy,17800,17800,15.528762646675109,276411.97511081694,82.92359253324507,0.0,filled
2022-05-05,SH600039,sell,46700,46700,5.934681231021881,277149.61348872184,83.14488404661654,277.14961348872185,filled
