trade_date,symbol,shares,average_cost,close,market_value
2025-09-09,SH603893,1000,167.57108421454095,197.60777282714844,197607.77282714844
2025-09-09,SZ002170,26200,9.197723971208998,10.349414825439453,271154.6684265137
2025-09-09,SZ003010,5900,26.763900893696448,40.85440444946289,241040.98625183105
2025-09-09,SZ301165,4000,37.07869221623844,58.901023864746094,235604.09545898438
2025-09-09,SZ002891,4600,60.836988681578354,56.886131286621094,261676.20391845703
2025-09-09,SH688379,4400,34.36387351789665,48.60390853881836,213857.19757080078
2025-09-09,SZ301061,3400,61.77944219979737,74.6728744506836,253887.77313232422
2025-09-09,SH603173,5100,44.71569730498721,50.98451232910156,260021.01287841797
2025-09-09,SH688093,6700,31.49644134164543,37.35301971435547,250265.23208618164
2025-09-09,SZ300033,900,199.4539747563522,244.38531494140625,219946.78344726562
2025-09-09,SZ300502,1000,132.2429908024078,224.93626403808594,224936.26403808594
2025-09-09,SZ300515,12800,23.24910063227986,20.431108474731445,261518.1884765625
2025-09-09,SZ300866,1900,123.59522909127011,132.27146911621094,251315.79132080078
2025-09-09,SZ301345,1500,156.28881965138092,203.4327392578125,305149.10888671875
2025-09-09,SH601336,4000,66.617531404924,62.66500473022461,250660.01892089844
2025-09-09,SH603259,2600,102.36915143273542,104.3641128540039,271346.69342041016
2025-09-09,SH603268,5000,53.6015556817005,49.95721435546875,249786.07177734375
2025-09-09,SH688002,3500,76.78817167062911,72.30308532714844,253060.79864501953
2025-09-09,SH688018,1700,156.92137021474,125.32393646240234,213050.69198608398
2025-09-09,SH688578,2400,112.49703445220106,114.17919158935547,274030.0598144531
2025-09-09,SH688665,4500,59.89388377010307,56.51275634765625,254307.40356445312
2025-09-09,SH688800,4900,54.8310652396801,50.171756744384766,245841.60804748535
2025-09-09,SZ002837,4300,62.74950174565583,51.55805587768555,221699.64027404785
2025-09-09,SZ300010,32600,8.327473125357342,8.287774085998535,270181.43520355225
2025-09-09,SZ300308,700,372.409090770758,358.49639892578125,250947.47924804688
2025-09-09,SZ300652,4500,59.33188992038841,56.7419548034668,255338.7966156006
2025-09-09,SZ300857,3700,72.47083569769742,82.0579605102539,303614.45388793945
2025-09-10,SZ300570,1900,72.29202619888426,108.75755310058594,206639.35089111328
2025-09-10,SZ300870,1300,83.33208934177216,149.6251983642578,194512.75787353516
2025-09-10,SZ300476,1000,80.63044872629136,288.80224609375,288802.24609375
2025-09-10,SH603893,1000,167.57108421454095,200.87265014648438,200872.65014648438
2025-09-10,SZ002170,26200,9.197723971208998,10.235902786254883,268180.65299987793
2025-09-10,SZ003010,5900,26.763900893696448,40.630123138427734,239717.72651672363
2025-09-10,SZ301165,4000,37.07869221623844,60.00261688232422,240010.46752929688
2025-09-10,SZ002891,4600,60.836988681578354,55.624916076660156,255874.61395263672
2025-09-10,SH688379,4400,34.36387351789665,49.73067855834961,218814.98565673828
2025-09-10,SZ301061,3400,61.77944219979737,73.61029815673828,250275.01373291016
2025-09-10,SH603173,5100,44.71569730498721,50.134925842285156,255688.1217956543
2025-09-10,SH688093,6700,31.49644134164543,37.40485382080078,250612.52059936523
2025-09-10,SZ300033,900,199.4539747563522,246.77308654785156,222095.7778930664
2025-09-10,SZ300502,1000,132.2429908024078,238.9395751953125,238939.5751953125
2025-09-10,SZ300515,12800,23.24910063227986,20.549867630004883,263038.3056640625
2025-09-10,SZ300866,1900,123.59522909127011,134.63108825683594,255799.06768798828
2025-09-10,SZ301345,1500,156.28881965138092,204.7157440185547,307073.61602783203
2025-09-10,SH601336,4000,66.617531404924,62.59728240966797,250389.12963867188
