trade_date,symbol,shares,average_cost,close,market_value
2011-07-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-03,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-04,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-24,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-25,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-08-31,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-09-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-24,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-25,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-10-31,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-03,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-04,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-24,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-25,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-11-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2011-12-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-04,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-01-31,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-03,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-24,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-02-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-03-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-24,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-25,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-04-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-02,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-03,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-04,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-09,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-10,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-16,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-17,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-22,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-23,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-24,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-25,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-30,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-05-31,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-01,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-04,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-05,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-06,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-07,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-08,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-11,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-12,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-13,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-14,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-15,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-18,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-19,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-20,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-21,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-25,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-26,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-27,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-28,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
2012-06-29,SH600607,21300,22.67946860149307,23.520000457763672,500976.0097503662
