trade_date,cash,positions_value,total_value,daily_return
2010-08-03,3988889.390061901,5354833.353590965,9343722.743652865,-0.0060710368181386976
2010-08-04,3988889.390061901,5397252.029395103,9386141.419457003,0.004539804633324929
2010-08-05,3988889.390061901,5457817.726254463,9446707.116316363,0.006452672525667502
2010-08-06,3988889.390061901,5579229.925942421,9568119.316004321,0.012852330255719968
2010-08-09,3988889.390061901,5634659.855008125,9623549.245070025,0.005793189574150537
2010-08-10,3988889.390061901,5424347.323179245,9413236.713241145,-0.02185394665451723
2010-08-11,3988889.390061901,5493527.843809128,9482417.233871028,0.007349280883648612
2010-08-12,3988889.390061901,5426733.978366852,9415623.368428752,-0.007043970307875624
2010-08-13,3988889.390061901,5538655.26611805,9527544.65617995,0.011886763453865079
2010-08-16,3988889.390061901,5680068.678855896,9668958.068917796,0.014842587239527694
2010-08-17,3988889.390061901,5726752.000927925,9715641.390989825,0.0048281647039196685
2010-08-18,3988889.390061901,5710243.4643268585,9699132.854388759,-0.001699171051782189
2010-08-19,3988889.390061901,5730972.001743317,9719861.391805217,0.0021371536742151864
2010-08-20,3988889.390061901,5605419.153285027,9594308.543346927,-0.01291714391772536
2010-08-23,3988889.390061901,5640259.627461433,9629149.017523333,0.0036313689536873195
2010-08-24,3988889.390061901,5698109.461140633,9686998.851202533,0.00600778257496315
2010-08-25,3988889.390061901,5627876.334428787,9616765.724490687,-0.007250246210478983
2010-08-26,3988889.390061901,5666507.257771492,9655396.647833392,0.004017039038844983
2010-08-27,3988889.390061901,5681065.144467354,9669954.534529254,0.0015077461058141672
2010-08-30,3988889.390061901,5801531.8470954895,9790421.23715739,0.012457835473576928
2010-08-31,3988889.390061901,5901661.606121063,9890550.996182963,0.010227318784359785
2010-09-01,168.35583251630305,9807510.16049385,9807678.516326368,-0.008378954811372852
2010-09-02,168.35583251630305,10049117.233347893,10049285.58918041,0.024634481284419252
2010-09-03,168.35583251630305,10081850.632858276,10082018.988690794,0.00325728622397059
2010-09-06,168.35583251630305,10143932.216334343,10144100.57216686,0.00615765389310452
2010-09-07,168.35583251630305,10249596.184778214,10249764.54061073,0.010416297402826347
2010-09-08,168.35583251630305,10359842.2478199,10360010.603652418,0.01075596054961836
2010-09-09,168.35583251630305,10218874.467515945,10219042.823348463,-0.013606914673838011
2010-09-10,168.35583251630305,10383308.611774445,10383476.967606962,0.016090953634404936
2010-09-13,168.35583251630305,10586394.400072098,10586562.755904615,0.01955855335656964
2010-09-14,168.35583251630305,10641365.071439743,10641533.42727226,0.005192494734609365
2010-09-15,168.35583251630305,10523371.047115326,10523539.402947843,-0.01108806593813072
2010-09-16,168.35583251630305,10278008.405041695,10278176.760874212,-0.02331560064334448
2010-09-17,168.35583251630305,10218367.558145523,10218535.91397804,-0.005802667952083285
2010-09-20,168.35583251630305,10115452.143883705,10115620.499716222,-0.010071444199852397
2010-09-21,168.35583251630305,10133313.000702858,10133481.356535375,0.0017656709066591336
2010-09-27,168.35583251630305,10371256.349992752,10371424.70582527,0.0234809085760479
2010-09-28,168.35583251630305,10206803.27706337,10206971.632895887,-0.015856362803946755
2010-09-29,168.35583251630305,10123474.9917984,10123643.347630918,-0.008163859787403638
2010-09-30,168.35583251630305,10267402.63121128,10267570.987043798,0.014216980435858728
2010-10-08,910.1098190486955,10532284.36923027,10533194.47904932,0.025870139329029262
2010-10-11,910.1098190486955,10737862.750005722,10738772.859824771,0.01951719216656933
2010-10-12,910.1098190486955,10830954.265594482,10831864.375413531,0.008668729360784555
2010-10-13,910.1098190486955,10866697.598361969,10867607.708181018,0.0032998320075552368
2010-10-14,910.1098190486955,10545954.125261307,10546864.235080356,-0.029513714675145075
2010-10-15,910.1098190486955,10587112.062358856,10588022.172177905,0.0039023861671274584
2010-10-18,910.1098190486955,10397655.609560013,10398565.719379062,-0.017893469594035927
2010-10-19,910.1098190486955,10757816.40906334,10758726.518882388,0.0346356227601774
2010-10-20,910.1098190486955,10879171.108198166,10880081.218017215,0.011279652747175906
2010-10-21,910.1098190486955,10977356.666851044,10978266.776670093,0.009024340598697389
2010-10-22,910.1098190486955,11037282.80301094,11038192.91282999,0.0054586154061446734
2010-10-25,910.1098190486955,11357407.736301422,11358317.846120471,0.02900157080226351
2010-10-26,910.1098190486955,11457741.046190262,11458651.15600931,0.008833465593068413
2010-10-27,910.1098190486955,11300205.991363525,11301116.101182574,-0.01374813254037488
2010-10-28,910.1098190486955,11204542.488098145,11205452.597917194,-0.008464960664847143
2010-10-29,910.1098190486955,11329187.165594101,11330097.27541315,0.011123573671546705
2010-11-01,176765.4092398414,11405882.958459854,11582648.367699696,0.022290284553389883
2010-11-02,176765.4092398414,11304882.485866547,11481647.895106388,-0.008719980904795976
2010-11-03,176765.4092398414,11110484.28246975,11287249.691709591,-0.016931211022387482
2010-11-04,176765.4092398414,11234996.926307678,11411762.33554752,0.011031265121155487
2010-11-05,176765.4092398414,11471013.336992264,11647778.746232105,0.020681854716637194
2010-11-08,176765.4092398414,11662691.687583923,11839457.096823765,0.01645621493743299
2010-11-09,176765.4092398414,11806711.835622787,11983477.24486263,0.012164421633615419
2010-11-10,176765.4092398414,11922052.487158775,12098817.896398617,0.00962497355143177
2010-11-11,176765.4092398414,11824469.184494019,12001234.59373386,-0.008065523714825384
2010-11-12,176765.4092398414,11089873.152589798,11266638.56182964,-0.06121003853118334
2010-11-15,176765.4092398414,11400883.4887743,11577648.898014141,0.027604536568535787
2010-11-16,176765.4092398414,11047725.290298462,11224490.699538304,-0.030503446907637066
2010-11-17,176765.4092398414,10623005.327320099,10799770.73655994,-0.03783868456462203
2010-11-18,176765.4092398414,10754736.506581306,10931501.915821148,0.012197590344697362
2010-11-19,176765.4092398414,11003244.24188137,11180009.651121212,0.022733174015219237
2010-11-22,176765.4092398414,11146897.522091866,11323662.931331707,0.012849119517181151
2010-11-23,176765.4092398414,10914896.341991425,11091661.751231266,-0.020488174321977692
2010-11-24,176765.4092398414,11210597.028326988,11387362.43756683,0.026659728088330725
2010-11-25,176765.4092398414,11353233.699774742,11529999.109014584,0.012525874383096491
2010-11-26,176765.4092398414,11278272.062325478,11455037.47156532,-0.006501443472849644
2010-11-29,176765.4092398414,11348195.177197456,11524960.586437298,0.006104136721119202
2010-11-30,176765.4092398414,11052164.276456833,11228929.685696675,-0.025686066214317127
2010-12-01,35.18924958985008,11211381.104207039,11211416.293456629,-0.0015596671036558485
2010-12-02,35.18924958985008,11276787.491226196,11276822.680475786,0.0058339094104757905
2010-12-03,35.18924958985008,11181005.563569069,11181040.752818659,-0.008493698125001115
2010-12-06,35.18924958985008,11057994.098711014,11058029.287960604,-0.011001790224854036
2010-12-07,35.18924958985008,11185646.93543911,11185682.1246887,0.011543904741424083
2010-12-08,35.18924958985008,11142005.967092514,11142041.156342104,-0.003901502640618837
2010-12-09,35.18924958985008,10961957.696843147,10961992.886092737,-0.01615936144221497
2010-12-10,35.18924958985008,11075122.273850441,11075157.463100031,0.010323358004625582
2010-12-13,35.18924958985008,11427844.98462677,11427880.17387636,0.03184809895042329
2010-12-14,35.18924958985008,11562053.327703476,11562088.516953066,0.011743940348928339
2010-12-15,35.18924958985008,11549410.031461716,11549445.220711306,-0.0010935131852018998
2010-12-16,35.18924958985008,11473295.641207695,11473330.830457285,-0.0065903070493400495
2010-12-17,35.18924958985008,11510405.203175545,11510440.392425135,0.0032344192385125314
2010-12-20,35.18924958985008,11298919.36700344,11298954.55625303,-0.01837339223886514
2010-12-21,35.18924958985008,11399268.112754822,11399303.302004412,0.008881241645126048
2010-12-22,35.18924958985008,11414506.037926674,11414541.227176264,0.0013367417962439898
2010-12-23,35.18924958985008,11217472.907590866,11217508.096840456,-0.017261589967952684
2010-12-24,35.18924958985008,11035850.253629684,11035885.442879274,-0.016190998249632438
2010-12-27,35.18924958985008,10746786.997628212,10746822.186877802,-0.026193027962970183
2010-12-28,35.18924958985008,10559611.31784916,10559646.50709875,-0.01741683974334296
2010-12-29,35.18924958985008,10687854.525876045,10687889.715125635,0.012144649722949818
2010-12-30,35.18924958985008,10783478.810405731,10783513.999655321,0.008946975228829146
2010-12-31,35.18924958985008,10990722.044968605,10990757.234218195,0.019218525108744444
2011-01-04,789.5103616008691,11105717.46199131,11106506.97235291,0.010531552618990192
2011-01-05,789.5103616008691,11100601.441812515,11101390.952174116,-0.00046063268960527814
2011-01-06,789.5103616008691,11118428.98170948,11119218.492071081,0.0016058834405316968
2011-01-07,789.5103616008691,10982568.281888962,10983357.792250562,-0.012218547546070657
2011-01-10,789.5103616008691,10727097.222042084,10727886.732403684,-0.0232598322552261
2011-01-11,789.5103616008691,10723664.983153343,10724454.493514944,-0.0003199361602479467
2011-01-12,789.5103616008691,10759782.030844688,10760571.54120629,0.0033677281873110143
