order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2018-11-21,SH601238,buy,open,109900,109700,200,9.107448875427245,999087.1416343688,299.7261424903106,0.0,partial_volume_or_cash
2,2019-01-11,SH601238,sell,open,109700,109700,0,9.427886246681213,1034239.121260929,310.27173637827866,1034.239121260929,filled
3,2019-05-06,SH601238,buy,open,95500,95400,100,10.829363886833189,1033121.3148038862,309.9363944411658,0.0,partial_volume_or_cash
4,2019-07-05,SH601238,sell,open,95400,95400,0,10.549996808052063,1006469.6954881668,301.94090864645,1006.4696954881667,filled
5,2019-10-30,SH601238,buy,open,95600,95400,200,10.523384613990782,1003930.8921747205,301.1792676524161,0.0,partial_volume_or_cash
6,2020-01-06,SH601238,sell,open,95400,95400,0,11.040441198348999,1053258.0903224945,315.97742709674833,1053.2580903224946,filled
7,2020-02-04,SH601238,buy,open,116400,116200,200,9.054402107238769,1052121.5248611448,315.63645745834344,0.0,partial_volume_or_cash
8,2020-02-21,SH601238,sell,open,116200,116200,0,10.490795700073242,1219030.4603485106,365.7091381045532,1219.0304603485106,filled
9,2021-07-29,SH601238,buy,open,97000,96900,100,12.558681083679199,1216936.1970085143,365.08085910255426,0.0,partial_volume_or_cash
10,2021-08-25,SH601238,sell,open,96900,96900,0,14.993222931861878,1452843.302097416,435.8529906292248,1452.843302097416,filled
11,2021-09-28,SH601238,buy,open,94200,94000,200,15.424424671173094,1449895.9190902708,434.9687757270812,0.0,partial_volume_or_cash
12,2022-03-02,SH601238,sell,open,94000,94000,0,12.236416191101075,1150223.121963501,345.0669365890503,1150.223121963501,filled
13,2022-03-16,SH601238,buy,open,112700,112600,100,10.206250513076782,1149223.8077724457,344.7671423317337,0.0,partial_volume_or_cash
14,2022-03-31,SH601238,sell,open,112600,112600,0,10.763613924980163,1211982.9279527664,363.5948783858299,1211.9829279527664,filled
15,2022-06-30,SH601238,buy,open,81700,81600,100,14.833387752532957,1210404.4406066893,363.12133218200677,0.0,partial_volume_or_cash
16,2022-10-17,SH601238,sell,open,81600,81600,0,12.13321177482605,990070.0808258057,297.02102424774165,990.0700808258057,filled
17,2023-03-14,SH601238,buy,open,95500,95300,200,10.363605663299559,987651.619712448,296.29548591373435,0.0,partial_volume_or_cash
18,2023-05-11,SH601238,sell,open,95300,95300,0,10.427430250167847,993734.1028409958,298.1202308522987,993.7341028409958,filled
19,2023-08-16,SH601238,buy,open,94500,94400,100,10.514391063690184,992558.5164123534,297.767554923706,0.0,partial_volume_or_cash
20,2023-10-30,SH601238,sell,open,94400,94400,0,10.166996440887452,959764.4640197755,287.92933920593265,479.8822320098878,filled
21,2023-12-06,SH601238,buy,open,102500,102400,100,9.363455282211303,958817.8208984374,287.6453462695312,0.0,partial_volume_or_cash
22,2024-01-26,SH601238,sell,open,102400,102400,0,8.257294589996338,845546.966015625,253.66408980468748,422.77348300781256,filled
23,2024-04-17,SH601238,buy,open,101800,101700,100,8.30424874973297,844542.0978478431,253.3626293543529,0.0,partial_volume_or_cash
24,2024-07-17,SH601238,sell,open,101700,101700,0,7.9754855403900144,811106.8794576644,243.3320638372993,405.55343972883225,filled
25,2025-01-03,SH601238,buy,open,90600,90500,100,8.951559079170226,810116.0966649054,243.0348289994716,0.0,partial_volume_or_cash
26,2025-02-11,SH601238,sell,open,90500,90500,0,9.250959354400635,837211.8215732574,251.1635464719772,418.6059107866287,filled
27,2025-04-08,SH601238,buy,open,112000,111900,100,7.4761032400131215,836575.9525574683,250.97278576724048,0.0,partial_volume_or_cash
28,2025-05-23,SH601238,sell,open,111900,111900,0,8.008797417640686,896184.4310339928,268.8553293101978,448.0922155169964,filled
29,2026-03-24,SH601238,buy,open,121900,121700,200,7.352303740978241,894775.3652770519,268.43260958311555,0.0,partial_volume_or_cash
30,2026-04-15,SH601238,sell,open,121700,121700,0,7.319968484401703,890840.1645516873,267.2520493655062,445.42008227584364,filled
31,2026-05-19,SH601238,buy,open,139000,138800,200,6.413227117538452,890155.9239143371,267.0467771743011,0.0,partial_volume_or_cash
32,2026-07-16,SH601238,sell,open,138800,138800,0,5.074217768669128,704301.426291275,211.29042788738246,352.1507131456375,filled
