trade_date,symbol,shares,available_shares,average_cost,close,market_value
2018-11-21,SH601238,109700,0,9.110181110089874,9.22249984741211,1011708.2332611084
2018-11-22,SH601238,109700,109700,9.110181110089874,9.228035926818848,1012315.5411720276
2018-11-23,SH601238,109700,109700,9.110181110089874,9.117321968078613,1000170.2198982239
2018-11-26,SH601238,109700,109700,9.110181110089874,9.150535583496094,1003813.7535095215
2018-11-27,SH601238,109700,109700,9.110181110089874,9.178215026855469,1006850.1884460449
2018-11-28,SH601238,109700,109700,9.110181110089874,9.383035659790039,1029319.0118789673
2018-11-29,SH601238,109700,109700,9.110181110089874,9.139464378356934,1002599.2423057556
2018-11-30,SH601238,109700,109700,9.110181110089874,9.266785621643066,1016566.3826942444
2018-12-03,SH601238,109700,109700,9.110181110089874,9.383035659790039,1029319.0118789673
2018-12-04,SH601238,109700,109700,9.110181110089874,9.399642944335938,1031140.8309936523
2018-12-05,SH601238,109700,109700,9.110181110089874,9.35535717010498,1026282.6815605164
2018-12-06,SH601238,109700,109700,9.110181110089874,9.239107131958008,1013530.0523757935
2018-12-07,SH601238,109700,109700,9.110181110089874,9.19482135772705,1008671.9029426575
2018-12-10,SH601238,109700,109700,9.110181110089874,9.122857093811035,1000777.4231910706
2018-12-11,SH601238,109700,109700,9.110181110089874,9.22249984741211,1011708.2332611084
2018-12-12,SH601238,109700,109700,9.110181110089874,9.255714416503906,1015351.8714904785
2018-12-13,SH601238,109700,109700,9.110181110089874,9.371964454650879,1028104.5006752014
2018-12-14,SH601238,109700,109700,9.110181110089874,9.316607475280762,1022031.8400382996
2018-12-17,SH601238,109700,109700,9.110181110089874,9.300000190734863,1020210.0209236145
2018-12-18,SH601238,109700,109700,9.110181110089874,9.21142864227295,1010493.7220573425
2018-12-19,SH601238,109700,109700,9.110181110089874,9.19482135772705,1008671.9029426575
2018-12-20,SH601238,109700,109700,9.110181110089874,9.178215026855469,1006850.1884460449
2018-12-21,SH601238,109700,109700,9.110181110089874,9.178215026855469,1006850.1884460449
2018-12-24,SH601238,109700,109700,9.110181110089874,9.178215026855469,1006850.1884460449
2018-12-25,SH601238,109700,109700,9.110181110089874,9.133928298950195,1001991.9343948364
2018-12-26,SH601238,109700,109700,9.110181110089874,9.095178604125977,997741.0928726196
2018-12-27,SH601238,109700,109700,9.110181110089874,9.095178604125977,997741.0928726196
2018-12-28,SH601238,109700,109700,9.110181110089874,9.122857093811035,1000777.4231910706
2019-01-02,SH601238,109700,109700,9.110181110089874,9.117321968078613,1000170.2198982239
2019-01-03,SH601238,109700,109700,9.110181110089874,9.117321968078613,1000170.2198982239
2019-01-04,SH601238,109700,109700,9.110181110089874,9.205892562866211,1009886.4141464233
2019-01-07,SH601238,109700,109700,9.110181110089874,9.255714416503906,1015351.8714904785
2019-01-08,SH601238,109700,109700,9.110181110089874,9.150535583496094,1003813.7535095215
2019-01-09,SH601238,109700,109700,9.110181110089874,9.35535717010498,1026282.6815605164
2019-01-10,SH601238,109700,109700,9.110181110089874,9.488214492797852,1040857.1298599243
2019-05-06,SH601238,95400,0,10.83261269599924,10.268749237060547,979638.6772155762
2019-05-07,SH601238,95400,95400,10.83261269599924,10.296429634094238,982279.3870925903
2019-05-08,SH601238,95400,95400,10.83261269599924,10.318572044372559,984391.7730331421
2019-05-09,SH601238,95400,95400,10.83261269599924,10.296429634094238,982279.3870925903
2019-05-10,SH601238,95400,95400,10.83261269599924,10.551072120666504,1006572.2803115845
2019-05-13,SH601238,95400,95400,10.83261269599924,10.346250534057617,987032.3009490967
2019-05-14,SH601238,95400,95400,10.83261269599924,10.390535354614258,991257.0728302002
2019-05-15,SH601238,95400,95400,10.83261269599924,10.473570823669434,999178.656578064
2019-05-16,SH601238,95400,95400,10.83261269599924,10.76696491241455,1027168.4526443481
2019-05-17,SH601238,95400,95400,10.83261269599924,10.534464836120605,1004987.9453659058
2019-05-20,SH601238,95400,95400,10.83261269599924,10.30196475982666,982807.4380874634
2019-05-21,SH601238,95400,95400,10.83261269599924,10.401607513427734,992313.3567810059
2019-05-22,SH601238,95400,95400,10.83261269599924,10.224464416503906,975413.9053344727
2019-05-23,SH601238,95400,95400,10.83261269599924,9.654285430908203,921018.8301086426
2019-05-24,SH601238,95400,95400,10.83261269599924,9.593392372131348,915209.6323013306
2019-05-27,SH601238,95400,95400,10.83261269599924,9.52696418762207,908872.3834991455
2019-05-28,SH601238,95400,95400,10.83261269599924,9.83696460723877,938446.4235305786
2019-05-29,SH601238,95400,95400,10.83261269599924,9.748393058776855,929996.697807312
2019-05-30,SH601238,95400,95400,10.83261269599924,9.66535758972168,922075.1140594482
2019-05-31,SH601238,95400,95400,10.83261269599924,9.604464530944824,916265.9162521362
2019-06-03,SH601238,95400,95400,10.83261269599924,9.604464530944824,916265.9162521362
2019-06-04,SH601238,95400,95400,10.83261269599924,9.51589298248291,907816.1905288696
2019-06-05,SH601238,95400,95400,10.83261269599924,9.383035659790039,895141.6019439697
2019-06-06,SH601238,95400,95400,10.83261269599924,9.460536003112793,902535.1346969604
2019-06-10,SH601238,95400,95400,10.83261269599924,9.443928718566895,900950.7997512817
2019-06-11,SH601238,95400,95400,10.83261269599924,9.792678833007812,934221.5606689453
2019-06-12,SH601238,95400,95400,10.83261269599924,9.621071815490723,917850.2511978149
2019-06-13,SH601238,95400,95400,10.83261269599924,9.52696418762207,908872.3834991455
2019-06-14,SH601238,95400,95400,10.83261269599924,9.443928718566895,900950.7997512817
2019-06-17,SH601238,95400,95400,10.83261269599924,9.454999923706055,902006.9927215576
2019-06-18,SH601238,95400,95400,10.83261269599924,9.488214492797852,905175.662612915
2019-06-19,SH601238,95400,95400,10.83261269599924,9.532500267028809,909400.5254745483
2019-06-20,SH601238,95400,95400,10.83261269599924,9.66535758972168,922075.1140594482
2019-06-21,SH601238,95400,95400,10.83261269599924,9.853571891784668,940030.7584762573
2019-06-24,SH601238,95400,95400,10.83261269599924,9.925536155700684,946896.1492538452
2019-06-25,SH601238,95400,95400,10.83261269599924,9.693035125732422,924715.550994873
2019-06-26,SH601238,95400,95400,10.83261269599924,9.759464263916016,931052.8907775879
2019-06-27,SH601238,95400,95400,10.83261269599924,9.787142753601074,933693.4186935425
2019-06-28,SH601238,95400,95400,10.83261269599924,9.942143440246582,948480.4841995239
2019-07-01,SH601238,95400,95400,10.83261269599924,10.025177955627441,956401.9769668579
2019-07-02,SH601238,95400,95400,10.83261269599924,10.385000228881836,990729.0218353271
2019-07-03,SH601238,95400,95400,10.83261269599924,10.423749923706055,994425.7427215576
2019-07-04,SH601238,95400,95400,10.83261269599924,10.562143325805664,1007628.4732818604
2019-10-30,SH601238,95400,0,10.526541629374979,10.385000228881836,990729.0218353271
2019-10-31,SH601238,95400,95400,10.526541629374979,10.49571418762207,1001291.1334991455
2019-11-01,SH601238,95400,95400,10.526541629374979,10.512322425842285,1002875.559425354
2019-11-04,SH601238,95400,95400,10.526541629374979,10.539999961853027,1005515.9963607788
2019-11-05,SH601238,95400,95400,10.526541629374979,10.578750610351562,1009212.8082275391
2019-11-06,SH601238,95400,95400,10.526541629374979,10.501249313354492,1001819.1844940186
2019-11-07,SH601238,95400,95400,10.526541629374979,10.528928756713867,1004459.8033905029
2019-11-08,SH601238,95400,95400,10.526541629374979,10.650713920593262,1016078.1080245972
2019-11-11,SH601238,95400,95400,10.526541629374979,10.501249313354492,1001819.1844940186
2019-11-12,SH601238,95400,95400,10.526541629374979,10.456963539123535,997594.3216323853
2019-11-13,SH601238,95400,95400,10.526541629374979,10.130356788635254,966436.0376358032
2019-11-14,SH601238,95400,95400,10.526541629374979,10.058393478393555,959570.7378387451
2019-11-15,SH601238,95400,95400,10.526541629374979,10.003035545349121,954289.5910263062
2019-11-18,SH601238,95400,95400,10.526541629374979,10.16357135772705,969604.7075271606
2019-11-19,SH601238,95400,95400,10.526541629374979,10.429286003112793,994953.8846969604
2019-11-20,SH601238,95400,95400,10.526541629374979,10.274285316467285,980166.819190979
2019-11-21,SH601238,95400,95400,10.526541629374979,10.241070747375488,976998.1492996216
2019-11-22,SH601238,95400,95400,10.526541629374979,10.257678031921387,978582.4842453003
2019-11-25,SH601238,95400,95400,10.526541629374979,10.578750610351562,1009212.8082275391
2019-11-26,SH601238,95400,95400,10.526541629374979,10.694999694824219,1020302.9708862305
2019-11-27,SH601238,95400,95400,10.526541629374979,10.606429100036621,1011853.3361434937
2019-11-28,SH601238,95400,95400,10.526541629374979,10.778036117553711,1028224.645614624
2019-11-29,SH601238,95400,95400,10.526541629374979,10.789107322692871,1029280.8385848999
2019-12-02,SH601238,95400,95400,10.526541629374979,10.595356941223145,1010797.052192688
2019-12-03,SH601238,95400,95400,10.526541629374979,10.84999942779541,1035089.9454116821
2019-12-04,SH601238,95400,95400,10.526541629374979,10.706070899963379,1021359.1638565063
2019-12-05,SH601238,95400,95400,10.526541629374979,10.711606979370117,1021887.3058319092
2019-12-06,SH601238,95400,95400,10.526541629374979,10.66732120513916,1017662.4429702759
2019-12-09,SH601238,95400,95400,10.526541629374979,10.440357208251953,996010.0776672363
2019-12-10,SH601238,95400,95400,10.526541629374979,10.429286003112793,994953.8846969604
2019-12-11,SH601238,95400,95400,10.526541629374979,10.66732120513916,1017662.4429702759
2019-12-12,SH601238,95400,95400,10.526541629374979,10.67839241027832,1018718.6359405518
2019-12-13,SH601238,95400,95400,10.526541629374979,10.694999694824219,1020302.9708862305
2019-12-16,SH601238,95400,95400,10.526541629374979,10.711606979370117,1021887.3058319092
2019-12-17,SH601238,95400,95400,10.526541629374979,10.739286422729492,1024527.9247283936
2019-12-18,SH601238,95400,95400,10.526541629374979,10.722679138183594,1022943.5897827148
2019-12-19,SH601238,95400,95400,10.526541629374979,10.556607246398926,1007100.3313064575
2019-12-20,SH601238,95400,95400,10.526541629374979,10.539999961853027,1005515.9963607788
2019-12-23,SH601238,95400,95400,10.526541629374979,10.357321739196777,988088.4939193726
2019-12-24,SH601238,95400,95400,10.526541629374979,10.31303596496582,983863.6310577393
2019-12-25,SH601238,95400,95400,10.526541629374979,10.606429100036621,1011853.3361434937
2019-12-26,SH601238,95400,95400,10.526541629374979,10.611964225769043,1012381.3871383667
2019-12-27,SH601238,95400,95400,10.526541629374979,10.556607246398926,1007100.3313064575
2019-12-30,SH601238,95400,95400,10.526541629374979,10.611964225769043,1012381.3871383667
2019-12-31,SH601238,95400,95400,10.526541629374979,10.67839241027832,1018718.6359405518
2020-01-02,SH601238,95400,95400,10.526541629374979,10.916427612304688,1041427.1942138672
2020-01-03,SH601238,95400,95400,10.526541629374979,11.187679290771484,1067304.6043395996
2020-02-04,SH601238,116200,0,9.05711842787094,9.045356750488281,1051070.4544067383
2020-02-05,SH601238,116200,116200,9.05711842787094,9.161606788635254,1064578.7088394165
