execution_date,side,symbol,status,requested_shares,filled_shares
2023-04-03,target,SH688303,canceled,1011.0,0.0
2023-04-03,target,SH601919,held,5400.0,5400.0
2023-04-03,target,SH603898,held,4300.0,4300.0
2023-04-03,target,SZ002955,held,1200.0,1200.0
2023-04-03,target,SZ000666,held,3800.0,3800.0
2023-04-03,target,SH600271,held,70900.0,70900.0
2023-04-03,target,SZ002611,held,209700.0,209700.0
2023-04-03,target,SZ002466,held,13900.0,13900.0
2023-04-03,target,SH600438,held,1200.0,1200.0
2023-04-03,target,SH600971,held,119400.0,119400.0
2023-04-03,target,SZ000726,held,4200.0,4200.0
2023-04-03,target,SH601811,held,87500.0,87500.0
2023-04-03,target,SZ002756,held,12500.0,12500.0
2023-04-03,target,SZ002497,held,49000.0,49000.0
2023-04-03,target,SZ002048,none,,
2023-05-04,sell,SZ000666,held,111800.0,111800.0
2023-05-04,sell,SZ000726,held,129000.0,129000.0
2023-05-04,sell,SZ002048,held,68600.0,68600.0
2023-05-04,sell,SZ002611,held,209700.0,209700.0
2023-05-04,sell,SZ002756,held,16250.0,16250.0
2023-05-04,sell,SZ002932,held,18800.0,18800.0
2023-05-04,sell,SH600008,held,352500.0,352500.0
2023-05-04,sell,SH600438,held,26900.0,26900.0
2023-05-04,sell,SH600971,held,119400.0,119400.0
2023-05-04,sell,SH601811,held,87500.0,87500.0
2023-05-04,sell,SH603898,held,85900.0,85900.0
2023-05-04,sell,SH688068,held,21570.0,21570.0
2023-05-04,target,SZ002432,held,100.0,100.0
2023-05-04,target,SZ002955,held,9400.0,9400.0
2023-05-04,target,SH600089,held,2600.0,2600.0
2023-05-04,target,SH688303,held,2587.0,2587.0
2023-05-04,target,SH600525,held,184500.0,184500.0
2023-05-04,target,SZ000731,held,124000.0,124000.0
2023-05-04,target,SH601919,held,2300.0,2300.0
2023-05-04,target,SZ002938,held,39800.0,39800.0
2023-05-04,target,SH600271,held,1600.0,1600.0
2023-05-04,target,SZ300970,held,43900.0,43900.0
2023-05-04,target,SH600141,held,41900.0,41900.0
2023-05-04,target,SH600328,held,73200.0,73200.0
2023-05-04,target,SH603508,held,54200.0,54200.0
2023-05-04,target,SH600757,canceled,97800.0,0.0
2023-05-04,target,SZ002497,held,5500.0,5500.0
2023-05-04,target,SZ002466,none,,
2023-05-04,target,SH600133,held,162300.0,162300.0
2023-05-04,target,SH600566,held,32500.0,32500.0
2023-05-04,target,SZ000915,held,28200.0,28200.0
2023-05-04,target,SZ002353,held,38300.0,38300.0
2023-06-01,sell,SZ002353,held,38300.0,38300.0
2023-06-01,sell,SZ002938,held,39800.0,39800.0
2023-06-01,sell,SZ002955,held,42200.0,42200.0
2023-06-01,sell,SH600133,held,162300.0,162300.0
2023-06-01,sell,SH600141,held,41900.0,41900.0
2023-06-01,sell,SH600271,held,72500.0,72500.0
2023-06-01,sell,SH600525,held,184500.0,184500.0
2023-06-01,sell,SH601919,held,92900.0,92900.0
2023-06-01,target,SH600089,held,1400.0,1400.0
2023-06-01,target,SH688303,canceled,1674.0,0.0
2023-06-01,target,SH600438,held,29100.0,29100.0
2023-06-01,target,SZ002432,held,1600.0,1600.0
2023-06-01,target,SZ000731,held,500.0,500.0
2023-06-01,target,SH603508,held,300.0,300.0
2023-06-01,target,SH600328,held,10600.0,10600.0
2023-06-01,target,SZ300729,held,67500.0,67500.0
2023-06-01,target,SZ300970,held,600.0,600.0
2023-06-01,target,SH600512,held,369300.0,369300.0
2023-06-01,target,SH600256,held,137600.0,137600.0
2023-06-01,target,SH600566,held,900.0,900.0
2023-06-01,target,SZ002884,held,67500.0,67500.0
2023-06-01,target,SH600273,held,107400.0,107400.0
2023-06-01,target,SZ003019,held,43000.0,43000.0
2023-06-01,target,SZ002497,held,1000.0,1000.0
2023-06-01,target,SZ000848,held,116800.0,116800.0
2023-06-01,target,SZ000915,held,1900.0,1900.0
2023-06-01,target,SH600938,held,52700.0,52700.0
2023-06-01,target,SZ002466,none,,
