split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
1,0;1;2;3,4;5;6;7,adx-dmi__period-10-threshold-30,0.842626965666352,1.158151127426132,0.8025210084033614,1.4021258263365715,False
2,0;1;2;4,3;5;6;7,adx-dmi__period-20-threshold-20,0.8512447580137845,0.6979666461972713,0.5672268907563025,0.27054579020879355,False
3,0;1;2;5,3;4;6;7,bollinger-reversion__period-10-width-2p5,1.2109431234617367,-0.6709318291097734,0.004201680672268907,-5.4680601411351315,True
4,0;1;2;6,3;4;5;7,aroon__period-25-threshold-70,1.7849715450238632,0.42827092131430994,0.6260504201680672,0.5153099362133192,False
5,0;1;2;7,3;4;5;6,aroon__period-25-threshold-80,1.2125658110956192,0.8321353338287034,0.5252100840336135,0.10092591858996071,False
6,0;1;3;4,2;5;6;7,adx-dmi__period-20-threshold-20,0.9996731598207445,0.5583955985209897,0.5,0.0,True
7,0;1;3;5,2;4;6;7,bollinger-reversion__period-10-width-2p5,1.2119944969339915,-0.6703501510445113,0.012295081967213115,-4.386184644822546,True
8,0;1;3;6,2;4;5;7,adx-dmi__period-10-threshold-30,1.4176630103347583,0.7668472568495298,0.8975409836065574,2.170195904948301,False
9,0;1;3;7,2;4;5;6,aroon__period-25-threshold-80,0.9548068888448896,1.0286189973548125,0.7909836065573771,1.33086455618056,False
10,0;1;4;5,2;3;6;7,bollinger-reversion__period-20-width-2p5,1.0130357533743788,0.010543984189154657,0.18442622950819673,-1.4866423349541724,True
11,0;1;4;6,2;3;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.5607853392220947,-0.23822376350105862,0.22540983606557377,-1.2344138298271716,True
12,0;1;4;7,2;3;5;6,trix__period-9-signal-9,1.130288775948778,0.4467126476248959,0.4385245901639344,-0.24715209136621882,True
13,0;1;5;6,2;3;4;7,aroon__period-25-threshold-60,1.5863677179617088,0.24195519363774232,0.4713114754098361,-0.11488027599842202,True
14,0;1;5;7,2;3;4;6,aroon__period-25-threshold-80,0.9268879408106911,1.0490879878325798,0.75,1.0986122886681098,False
15,0;1;6;7,2;3;4;5,aroon__period-25-threshold-80,1.5610904937529042,0.36043052538004694,0.7231404958677686,0.9600933545325483,False
16,0;2;3;4,1;5;6;7,adx-dmi__period-20-threshold-20,0.862640381442666,0.685927240277441,0.49583333333333335,-0.016667052485211647,True
17,0;2;3;5,1;4;6;7,bollinger-reversion__period-10-width-2p5,1.2119944969339915,-0.6703501510445113,0.004166666666666667,-5.476463551931511,True
18,0;2;3;6,1;4;5;7,aroon__period-25-threshold-70,1.513313113500815,0.6178296728075171,0.7458333333333333,1.0765119416674438,False
19,0;2;3;7,1;4;5;6,aroon__period-25-threshold-80,1.0521362893640047,0.9565708137906966,0.6041666666666666,0.4228568508200335,False
20,0;2;4;5,1;3;6;7,mfi-reversion__entry-20-exit-60-period-14,1.0377106834237415,0.47013839154100306,0.3625,-0.5645298027378518,True
21,0;2;4;6,1;3;5;7,aroon__period-25-threshold-60,1.3758237656984535,0.05198269955354859,0.5375,0.1502822030493379,False
22,0;2;4;7,1;3;5;6,mfi-reversion__entry-20-exit-60-period-14,1.0471300926929232,0.2702609382158081,0.2125,-1.3099213823353166,True
23,0;2;5;6,1;3;4;7,aroon__period-25-threshold-60,1.651053617912065,0.1997429692541429,0.3375,-0.6744550475477927,True
24,0;2;5;7,1;3;4;6,mfi-reversion__entry-20-exit-60-period-14,1.1678048044279155,0.10672558904582435,0.1375,-1.8362112317988888,True
25,0;2;6;7,1;3;4;5,aroon__period-25-threshold-80,1.6421054068489096,0.2774594236251795,0.5635593220338984,0.25562013999211824,False
26,0;3;4;5,1;2;6;7,adx-dmi__period-20-threshold-20,0.8532808439326627,0.6880888228294613,0.5942622950819673,0.3816138922859847,False
27,0;3;4;6,1;2;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.6111673690854302,-0.2518124902999466,0.2827868852459016,-0.9306794693262547,True
28,0;3;4;7,1;2;5;6,adx-dmi__period-10-threshold-25,1.025815580938857,0.8188464353537522,0.6926229508196722,0.8124106013867632,False
29,0;3;5;6,1;2;4;7,aroon__period-25-threshold-60,1.3114311735946202,0.4486736688430435,0.7090163934426229,0.8906117174564633,False
30,0;3;5;7,1;2;4;6,mfi-reversion__entry-20-exit-60-period-14,0.8891471823120537,0.45826299578663104,0.27459016393442626,-0.9714571131828629,True
31,0;3;6;7,1;2;4;5,aroon__period-25-threshold-80,1.430665441171028,0.5103167658488701,0.8140495867768595,1.4765412389676684,False
32,0;4;5;6,1;2;3;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.4195121043547185,-0.1450092682844796,0.48770491803278687,-0.0491902441907719,True
33,0;4;5;7,1;2;3;6,mfi-reversion__entry-20-exit-60-period-14,1.121285526793231,0.2066592206091634,0.28512396694214875,-0.9191850899005195,True
34,0;4;6;7,1;2;3;5,adx-dmi__period-10-threshold-25,1.4647729366780902,-0.1454136279378261,0.6900826446280992,0.8005056988804449,False
35,0;5;6;7,1;2;3;4,aroon__period-25-threshold-80,1.406542984619086,0.5326110947082564,0.871900826446281,1.9178709289909202,False
36,1;2;3;4,0;5;6;7,aroon__period-14-threshold-80,0.8827669460849829,0.33804004014335703,0.3237704918032787,-0.736497621433559,True
37,1;2;3;5,0;4;6;7,bollinger-reversion__period-10-width-2p5,1.2119944969339915,-0.6703501510445113,0.045081967213114756,-3.05314318076733,True
38,1;2;3;6,0;4;5;7,aroon__period-25-threshold-70,1.627632395375781,0.5585708965249843,0.8483606557377049,1.7218008806211447,False
39,1;2;3;7,0;4;5;6,aroon__period-25-threshold-80,1.2313293775276173,0.8237577566854711,0.5368852459016393,0.147809504488811,False
40,1;2;4;5,0;3;6;7,bollinger-reversion__period-30-width-2,1.4478364399091723,-0.7657465548136547,0.045081967213114756,-3.05314318076733,True
41,1;2;4;6,0;3;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.440632276106139,-0.23832740485429668,0.3073770491803279,-0.812410601386763,True
42,1;2;4;7,0;3;5;6,trix__period-9-signal-9,1.2665199876527689,0.2505174144359105,0.3073770491803279,-0.812410601386763,True
43,1;2;5;6,0;3;4;7,aroon__period-25-threshold-70,1.7136449883913192,0.467283000767944,0.7336065573770492,1.0129985359451177,False
44,1;2;5;7,0;3;4;6,aroon__period-25-threshold-80,1.2013927261793529,0.8433844115500816,0.5368852459016393,0.147809504488811,False
45,1;2;6;7,0;3;4;5,aroon__period-25-threshold-80,1.7891468037157718,0.12125042957313284,0.46638655462184875,-0.13465688514625712,True
46,1;3;4;5,0;2;6;7,cci-reversion__entry-m150-exit-0-period-40,1.1717818900950974,-0.7870575656899673,0.045081967213114756,-3.05314318076733,True
47,1;3;4;6,0;2;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.7308705186925206,-0.33702961865152425,0.25,-1.0986122886681098,True
48,1;3;4;7,0;2;5;6,adx-dmi__period-14-threshold-20,1.1036218038813848,0.7431578052073943,0.7090163934426229,0.8906117174564633,False
49,1;3;5;6,0;2;4;7,macd-cross__fast-12-signal-9-slow-26,1.4282518874670302,0.5952166412928847,0.8811475409836066,2.003342198141189,False
50,1;3;5;7,0;2;4;6,aroon__period-25-threshold-80,0.9417505463915121,1.0389759658918785,0.8155737704918032,1.4866423349541722,False
51,1;3;6;7,0;2;4;5,aroon__period-25-threshold-80,1.5775375566487686,0.35445951013931354,0.8140495867768595,1.4765412389676684,False
52,1;4;5;6,0;2;3;7,bollinger-reversion__period-30-width-2,1.7946391637052188,-0.8844512293283535,0.05327868852459016,-2.877468353060257,True
53,1;4;5;7,0;2;3;6,cci-reversion__entry-m150-exit-0-period-40,1.4085199310235779,-0.8706723260225391,0.08677685950413223,-2.35364026379433,True
54,1;4;6;7,0;2;3;5,trix__period-9-signal-9,1.600323989419764,-0.48738529259465846,0.47520661157024796,-0.09925495809534102,True
55,1;5;6;7,0;2;3;4,aroon__period-25-threshold-80,1.5527257115427442,0.37595564503338574,0.8305785123966942,1.589732841354768,False
