order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason,family,config
39,2025-06-10,SH588000,buy,open,988100,988100,0,1.0542108000000001,1041665.6914800002,312.499707444,0.0,filled,trix,trix__period-15-signal-9
40,2025-06-18,SH588000,sell,open,988100,988100,0,1.0107978,998769.30618,299.63079185399994,0.0,filled,trix,trix__period-15-signal-9
41,2025-06-27,SH588000,buy,open,955400,955400,0,1.0452089999999998,998592.6785999999,299.5778035799999,0.0,filled,trix,trix__period-15-signal-9
42,2025-09-12,SH588000,sell,open,955400,955400,0,1.3927214,1330606.0255600002,399.18180766800003,0.0,filled,trix,trix__period-15-signal-9
43,2025-09-26,SH588000,buy,open,862400,862400,0,1.5383076,1326636.47424,397.9909422719999,0.0,filled,trix,trix__period-15-signal-9
44,2025-10-16,SH588000,sell,open,862400,862400,0,1.4867026,1282132.3222400001,384.639696672,0.0,filled,trix,trix__period-15-signal-9
45,2025-12-12,SH588000,buy,open,920000,920000,0,1.3932786,1281816.312,384.54489359999997,0.0,filled,trix,trix__period-15-signal-9
46,2026-02-04,SH588000,sell,open,920000,920000,0,1.5316936,1409158.1120000002,422.7474336,0.0,filled,trix,trix__period-15-signal-9
47,2026-04-13,SH588000,buy,open,985100,985100,0,1.4282856,1407004.14456,422.1012433679999,0.0,filled,trix,trix__period-15-signal-9
48,2026-06-03,SH588000,sell,open,985100,985100,0,1.7876424,1761006.52824,528.3019584719999,0.0,filled,trix,trix__period-15-signal-9
49,2026-06-25,SH588000,buy,open,830800,830800,0,2.1144228,1756662.4622399998,526.998738672,0.0,filled,trix,trix__period-15-signal-9
50,2026-07-15,SH588000,sell,open,830800,830800,0,2.1325734,1771741.98072,531.522594216,0.0,filled,trix,trix__period-15-signal-9
51,2026-08-19,SH588000,buy,open,959400,959400,0,1.845369,1770447.0186,531.13410558,0.0,filled,trix,trix__period-15-signal-9
1,2022-02-28,SH588000,buy,open,767400,767400,0,1.290258,990143.9892,297.04319675999994,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
2,2022-03-03,SH588000,sell,open,767400,767400,0,1.284743,985911.7782,295.77353345999995,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
3,2022-05-12,SH588000,buy,open,949100,949100,0,1.0382076,985362.83316,295.608849948,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
4,2022-05-17,SH588000,sell,open,949100,949100,0,1.0357928,983070.94648,294.921283944,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
5,2022-05-19,SH588000,buy,open,943600,943600,0,1.0412081999999998,982484.0575199998,294.74521725599993,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
6,2022-05-25,SH588000,sell,open,943600,943600,0,1.0377924,979260.90864,293.778272592,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
7,2022-06-13,SH588000,buy,open,862100,862100,0,1.135227,978679.1967,293.60375901,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
8,2022-06-15,SH588000,sell,open,862100,862100,0,1.1167766000000001,962773.10686,288.831932058,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
9,2022-10-25,SH588000,buy,open,953600,953600,0,1.0092017999999998,962374.8364799998,288.7124509439999,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
10,2022-11-24,SH588000,sell,open,953600,953600,0,1.0627874,1013474.06464,304.042219392,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
11,2023-03-31,SH588000,buy,open,913600,913600,0,1.1082216,1012471.25376,303.74137612799996,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
12,2023-04-26,SH588000,sell,open,913600,913600,0,1.114777,1018460.2671999999,305.53808015999994,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
13,2023-08-31,SH588000,buy,open,1038300,1038300,0,0.980196,1017737.5068,305.32125204,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
14,2023-09-08,SH588000,sell,open,1038300,1038300,0,0.9368126000000001,972692.5225800001,291.807756774,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
15,2024-02-27,SH588000,buy,open,1212400,1212400,0,0.8021604,972539.26896,291.761780688,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
16,2024-03-15,SH588000,sell,open,1212400,1212400,0,0.8408318,1019424.47432,305.827342296,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
17,2024-09-30,SH588000,buy,open,1197900,1197900,0,0.85017,1018418.6429999999,305.52559289999994,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
18,2025-01-03,SH588000,sell,open,1197900,1197900,0,1.0087982,1208439.36378,362.53180913399996,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
19,2025-02-26,SH588000,buy,open,1035800,1035800,0,1.1642328,1205912.33424,361.773700272,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
20,2025-03-17,SH588000,sell,open,1035800,1035800,0,1.1457708,1186789.39464,356.036818392,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
21,2025-07-24,SH588000,buy,open,1106300,1106300,0,1.0722144,1186190.79072,355.85723721599993,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
22,2025-11-04,SH588000,sell,open,1106300,1106300,0,1.4747050000000002,1631466.1415000001,489.43984245,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
23,2025-11-05,SH588000,buy,open,1137000,1137000,0,1.430286,1626235.182,487.8705546,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
24,2025-11-06,SH588000,sell,open,1137000,1137000,0,1.4757048,1677876.3576,503.36290727999994,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
25,2025-11-07,SH588000,buy,open,1121900,1121900,0,1.4942988,1676453.82372,502.936147116,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
26,2025-11-10,SH588000,sell,open,1121900,1121900,0,1.4907018,1672418.34942,501.72550482599996,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
27,2026-01-13,SH588000,buy,open,1048400,1048400,0,1.5943188000000001,1671483.8299200002,501.445148976,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
28,2026-02-03,SH588000,sell,open,1048400,1048400,0,1.5506898,1625743.18632,487.722955896,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
29,2026-04-13,SH588000,buy,open,1137900,1137900,0,1.4282856,1625246.1842399999,487.5738552719999,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
30,2026-06-09,SH588000,sell,open,1137900,1137900,0,1.7206558,1957934.2348200001,587.3802704459999,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
31,2026-06-10,SH588000,buy,open,1117400,1117400,0,1.7483496,1953605.8430400002,586.081752912,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
32,2026-07-17,SH588000,sell,open,1117400,1117400,0,1.9216156,2147213.27144,644.1639814319999,0.0,filled,adx-dmi,adx-dmi__period-14-threshold-25
1,2021-11-29,SH588000,buy,open,657800,657800,0,1.5053009999999998,990186.9977999999,297.05609933999995,0.0,filled,aroon,aroon__period-25-threshold-70
2,2021-12-07,SH588000,sell,open,657800,657800,0,1.4677064,965457.26992,289.63718097599997,0.0,filled,aroon,aroon__period-25-threshold-70
3,2022-05-19,SH588000,buy,open,926900,926900,0,1.0412081999999998,965095.8805799998,289.5287641739999,0.0,filled,aroon,aroon__period-25-threshold-70
4,2022-06-17,SH588000,sell,open,926900,926900,0,1.1137772000000001,1032360.0866800001,309.708026004,0.0,filled,aroon,aroon__period-25-threshold-70
5,2022-08-04,SH588000,buy,open,893300,893300,0,1.1542308,1031074.3736399999,309.32231209199995,0.0,filled,aroon,aroon__period-25-threshold-70
6,2022-08-24,SH588000,sell,open,893300,893300,0,1.159768,1036020.7544,310.80622631999995,0.0,filled,aroon,aroon__period-25-threshold-70
7,2022-10-28,SH588000,buy,open,995400,995400,0,1.040208,1035423.0432000001,310.62691295999997,0.0,filled,aroon,aroon__period-25-threshold-70
8,2022-11-18,SH588000,sell,open,995400,995400,0,1.0837832,1078797.79728,323.639339184,0.0,filled,aroon,aroon__period-25-threshold-70
9,2023-01-18,SH588000,buy,open,1029100,1029100,0,1.0472093999999998,1077683.19354,323.3049580619999,0.0,filled,aroon,aroon__period-25-threshold-70
10,2023-02-10,SH588000,sell,open,1029100,1029100,0,1.079784,1111205.7144000002,333.36171432000003,0.0,filled,aroon,aroon__period-25-threshold-70
11,2023-03-22,SH588000,buy,open,1034500,1034500,0,1.0732146,1110240.5037,333.07215111,0.0,filled,aroon,aroon__period-25-threshold-70
12,2023-04-21,SH588000,sell,open,1034500,1034500,0,1.2107578,1252528.9441000002,375.75868323000003,0.0,filled,aroon,aroon__period-25-threshold-70
13,2023-06-09,SH588000,buy,open,1187300,1187300,0,1.0532105999999999,1250476.94538,375.1430836139999,0.0,filled,aroon,aroon__period-25-threshold-70
14,2023-06-14,SH588000,sell,open,1187300,1187300,0,1.0827834,1285588.7308200002,385.67661924600003,0.0,filled,aroon,aroon__period-25-threshold-70
15,2023-11-09,SH588000,buy,open,1363300,1363300,0,0.9421883999999999,1284485.44572,385.34563371599995,0.0,filled,aroon,aroon__period-25-threshold-70
16,2023-11-28,SH588000,sell,open,1363300,1363300,0,0.9088182,1238991.85206,371.69755561799997,0.0,filled,aroon,aroon__period-25-threshold-70
17,2024-02-28,SH588000,buy,open,1481400,1481400,0,0.8361672,1238698.09008,371.60942702399996,0.0,filled,aroon,aroon__period-25-threshold-70
18,2024-03-25,SH588000,sell,open,1481400,1481400,0,0.8308338,1230797.19132,369.23915739599994,0.0,filled,aroon,aroon__period-25-threshold-70
19,2024-05-08,SH588000,buy,open,1529700,1529700,0,0.8041608,1230124.77576,369.037432728,0.0,filled,aroon,aroon__period-25-threshold-70
20,2024-05-17,SH588000,sell,open,1529700,1529700,0,0.7788442000000001,1191397.97274,357.419391822,0.0,filled,aroon,aroon__period-25-threshold-70
21,2024-06-20,SH588000,buy,open,1509200,1509200,0,0.7891578,1190996.95176,357.299085528,0.0,filled,aroon,aroon__period-25-threshold-70
22,2024-06-26,SH588000,sell,open,1509200,1509200,0,0.7508498,1133182.51816,339.95475544799996,0.0,filled,aroon,aroon__period-25-threshold-70
23,2024-07-30,SH588000,buy,open,1535100,1535100,0,0.7381476,1133130.38076,339.939114228,0.0,filled,aroon,aroon__period-25-threshold-70
24,2024-08-02,SH588000,sell,open,1535100,1535100,0,0.7668466,1177186.21566,353.15586469799996,0.0,filled,aroon,aroon__period-25-threshold-70
25,2024-09-30,SH588000,buy,open,1383300,1383300,0,0.85017,1176040.161,352.8120483,0.0,filled,aroon,aroon__period-25-threshold-70
26,2024-10-22,SH588000,sell,open,1383300,1383300,0,1.0307937999999999,1425897.0635399998,427.7691190619999,0.0,filled,aroon,aroon__period-25-threshold-70
27,2024-11-14,SH588000,buy,open,1281400,1281400,0,1.110222,1422638.4708,426.79154123999996,0.0,filled,aroon,aroon__period-25-threshold-70
28,2024-11-25,SH588000,sell,open,1281400,1281400,0,1.0207958,1308047.7381199999,392.4143214359999,0.0,filled,aroon,aroon__period-25-threshold-70
29,2024-12-20,SH588000,buy,open,1256600,1256600,0,1.0412081999999998,1308382.2241199997,392.51466723599987,0.0,filled,aroon,aroon__period-25-threshold-70
30,2024-12-23,SH588000,sell,open,1256600,1256600,0,1.064787,1338011.3442,401.40340325999995,0.0,filled,aroon,aroon__period-25-threshold-70
31,2025-02-12,SH588000,buy,open,1235400,1235400,0,1.0822164,1336970.1405600002,401.091042168,0.0,filled,aroon,aroon__period-25-threshold-70
32,2025-03-12,SH588000,sell,open,1235400,1235400,0,1.1637672,1437717.9988799999,431.3153996639999,0.0,filled,aroon,aroon__period-25-threshold-70
33,2025-05-08,SH588000,buy,open,1332900,1332900,0,1.0772153999999998,1435820.4066599999,430.7461219979999,0.0,filled,aroon,aroon__period-25-threshold-70
34,2025-05-20,SH588000,sell,open,1332900,1332900,0,1.044791,1392601.9239,417.78057716999996,0.0,filled,aroon,aroon__period-25-threshold-70
35,2025-06-27,SH588000,buy,open,1332000,1332000,0,1.0452089999999998,1392218.3879999998,417.6655163999999,0.0,filled,aroon,aroon__period-25-threshold-70
36,2025-07-09,SH588000,sell,open,1332000,1332000,0,1.0437912,1390329.8784,417.09896352,0.0,filled,aroon,aroon__period-25-threshold-70
37,2025-07-17,SH588000,buy,open,1325600,1325600,0,1.0482096,1389506.64576,416.85199372799997,0.0,filled,aroon,aroon__period-25-threshold-70
38,2025-08-12,SH588000,sell,open,1325600,1325600,0,1.1027794,1461844.37264,438.55331179199993,0.0,filled,aroon,aroon__period-25-threshold-70
39,2025-08-13,SH588000,buy,open,1299000,1299000,0,1.1242248000000001,1460368.0152000003,438.11040456000006,0.0,filled,aroon,aroon__period-25-threshold-70
40,2025-09-12,SH588000,sell,open,1299000,1299000,0,1.3927214,1809145.0986000001,542.74352958,0.0,filled,aroon,aroon__period-25-threshold-70
41,2025-09-17,SH588000,buy,open,1269800,1269800,0,1.4212842,1804746.6771600002,541.424003148,0.0,filled,aroon,aroon__period-25-threshold-70
42,2025-10-22,SH588000,sell,open,1269800,1269800,0,1.4657068,1861154.49464,558.346348392,0.0,filled,aroon,aroon__period-25-threshold-70
43,2025-12-30,SH588000,buy,open,1314800,1314800,0,1.4142827999999998,1859499.0254399998,557.8497076319999,0.0,filled,aroon,aroon__period-25-threshold-70
44,2026-02-04,SH588000,sell,open,1314800,1314800,0,1.5316936,2013870.7452800001,604.161223584,0.0,filled,aroon,aroon__period-25-threshold-70
45,2026-04-16,SH588000,buy,open,1354000,1354000,0,1.485297,2011092.138,603.3276414,0.0,filled,aroon,aroon__period-25-threshold-70
46,2026-06-09,SH588000,sell,open,1354000,1354000,0,1.7206558,2329767.9532,698.9303859599999,0.0,filled,aroon,aroon__period-25-threshold-70
47,2026-06-22,SH588000,buy,open,1147500,1147500,0,2.0264051999999997,2325299.9669999997,697.5899900999999,0.0,filled,aroon,aroon__period-25-threshold-70
48,2026-07-14,SH588000,sell,open,1147500,1147500,0,2.0935812,2402384.427,720.7153281,0.0,filled,aroon,aroon__period-25-threshold-70
1,2021-11-29,SH588000,buy,open,657800,657800,0,1.5053009999999998,990186.9977999999,297.05609933999995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
2,2021-12-07,SH588000,sell,open,657800,657800,0,1.4677064,965457.26992,289.63718097599997,0.0,filled,supertrend,supertrend__multiplier-3-period-10
3,2022-03-01,SH588000,buy,open,741600,741600,0,1.3012602,965014.56432,289.504369296,0.0,filled,supertrend,supertrend__multiplier-3-period-10
4,2022-03-09,SH588000,sell,open,741600,741600,0,1.1907618,883068.95088,264.920685264,0.0,filled,supertrend,supertrend__multiplier-3-period-10
5,2022-05-12,SH588000,buy,open,850900,850900,0,1.0382076,883410.84684,265.02325405199997,0.0,filled,supertrend,supertrend__multiplier-3-period-10
6,2022-08-25,SH588000,sell,open,850900,850900,0,1.1217756,954518.8580400001,286.35565741199997,0.0,filled,supertrend,supertrend__multiplier-3-period-10
7,2022-10-24,SH588000,buy,open,941800,941800,0,1.0122024,953292.2203200001,285.987666096,0.0,filled,supertrend,supertrend__multiplier-3-period-10
8,2022-12-15,SH588000,sell,open,941800,941800,0,1.024795,965151.9309999999,289.54557929999993,0.0,filled,supertrend,supertrend__multiplier-3-period-10
9,2023-01-04,SH588000,buy,open,942600,942600,0,1.0232046,964472.6559599999,289.34179678799995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
10,2023-02-20,SH588000,sell,open,942600,942600,0,1.0267946,967856.5899599999,290.35697698799993,0.0,filled,supertrend,supertrend__multiplier-3-period-10
11,2023-03-24,SH588000,buy,open,879100,879100,0,1.10022,967203.402,290.1610206,0.0,filled,supertrend,supertrend__multiplier-3-period-10
12,2023-04-28,SH588000,sell,open,879100,879100,0,1.1067786,972969.0672599999,291.8907201779999,0.0,filled,supertrend,supertrend__multiplier-3-period-10
13,2023-08-30,SH588000,buy,open,995000,995000,0,0.9771953999999999,972309.423,291.69282689999994,0.0,filled,supertrend,supertrend__multiplier-3-period-10
14,2023-09-21,SH588000,sell,open,995000,995000,0,0.9058188,901289.706,270.38691179999995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
15,2023-11-07,SH588000,buy,open,969100,969100,0,0.9301860000000001,901443.2526000001,270.43297578,0.0,filled,supertrend,supertrend__multiplier-3-period-10
16,2023-11-27,SH588000,sell,open,969100,969100,0,0.904819,876860.0929,263.05802787,0.0,filled,supertrend,supertrend__multiplier-3-period-10
17,2024-02-19,SH588000,buy,open,1098300,1098300,0,0.7981596000000001,876618.6886800001,262.985606604,0.0,filled,supertrend,supertrend__multiplier-3-period-10
18,2024-03-28,SH588000,sell,open,1098300,1098300,0,0.7878424,865287.30792,259.586192376,0.0,filled,supertrend,supertrend__multiplier-3-period-10
19,2024-05-07,SH588000,buy,open,1064900,1064900,0,0.8121624000000001,864871.73976,259.46152192799997,0.0,filled,supertrend,supertrend__multiplier-3-period-10
20,2024-05-27,SH588000,sell,open,1064900,1064900,0,0.7598480000000001,809162.1352000001,242.74864056,0.0,filled,supertrend,supertrend__multiplier-3-period-10
21,2024-07-22,SH588000,buy,open,1031900,1031900,0,0.7841568,809171.40192,242.75142057599996,0.0,filled,supertrend,supertrend__multiplier-3-period-10
22,2024-08-06,SH588000,sell,open,1031900,1031900,0,0.7468506,770675.13414,231.20254024199997,0.0,filled,supertrend,supertrend__multiplier-3-period-10
23,2024-09-27,SH588000,buy,open,1042600,1042600,0,0.7391478,770635.4962800001,231.190648884,0.0,filled,supertrend,supertrend__multiplier-3-period-10
24,2024-10-17,SH588000,sell,open,1042600,1042600,0,0.9418116,981932.7741599999,294.57983224799995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
25,2024-11-12,SH588000,buy,open,866500,866500,0,1.130226,979340.8289999999,293.80224869999995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
26,2025-01-06,SH588000,sell,open,866500,866500,0,0.994801,861995.0665000001,258.59851995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
27,2025-02-10,SH588000,buy,open,800700,800700,0,1.0772153999999998,862526.3707799999,258.75791123399995,0.0,filled,supertrend,supertrend__multiplier-3-period-10
28,2025-03-26,SH588000,sell,open,800700,800700,0,1.0827834,866984.66838,260.095400514,0.0,filled,supertrend,supertrend__multiplier-3-period-10
29,2025-05-07,SH588000,buy,open,791100,791100,0,1.095219,866427.7509,259.92832526999996,0.0,filled,supertrend,supertrend__multiplier-3-period-10
30,2025-05-29,SH588000,sell,open,791100,791100,0,1.0237952000000001,809924.3827200001,242.97731481600002,0.0,filled,supertrend,supertrend__multiplier-3-period-10
31,2025-06-26,SH588000,buy,open,773500,773500,0,1.0472093999999998,810016.4708999998,243.00494126999993,0.0,filled,supertrend,supertrend__multiplier-3-period-10
32,2025-10-20,SH588000,sell,open,773500,773500,0,1.4557088,1125990.7568,337.79722704,0.0,filled,supertrend,supertrend__multiplier-3-period-10
33,2026-01-06,SH588000,buy,open,757600,757600,0,1.4812962,1122230.0011200001,336.669000336,0.0,filled,supertrend,supertrend__multiplier-3-period-10
34,2026-02-09,SH588000,sell,open,757600,757600,0,1.5266946,1156623.8289599998,346.98714868799993,0.0,filled,supertrend,supertrend__multiplier-3-period-10
35,2026-04-14,SH588000,buy,open,784400,784400,0,1.4732946,1155652.28424,346.69568527199993,0.0,filled,supertrend,supertrend__multiplier-3-period-10
36,2026-06-09,SH588000,sell,open,784400,784400,0,1.7206558,1349682.40952,404.904722856,0.0,filled,supertrend,supertrend__multiplier-3-period-10
37,2026-06-22,SH588000,buy,open,664700,664700,0,2.0264051999999997,1346951.5364399997,404.0854609319999,0.0,filled,supertrend,supertrend__multiplier-3-period-10
38,2026-07-17,SH588000,sell,open,664700,664700,0,1.9216156,1277297.88932,383.189366796,0.0,filled,supertrend,supertrend__multiplier-3-period-10
1,2021-12-01,SH588000,buy,open,647900,647900,0,1.5283056,990189.1982399999,297.05675947199995,0.0,filled,tsmom-monthly,tsmom-monthly__lookback-252
2,2022-02-07,SH588000,sell,open,647900,647900,0,1.2997400000000001,842101.5460000001,252.6304638,0.0,filled,tsmom-monthly,tsmom-monthly__lookback-252
3,2023-05-04,SH588000,buy,open,749100,749100,0,1.125225,842906.0475,252.87181424999997,0.0,filled,tsmom-monthly,tsmom-monthly__lookback-252
4,2023-07-03,SH588000,sell,open,749100,749100,0,1.0527894,788644.53954,236.593361862,0.0,filled,tsmom-monthly,tsmom-monthly__lookback-252
1,2023-04-04,SH588000,buy,open,846800,846800,0,1.1692338,990107.18184,297.03215455199995,0.0,filled,donchian,donchian__entry-120-exit-40
2,2023-07-10,SH588000,sell,open,846800,846800,0,1.0387922,879649.23496,263.894770488,0.0,filled,donchian,donchian__entry-120-exit-40
4,2025-08-21,SH588000,buy,open,727900,727900,0,1.2092418,880207.1062200001,264.062131866,0.0,filled,donchian,donchian__entry-120-exit-40
5,2025-11-21,SH588000,sell,open,727900,727900,0,1.3707258,997751.30982,299.32539294599997,0.0,filled,donchian,donchian__entry-120-exit-40
6,2026-05-07,SH588000,buy,open,568400,568400,0,1.7523503999999999,996035.9673599999,298.81079020799996,0.0,filled,donchian,donchian__entry-120-exit-40
7,2026-08-04,SH588000,sell,open,568400,568400,0,1.6486702,937104.14168,281.131242504,0.0,filled,donchian,donchian__entry-120-exit-40
1,2021-11-29,SH588000,buy,open,657800,657800,0,1.5053009999999998,990186.9977999999,297.05609933999995,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
2,2021-12-03,SH588000,sell,open,657800,657800,0,1.4827034000000001,975322.2965200001,292.596688956,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
3,2022-06-06,SH588000,buy,open,861000,861000,0,1.1322264,974846.9304,292.45407911999996,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
4,2022-06-23,SH588000,sell,open,861000,861000,0,1.1097780000000002,955518.8580000001,286.6556574,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
5,2022-08-08,SH588000,buy,open,785300,785300,0,1.2162431999999999,955115.7849599998,286.5347354879999,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
6,2022-08-22,SH588000,sell,open,785300,785300,0,1.1527694,905269.80982,271.580942946,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
7,2023-01-20,SH588000,buy,open,845800,845800,0,1.070214,905187.0012,271.55610036,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
8,2023-02-17,SH588000,sell,open,845800,845800,0,1.0457908,884529.85864,265.35895759199997,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
9,2023-03-20,SH588000,buy,open,836400,836400,0,1.0572114,884251.6149599999,265.27548448799996,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
10,2023-04-25,SH588000,sell,open,836400,836400,0,1.1407718,954141.53352,286.24246005599997,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
11,2024-07-22,SH588000,buy,open,1215200,1215200,0,0.7841568,952907.3433599999,285.872203008,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
12,2024-07-25,SH588000,sell,open,1215200,1215200,0,0.7428514,902713.0212800001,270.813906384,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
13,2024-09-27,SH588000,buy,open,1221200,1221200,0,0.7391478,902647.29336,270.794188008,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
14,2024-11-04,SH588000,sell,open,1221200,1221200,0,0.984803,1202641.4236,360.79242708,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
15,2024-11-12,SH588000,buy,open,1060900,1060900,0,1.130226,1199056.7634,359.71702902,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
16,2024-11-18,SH588000,sell,open,1060900,1060900,0,1.039792,1103115.3328,330.93459984,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
17,2025-02-07,SH588000,buy,open,1033900,1033900,0,1.0672134,1103391.93426,331.01758027799997,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
18,2025-03-14,SH588000,sell,open,1033900,1033900,0,1.1257747999999999,1163938.5657199998,349.1815697159999,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
19,2025-07-23,SH588000,buy,open,1086400,1086400,0,1.070214,1162680.4896,348.80414687999996,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
20,2025-10-17,SH588000,sell,open,1086400,1086400,0,1.4777044,1605378.0601599999,481.6134180479999,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
21,2026-01-06,SH588000,buy,open,1080300,1080300,0,1.4812962,1600244.28486,480.073285458,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
22,2026-02-03,SH588000,sell,open,1080300,1080300,0,1.5506898,1675210.1909400001,502.563057282,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
23,2026-05-07,SH588000,buy,open,955000,955000,0,1.7523503999999999,1673494.632,502.04838959999995,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
24,2026-06-02,SH588000,sell,open,955000,955000,0,1.7556488000000001,1676644.604,502.9933812,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
25,2026-06-26,SH588000,buy,open,782100,782100,0,2.1424284,1675593.25164,502.6779754919999,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
26,2026-07-14,SH588000,sell,open,782100,782100,0,2.0935812,1637389.85652,491.21695695599993,0.0,filled,bollinger-breakout,bollinger-breakout__period-20-width-2
1,2021-11-29,SH588000,buy,open,657800,657800,0,1.5053009999999998,990186.9977999999,297.05609933999995,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
2,2021-12-03,SH588000,sell,open,657800,657800,0,1.4827034000000001,975322.2965200001,292.596688956,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
3,2022-06-06,SH588000,buy,open,861000,861000,0,1.1322264,974846.9304,292.45407911999996,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
4,2022-06-23,SH588000,sell,open,861000,861000,0,1.1097780000000002,955518.8580000001,286.6556574,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
5,2022-08-08,SH588000,buy,open,785300,785300,0,1.2162431999999999,955115.7849599998,286.5347354879999,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
6,2022-08-22,SH588000,sell,open,785300,785300,0,1.1527694,905269.80982,271.580942946,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
7,2022-11-04,SH588000,buy,open,825800,825800,0,1.0962192000000002,905257.8153600001,271.57734460800003,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
8,2022-11-23,SH588000,sell,open,825800,825800,0,1.0597880000000002,875172.9304000002,262.55187912,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
9,2023-01-20,SH588000,buy,open,817500,817500,0,1.070214,874899.945,262.46998349999996,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
10,2023-02-17,SH588000,sell,open,817500,817500,0,1.0457908,854933.979,256.4801937,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
11,2023-03-24,SH588000,buy,open,776800,776800,0,1.10022,854650.896,256.39526879999994,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
12,2023-04-25,SH588000,sell,open,776800,776800,0,1.1407718,886151.53424,265.84546027199997,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
13,2024-03-04,SH588000,buy,open,1032800,1032800,0,0.8571713999999999,885286.62192,265.585986576,0.0,filled,keltner-breakout,keltner-breakout__multiplier-2-period-20
