trade_date,cash,positions_value,total_value,cash_ratio,daily_return,family,config
2021-11-29,9515.946100660134,1007091.7999999999,1016607.7461006601,0.009360489468194459,0.01660774610065996,buy-hold,
2021-11-30,9515.946100660134,1006434.0,1015949.9461006601,0.009366550130922784,-0.0006470538932277226,buy-hold,
2021-12-01,9515.946100660134,993935.7999999999,1003451.7461006601,0.009483212459032936,-0.012301984017982104,buy-hold,
2021-12-02,9515.946100660134,975517.4,985033.3461006602,0.009660531938669722,-0.018355043051718645,buy-hold,
2021-12-03,9515.946100660134,986042.2000000001,995558.1461006602,0.009558403130878489,0.010684714422779074,buy-hold,
2021-12-06,9515.946100660134,961703.6,971219.5461006601,0.009797935120710465,-0.02444719085000513,buy-hold,
2021-12-07,9515.946100660134,951836.6000000001,961352.5461006602,0.009898497839588339,-0.010159391910526061,buy-hold,
2021-12-08,9515.946100660134,965650.4,975166.3461006602,0.009758279844983354,0.01436913030087661,buy-hold,
2021-12-09,9515.946100660134,979464.2000000001,988980.1461006602,0.009621978902386969,0.014165583190228537,buy-hold,
2021-12-10,9515.946100660134,986042.2000000001,995558.1461006602,0.009558403130878489,0.006651296313617383,buy-hold,
2021-12-13,9515.946100660134,983411.0000000001,992926.9461006603,0.009583732356172187,-0.002642939551351864,buy-hold,
2021-12-14,9515.946100660134,982095.4,991611.3461006602,0.009596447376363677,-0.0013249715955102603,buy-hold,
2021-12-15,9515.946100660134,970255.0000000001,979770.9461006603,0.00971241915116197,-0.011940565269407455,buy-hold,
2021-12-16,9515.946100660134,972228.4,981744.3461006602,0.009692896260066107,0.0020141442322347825,buy-hold,
2021-12-17,9515.946100660134,955125.6,964641.5461006601,0.009864748350437673,-0.017420828617887962,buy-hold,
2021-12-20,9515.946100660134,934733.8,944249.7461006602,0.010077785183376372,-0.021139251240452017,buy-hold,
2021-12-21,9515.946100660134,941311.8,950827.7461006602,0.010008065224942143,0.006966377303424531,buy-hold,
2021-12-22,9515.946100660134,939338.3999999999,948854.34610066,0.010028879711376299,-0.002075454789884912,buy-hold,
2021-12-23,9515.946100660134,940654.0,950169.9461006601,0.01001499378054631,0.0013865141740738718,buy-hold,
2021-12-24,9515.946100660134,930787.0,940302.9461006601,0.010120085383249926,-0.010384458107197014,buy-hold,
2021-12-27,9515.946100660134,928155.8,937671.7461006602,0.010148483347432104,-0.002798247108457219,buy-hold,
2021-12-28,9515.946100660134,935391.6,944907.5461006601,0.010070769505365352,0.00771677298595197,buy-hold,
2021-12-29,9515.946100660134,927498.0,937013.9461006601,0.010155607758305306,-0.008353833168731062,buy-hold,
2021-12-30,9515.946100660134,940654.0,950169.9461006601,0.01001499378054631,0.014040345989243974,buy-hold,
2021-12-31,9515.946100660134,955125.6,964641.5461006601,0.009864748350437673,0.01523053855722245,buy-hold,
2022-01-04,9515.946100660134,934076.0,943591.9461006601,0.010084810642973627,-0.021821162570789254,buy-hold,
2022-01-05,9515.946100660134,910395.2,919911.1461006601,0.010344418741958437,-0.025096441420319082,buy-hold,
2022-01-06,9515.946100660134,904475.0,913990.9461006601,0.0104114227184173,-0.006435621554423676,buy-hold,
2022-01-07,9515.946100660134,893292.4,902808.3461006602,0.01054038339561289,-0.012234913319117746,buy-hold,
2022-01-10,9515.946100660134,902501.6000000001,912017.5461006602,0.010433950685867452,0.0102006146041691,buy-hold,
2022-01-11,9515.946100660134,884083.2000000001,893599.1461006602,0.010649009840916077,-0.02019522549620678,buy-hold,
2022-01-12,9515.946100660134,898554.8,908070.7461006602,0.010479300364561338,0.016194733469865996,buy-hold,
2022-01-13,9515.946100660134,886714.4,896230.3461006602,0.01061774591996615,-0.013039072176748157,buy-hold,
2022-01-14,9515.946100660134,898554.8,908070.7461006602,0.010479300364561338,0.013211335736973862,buy-hold,
2022-01-17,9515.946100660134,914999.8,924515.7461006602,0.01029289781249875,0.01810982246770565,buy-hold,
2022-01-18,9515.946100660134,917631.0,927146.9461006601,0.01026368704624627,0.0028460304879582843,buy-hold,
2022-01-19,9515.946100660134,906448.3999999999,915964.34610066,0.010388991821756321,-0.012061302738504587,buy-hold,
2022-01-20,9515.946100660134,895923.6000000001,905439.5461006602,0.01050975312668994,-0.011490403578266806,buy-hold,
2022-01-21,9515.946100660134,884083.2000000001,893599.1461006602,0.010649009840916077,-0.013076963615065829,buy-hold,
2022-01-24,9515.946100660134,895923.6000000001,905439.5461006602,0.01050975312668994,0.013250236475344845,buy-hold,
2022-01-25,9515.946100660134,872900.6,882416.5461006601,0.01078396154595068,-0.025427429251516864,buy-hold,
2022-01-26,9515.946100660134,872242.8,881758.7461006602,0.01079200647880368,-0.0007454529302591828,buy-hold,
2022-01-27,9515.946100660134,849219.7999999999,858735.7461006601,0.011081343875423913,-0.026110316571072434,buy-hold,
2022-01-28,9515.946100660134,843957.3999999999,853473.34610066,0.011149669927170529,-0.0061280784267983,buy-hold,
2022-02-07,9515.946100660134,844615.2000000001,854131.1461006602,0.011141083127694152,0.000770732915099881,buy-hold,
2022-02-08,9515.946100660134,826196.8,835712.7461006602,0.01138662314899521,-0.021563901614037873,buy-hold,
2022-02-09,9515.946100660134,828828.0,838343.9461006601,0.011350885450919154,0.003148450244748302,buy-hold,
2022-02-10,9515.946100660134,814356.4,823872.3461006602,0.011550267642430959,-0.017262127396888705,buy-hold,
2022-02-11,9515.946100660134,800542.6000000001,810058.5461006602,0.011747232525928632,-0.016766917915596813,buy-hold,
2022-02-14,9515.946100660134,802516.0,812031.9461006601,0.011718684401956435,0.002436120215630222,buy-hold,
2022-02-15,9515.946100660134,822250.0,831765.9461006601,0.011440653642134703,0.024301999563886234,buy-hold,
2022-02-16,9515.946100660134,818961.0000000001,828476.9461006603,0.011486072298629711,-0.003954237385431325,buy-hold,
2022-02-17,9515.946100660134,825538.9999999999,835054.94610066,0.011395592763201302,0.007939870905231627,buy-hold,
2022-02-18,9515.946100660134,823565.6,833081.5461006601,0.011422586594554496,-0.0023631977862232922,buy-hold,
2022-02-21,9515.946100660134,816329.8,825845.7461006602,0.011522667696226481,-0.00868558430308286,buy-hold,
2022-02-22,9515.946100660134,809751.8,819267.7461006602,0.011615184591303254,-0.00796516786707313,buy-hold,
2022-02-23,9515.946100660134,841326.2,850842.1461006601,0.01118414989698258,0.03853978159189064,buy-hold,
2022-02-24,9515.946100660134,832774.8,842290.7461006602,0.011297697552435065,-0.010050512940843692,buy-hold,
2022-02-25,9515.946100660134,848562.0,858077.9461006601,0.011089838800662789,0.018743171610380305,buy-hold,
2022-02-28,9515.946100660134,853166.6,862682.5461006601,0.011030646375856766,0.005366179169298713,buy-hold,
2022-03-01,9515.946100660134,848562.0,858077.9461006601,0.011089838800662789,-0.005337536989490355,buy-hold,
2022-03-02,9515.946100660134,842641.7999999999,852157.7461006601,0.011166883296201446,-0.0068993732176698686,buy-hold,
2022-03-03,9515.946100660134,828828.0,838343.9461006601,0.011350885450919154,-0.01621037896235722,buy-hold,
2022-03-04,9515.946100660134,824881.2,834397.1461006601,0.011404576519862819,-0.004707852926424283,buy-hold,
2022-03-07,9515.946100660134,800542.6000000001,810058.5461006602,0.011747232525928632,-0.02916908346791458,buy-hold,
2022-03-08,9515.946100660134,778177.4,787693.3461006602,0.012080775022116387,-0.027609362443811403,buy-hold,
2022-03-09,9515.946100660134,778835.2,788351.1461006601,0.012070694826446154,0.0008350965553489686,buy-hold,
2022-03-10,9515.946100660134,790017.8,799533.7461006602,0.011901869242004565,0.014184795766850167,buy-hold,
2022-03-11,9515.946100660134,797253.6,806769.5461006601,0.0117951230889333,0.009050024511521926,buy-hold,
2022-03-14,9515.946100660134,772257.2,781773.1461006601,0.01217226013470009,-0.030983321223284288,buy-hold,
2022-03-15,9515.946100660134,751207.6,760723.5461006601,0.012509072644638464,-0.026925457986106904,buy-hold,
2022-03-16,9515.946100660134,770941.6,780457.5461006601,0.012192778644019681,0.02594109266257516,buy-hold,
2022-03-17,9515.946100660134,782124.2000000001,791640.1461006602,0.012020545127141825,0.014328261743218329,buy-hold,
2022-03-18,9515.946100660134,782782.0,792297.9461006601,0.012010565151018514,0.0008309330991360664,buy-hold,
2022-03-21,9515.946100660134,789360.0,798875.9461006601,0.011911669323763948,0.00830243222562177,buy-hold,
2022-03-22,9515.946100660134,776861.8,786377.7461006602,0.012100986005575553,-0.0156447319023737,buy-hold,
2022-03-23,9515.946100660134,783439.8,792955.7461006602,0.01200060173276322,0.008364936612992535,buy-hold,
2022-03-24,9515.946100660134,777519.6,787035.5461006601,0.012090872067731316,-0.007465990415117751,buy-hold,
2022-03-25,9515.946100660134,758443.4,767959.3461006602,0.012391210744393796,-0.024238041209844075,buy-hold,
2022-03-28,9515.946100660134,747260.7999999999,756776.7461006601,0.01257431091757463,-0.014561447890152124,buy-hold,
2022-03-29,9515.946100660134,740025.0,749540.9461006601,0.012695698814274228,-0.009561340299213517,buy-hold,
2022-03-30,9515.946100660134,761732.3999999999,771248.34610066,0.012338368242566258,0.02896092616811452,buy-hold,
2022-03-31,9515.946100660134,747918.6,757434.5461006601,0.012563390658175105,-0.017910962233943062,buy-hold,
2022-04-01,9515.946100660134,746603.0,756118.9461006601,0.012585250177547198,-0.0017369157596162088,buy-hold,
2022-04-06,9515.946100660134,725553.4,735069.3461006602,0.01294564404180313,-0.027839006162395097,buy-hold,
2022-04-07,9515.946100660134,711081.7999999999,720597.7461006601,0.013205628455200378,-0.019687394225820887,buy-hold,
2022-04-08,9515.946100660134,705161.6000000001,714677.5461006602,0.013315020392874972,-0.0082156793190592,buy-hold,
2022-04-11,9515.946100660134,678849.6,688365.5461006601,0.013823972095298058,-0.03681660371668394,buy-hold,
2022-04-12,9515.946100660134,682796.4,692312.3461006602,0.01374516308174655,0.005733581557585632,buy-hold,
2022-04-13,9515.946100660134,661746.8,671262.7461006602,0.014176186829878321,-0.030404773392470164,buy-hold,
2022-04-14,9515.946100660134,668982.6,678498.5461006601,0.014025005882987367,0.010779385631084715,buy-hold,
2022-04-15,9515.946100660134,668982.6,678498.5461006601,0.014025005882987367,0.0,buy-hold,
2022-04-18,9515.946100660134,688716.6,698232.5461006601,0.013628620083384477,0.02908480808604752,buy-hold,
2022-04-19,9515.946100660134,677534.0,687049.9461006601,0.013850442976770056,-0.016015581144777857,buy-hold,
2022-04-20,9515.946100660134,666351.3999999999,675867.34610066,0.014079606235693003,-0.016276254824655334,buy-hold,
2022-04-21,9515.946100660134,658457.7999999999,667973.7461006601,0.014245988193712828,-0.011679214931067716,buy-hold,
2022-04-22,9515.946100660134,646617.4,656133.3461006602,0.014503067337169377,-0.017725846366146936,buy-hold,
2022-04-25,9515.946100660134,607807.2000000001,617323.1461006602,0.015414853890977338,-0.05914986676206202,buy-hold,
2022-04-26,9515.946100660134,597940.2000000001,607456.1461006602,0.015665239641979467,-0.015983525099172446,buy-hold,
2022-04-27,9515.946100660134,621621.0,631136.9461006601,0.015077466403214548,0.03898355486566407,buy-hold,
2022-04-28,9515.946100660134,618989.7999999999,628505.7461006601,0.015140587273383625,-0.004168984269192877,buy-hold,
2022-04-29,9515.946100660134,648590.8,658106.7461006602,0.014459578414965268,0.047097421437511056,buy-hold,
2022-05-05,9515.946100660134,653853.2,663369.1461006601,0.014344872921201821,0.007996271169046887,buy-hold,
2022-05-06,9515.946100660134,647275.2,656791.1461006601,0.014488541992619548,-0.00991604755612474,buy-hold,
2022-05-09,9515.946100660134,649248.6,658764.5461006601,0.014445140007893025,0.0030046081036809724,buy-hold,
2022-05-10,9515.946100660134,667009.2,676525.1461006601,0.014065916330690622,0.026960467294616874,buy-hold,
2022-05-11,9515.946100660134,687401.0,696916.9461006601,0.013654347413853365,0.030141969027365656,buy-hold,
2022-05-12,9515.946100660134,694636.8,704152.7461006602,0.013514036767385992,0.010382585816696377,buy-hold,
2022-05-13,9515.946100660134,693979.0,703494.9461006601,0.01352667301080872,-0.0009341723136673252,buy-hold,
2022-05-16,9515.946100660134,682796.4,692312.3461006602,0.01374516308174655,-0.01589577872873571,buy-hold,
2022-05-17,9515.946100660134,692005.6,701521.5461006601,0.013564723925521037,0.013302088359205655,buy-hold,
2022-05-18,9515.946100660134,695294.6,704810.5461006601,0.013501424110786616,0.0046883805897075526,buy-hold,
2022-05-19,9515.946100660134,710424.0,719939.9461006601,0.013217694270474109,0.021465910355205287,buy-hold,
2022-05-20,9515.946100660134,716344.2,725860.1461006601,0.013109889214582242,0.008223185881079287,buy-hold,
2022-05-23,9515.946100660134,716344.2,725860.1461006601,0.013109889214582242,0.0,buy-hold,
2022-05-24,9515.946100660134,684769.7999999999,694285.7461006601,0.013706094578644105,-0.04349928862966035,buy-hold,
2022-05-25,9515.946100660134,690032.2,699548.1461006601,0.013602989520739657,0.007579588130039339,buy-hold,
2022-05-26,9515.946100660134,689374.4,698890.3461006602,0.01361579274023849,-0.0009403212683309903,buy-hold,
2022-05-27,9515.946100660134,681480.8,690996.7461006602,0.013771332722417639,-0.011294475655646119,buy-hold,
2022-05-30,9515.946100660134,686743.2000000001,696259.1461006602,0.013667247538439353,0.0076156653843828526,buy-hold,
2022-05-31,9515.946100660134,709108.4,718624.3461006602,0.013241892168411455,0.032121947877100654,buy-hold,
2022-06-01,9515.946100660134,709108.4,718624.3461006602,0.013241892168411455,0.0,buy-hold,
2022-06-02,9515.946100660134,740682.7999999999,750198.7461006601,0.012684566789962756,0.04393728123925422,buy-hold,
2022-06-06,9515.946100660134,768968.2000000001,778484.1461006602,0.012223686440275555,0.03770387533572994,buy-hold,
2022-06-07,9515.946100660134,763048.0,772563.9461006601,0.012317357221612134,-0.00760477914631108,buy-hold,
2022-06-08,9515.946100660134,761732.3999999999,771248.34610066,0.012338368242566258,-0.0017029011082386747,buy-hold,
2022-06-09,9515.946100660134,741998.3999999999,751514.34610066,0.012662361204460015,-0.025587088905632993,buy-hold,
2022-06-10,9515.946100660134,755812.2000000001,765328.1461006602,0.012433811756622034,0.018381285828640515,buy-hold,
2022-06-13,9515.946100660134,745945.2,755461.1461006601,0.012596208487725719,-0.012892508984900686,buy-hold,
2022-06-14,9515.946100660134,734762.6,744278.5461006601,0.012785463386678282,-0.014802349608208698,buy-hold,
2022-06-15,9515.946100660134,730815.8,740331.7461006602,0.012853624271525277,-0.005302853374825278,buy-hold,
2022-06-16,9515.946100660134,740682.7999999999,750198.7461006601,0.012684566789962756,0.013327808853219603,buy-hold,
2022-06-17,9515.946100660134,751865.4,761381.3461006602,0.012498265355981097,0.01490618327226545,buy-hold,
2022-06-20,9515.946100660134,751865.4,761381.3461006602,0.012498265355981097,0.0,buy-hold,
2022-06-21,9515.946100660134,743971.8,753487.7461006602,0.012629198218425806,-0.01036747227972723,buy-hold,
2022-06-22,9515.946100660134,730158.0000000001,739673.9461006603,0.012865055137909554,-0.01833314486066573,buy-hold,
2022-06-23,9515.946100660134,744629.6,754145.5461006601,0.012618182458098063,0.019564836745014302,buy-hold,
2022-06-24,9515.946100660134,757785.6,767301.5461006601,0.012401833606382131,0.017444908437135975,buy-hold,
2022-06-27,9515.946100660134,757785.6,767301.5461006601,0.012401833606382131,0.0,buy-hold,
2022-06-28,9515.946100660134,768310.3999999999,777826.34610066,0.01223402389024845,0.013716641199911228,buy-hold,
2022-06-29,9515.946100660134,749891.9999999999,759407.94610066,0.012530743389665281,-0.02367932134509687,buy-hold,
2022-06-30,9515.946100660134,759759.0,769274.9461006601,0.01237001952149234,0.012993016534346591,buy-hold,
2022-07-01,9515.946100660134,751207.6,760723.5461006601,0.012509072644638464,-0.011116181598459396,buy-hold,
2022-07-04,9515.946100660134,751207.6,760723.5461006601,0.012509072644638464,0.0,buy-hold,
2022-07-05,9515.946100660134,749234.2,758750.1461006601,0.01254160694342416,-0.0025941092662575826,buy-hold,
2022-07-06,9515.946100660134,756469.9999999999,765985.94610066,0.012423134065451405,0.009536472628289827,buy-hold,
2022-07-07,9515.946100660134,763705.8,773221.7461006602,0.012306878523074183,0.009446387413287294,buy-hold,
2022-07-08,9515.946100660134,758443.4,767959.3461006602,0.012391210744393796,-0.006805809622580039,buy-hold,
2022-07-11,9515.946100660134,742656.2,752172.1461006601,0.01265128754101279,-0.020557338197861763,buy-hold,
2022-07-12,9515.946100660134,720948.8,730464.7461006602,0.013027248955487318,-0.028859616927499054,buy-hold,
2022-07-13,9515.946100660134,722922.2,732438.1461006601,0.012992149782641637,0.002701567749209266,buy-hold,
2022-07-14,9515.946100660134,740025.0,749540.9461006601,0.012695698814274228,0.023350504190765564,buy-hold,
2022-07-15,9515.946100660134,737393.8,746909.7461006602,0.012740422989978873,-0.003510415293104696,buy-hold,
2022-07-18,9515.946100660134,736078.2,745594.1461006601,0.012762903451464892,-0.0017613908599645178,buy-hold,
2022-07-19,9515.946100660134,730158.0000000001,739673.9461006603,0.012865055137909554,-0.00794024474435795,buy-hold,
2022-07-20,9515.946100660134,741998.3999999999,751514.34610066,0.012662361204460015,0.016007593700466005,buy-hold,
2022-07-21,9515.946100660134,751207.6,760723.5461006601,0.012509072644638464,0.012254190552426936,buy-hold,
2022-07-22,9515.946100660134,745287.4,754803.3461006602,0.012607185897916108,-0.007782327798772526,buy-hold,
2022-07-25,9515.946100660134,739367.2000000001,748883.1461006602,0.01270685039476247,-0.007843367455356298,buy-hold,
2022-07-26,9515.946100660134,745287.4,754803.3461006602,0.012607185897916108,0.007905372194347837,buy-hold,
2022-07-27,9515.946100660134,754496.6,764012.5461006601,0.012455222298674648,0.012200793819443057,buy-hold,
2022-07-28,9515.946100660134,763705.8,773221.7461006602,0.012306878523074183,0.012053728760085924,buy-hold,
2022-07-29,9515.946100660134,749234.2,758750.1461006601,0.01254160694342416,-0.01871597646209522,buy-hold,
2022-08-01,9515.946100660134,759101.2,768617.1461006601,0.012380606064978287,0.013004280856759198,buy-hold,
2022-08-02,9515.946100660134,755812.2000000001,765328.1461006602,0.012433811756622034,-0.00427911349191934,buy-hold,
2022-08-03,9515.946100660134,757785.6,767301.5461006601,0.012401833606382131,0.0025785017969799373,buy-hold,
2022-08-04,9515.946100660134,767652.6,777168.5461006601,0.012244378839577501,0.012859351124916873,buy-hold,
2022-08-05,9515.946100660134,799884.7999999999,809400.7461006601,0.011756779502000478,0.04147388640690708,buy-hold,
2022-08-08,9515.946100660134,793306.7999999999,802822.7461006601,0.011853109726747826,-0.008127000168569043,buy-hold,
2022-08-09,9515.946100660134,801200.4,810716.3461006602,0.01173770104233055,0.009832307365903015,buy-hold,
2022-08-10,9515.946100660134,794622.4,804138.3461006602,0.011833717601957202,-0.008113811978305963,buy-hold,
2022-08-11,9515.946100660134,808436.2000000001,817952.1461006602,0.011633866536110374,0.01717838735956878,buy-hold,
2022-08-12,9515.946100660134,790017.8,799533.7461006602,0.011901869242004565,-0.02251769872822529,buy-hold,
2022-08-15,9515.946100660134,786071.0,795586.9461006601,0.011960912817008623,-0.004936377006284798,buy-hold,
2022-08-16,9515.946100660134,782782.0,792297.9461006601,0.012010565151018514,-0.004134054758087813,buy-hold,
2022-08-17,9515.946100660134,780150.7999999999,789666.7461006601,0.012050584816505774,-0.0033209728902487967,buy-hold,
2022-08-18,9515.946100660134,789360.0,798875.9461006601,0.011911669323763948,0.011662134749214959,buy-hold,
2022-08-19,9515.946100660134,763705.8,773221.7461006602,0.012306878523074183,-0.03211287074697766,buy-hold,
2022-08-22,9515.946100660134,761732.3999999999,771248.34610066,0.012338368242566258,-0.002552178608467681,buy-hold,
2022-08-23,9515.946100660134,762390.2000000001,771906.1461006602,0.012327853779543829,0.0008529029635213625,buy-hold,
2022-08-24,9515.946100660134,736078.2,745594.1461006601,0.012762903451464892,-0.0340870455986354,buy-hold,
2022-08-25,9515.946100660134,727526.8,737042.7461006602,0.012910982641107918,-0.01146924240851721,buy-hold,
2022-08-26,9515.946100660134,720291.0,729806.9461006601,0.013038990861218286,-0.009817341040640026,buy-hold,
2022-08-29,9515.946100660134,724895.6000000001,734411.5461006602,0.012957239236208652,0.00630933978444892,buy-hold,
2022-08-30,9515.946100660134,722264.4,731780.3461006602,0.013003828473074578,-0.0035827323439703296,buy-hold,
2022-08-31,9515.946100660134,708450.6,717966.5461006601,0.013254024372503259,-0.018876975958165287,buy-hold,
2022-09-01,9515.946100660134,707792.8,717308.7461006602,0.013266178828000458,-0.0009161986774627318,buy-hold,
2022-09-02,9515.946100660134,709766.2,719282.1461006601,0.013229782154676786,0.0027511166017806232,buy-hold,
2022-09-05,9515.946100660134,706477.2000000001,715993.1461006602,0.013290554738525813,-0.004572614540524933,buy-hold,
2022-09-06,9515.946100660134,715028.6,724544.5461006601,0.013133693645025512,0.011943410417503797,buy-hold,
2022-09-07,9515.946100660134,724895.6000000001,734411.5461006602,0.012957239236208652,0.013618210299286782,buy-hold,
2022-09-08,9515.946100660134,718317.6000000001,727833.5461006602,0.013074343923334454,-0.008956830859925491,buy-hold,
2022-09-09,9515.946100660134,712397.4,721913.3461006602,0.013181562790131983,-0.008134002659972661,buy-hold,
2022-09-13,9515.946100660134,709108.4,718624.3461006602,0.013241892168411455,-0.004555948463572768,buy-hold,
2022-09-14,9515.946100660134,710424.0,719939.9461006601,0.013217694270474109,0.001830720051635648,buy-hold,
2022-09-15,9515.946100660134,688058.8,697574.7461006602,0.013641471618422066,-0.031065368884077627,buy-hold,
2022-09-16,9515.946100660134,687401.0,696916.9461006601,0.013654347413853365,-0.0009429813846860702,buy-hold,
2022-09-19,9515.946100660134,671613.7999999999,681129.7461006601,0.01397082737193191,-0.02265291450915563,buy-hold,
2022-09-20,9515.946100660134,676218.4,685734.3461006602,0.013877015428454669,0.00676023918550106,buy-hold,
2022-09-21,9515.946100660134,668324.8,677840.7461006602,0.014038616231617042,-0.01151116324402579,buy-hold,
2022-09-22,9515.946100660134,671613.7999999999,681129.7461006601,0.01397082737193191,0.004852172164214297,buy-hold,
2022-09-23,9515.946100660134,661746.8,671262.7461006602,0.014176186829878321,-0.014486226826073256,buy-hold,
2022-09-26,9515.946100660134,660431.2,669947.1461006601,0.014204025132499565,-0.0019598882965610187,buy-hold,
2022-09-27,9515.946100660134,670298.2,679814.1461006601,0.01399786420338936,0.01472802751296065,buy-hold,
2022-09-28,9515.946100660134,657142.2,666658.1461006601,0.014274101586127325,-0.019352348101994377,buy-hold,
2022-09-29,9515.946100660134,660431.2,669947.1461006601,0.014204025132499565,0.004933563055124379,buy-hold,
2022-09-30,9515.946100660134,645301.8,654817.7461006602,0.014532205575255317,-0.022582975519872872,buy-hold,
2022-10-10,9515.946100660134,616358.6000000001,625874.5461006602,0.015204238868550619,-0.04420039037175194,buy-hold,
2022-10-11,9515.946100660134,613069.6,622585.5461006601,0.015284559945632898,-0.0052550467509684395,buy-hold,
2022-10-12,9515.946100660134,636092.6,645608.5461006601,0.014739498351027799,0.03697965708358675,buy-hold,
2022-10-13,9515.946100660134,637408.2,646924.1461006601,0.014709523764134586,0.0020377673250235873,buy-hold,
2022-10-14,9515.946100660134,656484.4,666000.3461006602,0.014288199933190247,0.029487537472487224,buy-hold,
2022-10-17,9515.946100660134,661088.9999999999,670604.94610066,0.014190092327818529,0.0069138102209092,buy-hold,
2022-10-18,9515.946100660134,659115.6,668631.5461006601,0.014231972984456737,-0.002942716142304902,buy-hold,
2022-10-19,9515.946100660134,653195.4,662711.3461006602,0.014359111484436157,-0.008854203835468866,buy-hold,
2022-10-20,9515.946100660134,661746.8,671262.7461006602,0.014176186829878321,0.012903657150757697,buy-hold,
2022-10-21,9515.946100660134,665693.6,675209.5461006601,0.01409332281454667,0.005879664889682612,buy-hold,
2022-10-24,9515.946100660134,665693.6,675209.5461006601,0.01409332281454667,0.0,buy-hold,
2022-10-25,9515.946100660134,668324.8,677840.7461006602,0.014038616231617042,0.0038968643367014444,buy-hold,
2022-10-26,9515.946100660134,691347.7999999999,700863.7461006601,0.013577455180986672,0.03396520514950119,buy-hold,
2022-10-27,9515.946100660134,689374.4,698890.3461006602,0.01361579274023849,-0.002815668538969418,buy-hold,
2022-10-28,9515.946100660134,682796.4,692312.3461006602,0.01374516308174655,-0.009412063046371766,buy-hold,
2022-10-31,9515.946100660134,697268.0,706783.9461006601,0.013463727003364722,0.020903281707323362,buy-hold,
2022-11-01,9515.946100660134,704503.7999999999,714019.7461006601,0.013327287029004108,0.010237640568832918,buy-hold,
2022-11-02,9515.946100660134,713055.2000000001,722571.1461006602,0.01316956282023263,0.011976419485175693,buy-hold,
2022-11-03,9515.946100660134,720948.8,730464.7461006602,0.013027248955487318,0.010924322182801927,buy-hold,
2022-11-04,9515.946100660134,737393.8,746909.7461006602,0.012740422989978873,0.02251306457674529,buy-hold,
2022-11-07,9515.946100660134,728842.4,738358.3461006602,0.01288797797291077,-0.011449040589768367,buy-hold,
2022-11-08,9515.946100660134,722264.4,731780.3461006602,0.013003828473074578,-0.008908953267392494,buy-hold,
2022-11-09,9515.946100660134,713713.0,723228.9461006601,0.013157584679050843,-0.011685747021721316,buy-hold,
2022-11-10,9515.946100660134,701872.6,711388.5461006601,0.013376580425450996,-0.0163715792403476,buy-hold,
2022-11-11,9515.946100660134,703188.2,712704.1461006601,0.013351888231215834,0.0018493409926421123,buy-hold,
2022-11-14,9515.946100660134,704503.7999999999,714019.7461006601,0.013327287029004108,0.0018459272437207908,buy-hold,
2022-11-15,9515.946100660134,723580.0000000001,733095.9461006603,0.012980492050563753,0.026716628082314786,buy-hold,
2022-11-16,9515.946100660134,711081.7999999999,720597.7461006601,0.013205628455200378,-0.017048518773672305,buy-hold,
2022-11-17,9515.946100660134,715686.4,725202.3461006602,0.01312178063381402,0.0063899728037128956,buy-hold,
2022-11-18,9515.946100660134,707792.8,717308.7461006602,0.013266178828000458,-0.010884686243009423,buy-hold,
2022-11-21,9515.946100660134,709766.2,719282.1461006601,0.013229782154676786,0.0027511166017806232,buy-hold,
2022-11-22,9515.946100660134,697925.7999999999,707441.7461006601,0.013451208036719583,-0.01646141234589049,buy-hold,
2022-11-23,9515.946100660134,699241.3999999999,708757.34610066,0.013426239816791469,0.001859658420289012,buy-hold,
2022-11-24,9515.946100660134,697268.0,706783.9461006601,0.013463727003364722,-0.0027843097653335036,buy-hold,
2022-11-25,9515.946100660134,687401.0,696916.9461006601,0.013654347413853365,-0.013960418957499554,buy-hold,
2022-11-28,9515.946100660134,682796.4,692312.3461006602,0.01374516308174655,-0.0066071000651702905,buy-hold,
2022-11-29,9515.946100660134,689374.4,698890.3461006602,0.01361579274023849,0.009501491685147023,buy-hold,
2022-11-30,9515.946100660134,684769.7999999999,694285.7461006601,0.013706094578644105,-0.006588444132460403,buy-hold,
2022-12-01,9515.946100660134,693321.2000000001,702837.1461006602,0.013539332907281001,0.012316830711313953,buy-hold,
2022-12-02,9515.946100660134,693321.2000000001,702837.1461006602,0.013539332907281001,0.0,buy-hold,
2022-12-05,9515.946100660134,691347.7999999999,700863.7461006601,0.013577455180986672,-0.0028077628095619644,buy-hold,
2022-12-06,9515.946100660134,690032.2,699548.1461006601,0.013602989520739657,-0.0018771123593129824,buy-hold,
2022-12-07,9515.946100660134,688058.8,697574.7461006602,0.013641471618422066,-0.002820963804992971,buy-hold,
2022-12-08,9515.946100660134,686743.2000000001,696259.1461006602,0.013667247538439353,-0.0018859627693720293,buy-hold,
2022-12-09,9515.946100660134,686743.2000000001,696259.1461006602,0.013667247538439353,0.0,buy-hold,
2022-12-12,9515.946100660134,689374.4,698890.3461006602,0.01361579274023849,0.0037790526914236455,buy-hold,
2022-12-13,9515.946100660134,678191.7999999999,687707.7461006601,0.013837194876189864,-0.01600050717883217,buy-hold,
2022-12-14,9515.946100660134,674902.8,684418.7461006602,0.013903690036071259,-0.004782554826012531,buy-hold,
2022-12-15,9515.946100660134,679507.3999999999,689023.34610066,0.013810774561577687,0.006727752602092796,buy-hold,
