trade_date,symbol,shares,available_shares,average_cost,close,market_value
2024-04-01,SH515880,16900,16900,1.1618566959999999,1.185,20026.5
2024-04-01,SZ159985,37500,37500,2.1414220827999997,2.157,80887.5
2024-04-02,SH515880,16900,16900,1.1618566959999999,1.166,19705.399999999998
2024-04-02,SZ159985,37500,37500,2.1414220827999997,2.137,80137.5
2024-04-03,SH515880,16900,16900,1.1618566959999999,1.128,19063.199999999997
2024-04-03,SZ159985,37500,37500,2.1414220827999997,2.123,79612.50000000001
2024-04-08,SH515880,16900,16900,1.1618566959999999,1.129,19080.1
2024-04-08,SZ159985,37500,37500,2.1414220827999997,2.141,80287.5
2024-04-09,SH515880,16900,16900,1.1618566959999999,1.128,19063.199999999997
2024-04-09,SZ159985,37500,37500,2.1414220827999997,2.15,80625.0
2024-04-10,SH515880,16900,16900,1.1618566959999999,1.093,18471.7
2024-04-10,SZ159985,37500,37500,2.1414220827999997,2.143,80362.49999999999
2024-04-11,SH515880,16900,16900,1.1618566959999999,1.099,18573.1
2024-04-11,SZ159985,37500,37500,2.1414220827999997,2.12,79500.0
2024-04-12,SH515880,16900,16900,1.1618566959999999,1.131,19113.9
2024-04-12,SZ159985,37500,37500,2.1414220827999997,2.141,80287.5
2024-04-15,SH515880,16900,16900,1.1618566959999999,1.143,19316.7
2024-04-15,SZ159985,37500,37500,2.1414220827999997,2.169,81337.5
2024-04-16,SH515880,16900,16900,1.1618566959999999,1.105,18674.5
2024-04-16,SZ159985,37500,37500,2.1414220827999997,2.19,82125.0
2024-04-17,SH515880,16900,16900,1.1618566959999999,1.154,19502.6
2024-04-17,SZ159985,37500,37500,2.1414220827999997,2.125,79687.5
2024-04-18,SH515880,16900,16900,1.1618566959999999,1.155,19519.5
2024-04-18,SZ159985,37500,37500,2.1414220827999997,2.142,80325.0
2024-04-19,SH515880,16900,16900,1.1618566959999999,1.13,19097.0
2024-04-19,SZ159985,37500,37500,2.1414220827999997,2.163,81112.5
2024-04-22,SH515880,16900,16900,1.1618566959999999,1.104,18657.600000000002
2024-04-22,SZ159985,37500,37500,2.1414220827999997,2.156,80850.0
2024-04-23,SH515880,16900,16900,1.1618566959999999,1.099,18573.1
2024-04-23,SZ159985,37500,37500,2.1414220827999997,2.167,81262.5
2024-04-24,SH515880,16900,16900,1.1618566959999999,1.143,19316.7
2024-04-24,SZ159985,37500,37500,2.1414220827999997,2.19,82125.0
2024-04-25,SH515880,16900,16900,1.1618566959999999,1.124,18995.600000000002
2024-04-25,SZ159985,37500,37500,2.1414220827999997,2.182,81825.0
2024-04-26,SH515880,16900,16900,1.1618566959999999,1.183,19992.7
2024-04-26,SZ159985,37500,37500,2.1414220827999997,2.187,82012.5
2024-04-29,SH515880,16900,16900,1.1618566959999999,1.204,20347.6
2024-04-29,SZ159985,37500,37500,2.1414220827999997,2.177,81637.5
2024-04-30,SH515880,16900,16900,1.1618566959999999,1.189,20094.100000000002
2024-04-30,SZ159985,37500,37500,2.1414220827999997,2.188,82050.0
