order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2024-04-01,SZ159985,buy,open,37500,37500,0,2.140138,80255.17499999999,48.15310499999999,0.0,filled
2,2024-04-01,SH515880,buy,open,17000,16900,100,1.1611599999999997,19623.603999999996,11.774162399999996,0.0,partial_volume_or_cash
3,2024-05-06,SH515880,sell,open,16900,16900,0,1.209789,20445.4341,12.267260459999997,0.0,filled
4,2024-05-06,SZ159985,sell,open,18700,18700,0,2.23776,41846.112,25.107667199999998,0.0,filled
5,2024-05-06,SH518880,buy,open,11900,11900,0,5.229223999999999,62227.76559999999,37.33665935999999,0.0,filled
6,2024-06-03,SH518880,sell,open,11900,11900,0,5.313681,63232.8039,37.93968234,0.0,filled
7,2024-06-03,SZ159985,buy,open,6100,6100,0,2.234232,13628.8152,8.17728912,0.0,filled
8,2024-06-03,SH513100,buy,open,7200,7200,0,6.801794999999999,48972.924,29.383754399999997,0.0,filled
9,2024-07-01,SZ159985,sell,open,24900,24900,0,2.16783,53978.967,32.387380199999996,0.0,filled
10,2024-07-01,SH513100,buy,open,6400,6400,0,7.342335,46990.944,28.1945664,0.0,filled
11,2024-07-01,SH515880,buy,open,6500,6400,100,1.176175,7527.5199999999995,5.0,0.0,partial_volume_or_cash
12,2024-08-01,SH513100,sell,open,13600,13600,0,7.307685,99384.516,59.630709599999996,0.0,filled
13,2024-08-01,SH515880,sell,open,6400,6400,0,1.156842,7403.788799999999,5.0,0.0,filled
14,2024-08-01,SH518880,buy,open,16900,16900,0,5.506501,93059.86690000001,55.83592014,0.0,filled
15,2024-08-01,SH512660,buy,open,14600,14600,0,0.9189179999999999,13416.2028,8.04972168,0.0,filled
16,2024-09-02,SH512660,sell,open,14600,14600,0,0.83916,12251.736,7.351041599999999,0.0,filled
17,2024-09-02,SH518880,buy,open,2200,2200,0,5.510504999999999,12123.110999999999,7.273866599999999,0.0,filled
18,2024-10-08,SH518880,sell,open,19100,19100,0,5.676318,108417.6738,65.05060428,0.0,filled
19,2024-10-08,SZ159985,buy,open,55000,55000,0,1.9539519999999997,107467.35999999999,64.48041599999999,0.0,filled
20,2024-10-08,SH515700,buy,open,700,600,100,1.7477459999999998,1048.6475999999998,5.0,0.0,partial_volume_or_cash
21,2024-11-01,SH515700,sell,open,600,600,0,1.571427,942.8562,5.0,0.0,filled
22,2024-11-01,SZ159985,sell,open,55000,0,55000,,0.0,0.0,0.0,paused
23,2024-11-01,SH515880,buy,open,45800,700,45100,1.3913899999999997,973.9729999999997,5.0,0.0,partial_volume_or_cash
24,2024-11-01,SZ159915,buy,open,19900,0,19900,,0.0,0.0,0.0,paused
25,2024-12-02,SH515880,sell,open,700,700,0,1.3326660000000001,932.8662,5.0,0.0,filled
26,2024-12-02,SZ159985,sell,open,55000,55000,0,1.88811,103846.05,62.307629999999996,0.0,filled
27,2024-12-02,SH513100,buy,open,10100,10100,0,7.707699999999999,77847.76999999999,46.70866199999999,0.0,filled
28,2024-12-02,SH515700,buy,open,15700,15700,0,1.6896879999999999,26528.101599999998,15.916860959999998,0.0,filled
29,2025-01-02,SH513100,sell,open,6200,6200,0,8.116875,50324.625,30.194774999999996,0.0,filled
30,2025-01-02,SH515700,sell,open,15700,15700,0,1.5784200000000002,24781.194000000003,14.8687164,0.0,filled
31,2025-01-02,SH518880,buy,open,12500,12500,0,5.980974999999999,74762.18749999999,44.857312499999985,0.0,filled
32,2025-02-05,SH513100,sell,open,1000,1000,0,8.076915000000001,8076.915000000002,5.0,0.0,filled
33,2025-02-05,SH518880,sell,open,3600,3600,0,6.3936,23016.96,13.810175999999998,0.0,filled
34,2025-02-05,SZ159985,buy,open,15600,15600,0,1.9699679999999997,30731.500799999994,18.438900479999994,0.0,filled
35,2025-03-03,SH513100,sell,open,2900,2900,0,7.63236,22133.844,13.280306399999999,0.0,filled
36,2025-03-03,SH518880,sell,open,8900,8900,0,6.438555,57303.1395,34.381883699999996,0.0,filled
37,2025-03-03,SZ159985,sell,open,15600,15600,0,1.9999979999999997,31199.968799999995,18.719981279999995,0.0,filled
38,2025-03-03,SH512720,buy,open,86900,86600,300,1.2847171311137426,111256.50355445012,66.75390213267006,0.0,partial_volume_or_cash
39,2025-04-01,SH512720,sell,open,86600,86600,0,1.209575720489538,104749.257394394,62.84955443663639,0.0,filled
40,2025-04-01,SH518880,buy,open,13400,13400,0,7.072064999999999,94765.67099999999,56.85940259999999,0.0,filled
41,2025-04-01,SH510150,buy,open,1800,1800,0,5.32532,9585.576,5.751345599999999,0.0,filled
42,2025-05-06,SH510150,sell,open,1800,1800,0,5.24475,9440.55,5.664329999999999,0.0,filled
43,2025-05-06,SH518880,sell,open,3300,3300,0,7.588404,25041.7332,15.025039919999998,0.0,filled
44,2025-05-06,SZ159985,buy,open,17800,17800,0,1.9139119999999996,34067.633599999994,20.440580159999996,0.0,filled
45,2025-06-03,SH518880,sell,open,10100,10100,0,7.493499,75684.3399,45.41060394,0.0,filled
46,2025-06-03,SZ159985,sell,open,17800,17800,0,1.9160819999999998,34106.2596,20.463755759999998,0.0,filled
47,2025-06-03,SH513100,buy,open,11700,11700,0,7.842834999999999,91761.16949999999,55.05670169999999,0.0,filled
48,2025-06-03,SH515880,buy,open,15400,15100,300,1.2312299999999998,18591.572999999997,11.154943799999996,0.0,partial_volume_or_cash
49,2025-07-01,SH513100,sell,open,600,600,0,8.146844999999999,4888.106999999999,5.0,0.0,filled
50,2025-07-01,SH515880,buy,open,3300,3300,0,1.446445,4773.2685,5.0,0.0,filled
51,2025-08-01,SH513100,sell,open,11100,11100,0,8.36163,92814.093,55.68845579999999,0.0,filled
52,2025-08-01,SH515880,buy,open,54100,53900,200,1.7217199999999997,92800.70799999998,55.68042479999998,0.0,partial_volume_or_cash
53,2025-09-01,SH515880,sell,open,4100,4100,0,2.582415,10587.9015,6.3527409,0.0,filled
54,2025-09-01,SZ159915,buy,open,3600,3600,0,2.8828799999999997,10378.367999999999,6.227020799999998,0.0,filled
55,2025-10-09,SH515880,sell,open,22900,22900,0,2.700297,61836.8013,37.102080779999994,0.0,filled
56,2025-10-09,SZ159915,sell,open,3600,3600,0,3.2137830000000003,11569.6188,6.941771279999999,0.0,filled
57,2025-10-09,SH515700,buy,open,28800,28800,0,2.549547,73426.9536,44.056172159999996,0.0,filled
58,2025-11-03,SH515700,sell,open,24300,24300,0,2.508489,60956.282699999996,36.57376961999999,0.0,filled
59,2025-11-03,SH515880,sell,open,45300,45300,0,2.6803169999999996,121418.36009999998,72.85101605999998,0.0,filled
60,2025-11-03,SH518880,buy,open,15100,15100,0,8.751743,132151.3193,79.29079157999999,0.0,filled
61,2025-11-03,SH513100,buy,open,5000,5000,0,9.92992,49649.6,29.789759999999998,0.0,filled
62,2025-12-01,SH513100,sell,open,5000,5000,0,9.64035,48201.75,28.921049999999997,0.0,filled
63,2025-12-01,SH518880,sell,open,15100,15100,0,9.136854000000001,137966.4954,82.77989724,0.0,filled
64,2025-12-01,SZ159985,buy,open,73800,73800,0,2.02202,149225.076,89.53504559999999,0.0,filled
65,2025-12-01,SH515700,buy,open,15600,15400,200,2.4034009999999997,37012.3754,22.207425239999996,0.0,partial_volume_or_cash
66,2026-01-05,SH515700,sell,open,19900,19900,0,2.501496,49779.7704,29.867862239999997,0.0,filled
67,2026-01-05,SZ159985,sell,open,73800,73800,0,1.942056,143323.7328,85.99423967999999,0.0,filled
68,2026-01-05,SH518880,buy,open,16700,16700,0,9.430420999999999,157488.03069999997,94.49281841999998,0.0,filled
69,2026-01-05,SH515880,buy,open,11300,11300,0,3.128125,35347.8125,21.2086875,0.0,filled
70,2026-02-02,SH515880,sell,open,11300,11300,0,3.283713,37105.956900000005,22.26357414,0.0,filled
71,2026-02-02,SH518880,sell,open,16700,0,16700,,0.0,0.0,0.0,down_limit
72,2026-02-02,SH512660,buy,open,115900,25800,90100,1.4454439999999997,37292.45519999999,22.37547311999999,0.0,partial_volume_or_cash
73,2026-02-02,SH512720,buy,open,24400,0,24400,,0.0,0.0,0.0,insufficient_cash
74,2026-03-02,SH512660,sell,open,25800,25800,0,1.597401,41212.9458,24.727767479999997,0.0,filled
75,2026-03-02,SH518880,sell,open,2500,2500,0,11.356632000000001,28391.58,17.034948,0.0,filled
76,2026-03-02,SZ159985,buy,open,28900,28900,0,2.025023,58523.1647,35.113898819999996,0.0,filled
77,2026-03-02,SH515790,buy,open,9300,9300,0,1.1201189999999999,10417.106699999998,6.250264019999999,0.0,filled
78,2026-04-01,SH515790,sell,open,9300,9300,0,1.040958,9680.9094,5.80854564,0.0,filled
79,2026-04-01,SH518880,sell,open,14200,14200,0,9.94005,141148.71,84.68922599999999,0.0,filled
80,2026-04-01,SZ159985,buy,open,32400,32400,0,2.0600579999999997,66745.8792,40.047527519999996,0.0,filled
81,2026-04-01,SH515880,buy,open,25700,25600,100,3.300296999999999,84487.60319999998,50.69256191999999,0.0,partial_volume_or_cash
82,2026-05-06,SZ159985,sell,open,61300,61300,0,2.165832,132765.5016,79.65930095999998,0.0,filled
83,2026-05-06,SH515880,buy,open,23000,23000,0,4.036032,92828.73599999999,55.69724159999999,0.0,filled
84,2026-05-06,SH515700,buy,open,13800,13700,100,2.889887,39591.4519,23.75487114,0.0,partial_volume_or_cash
85,2026-06-01,SH515700,sell,open,13700,13700,0,2.596401,35570.6937,21.34241622,0.0,filled
86,2026-06-01,SH515880,sell,open,23100,23100,0,4.726269,109176.81390000001,65.50608834,0.0,filled
87,2026-06-01,SH513100,buy,open,12700,12700,0,11.376365,144479.8355,86.68790129999998,0.0,filled
88,2026-07-01,SH513100,sell,open,500,500,0,11.123865,5561.9325,5.0,0.0,filled
89,2026-07-01,SH515880,buy,open,900,900,0,5.393387999999999,4854.0491999999995,5.0,0.0,filled
