annualized_return,maximum_drawdown
0.4270857721150052,0.13597809325693355
0.37792529765626903,0.2322121114239981
0.46634857651541295,0.1808215675144278
0.2399023715073163,0.24911275546210832
0.4491271135109032,0.17716951872845177
0.364283541609274,0.1916282270880293
0.3450957026097008,0.27404149725146887
0.35293326459378904,0.16690136664274968
0.2965849544680319,0.1819810172291092
0.2975516511052023,0.2339894933438842
0.11639766470810886,0.31985034331469253
0.2569356678893677,0.1714142024993719
0.3910375319525252,0.2061497204186198
0.33938714551171056,0.24028936747582774
0.5426832653140168,0.1563242105461332
0.21553277893018974,0.1848806224896199
0.3320800349270696,0.30627580753666284
0.4892370391556464,0.21673218936546312
0.35259364488170597,0.26922989412844833
0.6702564270753726,0.19459628393692274
0.5167934842780622,0.22810998829015194
0.43527065715943136,0.26390195797980365
0.42363873080143044,0.18782830535249873
0.2994722371390244,0.2531608545013625
0.2900529481109917,0.19461933470850634
0.36576025054396943,0.2508314191008264
0.42280423048359905,0.153972961958859
0.26223547603626685,0.195536863625973
0.4876704071638729,0.12664328734123098
0.3035012540359725,0.15658525689598257
0.30000801316316816,0.1694129527468543
0.35164135784464445,0.1759661225627417
0.1569468615343288,0.29106277909524325
0.3046731827080289,0.18823758312114947
0.45752479687808756,0.1885927163364498
0.43216745964272274,0.21866344492688938
0.28092125971400406,0.24107443784357308
0.33474708746550985,0.16504150517753968
0.26884280077692546,0.301316721851545
0.2473622646677196,0.316489773810146
0.6024047403904043,0.2009244758953701
0.4096249361339912,0.2562596191565858
0.13269540375015376,0.17655204141020642
0.23308096894437935,0.2557114760517526
0.5781158207073203,0.15310148182240113
0.567548898915202,0.24629533280664917
0.3826031151954006,0.24774502997787295
0.47841942887411215,0.17612364013682702
0.33562243225950583,0.1944502045140829
0.24280990628441823,0.1517073034595957
0.2972705601261363,0.14349216413791854
0.4832711989955458,0.15556153453016663
0.24540550754965262,0.19786795708059002
0.42566626546719855,0.1693652919626809
0.3035927857209151,0.2263715001806872
0.5591009873558652,0.22303062650860095
0.5255602604417489,0.1672968436823975
0.3537629763221448,0.3119106090042447
0.4503053525558056,0.1424741125610911
0.2088225965196684,0.31863613720606465
0.4998657154669741,0.13322765571070017
0.10561552915630545,0.17203621519053447
0.5887625923827309,0.13322765571070017
0.2770429382731212,0.16452095243382148
0.37554940428342953,0.27164655231406176
0.28414912758406996,0.16101792399396297
0.2890214479250255,0.2441109840680905
0.2642002191042816,0.21133693321794755
0.15538849031480306,0.2576291749185349
0.8364022075353525,0.13529144464356457
0.3674488229487116,0.18217651462427564
0.5041004869288805,0.19809821917735726
0.3349295238049166,0.17610398090941715
0.28051925457502014,0.22744290605969986
0.2518353434761771,0.2587749907538299
0.15137917771294362,0.16135901264140706
0.35158476093598856,0.1815740257413565
0.2854844957977547,0.2001315633371774
0.429481941143661,0.1792453986580379
0.41137834988787736,0.1967920287910736
0.39332977298395044,0.18966821037074844
0.3330757824512065,0.14644204255610704
0.34869642808609913,0.2117258499933209
0.2202940562288065,0.21175974322716162
0.42295232624294465,0.1500840080801943
0.30456266565577694,0.15804845685300928
0.4642035042957169,0.16344911934031014
0.4069711087059098,0.13864535003382494
0.3834179941631801,0.2130824410842882
0.2384752283947449,0.1717090083441858
0.5320658960892184,0.17211843372315527
0.44392243219527794,0.19896370410752529
0.11965734743676526,0.29185085946400446
0.34994960497070227,0.24012278967494705
0.24070265694298953,0.28856110086659814
0.4297930660307918,0.16125845055254362
0.3734940386026262,0.15186705150491564
0.43920101948235013,0.16885952435631602
0.40944528187341245,0.16029420474014056
0.19293715873020845,0.22887343941310023
0.27518371004381237,0.2871864897291688
0.16763508502991242,0.19575196934555172
0.3165881421244381,0.1560864932303042
0.3825123408968192,0.15839141756422126
0.18748158508631518,0.18762238062303604
0.329980958582464,0.19852311481123364
0.44761445207511175,0.2909164093904373
0.28836628701055544,0.16596037318164036
0.4178262964636701,0.1885927163364497
0.17164399916626705,0.19816122882125686
0.623904119705339,0.1787642832495372
0.5212971653798912,0.23097513214005005
0.4915541813714912,0.17941974034481023
0.2543562067491041,0.1744212473530159
0.4290783802795153,0.12846652365839661
0.3749108445973124,0.22717553209470032
0.6902845298049634,0.15266497166056048
0.28583766365162866,0.19372485500197056
0.2303542441824129,0.23488276571818079
0.3134250942967176,0.26596294452673785
0.39524107038729217,0.14647712505952593
0.4189766426219701,0.29869478974750696
0.3704152297126284,0.1869344325778789
0.40007417320255745,0.20593066356932288
0.1393021927551794,0.25281107242813694
0.4650802964707359,0.16124090807072022
0.6727507931373926,0.13322765571070005
0.49019843693759735,0.14266842544532288
0.25230765522263443,0.1509227577500707
0.337569458998916,0.15337715362902282
0.5522902181616491,0.20034420028508393
0.5408070861197181,0.22492945281219645
0.18807546466087222,0.24322973244178925
0.38567477541253226,0.17502393037337283
0.5580160850726883,0.2080704978581922
0.3619419999307474,0.21440197468003597
0.3761560452077588,0.18503464610642284
0.45011802146830115,0.1714708104179068
0.15936768871228324,0.21129043257466074
0.3538883247490956,0.13382600455859495
0.2974105787037189,0.246990867314823
0.5035071581342332,0.1714525059575056
0.2312287961354651,0.1551035870784212
0.48683935685544233,0.16411667337750402
0.43503233215672465,0.18859271633644992
0.23947400470986335,0.18683254343850209
0.3858446860024982,0.2158810118158644
0.7078081308865263,0.14767530456709776
0.5533306942597325,0.13322765571070017
0.29364245500429,0.17635749430626413
0.44047183464149775,0.17365806174083642
0.14990515136141003,0.3272087773124478
0.43718376920730906,0.17401001540588756
0.6096405362090567,0.16654790009052245
0.24323758638205972,0.21078566092303852
0.5892082011846695,0.1500464974745357
0.36903139305916155,0.12664328734123098
0.4056486401957391,0.262332989365041
0.24224880042672958,0.23138068492577912
0.5214715441147544,0.13703153454308326
0.28904428439849617,0.18026848167854526
0.4968860372824824,0.1759074280597197
0.09500919872265667,0.2785569047833907
0.26819042724098474,0.19049849604853697
0.35317292893057584,0.18487310447178606
0.43269365818609673,0.24772229627401732
0.17958124400624453,0.18682759553759776
0.25520679976806826,0.22803040253554407
0.34527079969586305,0.22901049701579623
0.3771415110969363,0.20473519725550482
0.5206490015189027,0.18859271633644958
0.32952411248205404,0.21544075377351424
0.22215424175539145,0.27438079179257324
0.3294068968195083,0.25617856900368263
0.28617280561622205,0.16822865963447964
0.29739790403524125,0.1813259742609935
0.16400694854909093,0.2944141729209663
0.539711207075642,0.13322765571070017
0.2826252805824827,0.24439294278503743
0.247362920586768,0.27664207221131243
0.24578829539121405,0.27236480619301406
0.3848802209606834,0.32598105819028944
0.17995672221201597,0.19216389994141048
0.33726177193245177,0.17212316650726067
0.3910472022731315,0.17371004886461194
0.1439381705997722,0.3290387473615992
0.12021518437322487,0.36821203344302533
0.39462587420595097,0.1466193413907132
0.40676587866318004,0.15234313570827984
0.3612529563921627,0.23698794088439767
0.3637730239613368,0.17763130365267932
0.32735174764576813,0.2862924095680236
0.3523085882776591,0.17046939381569004
0.25950506684146313,0.16632085120356166
0.3119101851376971,0.17410411452400365
0.60207353240276,0.2593955586648168
0.28758033889995804,0.16731608442086454
0.23686024822903495,0.2249509802543027
0.6206473115565441,0.19022859243290535
0.33135197947398387,0.1885927163364498
0.36184641214254887,0.3061196268448725
0.09312991531424708,0.2623048604365611
0.29976108343280994,0.1730848078777263
0.41314657273606925,0.16999676040265743
0.4978218950098501,0.13990521717633486
0.3606096452551635,0.17512383699711653
0.3999618687008335,0.13322765571070028
0.5486152017241377,0.19984078491058455
0.39393752033621476,0.13322765571070017
0.6812603703419826,0.1813415832519547
0.13474749368591454,0.21555479234990405
0.37756799043260125,0.20341738301120993
0.2073903904906782,0.28890765667661134
0.20883235560934632,0.16461412888333848
0.42739351625016164,0.20048365383591482
0.4353015015168451,0.301277058465488
0.16165480212072803,0.2273763899716461
0.20998568170625154,0.19078315232417686
0.4516919907775676,0.27409650330996826
0.5513175304096802,0.18909465891292776
0.09187434480248569,0.30910159343072796
0.23441325634535715,0.2275914442146224
0.4636717264401038,0.1825061553161882
0.34196237184727263,0.24146142176888685
0.31580824159663723,0.26103334175937354
0.36213887487360363,0.16697603294174845
0.5450685135063722,0.20031854906781266
0.3702309838545923,0.13322765571070005
0.6622410895173911,0.13013616037007825
0.2779381685823228,0.23029556914055682
0.32406591914614147,0.19919480936638467
0.2948756293662904,0.19481949416014066
0.3831271670577503,0.2666939195778064
0.32720389422014984,0.18581763504284787
0.4858563444157704,0.2299961027256655
0.35577712391668026,0.18068900117443754
0.4820418376004678,0.16096255549129268
0.22128614645423395,0.2758240826034597
0.2677725385816174,0.2024569852901874
0.4063403845544862,0.14872075179538713
0.2798356822383594,0.15320010585256305
0.302494416038537,0.16754108439501758
0.4721565775192691,0.16984690276256598
0.5250343773811987,0.26807835991965334
0.31446513473899307,0.1667930453093741
0.3337264458064244,0.13706707283459207
0.21819635543115123,0.16027073196117747
0.44426567455952304,0.1572478998576391
0.30546867730449545,0.20287736483557284
0.3535621569758871,0.1808215958268825
0.3416004888157935,0.298730208986948
0.45300436330067084,0.18112725825067022
0.34765942391258386,0.2026789127157762
0.3035495431177053,0.138056909592415
0.13332549684769224,0.3249634825984108
0.3244974136163912,0.2118958966505472
0.8513737940237835,0.16743134921717517
0.6645950538246035,0.15220278562359835
0.13446007675014315,0.2983819270582604
0.29050237299544124,0.16159274648760502
0.3788058345487133,0.17990986601485193
0.5489146550726245,0.20157507338846192
0.38811180202282025,0.14844776444944108
0.25717174664979536,0.20719426322555912
0.4706521077609205,0.1642381035910505
0.47310908415225095,0.13057050921708924
0.5224152186368487,0.15180444740625154
0.6482884368382622,0.2760734718878295
0.2974597354408115,0.14967309068562906
0.5797151500566937,0.20750935495735345
0.20011733692391753,0.35125104001805185
0.34844182235756005,0.15344547417681242
0.3614341589378971,0.13990660111689734
0.48722124302631964,0.21076517588620758
0.4529126193974682,0.1932593650574348
0.4848011294351011,0.20161386669325565
0.3270395653415541,0.20772664199090807
0.3639900987956908,0.23574100908381113
0.3755403338247858,0.22603609163086102
0.4869162749560134,0.1287405929796378
0.276581176967724,0.2285872231659557
0.4741973150315546,0.13356620491348892
0.4566371359925987,0.16205506818424786
0.234799450077378,0.3655981378687009
0.4412746401800318,0.1885927163364497
0.33490661294558,0.2139478485275511
0.12060528592464914,0.2650319862719609
0.3436863458459818,0.15633123068612276
0.37067265611805844,0.23762154592413554
0.23568863110817873,0.19131375744919532
0.3158011485926242,0.26592213415255117
0.4638150368368672,0.12874059297963802
0.24269722228272395,0.2018299648842531
0.30086302339672244,0.1885927163364497
0.3231199907427085,0.22280614140851263
0.23246997898847965,0.2793512176189267
0.4747653113094592,0.17816225036194544
0.25895811674823754,0.16501066506945383
0.4612254291462963,0.13322765571070005
0.3534900883587475,0.15226522250457686
0.2984496326607966,0.1582467308201675
0.3521868393988721,0.16378304098050367
0.29550842392048815,0.13575493591113696
0.526096877045152,0.19112310170682345
0.37018822700484266,0.14433508163105746
0.39751247350555885,0.2997683591604431
0.33856203848743727,0.2716312349927278
0.4036460888760469,0.1767930898376613
0.3032516910853771,0.18182313903764202
0.8572818095701693,0.15608676416745648
0.26292627553888215,0.24076461355181678
0.34247242702677405,0.38783303795511626
0.2887065308787262,0.147472566512861
0.29035380199212457,0.1554615792502061
0.3345732515530384,0.12130108294437836
0.14657920344393083,0.2648661735777408
0.23085065522215809,0.20170517800781984
0.26424878743480074,0.18515079108724708
0.15451655514170226,0.229206284174029
0.39689203335473655,0.13868758063533781
0.23110397157886364,0.21868650411339408
0.5577369697076509,0.21155744288660494
0.43386056605353684,0.2232651838435349
0.3415915354582675,0.18418377870818325
0.2166020648864253,0.14522499676092293
0.36458095116112155,0.2992530316239054
0.4068508082059721,0.14779722956121066
0.3225952244338959,0.44037407804394024
0.32545429638738077,0.17688373482176067
0.3931010293559447,0.24486855304378585
0.5627665031794831,0.16376947845804313
0.40168374419043684,0.30241770946229074
0.3282322533009985,0.17885799714699235
0.4640720720062941,0.2267609590890194
0.3066909039118697,0.26134233321581457
0.4419539060639808,0.17958024503097814
0.17873746318376527,0.29096071895276954
0.22760373713308613,0.24985091051541364
0.3882029974628527,0.18661537970931186
0.2855582900097342,0.2161021959432905
0.21541074890888323,0.13638254026432495
0.2826259219488143,0.23820566067585092
0.4640854847247482,0.13883228399724945
0.21823179995811204,0.25733063529587574
0.24156575427396976,0.2732222564977441
0.28440497162603706,0.22692455302346382
0.47620525645164347,0.26124566421339424
0.33644495905248206,0.13369056369206056
0.23547069344466776,0.33622225501887915
0.31602836087339137,0.15931828557804006
0.4599022638750945,0.24780042143040604
0.28608890861322656,0.23744098715334838
0.2896215435141718,0.29235022869510296
0.4215246258550436,0.15476691379152763
0.30168067196584736,0.22829636700793587
0.4846911694807947,0.12664328734123098
0.3547722168527123,0.09629627723200063
0.42864654400393487,0.2105173581178451
0.29620717924105966,0.2201391019948139
0.3652391377384303,0.21066296670067686
0.5848916380269349,0.17181850313314362
0.23457940809736155,0.16843681934606503
0.3261074824651502,0.16983044471317943
0.3982746501373473,0.19174397918836095
0.19423763202113165,0.19192283703766722
0.5500912981228221,0.2865529095271907
0.20224251162483253,0.2293195685315964
0.42704013270678454,0.19344026898258948
0.19790386634578683,0.1422010511937294
0.4654715286449098,0.20987781378304138
0.20440387883763234,0.14155272855974077
0.2493096770188774,0.21904459498828432
0.4707000510180728,0.15502007234023385
0.24590140144019879,0.20947419784998988
0.19215537024637697,0.22811545610728234
0.4209198690587348,0.1841220359513175
0.23447056043739534,0.2292690408453285
0.5717247960500809,0.25023488024387064
0.49823204002226706,0.16442294414193692
0.3179649443588024,0.24715674975784485
0.15600414552318465,0.2231719390240271
0.16314138320888105,0.25034907465077005
0.19873822369108196,0.1789326284029702
0.18320963279876823,0.27053102048911126
0.5358002206798156,0.2637132174016332
0.18604073938727383,0.25942417386491234
0.2550764698209349,0.2080157468846845
0.24078936592619793,0.2195079370093317
0.5116429916469165,0.1912911537064108
0.3597353856924119,0.17289046406590036
0.14755657744940587,0.29747667395546495
0.4244450401440185,0.14656901567350678
0.4129615106938811,0.1957621485376415
0.458650745225877,0.16005683030661155
0.2388389333571399,0.23303709253914506
0.4488154849648287,0.1652800169134675
0.2905136135090911,0.23603347005353503
0.24523282979106265,0.36150671452586036
0.4625749390110405,0.15807693663207345
0.3545876996660562,0.16268186023549103
0.2671703921925612,0.1708804832602272
0.11503940488762687,0.30473976448995643
0.43299173502842314,0.19464309405503055
0.4151855771309889,0.2576740639949423
0.312250922288412,0.14502917592279463
0.39622655363303094,0.12664328734123098
0.19045872769805672,0.16757350752342737
0.26440974179385757,0.2151320534171861
0.39980472458112315,0.14418356315921188
0.3072887432159672,0.13890967638782814
0.2066202510628763,0.21597675238079472
0.2185030397622103,0.28445204361689014
0.4077496061925201,0.13692242394963705
0.5146048119057696,0.16601513027042214
0.3088710605151783,0.17132629558652723
0.3214256331714809,0.12985644530497897
0.3792674621876966,0.1526463040818291
0.6416493395381808,0.1895953734291379
0.7595917459815933,0.14915873127572754
0.26931035429927364,0.23631789431413153
0.3826214074701981,0.24668721674178906
0.3960718881811707,0.206380280270129
0.29958082914402184,0.2360326494780982
0.3552856033287597,0.13256040445482475
0.28601636773636874,0.370182347583654
0.2636661792149211,0.17472952583673484
0.531536950761583,0.2297522451016879
0.298599608216908,0.19332382315441543
0.3929736293031172,0.16727745027439767
0.5336578302397896,0.2281565687704863
0.36902202776956994,0.2914878272115158
0.302648939976383,0.22948606560871487
0.2065619786506463,0.23782071922397596
0.21547234794842707,0.23152791371201809
0.26567031131820307,0.2222186954758928
0.3275344906549351,0.22156427379047416
0.2312663100137322,0.2301845797150197
0.27101787849903625,0.14128090629679246
0.3513778653597115,0.15950934831842567
0.30816903897633297,0.18644286217061312
0.285177267927055,0.25548165428250524
0.45269657481517367,0.22855017931652777
0.5729377016885464,0.183374398866766
0.24193826402069218,0.1725435522389276
0.3800557148427923,0.14711172533019556
0.37197770129613494,0.14905155879602583
0.2414070189311277,0.22147077128870207
0.26191996141519547,0.2936257089596601
0.4187300129097602,0.25932623445974645
0.8270779340058039,0.17457178695313424
0.2941166239715829,0.15910728195765067
0.33986120848234513,0.14914950977948083
0.14567687837205567,0.21863583629802674
0.37794089736049186,0.14103181356991856
0.2373893403062104,0.2086021734325163
0.42427839847255777,0.22249155837554446
0.1752475818612178,0.2994885634099932
0.35661355247509974,0.2497145601237154
0.2997796648894737,0.17058982880949636
0.5663956288924044,0.15965443538551716
0.4569279041935139,0.24422940556169237
0.31412649353792843,0.21164194779932843
0.5658434412920861,0.1485653009832124
0.1024370007145543,0.31694955379317624
0.47594078629630787,0.22505107899655474
0.3465393879044363,0.22409022546763202
0.5756653805059522,0.13322765571070017
0.5548933255845692,0.13322765571070005
0.3395053492171525,0.16477573087085529
0.654989196936556,0.27043344852708495
0.19830918493789618,0.26800495610590147
0.17951795577652163,0.17523875010781642
0.17203921124282884,0.16891652070625096
0.29837343507768344,0.19788009539144957
0.3855809253584104,0.16653586336942106
0.29055107476461095,0.2665729628814103
0.20657232658014335,0.25611310602525905
0.28824694075424784,0.20715172054118347
0.27423994532535034,0.3170621181306187
0.2069566077561995,0.18443347731861415
0.34958851827894843,0.14303928629282348
0.34551450684187546,0.15416321439556757
0.6377419375372206,0.20453710114381007
0.14715103595694012,0.2999749813390542
0.6959369543930867,0.250606030171064
0.20452599717739406,0.1750064562403123
0.34904972444243176,0.23552877239183467
0.43904220259831495,0.16394397602366528
0.6599811504199335,0.15281423903734237
0.38407624312257727,0.21596329607907339
0.35828486460060094,0.1642671128549148
0.26039617110990987,0.20354350685125888
0.18124272405943498,0.21337249526099156
0.27412764930518985,0.18859271633644958
0.3135321245775464,0.1864600565375143
0.4801499695700906,0.21634726981203123
0.8327052063944897,0.32174306306023337
0.2546023404450408,0.28441131811426934
0.5173759173271453,0.2526781124978398
0.2196029239007713,0.2471867792613136
0.34031529513535297,0.15210669733206206
0.3220336055488153,0.2030859025199082
0.4815213448508786,0.21614130447010138
0.2791704622920632,0.32248357023074403
0.4027717580403607,0.14230677928584679
0.2787829255897192,0.1651402806950728
0.31246515679913345,0.19918346733794623
0.29062104714892456,0.18246176625224775
0.45797481456437006,0.15589232603049608
0.43053167866402764,0.16627073951917515
0.19168643454201395,0.332098462369251
0.35125920282741685,0.18488643525227855
0.37593752945073633,0.2678717244503781
0.2796181530426858,0.22543832193462743
0.4927945012988926,0.16840808266346774
0.778776839472874,0.24271597859385308
0.4186729364607187,0.1677892791967026
0.4436391812805962,0.201396707139872
0.353356443518829,0.12874059297963802
0.36179917589548816,0.13572531881542504
0.26136617020415365,0.22074716200291145
0.40541545576704374,0.17926147217881838
0.24509570781967494,0.17279896149519425
0.3435243855820891,0.20317019801164948
0.3394769101314494,0.18758442674673537
0.09119200873906563,0.3035834701272625
0.27480480324858214,0.17366780179753605
0.5345002193313533,0.19409206344673102
0.4473347487080215,0.20806903394344445
0.20994099825002333,0.2730724872932109
0.3992862456861419,0.25527146057642003
0.18582047445754202,0.2213100336481979
0.3357503380195568,0.23828845907551688
0.21710405126673638,0.23179772297056045
0.2587122675528586,0.1444810581871776
0.15765039079889864,0.2905883185641698
0.303616158083154,0.18330627769543573
0.3509018319005923,0.1877231481042576
0.390848988219644,0.22736821438765686
0.4505238730618608,0.21666439120912195
0.3642480262138348,0.2103616819333839
0.4913835900068888,0.15913327078078543
0.6092679343252074,0.136745562459599
0.6629648859878572,0.1392661252622548
0.3766371171832523,0.2409294610734809
0.45328968348185783,0.1724617640673477
0.40034851691427553,0.20081693574810322
0.40306467865304674,0.2543499671012157
0.235521005140102,0.1688862376193364
0.4907856829372095,0.16897832322166917
0.1308277680612333,0.21063290276515956
0.32360098561650297,0.18078441727582406
0.18692179730848668,0.16493437349717355
0.2773312884216119,0.18859271633644992
0.249030108894563,0.24811471155564946
0.478035398028001,0.15732877744684215
0.15390994262277924,0.19526637857246254
0.32012257643647235,0.16062243578348423
0.21078851714248503,0.2526594699449245
0.5087925317557194,0.2667850051425047
0.3569189297905755,0.24240405647270302
0.35194853681956095,0.19726337601623
0.14690253781442442,0.2510455174307936
0.2609498412459672,0.32081911686716036
0.2745441622626974,0.1880859751764109
0.30273438084798454,0.20404246715376473
0.259775529760079,0.17574818655194768
0.14765046143713523,0.216958944853879
0.3408142390993236,0.17101908174856484
0.21342485372893116,0.16880896883150398
0.3564567074736671,0.14577814394857602
0.5957321104790461,0.16838472557225304
0.11701940645232489,0.35415886364182914
0.4944303860424939,0.11897673347674143
0.366194565918432,0.14720742044840607
0.2921139611792596,0.3072848971558244
0.20340121551801293,0.29331056210246276
0.47529260590055866,0.15719000808660588
0.30936284830254435,0.19583526091174064
0.3501728635085788,0.19086255000866603
0.12423623961218033,0.21601315517578734
0.15807009243988968,0.41664953756326106
0.28067170355364524,0.18680223740572044
0.5990333319451502,0.16467540079386678
0.3210581712724814,0.19110340456385866
0.3889974582161062,0.17826467390508105
0.560360330064998,0.13322765571070017
0.4373467214458855,0.16761850377458098
0.21312962811950298,0.2362820489883508
0.5804373408661103,0.16791446144245492
0.20342406427263082,0.214919386344661
0.45367416493165025,0.14505242368807247
0.296615249248257,0.22113928341546218
0.1870931014180508,0.3780018469983506
0.2960223711368868,0.18004297611003173
0.3508736346464909,0.17925449164342322
0.5800120099032735,0.13322765571070028
0.3201713109742699,0.2649224149644044
0.12010685365199669,0.2976016595412908
0.26717940630290427,0.24991588501212347
0.32356231476859176,0.21875062298296222
0.4476180519785411,0.1814896778709395
0.22229565250283922,0.20715694860417855
0.23368718415052703,0.20238848025800582
0.5661074715763599,0.1266432873412311
0.3127165141834116,0.16780786304995354
0.2671216392939981,0.19568281396625387
0.7555460555764029,0.16984105677146655
0.4001596176161051,0.16420120133708582
0.4951168469365219,0.16245018867348238
0.30077420268895905,0.18837199491029832
0.44017534722900264,0.19622270961347432
0.48395454511769387,0.21440957995553822
0.5041663380371144,0.14905447867442878
0.6442073558549515,0.20588018452997736
0.2697561257841379,0.17597635982695004
0.27210144233864475,0.30650916492011715
0.2043681331421412,0.2585436458579383
0.3773637602681592,0.16296945428249054
0.3657563599573457,0.1822547409516566
0.19046606791416076,0.18745587124293994
0.18251130445595387,0.20842987645506095
0.19365295994845155,0.19921312490944676
0.5078397670060779,0.14110283430132986
0.3617314918125676,0.2500286183754614
0.3722730089937827,0.21362680406036028
0.3321551397945668,0.18754603210117726
0.38048723912927906,0.1541528920344165
0.6015715499897645,0.2536795428837306
0.40144347895622623,0.17558677346006546
0.323395267297544,0.18664391009669623
0.34764151391074605,0.25734912496018914
0.5760342846659363,0.22402612052986015
0.30492622953913373,0.17112548939699856
0.4228288851555049,0.15370389051499256
0.38313014425030034,0.13381549517356617
0.35205178255702485,0.3944474866840907
0.3966380641706717,0.2109911578218674
0.16628203436708722,0.2916912152827875
0.32876444649140235,0.17489513460329975
0.3899275981317196,0.16357421420339002
0.43984536918042627,0.14790860975314757
0.18398923483441054,0.26592885414825174
0.38935854918390667,0.16923001044935737
0.9145346805525056,0.11897673347674143
0.39212264056159385,0.24267586778600192
0.5182280164526554,0.17260174886501145
0.2781287799827412,0.22364240244530298
0.20532371183777975,0.1823388293130488
0.38001897155759523,0.17852790598710533
0.28354482109714696,0.22244461620355316
0.25591772383704825,0.17341547910283261
0.27524927572941627,0.3063415068805885
0.39725781365510215,0.16627974880630625
0.2742558757907281,0.21634695969571072
0.28852047341421283,0.17638114610649758
0.1303164380994719,0.3426693546220071
0.6147474994213027,0.2420013806141188
0.2702915080132884,0.1827615173662539
0.2984747310191893,0.20476223224711043
0.4058947777526192,0.26235511028462566
0.1768902253064346,0.23674918236140474
0.252676067438117,0.18223796585454954
0.33144635654542487,0.36647562721389493
0.4041330649251291,0.17598587667409826
0.34190909143181525,0.15919692735323931
0.39366734317044627,0.3354848149671784
0.26458074394904707,0.31385630252871677
0.48159749174035116,0.2575940279574386
0.377977315371697,0.173882683507931
0.5532888935774871,0.13837214652676433
0.3549597003880969,0.2457212018546956
0.4656721032071265,0.16975099992359854
0.32992115705700176,0.2061473636703408
0.24066571568428397,0.19556252572693067
0.46799799246262297,0.1416569659019935
0.2319808598704738,0.19855704962071774
0.2852191349172952,0.19642031071458899
0.28215562217597134,0.3370324603693009
0.3990295725311135,0.17579661369988253
0.3217587152351593,0.1826506500427142
0.4916354415851574,0.15084350840632987
0.3159685273073152,0.20489486694508896
0.3654068930110983,0.20152203953910952
0.4532478202653405,0.22869152496507006
0.14545042522908513,0.22562554130109846
0.40098075368158637,0.15061846380740906
0.48157558860710425,0.13322765571070028
0.17153335071104636,0.14165223505496616
0.5827835318322265,0.22831868745597916
0.17728230608697926,0.23139791826343303
0.5582949970878393,0.1885927163364497
0.3691743424524436,0.17381435392161348
0.4017097405171637,0.15655750979335237
0.31278253549724666,0.17159110014932344
0.2870885875847655,0.23654052252078595
0.3258958248086776,0.15857591903780388
0.13111765755370164,0.21823904379434356
0.48063366115730655,0.154530812975341
0.23377493539284222,0.24315934785845095
0.19996352533133432,0.27380543935135804
0.40393959682993974,0.1999531438940737
0.5009711415523042,0.1791084627600804
0.1850136438671326,0.2738560189518351
0.18508164084348055,0.20109187492371672
0.17885682239821987,0.23966019227186797
0.5834635973552189,0.12846652365839673
0.497369925905254,0.1821165302697455
0.10132835695347753,0.2740270311291637
0.44383418334493485,0.22403223358562796
0.17658916880273767,0.30564560187420464
0.3220886323307621,0.15539106576467066
0.27503090588828827,0.2610584350094688
0.3975540457357112,0.13322765571070017
0.35051367137774303,0.20801195004363704
0.7425927865291095,0.14062385659419274
0.4372011784066321,0.14564676195262816
0.23121412469756186,0.2177740526252926
0.2172057198712667,0.29285138127411836
0.4243260294129778,0.17973423259016597
0.188069500105007,0.25770641526787186
0.46852697018389566,0.15096582271299575
