order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
74,2026-03-02,SH518880,sell,open,2500,2500,0,11.368,28420.0,5.684,0.0,filled
75,2026-03-02,SH515790,buy,open,9600,9600,0,1.119,10742.4,5.0,0.0,filled
76,2026-03-02,SZ159985,buy,open,29700,29700,0,2.023,60083.100000000006,12.016620000000001,0.0,filled
77,2026-04-01,SH518880,sell,open,14600,14600,0,9.95,145270.0,29.054000000000002,0.0,filled
78,2026-04-01,SH515790,sell,open,9600,9600,0,1.042,10003.2,5.0,0.0,filled
79,2026-04-01,SZ159985,buy,open,33200,33200,0,2.058,68325.59999999999,13.665119999999998,0.0,filled
80,2026-04-01,SH515880,buy,open,26300,26300,0,3.2969999999999997,86711.09999999999,17.342219999999998,0.0,filled
81,2026-05-06,SZ159985,sell,open,62900,62900,0,2.168,136367.2,27.273440000000004,0.0,filled
82,2026-05-06,SH515880,buy,open,23700,23700,0,4.032,95558.4,19.11168,0.0,filled
83,2026-05-06,SH515700,buy,open,14200,14200,0,2.887,40995.4,8.19908,0.0,filled
84,2026-06-01,SH515700,sell,open,14200,14200,0,2.599,36905.8,7.381160000000001,0.0,filled
85,2026-06-01,SH515880,sell,open,23800,23800,0,4.731,112597.8,22.519560000000002,0.0,filled
86,2026-06-01,SH513100,buy,open,13100,13100,0,11.365,148881.5,29.776300000000003,0.0,filled
87,2026-07-01,SH515880,buy,open,1000,100,900,5.388,538.8,5.0,0.0,partial_volume_or_cash
88,2026-07-01,SH513100,sell,open,500,500,0,11.135,5567.5,5.0,0.0,filled
