model,year,strategy_return,benchmark_return,excess_return
pure-growth,2015,0.5003708157471054,0.40624988079071045,0.09412093495639495
pure-growth,2016,-0.16270430278410897,-0.17775171995162964,0.015047417167520671
pure-growth,2017,0.12266852505142878,-0.0020447373390197754,0.12471326239044855
pure-growth,2018,-0.31572423498498114,-0.33320152759552,0.017477292610538875
pure-growth,2019,0.3113644133125899,0.2638216018676758,0.047542811444914124
pure-growth,2020,0.031422558886294416,0.20871734619140625,-0.17729478730511183
pure-growth,2021,0.16401237954739245,0.15584468841552734,0.008167691131865107
pure-growth,2022,-0.23769546116451734,-0.20313197374343872,-0.03456348742107862
pure-growth,2023,-0.04775131842016811,-0.07421618700027466,0.02646486858010655
