model,year,strategy_return,benchmark_return,excess_return
huachuang-2-lite,2015,0.5813932107285937,0.40624988079071045,0.17514332993788329
huachuang-2-lite,2016,-0.18990748009421388,-0.17775171995162964,-0.012155760142584238
huachuang-2-lite,2017,0.07127864200978085,-0.0020447373390197754,0.07332337934880062
huachuang-2-lite,2018,-0.3075286375075589,-0.33320152759552,0.025672890087961142
huachuang-2-lite,2019,0.40632219768639377,0.2638216018676758,0.142500595818718
huachuang-2-lite,2020,0.5261056647424998,0.20871734619140625,0.3173883185510935
huachuang-2-lite,2021,0.024881674300273104,0.15584468841552734,-0.13096301411525424
huachuang-2-lite,2022,-0.08803739005354938,-0.20313197374343872,0.11509458368988934
huachuang-2-lite,2023,-0.220532429481629,-0.07421618700027466,-0.14631624248135433
