trade_date,cash,positions_value,total_value,daily_return
2015-01-05,826041.7862280131,9055080.442523956,9881122.228751969,-0.011887777124803156
2015-01-06,826041.7862280131,9248457.310175896,10074499.096403908,0.01957033454046897
2015-01-07,826041.7862280131,9326420.158147812,10152461.944375824,0.007738632682963376
2015-01-08,826041.7862280131,9266499.606275558,10092541.39250357,-0.005902071064196157
2015-01-09,826041.7862280131,9221068.010091782,10047109.796319794,-0.004501502091190046
2015-01-12,826041.7862280131,9128498.391079903,9954540.177307915,-0.009213557021720442
2015-01-13,826041.7862280131,9287237.222790718,10113279.00901873,0.01594637510958785
2015-01-14,826041.7862280131,9333559.544420242,10159601.330648255,0.004580346452245143
2015-01-15,826041.7862280131,9450149.613380432,10276191.399608444,0.0114758507903725
2015-01-16,826041.7862280131,9619071.32024765,10445113.106475662,0.016438162768518838
2015-01-19,826041.7862280131,9270523.908376694,10096565.694604706,-0.0333694243727114
2015-01-20,826041.7862280131,9567302.46899128,10393344.255219292,0.029394010754882238
2015-01-21,826041.7862280131,9855754.480552673,10681796.266780686,0.027753531921791197
2015-01-22,826041.7862280131,9896833.373451233,10722875.159679245,0.003845691480403035
2015-01-23,826041.7862280131,9684140.660762787,10510182.4469908,-0.01983541816174683
2015-01-26,826041.7862280131,9909502.357578278,10735544.14380629,0.02144222499962556
2015-01-27,826041.7862280131,9921318.138360977,10747359.92458899,0.0011006224392935415
2015-01-28,826041.7862280131,9920584.849786758,10746626.63601477,-6.8229647035567e-05
2015-01-29,826041.7862280131,9763379.357242584,10589421.143470597,-0.014628357145798354
2015-01-30,826041.7862280131,9647898.514080048,10473940.30030806,-0.010905302716545773
2015-02-02,534263.0264479553,9917790.803575516,10452053.830023471,-0.0020896118993484203
2015-02-03,534263.0264479553,10250997.221422195,10785260.247870151,0.03187951605162476
2015-02-04,534263.0264479553,10142162.823104858,10676425.849552814,-0.010091031260820005
2015-02-05,534263.0264479553,10170726.300573349,10704989.327021305,0.0026753782465211984
2015-02-06,534263.0264479553,9995984.690666199,10530247.717114154,-0.016323380114548147
2015-02-09,534263.0264479553,10262346.213054657,10796609.239502613,0.025294896145278578
2015-02-10,534263.0264479553,10441949.979448318,10976213.005896274,0.01663520114597894
2015-02-11,534263.0264479553,10522415.649533272,11056678.675981227,0.007330913680495099
2015-02-12,534263.0264479553,10591161.781167984,11125424.80761594,0.006217611422863589
2015-02-13,534263.0264479553,10678497.198438644,11212760.2248866,0.007850074831378562
2015-02-16,534263.0264479553,10815811.70539856,11350074.731846515,0.012246271587538882
2015-02-17,534263.0264479553,11006927.50005722,11541190.526505176,0.01683828513678587
2015-02-25,534263.0264479553,10841162.637853622,11375425.664301578,-0.014362891057287941
2015-02-26,534263.0264479553,11136264.902925491,11670527.929373447,0.025942085490300304
2015-02-27,534263.0264479553,11200453.178071976,11734716.204519931,0.005500031835314889
2015-03-02,5283.906767053762,11963094.162416458,11968378.069183512,0.01991201666842013
2015-03-03,5283.906767053762,11594563.194012642,11599847.100779695,-0.030792056055842676
2015-03-04,5283.906767053762,11677617.398929596,11682901.30569665,0.007159939626391498
2015-03-05,5283.906767053762,11654989.014911652,11660272.921678705,-0.0019368805252947263
2015-03-06,5283.906767053762,11601622.357201576,11606906.26396863,-0.004576793190737116
2015-03-09,5283.906767053762,11573922.331237793,11579206.238004846,-0.0023865124206070565
2015-03-10,5283.906767053762,11647295.36280632,11652579.269573374,0.006336620149981043
2015-03-11,5283.906767053762,11779472.489142418,11784756.395909471,0.011343164743039535
2015-03-12,5283.906767053762,11876147.177696228,11881431.084463282,0.00820336757978013
2015-03-13,5283.906767053762,11961901.365184784,11967185.271951837,0.007217496518638455
2015-03-16,5283.906767053762,12355569.650316238,12360853.557083292,0.032895645566223264
2015-03-17,5283.906767053762,12700122.984695435,12705406.891462488,0.02787455840229991
2015-03-18,5283.906767053762,12916264.52717781,12921548.433944864,0.01701177650812702
2015-03-19,5283.906767053762,12961917.348241806,12967201.25500886,0.0035330766507879474
2015-03-20,5283.906767053762,13432747.628498077,13438031.53526513,0.036309321571946995
2015-03-23,5283.906767053762,13819608.049201965,13824891.955969019,0.028788473943423876
2015-03-24,5283.906767053762,13925929.05201912,13931212.958786173,0.007690548552261811
2015-03-25,5283.906767053762,14114433.190441132,14119717.097208185,0.013531064307155338
2015-03-26,5283.906767053762,13932225.677013397,13937509.58378045,-0.012904473380968895
2015-03-27,5283.906767053762,13952033.12573433,13957317.032501383,0.0014211612628400871
2015-03-30,5283.906767053762,13985676.255083084,13990960.161850138,0.002410429545335546
2015-03-31,5283.906767053762,14033212.883996964,14038496.790764017,0.0033976673769324783
2015-04-01,364.61352300653243,14292993.193626404,14293357.80714941,0.01815443777093484
2015-04-02,364.61352300653243,14383865.86985588,14384230.483378887,0.006357685678590075
2015-04-03,364.61352300653243,14671754.67543602,14672119.288959026,0.020014195817620983
2015-04-07,364.61352300653243,15152235.835456848,15152600.448979855,0.03274790441367226
2015-04-08,364.61352300653243,15807857.406282425,15808222.019805431,0.043267924408956215
2015-04-09,364.61352300653243,16123771.711444855,16124136.324967861,0.01998417689014209
2015-04-10,364.61352300653243,16510541.703414917,16510906.316937923,0.0239870207107562
2015-04-13,364.61352300653243,16721431.606674194,16721796.2201972,0.012772763603106085
2015-04-14,364.61352300653243,16676970.862579346,16677335.476102352,-0.0026588497736353967
2015-04-15,364.61352300653243,16084324.772644043,16084689.38616705,-0.035536017776012785
2015-04-16,364.61352300653243,16301421.64030075,16301786.253823757,0.013497112840948677
2015-04-17,364.61352300653243,16480176.194477081,16480540.808000088,0.010965335417424171
2015-04-20,364.61352300653243,15973318.95313263,15973683.566655636,-0.030754891313906962
2015-04-21,364.61352300653243,16580048.311328888,16580412.924851894,0.03798305855155282
2015-04-22,364.61352300653243,17254977.20632553,17255341.819848537,0.04070639845072921
2015-04-23,364.61352300653243,17235372.79367447,17235737.407197475,-0.0011361358619109696
2015-04-24,364.61352300653243,17067087.46099472,17067452.074517727,-0.009763744289204235
2015-04-27,364.61352300653243,17322823.40116501,17323188.014688015,0.01498383818825011
2015-04-28,364.61352300653243,17058007.41710663,17058372.030629635,-0.015286792698540719
2015-04-29,364.61352300653243,17298887.071323395,17299251.6848464,0.01412090519448439
2015-04-30,364.61352300653243,17267042.273521423,17267406.88704443,-0.0018408193823705732
2015-05-04,297790.5057254501,16917221.57087326,17215012.07659871,-0.0030343184004675283
