trade_date,cash,positions_value,total_value,daily_return
2019-09-16,41518.66054644261,12884480.780982971,12925999.441529414,0.003926312819418021
2019-09-17,41518.66054644261,12680967.165708542,12722485.826254984,-0.015744516793074315
2019-09-18,41518.66054644261,12649316.07913971,12690834.739686152,-0.002487806785645197
2019-09-19,41518.66054644261,12752237.057685852,12793755.718232295,0.008109866739048455
2019-09-20,41518.66054644261,12808636.406946182,12850155.067492625,0.0044083497060958265
2019-09-23,41518.66054644261,12816048.927593231,12857567.588139674,0.0005768428947445781
2019-09-24,41518.66054644261,12793843.935966492,12835362.596512934,-0.0017269978535615627
2019-09-25,41518.66054644261,12514217.441368103,12555736.101914546,-0.02178563266100142
2019-09-26,41518.66054644261,12052270.35074234,12093789.011288783,-0.036791717098555776
2019-09-27,41518.66054644261,12346060.249233246,12387578.909779688,0.024292626423089603
2019-09-30,41518.66054644261,12171582.16304779,12213100.823594233,-0.014084922280310108
2019-10-08,67846.2340703538,12177320.528364182,12245166.762434535,0.0026255362420617434
2019-10-09,67846.2340703538,12341117.722916603,12408963.956986956,0.013376477244467999
2019-10-10,67846.2340703538,12737301.537895203,12805147.771965556,0.03192722747458099
2019-10-11,67846.2340703538,12749362.946009636,12817209.18007999,0.0009419186977943639
2019-10-14,67846.2340703538,12889345.005893707,12957191.23996406,0.010921414944341068
2019-10-15,67846.2340703538,12636732.679486275,12704578.913556628,-0.019495917111132632
2019-10-16,67846.2340703538,12625171.653676033,12693017.887746386,-0.0009099889015530271
2019-10-17,67846.2340703538,12636142.119693756,12703988.35376411,0.0008642913856060641
2019-10-18,67846.2340703538,12466525.756978989,12534371.991049342,-0.013351426181409498
2019-10-21,67846.2340703538,12419008.777809143,12486855.011879496,-0.0037909341771392713
2019-10-22,67846.2340703538,12553824.41496849,12621670.649038844,0.010796604671960086
2019-10-23,67846.2340703538,12521105.624556541,12588951.858626895,-0.0025922709696469814
2019-10-24,67846.2340703538,12579540.814852715,12647387.048923068,0.0046417836013987746
2019-10-25,67846.2340703538,12746508.80510807,12814355.039178424,0.013201777537880766
2019-10-28,67846.2340703538,12974597.001099586,13042443.23516994,0.01779942847643623
2019-10-29,67846.2340703538,12821859.27233696,12889705.506407313,-0.011710821815252959
2019-10-30,67846.2340703538,12694425.013923645,12762271.247993998,-0.00988651434665977
2019-10-31,67846.2340703538,12430506.791090965,12498353.025161318,-0.020679565392732302
2019-11-01,14079.004389021024,12633622.103786469,12647701.10817549,0.01194942107280128
2019-11-04,14079.004389021024,12684447.072029114,12698526.076418135,0.004018514337739365
2019-11-05,14079.004389021024,12712451.209831238,12726530.21422026,0.002205306161801701
2019-11-06,14079.004389021024,12497287.414312363,12511366.418701384,-0.01690671313367542
2019-11-07,14079.004389021024,12597745.139074326,12611824.143463347,0.00802931681481267
2019-11-08,14079.004389021024,12584323.691940308,12598402.69632933,-0.0010641955502507239
2019-11-11,14079.004389021024,12376911.143302917,12390990.147691939,-0.016463400451377952
2019-11-12,14079.004389021024,12354744.090890884,12368823.095279906,-0.0017889653811210549
2019-11-13,14079.004389021024,12448567.407798767,12462646.412187789,0.007585468414022856
2019-11-14,14079.004389021024,12547916.991329193,12561995.995718215,0.007971788675097624
2019-11-15,14079.004389021024,12509393.904018402,12523472.908407424,-0.003066637445507947
2019-11-18,14079.004389021024,12489225.64535141,12503304.649740431,-0.0016104365629643347
2019-11-19,14079.004389021024,12754546.745443344,12768625.749832366,0.021220078013330923
2019-11-20,14079.004389021024,12696035.806894302,12710114.811283324,-0.004582399053383646
2019-11-21,14079.004389021024,12619097.201013565,12633176.205402587,-0.006053336812696264
2019-11-22,14079.004389021024,12405474.793624878,12419553.7980139,-0.01690963570169557
2019-11-25,14079.004389021024,12084471.785974503,12098550.790363524,-0.025846581356385734
2019-11-26,14079.004389021024,12246055.024147034,12260134.028536055,0.013355586216262427
2019-11-27,14079.004389021024,12312580.519485474,12326659.523874495,0.005426163790999139
2019-11-28,14079.004389021024,12333912.664270401,12347991.668659423,0.0017305698063299069
2019-11-29,14079.004389021024,12330302.485752106,12344381.490141127,-0.00029236969178225714
2019-12-02,72970.48788921144,12229197.03297615,12302167.520865362,-0.0034196909184538438
2019-12-03,72970.48788921144,12337665.881967545,12410636.369856756,0.008817051857522129
2019-12-04,72970.48788921144,12353958.958387375,12426929.446276587,0.0013128316658606032
2019-12-05,72970.48788921144,12602100.56014061,12675071.048029821,0.019968054282917258
2019-12-06,72970.48788921144,12746543.998718262,12819514.486607473,0.011395868159658429
2019-12-09,72970.48788921144,12735610.839366913,12808581.327256124,-0.0008528528410940428
2019-12-10,72970.48788921144,12776663.406562805,12849633.894452017,0.0032050830725909307
2019-12-11,72970.48788921144,12739889.962005615,12812860.449894827,-0.002861828193647442
2019-12-12,72970.48788921144,12777875.344467163,12850845.832356375,0.002964629374532901
2019-12-13,72970.48788921144,13029004.796028137,13101975.283917349,0.019541861667087268
2019-12-16,72970.48788921144,13310133.064079285,13383103.551968496,0.02145693774863333
