date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2019-01-02,990480.7507287324,527655.7429239296,462825.0078048029,29,471731.00676727295,0.986345112323761,29,29,0.5,-0.009519249271267571,0.0
2019-01-03,984881.9295750062,527655.7429239296,457226.1866510767,29,0.0,0.9847840070724487,29,29,0.5,-0.005652629947232146,-0.005652629947232146
2019-01-04,994743.5423132414,527655.7429239296,467087.7993893118,29,0.0,1.0083768367767334,29,29,0.5,0.010012989823552365,0.0
2019-01-07,1004306.0619344129,527655.7429239296,476650.3190104833,29,0.0,1.0144984722137451,29,29,0.5,0.009613050212856189,0.0
2019-01-08,1005056.5154208129,527655.7429239296,477400.7724968833,29,0.0,1.0123063325881958,29,29,0.5,0.0007472358425821835,0.0
2019-01-09,1005949.6236210742,527655.7429239296,478293.88069714466,29,0.0,1.02252995967865,29,29,0.5,0.0008886149052895753,0.0
2019-01-10,1003370.7856838694,527655.7429239296,475715.0427599398,29,0.0,1.0206068754196167,29,29,0.5,-0.0025635855679551067,-0.0025635855679551067
2019-01-11,1003534.7508750865,527655.7429239296,475879.0079511569,29,0.0,1.0279440879821777,29,29,0.5,0.0001634143564439583,-0.002400590138197045
2019-01-14,999930.4733853384,527655.7429239296,472274.7304614089,29,0.0,1.0189759731292725,29,29,0.5,-0.003591582141630023,-0.005983550363157231
2019-01-15,1007489.5099500816,527655.7429239296,479833.767026152,29,0.0,1.0389750003814697,29,29,0.5,0.007559562155508237,0.0
2019-01-16,1010590.7670094944,527655.7429239296,482935.0240855647,29,0.0,1.039194107055664,29,29,0.5,0.0030782028286988616,0.0
2019-01-17,1005711.3554310037,527655.7429239296,478055.6125070741,29,0.0,1.0334711074829102,29,29,0.5,-0.004828276427786493,-0.004828276427786493
2019-01-18,1014090.3026250354,527655.7429239296,486434.55970110587,29,0.0,1.052320957183838,29,29,0.5,0.008331363814064519,0.0
2019-01-21,1019771.2079543155,527655.7429239296,492115.4650303858,29,0.0,1.0581237077713013,29,29,0.5,0.005601971850608178,0.0
2019-01-22,1011832.530790516,527655.7429239296,484176.7878665863,29,0.0,1.0440667867660522,29,29,0.5,-0.007784762995735828,-0.007784762995735828
2019-01-23,1014112.0195912013,527655.7429239296,486456.2766672718,29,0.0,1.0433127880096436,29,29,0.5,0.002252832095549051,-0.005549468664119872
2019-01-24,1017546.555842468,527655.7429239296,489890.8129185385,29,0.0,1.0492019653320312,29,29,0.5,0.003386742475107729,-0.0021815208102512473
2019-01-25,1017468.3486701887,527655.7429239296,489812.6057462591,29,0.0,1.0577349662780762,29,29,0.5,-7.685856910455424e-05,-0.002258211710787883
2019-01-28,1019874.2396084651,527655.7429239296,492218.4966845355,29,0.0,1.0575058460235596,29,29,0.5,0.002364585533713104,0.0
2019-01-29,1016286.32162299,527655.7429239296,488630.57869906037,29,0.0,1.0608904361724854,29,29,0.5,-0.003518000402532584,-0.003518000402532584
2019-01-30,1011266.7492653825,527655.7429239296,483611.0063414529,29,0.0,1.0524238348007202,29,29,0.5,-0.004939132064270324,-0.008439756598212611
2019-01-31,1011456.7747045215,527655.7429239296,483801.03178059193,29,0.0,1.0634348392486572,29,29,0.5,0.00018790832317683304,-0.008253434175546137
2019-02-01,1022070.0809414857,529312.2369442594,492757.8439972263,30,425312.20475597377,1.0786374807357788,32,30,0.5,0.010493089277161305,0.0
2019-02-11,1033604.0757462331,529312.2369442594,504291.83880197373,30,0.0,1.0982577800750732,32,30,0.5,0.01128493536776154,0.0
2019-02-12,1037293.2279943789,529312.2369442594,507980.9910501195,30,0.0,1.1061862707138062,32,30,0.5,0.0035692121719645975,0.0
2019-02-13,1041411.3647609043,529312.2369442594,512099.12781664496,30,0.0,1.1283377408981323,32,30,0.5,0.003970079679868288,0.0
2019-02-14,1042372.5077526591,529312.2369442594,513060.2708083998,30,0.0,1.1300350427627563,32,30,0.5,0.0009229234712408996,0.0
2019-02-15,1036045.4540315215,529312.2369442594,506733.2170872621,30,0.0,1.108963131904602,32,30,0.5,-0.006069858590935673,-0.006069858590935673
2019-02-18,1055300.4534318945,529312.2369442594,525988.2164876352,30,0.0,1.144516944885254,32,30,0.5,0.01858509134463837,0.0
