trade_date,symbol,shares,available_shares,average_cost,close,market_value
2019-01-02,SH600097,5200,0,9.50020528210945,9.542877197265625,49622.96142578125
2019-01-02,SH600114,8900,0,5.593557518324375,5.580718517303467,49668.394804000854
2019-01-02,SH600230,3100,0,15.877078265253067,15.77197551727295,48893.12410354614
2019-01-02,SH600382,13300,0,3.7446531717772005,3.72637939453125,49560.845947265625
2019-01-02,SH600516,6600,0,7.570065747825336,7.642871379852295,50442.95110702515
2019-01-02,SH600525,11500,0,4.349771120365047,4.06980037689209,46802.70433425903
2019-01-02,SH600567,16900,0,2.9637233153663636,2.956920623779297,49971.95854187012
2019-01-02,SH600585,2100,0,22.892197920863342,22.465486526489258,47177.52170562744
2019-01-02,SH600596,7700,0,6.440092203384018,6.437320232391357,49567.36578941345
2019-01-02,SH600668,4700,0,10.602720074695014,10.327583312988281,48539.64157104492
2019-01-02,SH600995,8000,0,6.187885864062595,6.192362308502197,49538.89846801758
2019-01-02,SH601006,8000,0,6.225553767718792,6.203688621520996,49629.50897216797
2019-01-02,SZ000581,3600,0,13.650291204937364,13.402907371520996,48250.466537475586
2019-01-02,SZ000636,4800,0,10.329858854358674,10.277466773986816,49331.84051513672
2019-01-02,SZ000789,7700,0,6.483030765064431,6.325992107391357,48710.13922691345
2019-01-02,SZ002033,9500,0,5.2536674644804,5.1953864097595215,49356.170892715454
2019-01-02,SZ002440,6700,0,7.443113528112031,7.40952730178833,49643.83292198181
2019-01-02,SZ002517,13100,0,3.7996301782928468,3.7408969402313232,49005.749917030334
2019-01-02,SZ002884,7800,0,6.3640500093687065,6.373804569244385,49715.6756401062
2019-01-02,SZ300145,15400,0,3.2383636456496716,3.1215763092041016,48072.275161743164
2019-01-03,SH600097,5200,5200,9.50020528210945,9.323945999145508,48484.51919555664
2019-01-03,SH600114,8900,8900,5.593557518324375,5.607649326324463,49908.07900428772
2019-01-03,SH600230,3100,3100,15.877078265253067,15.685166358947754,48624.01571273804
2019-01-03,SH600382,13300,13300,3.7446531717772005,3.72637939453125,49560.845947265625
2019-01-03,SH600516,6600,6600,7.570065747825336,7.5117692947387695,49577.67734527588
2019-01-03,SH600525,11500,11500,4.349771120365047,4.06980037689209,46802.70433425903
2019-01-03,SH600567,16900,16900,2.9637233153663636,2.947359085083008,49810.36853790283
2019-01-03,SH600585,2100,2100,22.892197920863342,22.005741119384766,46212.05635070801
2019-01-03,SH600596,7700,7700,6.440092203384018,6.401308059692383,49290.07205963135
2019-01-03,SH600668,4700,4700,10.602720074695014,10.390644073486328,48836.02714538574
2019-01-03,SH600995,8000,8000,6.187885864062595,6.163514137268066,49308.11309814453
2019-01-03,SH601006,8000,8000,6.225553767718792,6.131552696228027,49052.42156982422
2019-01-03,SZ000581,3600,3600,13.650291204937364,13.46453857421875,48472.3388671875
2019-01-03,SZ000636,4800,4800,10.329858854358674,10.554611206054688,50662.1337890625
2019-01-03,SZ000789,7700,7700,6.483030765064431,6.154583930969238,47390.296268463135
