order_id,trade_date,symbol,asset_type,commission,stamp_tax,total_fees
1,2019-01-02,SH600097,stock,14.815875477447507,0.0,14.815875477447507
2,2019-01-02,SH600114,stock,14.930319478082655,0.0,14.930319478082655
3,2019-01-02,SH600230,stock,14.761254410362243,0.0,14.761254410362243
4,2019-01-02,SH600382,stock,14.936685149846074,0.0,14.936685149846074
5,2019-01-02,SH600516,stock,14.9842349102211,0.0,14.9842349102211
6,2019-01-02,SH600525,stock,15.002209702348708,0.0,15.002209702348708
7,2019-01-02,SH600567,stock,15.021570737686156,0.0,15.021570737686156
8,2019-01-02,SH600585,stock,14.417759362335204,0.0,14.417759362335204
9,2019-01-02,SH600596,stock,14.872151344413757,0.0,14.872151344413757
10,2019-01-02,SH600668,stock,14.945351699810026,0.0,14.945351699810026
11,2019-01-02,SH600995,stock,14.846472132110595,0.0,14.846472132110595
12,2019-01-02,SH601006,stock,14.93684798812866,0.0,14.93684798812866
13,2019-01-02,SZ000581,stock,14.737893133392333,0.0,14.737893133392333
14,2019-01-02,SZ000636,stock,14.870535589599609,0.0,14.870535589599609
15,2019-01-02,SZ000789,stock,14.971309674396515,0.0,14.971309674396515
16,2019-01-02,SZ002033,stock,14.968461735248564,0.0,14.968461735248564
17,2019-01-02,SZ002440,stock,14.956171340103149,0.0,14.956171340103149
18,2019-01-02,SZ002517,stock,14.928068180236817,0.0,14.928068180236817
19,2019-01-02,SZ002884,stock,14.887410798683167,0.0,14.887410798683167
20,2019-01-02,SZ300145,stock,14.956753016996382,0.0,14.956753016996382
21,2019-02-01,SH600097,stock,5.0,0.9689803396224976,5.968980339622497
22,2019-02-01,SH600114,stock,5.0,4.283773871994019,9.283773871994018
23,2019-02-01,SH600516,stock,5.0,4.9922297996521,9.992229799652101
24,2019-02-01,SH600567,stock,5.0,2.4888127532958984,7.488812753295898
25,2019-02-01,SH600585,stock,15.96772442539215,53.22574808464051,69.19347251003266
26,2019-02-01,SH601006,stock,15.570006079101562,51.90002026367188,67.47002634277344
27,2019-02-01,SZ000581,stock,5.0,2.918604447174072,7.918604447174072
28,2019-02-01,SZ000789,stock,5.0,0.6591712925910951,5.659171292591095
29,2019-02-01,SZ002033,stock,15.253864022254941,50.84621340751647,66.10007742977142
30,2019-02-01,SZ002440,stock,5.0,2.3419830445289613,7.341983044528961
31,2019-02-01,SH600062,stock,14.947567464351653,0.0,14.947567464351653
32,2019-02-01,SH600230,stock,5.0,0.0,5.0
33,2019-02-01,SH600382,stock,5.0,0.0,5.0
34,2019-02-01,SH600525,stock,5.0,0.0,5.0
35,2019-02-01,SH600596,stock,5.0,0.0,5.0
36,2019-02-01,SH600668,stock,5.0,0.0,5.0
37,2019-02-01,SZ000055,stock,15.132494877147671,0.0,15.132494877147671
38,2019-02-01,SZ000636,stock,5.0,0.0,5.0
39,2019-02-01,SZ000922,stock,15.014348332014082,0.0,15.014348332014082
40,2019-02-01,SZ002517,stock,5.0,0.0,5.0
41,2019-02-01,SZ002884,stock,5.0,0.0,5.0
42,2019-02-01,SZ300145,stock,5.0,0.0,5.0
43,2019-03-01,SH600062,stock,18.174616188697815,60.58205396232606,78.75667015102387
44,2019-03-01,SH600230,stock,5.0,4.013992669677735,9.013992669677734
45,2019-03-01,SH600525,stock,6.161948928451538,20.53982976150513,26.701778689956665
46,2019-03-01,SH600995,stock,17.13539624633789,57.11798748779297,74.25338373413086
47,2019-03-01,SZ000055,stock,5.0,1.76952205324173,6.7695220532417295
48,2019-03-01,SZ000636,stock,5.0,6.664521195411682,11.664521195411682
49,2019-03-01,SZ002517,stock,20.635069422426223,68.78356474142075,89.41863416384697
50,2019-03-01,SZ300145,stock,19.101753863868712,63.67251287956238,82.7742667434311
51,2019-03-01,SH600097,stock,5.0,0.0,5.0
52,2019-03-01,SH600114,stock,5.0,0.0,5.0
53,2019-03-01,SH600382,stock,5.0,0.0,5.0
54,2019-03-01,SH600567,stock,5.0,0.0,5.0
55,2019-03-01,SH600585,stock,18.397674970092773,0.0,18.397674970092773
56,2019-03-01,SH600596,stock,5.0,0.0,5.0
57,2019-03-01,SH600668,stock,5.0,0.0,5.0
58,2019-03-01,SH601006,stock,18.3008128455162,0.0,18.3008128455162
59,2019-03-01,SH603898,stock,18.028733030776976,0.0,18.028733030776976
60,2019-03-01,SZ000581,stock,5.0,0.0,5.0
61,2019-03-01,SZ000789,stock,5.0,0.0,5.0
62,2019-03-01,SZ000922,stock,5.0,0.0,5.0
63,2019-03-01,SZ002406,stock,18.337041794071194,0.0,18.337041794071194
64,2019-03-01,SZ002440,stock,5.0,0.0,5.0
65,2019-03-01,SZ002884,stock,5.0,0.0,5.0
66,2019-04-01,SH600382,stock,5.0,0.9688855436325075,5.968885543632507
67,2019-04-01,SH603898,stock,20.941117405242917,69.80372468414306,90.74484208938598
68,2019-04-01,SZ000055,stock,5.0,1.3353737888336181,6.335373788833618
69,2019-04-01,SZ000636,stock,5.0,1.4855535745620727,6.485553574562073
70,2019-04-01,SZ000789,stock,22.847421077842707,76.1580702594757,99.00549133731842
71,2019-04-01,SZ000922,stock,22.00862081623077,73.36206938743591,95.37069020366668
72,2019-04-01,SZ002440,stock,23.72513440807342,79.08378136024474,102.80891576831816
73,2019-04-01,SZ002884,stock,22.979083570976258,76.59694523658753,99.57602880756379
74,2019-04-01,SH600114,stock,5.0,0.0,5.0
75,2019-04-01,SH600230,stock,5.0,0.0,5.0
76,2019-04-01,SH600426,stock,20.224561998367307,0.0,20.224561998367307
77,2019-04-01,SH600516,stock,5.0,0.0,5.0
78,2019-04-01,SH600525,stock,5.0,0.0,5.0
79,2019-04-01,SH600567,stock,5.0,0.0,5.0
80,2019-04-01,SH600598,stock,20.300836335754394,0.0,20.300836335754394
81,2019-04-01,SH600668,stock,5.0,0.0,5.0
82,2019-04-01,SH600971,stock,20.273169265136715,0.0,20.273169265136715
83,2019-04-01,SH601006,stock,5.0,0.0,5.0
84,2019-04-01,SZ000910,stock,20.238924734802243,0.0,20.238924734802243
85,2019-04-01,SZ002233,stock,20.372987433815002,0.0,20.372987433815002
86,2019-04-01,SZ002406,stock,5.0,0.0,5.0
87,2019-05-06,SH600097,stock,16.744409186267852,55.81469728755951,72.55910647382737
88,2019-05-06,SH600114,stock,17.792969831514355,59.309899438381194,77.10286926989555
89,2019-05-06,SH600230,stock,17.074121488952635,56.91373829650878,73.98785978546141
90,2019-05-06,SH600382,stock,5.0,7.3895751299858095,12.38957512998581
91,2019-05-06,SH600426,stock,5.0,4.1614061447143555,9.161406144714356
93,2019-05-06,SH600525,stock,16.993928193054195,56.64642731018066,73.64035550323486
94,2019-05-06,SH600567,stock,17.82861942682743,59.428731422758105,77.25735084958554
95,2019-05-06,SH600585,stock,19.82904977119446,66.0968325706482,85.92588234184267
96,2019-05-06,SH600596,stock,17.561300923919678,58.537669746398926,76.09897067031861
97,2019-05-06,SH600598,stock,20.365225827026364,67.88408609008789,88.24931191711426
98,2019-05-06,SH600668,stock,18.840610841445923,62.802036138153085,81.64264697959901
99,2019-05-06,SH600971,stock,20.06374950931549,66.87916503105164,86.94291454036713
100,2019-05-06,SH601006,stock,5.0,6.9878474748611445,11.987847474861145
101,2019-05-06,SZ000055,stock,16.841535258836746,56.138450862789156,72.9799861216259
102,2019-05-06,SZ000910,stock,16.579317030029298,55.264390100097664,71.84370713012696
103,2019-05-06,SZ002233,stock,18.714257352046964,62.38085784015656,81.09511519220352
104,2019-05-06,SZ002406,stock,5.0,4.677247470855713,9.677247470855713
105,2019-05-06,SH600173,stock,18.35756313011169,0.0,18.35756313011169
106,2019-05-06,SH600261,stock,18.461401127457616,0.0,18.461401127457616
107,2019-05-06,SH600269,stock,18.390432884216306,0.0,18.390432884216306
108,2019-05-06,SH600327,stock,18.43037007492542,0.0,18.43037007492542
109,2019-05-06,SH600587,stock,18.269125623722076,0.0,18.269125623722076
110,2019-05-06,SH600603,stock,18.415926130771634,0.0,18.415926130771634
111,2019-05-06,SH600694,stock,18.269138036727902,0.0,18.269138036727902
112,2019-05-06,SH601222,stock,18.462841014633177,0.0,18.462841014633177
113,2019-05-06,SH603585,stock,17.888883348312376,0.0,17.888883348312376
114,2019-05-06,SZ000581,stock,5.0,0.0,5.0
115,2019-05-06,SZ000636,stock,5.0,0.0,5.0
116,2019-05-06,SZ000919,stock,18.39624095257759,0.0,18.39624095257759
117,2019-05-06,SZ000999,stock,18.344256961212157,0.0,18.344256961212157
118,2019-05-06,SZ002195,stock,18.465301484527586,0.0,18.465301484527586
119,2019-05-06,SZ002635,stock,18.127579172229762,0.0,18.127579172229762
120,2019-05-06,SZ002884,stock,5.0,0.0,5.0
121,2019-06-03,SH600327,stock,17.651631851463314,58.83877283821106,76.49040468967436
122,2019-06-03,SH600382,stock,5.0,5.071229027748108,10.071229027748107
123,2019-06-03,SH600587,stock,18.401130350189206,61.33710116729736,79.73823151748657
124,2019-06-03,SH601006,stock,5.0,3.181032440662384,8.181032440662385
125,2019-06-03,SH603585,stock,18.706870431632993,62.35623477210998,81.06310520374296
126,2019-06-03,SZ000581,stock,5.0,1.5163611291885377,6.516361129188538
127,2019-06-03,SZ000636,stock,5.0,2.4029504287719727,7.402950428771973
128,2019-06-03,SH600062,stock,17.378438933372497,0.0,17.378438933372497
