period,trial,use_absolute_momentum,use_inverse_vol,use_vol_target,use_rank_buffer,use_correlation_guard,use_capacity,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio
full,factorial_011001,False,True,True,False,False,True,3053,0.8001095545234982,0.04971843467588122,0.3743961820384699,0.38366084742679657,0.6177008005007999,0.13279631860875268,0.1598053546051655,294.90228119968174,24.34175396735008,551011.5695128015,0.01035072537997481,0.6279113386771684,1177,-0.3389520385354723,0.5158860137569604
full,factorial_011010,False,True,True,False,True,False,3053,1.3014512104851934,0.07122392614217676,0.4194495792037445,0.47195512810789547,0.7704265789587686,0.16980330812915245,0.180232063926842,330.6847592981065,27.295302765516812,702329.7469562215,0.008434852828252456,0.775016456338168,1177,-0.37956152761271433,0.5224369472649852
full,factorial_011011,False,True,True,False,True,True,3053,1.0802761281627853,0.06232711527561352,0.3365986920660956,0.462703880842424,0.7509845373929299,0.18516743155785872,0.15752698247532124,307.93803129196954,25.417747751580844,594902.6064336996,0.009614242296084822,0.6548928009360179,1148,-0.29045952706254075,0.519489027186374
full,factorial_011100,False,True,True,True,False,False,3053,0.978593743380177,0.05794185324642709,0.4987967801852774,0.40557965599112866,0.6546819304417334,0.11616324633231326,0.17800693362989195,191.3179711060015,15.791722475831108,384425.9505368794,0.009541454986293671,0.7437121554104495,1203,-0.49576456102223554,0.520799213887979
full,factorial_011101,False,True,True,True,False,True,3053,0.845220366909518,0.05186520826449881,0.41863269282163174,0.3949097798749995,0.6327537740957008,0.12389192042055157,0.16088062756839358,186.68953326490467,15.409683060188659,354707.8299309497,0.010511596059932744,0.646212675619199,1203,-0.4152849899605554,0.5191614805109728
full,factorial_011110,False,True,True,True,True,False,3053,1.402298755894606,0.07502267483761438,0.46294375885959194,0.4936225167819347,0.8040465521660617,0.1620556998595769,0.17908953525104987,234.1708852348072,19.328877523475732,549444.4953155452,0.008973585367911322,0.775542273028936,1177,-0.4269778012673564,0.5250573206681952
full,factorial_011111,False,True,True,True,True,True,3053,0.8905604694707601,0.053974911748741805,0.38430602925227386,0.41137818282915856,0.6612348403093238,0.1404477360237055,0.15830498742895296,220.8605625492134,18.23022003354136,436612.0605119773,0.010446415322524662,0.6605865455017502,1177,-0.3522989866075311,0.5217818539141827
full,factorial_100000,True,False,False,False,False,False,3053,0.02004832093178721,0.001639796948752048,0.691419323586524,0.16022840276605213,0.24881383792940556,0.002371638877904234,0.30865323554903834,340.4131670491407,28.09830268469815,446211.5640766587,0.0040522816045646,0.8989074820782219,2707,-0.6087360430609976,0.5168686537831642
full,factorial_100001,True,False,False,False,False,True,3053,-0.055239094118556764,-0.004679320710514245,0.624962639888944,0.12491886943636522,0.19327605366209513,-0.0074873607026265795,0.28220242964693243,336.5717561325187,27.781225858301575,424361.04059690854,0.006215714405398702,0.7930318131299294,2707,-0.5436698636845444,0.520799213887979
full,factorial_100010,True,False,False,False,True,False,3053,0.26743777354325826,0.019754773087318656,0.6273561263271941,0.21411675197607785,0.33273372255574035,0.03148892990488733,0.2944963435380145,346.65478251924606,28.61349662458238,506774.8960579952,0.004492768334295575,0.8932316715781581,2707,-0.5889940819219106,0.5204716672125778
full,factorial_100011,True,False,False,False,True,True,3053,0.28149810397168906,0.02068382131195312,0.546108560945151,0.2098243758296283,0.3272174128727912,0.03787492596006112,0.2645028054351983,339.69151569364016,28.038736310120314,465857.4046240903,0.00644867962327569,0.7812940424167704,1388,-0.5295851818237146,0.522109400589584
full,factorial_100100,True,False,False,True,False,False,3053,-0.10445157498738489,-0.009064589895980468,0.7288793733363161,0.12278931977265461,0.18924392398893342,-0.01243633751698709,0.3041018633745543,214.35436104395254,17.69318669606159,282617.74786159885,0.003387944579729676,0.8992973600998813,2707,-0.6678984312073972,0.520799213887979
full,factorial_100101,True,False,False,True,False,True,3053,-0.09395182991420314,-0.008110730991624848,0.6808050212922965,0.1128265146045356,0.1736124102851325,-0.011913441790175327,0.2823063049186994,218.1439432855317,18.005985492287582,281023.580877992,0.006584713231471561,0.8107191641562067,2707,-0.6139512601420716,0.5185063871601703
full,factorial_100110,True,False,False,True,True,False,3053,0.2573920989103484,0.019085187437581252,0.6269304063983522,0.21209073218712451,0.32836375593145045,0.030442274362195324,0.2950179151530726,254.8601398783488,21.03660506038123,386339.59690438455,0.004129368369482942,0.8941253349597084,2707,-0.5731485371419418,0.5250573206681952
full,factorial_100111,True,False,False,True,True,True,3053,0.20625819813724822,0.015598905244244454,0.5503409541651969,0.19146736494555192,0.296759587244007,0.028344074934249033,0.26611803869505457,257.31121901012494,21.23892145121241,350163.1051125445,0.008036343985558818,0.7896871446469224,1529,-0.5080161056400312,0.5266950540452014
full,factorial_101000,True,False,True,False,False,False,3053,1.0609388502165773,0.061508527339643404,0.46161849221217177,0.4271234552975502,0.6954281499915693,0.13324537118277424,0.17606746785857624,302.61271040666713,24.97818638142159,628311.4513461695,0.00691069469141617,0.6560943309903069,1177,-0.4364053199214829,0.5185063871601703
full,factorial_101001,True,False,True,False,False,True,3053,0.9478303704754707,0.05657434384532678,0.3759365724429856,0.43300862057444545,0.6993517899808656,0.15048906648715807,0.15478612055370808,279.84445594647275,23.09885453603378,559912.9858769435,0.008343746769478865,0.5421311536743213,1177,-0.3466030842244485,0.5201441205371765
full,factorial_101010,True,False,True,False,True,False,3053,1.3048295373716017,0.07135363260946592,0.4396691089720711,0.48049104396146747,0.7818829933054624,0.16228939253041424,0.1755234697420602,316.77498060541933,26.147165120394913,684679.3296360166,0.007681101323673713,0.6760096866186457,1177,-0.4064971368942526,0.522109400589584
full,factorial_101011,True,False,True,False,True,True,3053,1.2986019212623878,0.07111439552481169,0.35252955535700126,0.5280547879363477,0.8583125033334423,0.20172605231012541,0.15199782689537536,288.9271826202083,23.848558801274972,599707.5315895256,0.00926197634095893,0.5584092635316582,1151,-0.3029253478529489,0.5217818539141827
full,factorial_101100,True,False,True,True,False,False,3053,1.1044881234379855,0.06334227376641688,0.4996858989700852,0.4413787209718372,0.7114666001801542,0.12676418105248355,0.1731703959342759,208.64114718375893,17.221607956209382,433919.5729702893,0.008637873741205487,0.6555100421652686,1203,-0.49683031170586867,0.5230920406157877
full,factorial_101101,True,False,True,True,False,True,3053,0.9648451486831318,0.057333122119358704,0.4188940711553345,0.4353301996907721,0.695250896253708,0.1368678290462087,0.15610496243975192,200.42082576661022,16.543088140578373,391609.37606154155,0.009855761613052615,0.558201431302092,1203,-0.41574351780112195,0.5211267605633803
full,factorial_101110,True,False,True,True,True,False,3053,1.3553829208689607,0.07327401213867724,0.4749259682992517,0.49139906028126024,0.7934747785099007,0.15428512448177428,0.1751677681729433,241.48464266337277,19.93256794994102,544397.6636205057,0.0074681726783156896,0.6775519411442789,1177,-0.44391355874377236,0.5266950540452014
full,factorial_101111,True,False,True,True,True,True,3053,1.06150124145723,0.061532433856643864,0.3744873511820249,0.4655653264402052,0.7430699987457986,0.16431111401339465,0.1536723542842479,226.31240874933565,18.680225026148896,458721.90639606526,0.009073864276667886,0.5688977488415131,1177,-0.34162524192255006,0.5244022273173927
full,factorial_110000,True,True,False,False,False,False,3053,0.03875472552824277,0.0031433838652776824,0.6695856587119338,0.16313238896971569,0.25269531412442064,0.004694520894196773,0.3044297806228451,357.2935213503504,29.491636875299147,469075.56842266786,0.006263963789561254,0.8970043393581631,2707,-0.5987801284861651,0.5211267605633803
full,factorial_110001,True,True,False,False,False,True,3053,-0.029895895390199212,-0.002502162755323223,0.5911530474196911,0.1290650584965645,0.1991799337211026,-0.004232681817754048,0.2754292508715439,351.4291737943544,29.007583293867444,450286.7095644996,0.00945921119097879,0.7819713894696411,2707,-0.531328009126633,0.5201441205371765
full,factorial_110010,True,True,False,False,True,False,3053,0.2517117083888887,0.018704390563369033,0.6159805074502958,0.20928338715769418,0.3236128447030474,0.03036523126485186,0.28957787888990644,364.9190899299335,30.121064743643377,528920.3880686034,0.005740951943801073,0.891738739365726,2707,-0.586789996380612,0.5240746806419915
full,factorial_110011,True,True,False,False,True,True,3053,0.26939332880428357,0.01988455248018206,0.543811130158721,0.20576811757664576,0.318439344778654,0.03656518113996379,0.25882580807066957,354.3489987808198,29.24859079356914,486730.7376853069,0.00929601070466682,0.7759724357595181,1388,-0.5270684092567753,0.5214543072387815
full,factorial_110100,True,True,False,True,False,False,3053,-0.11284954641128264,-0.009834925254853744,0.7258402769614061,0.11804696592278618,0.18142980459360167,-0.01354970999408549,0.30046554870936787,224.86326770401521,18.560610370590183,295507.1698078092,0.00515385180141238,0.8977941103675317,2707,-0.6525997601556697,0.5270226007206027
full,factorial_110101,True,True,False,True,False,True,3053,-0.08314291187085132,-0.0071393206621945815,0.6705725838100686,0.11303330236751424,0.17346014227675235,-0.010646603864462055,0.27674784022085547,228.02646582335427,18.82170631755168,300467.0470376329,0.008632352676636788,0.8026451617417287,2707,-0.6037879362636855,0.5227644939403865
full,factorial_110110,True,True,False,True,True,False,3053,0.2983688569595937,0.021786306477543427,0.6086553295349826,0.21978021030335568,0.33923286729962765,0.03579416037347169,0.2897168404260773,270.6288033712347,22.3381783326404,418126.63523584104,0.005882751476206189,0.8924276958467225,1388,-0.5490383954077707,0.5273501473960039
full,factorial_110111,True,True,False,True,True,True,3053,0.16018129004886417,0.012339255870176702,0.5461500518795206,0.17798994881536795,0.2738207031106935,0.022593160666583095,0.2614716627669345,268.8864555343829,22.194361871819353,365417.75527709315,0.009290627998807905,0.7861055575295585,1529,-0.5084582284810188,0.5273501473960039
full,factorial_111000,True,True,True,False,False,False,3053,1.0702005238994987,0.061901468881428556,0.45826781402453776,0.4295119502801436,0.69512435069666,0.13507705971712441,0.17589863363756575,309.0387479920953,25.50860284769342,630489.5835695113,0.007828035123216715,0.6635933302416792,1177,-0.4276435497549166,0.523419587291189
full,factorial_111001,True,True,True,False,False,True,3053,0.8424977274344887,0.05173701362704919,0.39092093839350506,0.40364770296026387,0.6463481298528685,0.13234648888254272,0.1546352045982297,288.2550901454928,23.793083104049845,555539.2909958633,0.009127213449610604,0.5505984103661651,1177,-0.3561100695709942,0.5214543072387815
full,factorial_111010,True,True,True,False,True,False,3053,1.2363004585350916,0.06868775863103083,0.44188061745527496,0.46550221125651964,0.7514442063237953,0.15544415373227605,0.17603254377775557,324.862053384843,26.8146863586572,685481.5670959186,0.00790024684333553,0.6863049162718097,1177,-0.40353982636558783,0.5244022273173927
full,factorial_111011,True,True,True,False,True,True,3053,1.1739107391200028,0.06619471356311135,0.3558419685138594,0.49629542884233085,0.7959411438706667,0.1860227837642855,0.15267550810256544,298.3738227315319,24.628301122943345,602819.5534104956,0.009120356772152631,0.5705451952453414,1157,-0.30948528390675445,0.5237471339665902
full,factorial_111100,True,True,True,True,False,False,3053,0.989285170080836,0.05841254916080563,0.49544107746453336,0.4142478692437303,0.6644891795624376,0.11790009310438565,0.1733930166242365,210.31023514367322,17.35937741768937,422310.6623217439,0.008267081488112402,0.6646090661064017,1203,-0.4923873030032182,0.524729773992794
full,factorial_111101,True,True,True,True,False,True,3053,0.9065197262107714,0.05470647205331036,0.4128555830328754,0.41879110701171673,0.6654805836572378,0.13250752636413815,0.15648398991327833,202.35466555596068,16.70271068460599,391179.8356831676,0.009105584744653656,0.5664061983331132,1173,-0.40962391727009007,0.5244022273173927
full,factorial_111110,True,True,True,True,True,False,3053,1.3967704548737379,0.07481825881939597,0.467714989714342,0.49934474852428307,0.8036492065197024,0.15996549279956024,0.17532216814676538,246.61584122543624,20.35610612145756,557086.4234862111,0.007624825307125707,0.6875565945173129,1177,-0.4310926514537934,0.5289878807730102
full,factorial_111111,True,True,True,True,True,True,3053,1.026896788213083,0.060050179258935854,0.3707520054393617,0.4561935854700913,0.7232013791413474,0.16196858918611393,0.1538360987337218,229.875230452619,18.97430660794628,467635.0860571472,0.008999162311728847,0.5779224981427187,1177,-0.33124626576991356,0.5237471339665902
era_2014_2017,factorial_000000,False,False,False,False,False,False,977,0.05904788980071207,0.01490768594563252,0.5806573933387814,0.19759029556289695,0.29144204449035616,0.02567380716520854,0.290986759654255,100.22802150387754,25.852058770703316,137949.25207256977,0.007006774088041594,0.9929932259119585,631,-0.1262714077914553,0.5281473899692938
era_2014_2017,factorial_000001,False,False,False,False,False,True,977,-0.04635561249956155,-0.012167982246586662,0.5492891482914521,0.08177802140765826,0.11883318161632757,-0.022152234910219535,0.2567935012549555,98.74854314938533,25.470453299534395,127028.83514330689,0.009675443622520024,0.8628155474292413,631,-0.19127044922964898,0.526100307062436
era_2014_2017,factorial_000010,False,False,False,False,True,False,977,0.09201878267762531,0.022965024618382568,0.568142837304186,0.22175214392425172,0.3272755813968676,0.04042121648026163,0.27838532717673103,102.97454036319412,26.560475098797255,146051.92416456764,0.007925436518988348,0.9920745634810116,631,-0.08672737609343462,0.5332650972364381
era_2014_2017,factorial_000011,False,False,False,False,True,True,977,-0.04733184895659359,-0.012428911434475776,0.5407930347226035,0.07085517780162644,0.10303618608717557,-0.022982750583781297,0.24296840166923522,98.75970141751222,25.47333137892843,127213.72640657084,0.01048221989169788,0.8674943727571985,631,-0.19062282323898128,0.534288638689867
era_2014_2017,factorial_000100,False,False,False,True,False,False,977,0.06090175898522676,0.015365631794854284,0.5931315877579351,0.2016595580946881,0.2948208297710765,0.025905940792897382,0.2980340195806864,51.31128835413577,13.234846126143514,67777.89550658666,0.006426801479131676,0.9935731985208682,631,-0.16915274731603658,0.5373592630501536
era_2014_2017,factorial_000101,False,False,False,True,False,True,977,-0.008150536506476014,-0.0021086756583765798,0.5682227964505753,0.12645460366289485,0.18286776234991367,-0.0037110015148081005,0.26625389760265356,51.45836061497411,13.272780834159136,65897.88534227129,0.009162240115904177,0.8896230726990003,631,-0.19279415972621516,0.5383828045035824
era_2014_2017,factorial_000110,False,False,False,True,True,False,977,0.23436964580183806,0.05581224078484559,0.5547392188167396,0.3347346522176078,0.4939881368002433,0.1006098701726791,0.2819618438772937,56.591900625730716,14.596887367128087,84641.63937833277,0.008931791822155092,0.9910682081778448,631,0.004945856676407789,0.5394063459570113
era_2014_2017,factorial_000111,False,False,False,True,True,True,977,0.02260139275956008,0.005781377754878303,0.5279084006096431,0.147993457897136,0.2148066624403149,0.010951478984236299,0.2475097668890936,55.88188907409024,14.413752350737708,73991.59880329465,0.012181294357419784,0.8760269898433052,631,-0.1369789007909502,0.5394063459570113
era_2014_2017,factorial_001000,False,False,True,False,False,False,977,0.48208214783006764,0.10681109546710021,0.2895392788812171,0.7072443410049278,1.1426225723464791,0.3689001916417677,0.16207267339665052,81.59739311973428,21.046615216144357,134493.99941671215,0.009570732524490056,0.7906652905000126,631,0.22985877368079533,0.5281473899692938
era_2014_2017,factorial_001001,False,False,True,False,False,True,977,0.38397336324615194,0.08743027764866795,0.28269654001191,0.6373297252844486,1.025065775400988,0.30927254236993673,0.14890081227663612,80.74322620705425,20.826297854838966,128953.57412980583,0.008921877444129483,0.6830164709450964,631,0.18969939427623195,0.5179119754350051
era_2014_2017,factorial_001010,False,False,True,False,True,False,977,0.49859474060305975,0.109978729601514,0.2923001241261871,0.728403294307801,1.1602452490584414,0.376252763936685,0.16109922803498206,81.61491498450836,21.051134673588646,138584.05467992945,0.008161849240301557,0.8084350129786098,631,0.26045453448803824,0.5353121801432958
era_2014_2017,factorial_001011,False,False,True,False,True,True,977,0.3536480580463819,0.08123377513458285,0.289640521065595,0.6094801941391083,0.9642353747885064,0.2804641244109135,0.145546262803236,79.43379356301392,20.48855268974361,126004.636918263,0.009760345992679918,0.7116932175153855,631,0.15847563072329462,0.5332650972364381
era_2014_2017,factorial_001100,False,False,True,True,False,False,977,0.4825892638427476,0.10690876506526714,0.28065998019217353,0.713045473545626,1.1317675643018545,0.3809191641503878,0.16057176072463353,39.342702622906266,10.147759530166201,61543.80431451738,0.00933570145471896,0.7847402995917653,602,0.16960748855666363,0.5383828045035824
era_2014_2017,factorial_001101,False,False,True,True,False,True,977,0.41068223365544476,0.09280491160522675,0.2769386416952698,0.6662616739080444,1.0516881817917698,0.3351100122291525,0.15015806256003597,39.46988236536271,10.180563312253227,61248.96827034734,0.010751561601930656,0.7038331881482193,631,0.1625657294707863,0.5332650972364381
era_2014_2017,factorial_001110,False,False,True,True,True,False,977,0.6971993269808727,0.14618720536111218,0.2697299505957945,0.9367847300020018,1.5130466648024758,0.541976169269322,0.15922270038808967,40.94548985976202,10.561170363009241,73421.24502932574,0.008822065684123968,0.8112089096625346,631,0.3918734833380808,0.5414534288638689
era_2014_2017,factorial_001111,False,False,True,True,True,True,977,0.4546362898400238,0.10148768303202571,0.2781567901312624,0.731268240155482,1.1659604555258025,0.3648578306649771,0.14697896393161192,41.435253995465786,10.687496424623724,67862.26760052897,0.010217856217827776,0.7262935706693965,631,0.2422512532935035,0.5353121801432958
era_2014_2017,factorial_010000,False,True,False,False,False,False,977,0.0493165458076914,0.012494027530719487,0.5723500548644487,0.18637496973207604,0.2740927039012678,0.02182934626201527,0.2823113663888315,103.83323869862873,26.781961261058793,140651.13871514844,0.009464202676718367,0.9905357973232816,631,-0.12372713265753166,0.5291709314227226
era_2014_2017,factorial_010001,False,True,False,False,False,True,977,-0.03535618816794994,-0.009241658240473516,0.5303084740912167,0.08682639733267608,0.1261573204915017,-0.01742694807264929,0.2468599150791614,102.3328011283162,26.39494972808156,131160.55850218545,0.012910139973620324,0.8576255081778921,631,-0.17284808999715262,0.5312180143295804
era_2014_2017,factorial_010010,False,True,False,False,True,False,977,0.0902643643487886,0.022540865452939318,0.5659858860656909,0.2190157751598052,0.3218127433095801,0.03982584373194621,0.272136563822036,106.35724166466888,27.432983520467307,149297.48370391247,0.007375965957968434,0.9926240340420315,631,-0.07776488099790879,0.5363357215967247
era_2014_2017,factorial_010011,False,True,False,False,True,True,977,-0.021672849180528697,-0.005635657533849758,0.525577464401517,0.09586637091108244,0.1386252975537783,-0.010722791435259057,0.2374556605078486,101.7395894357693,26.241941185070484,131744.4010075569,0.010434315615268232,0.8726660972873289,631,-0.16158055939952576,0.5363357215967247
era_2014_2017,factorial_010100,False,True,False,True,False,False,977,0.08242859156441362,0.02064023328714404,0.5928153526843432,0.21764123759770213,0.31760759819107626,0.03481730558036738,0.2927642929997331,53.94455787335865,13.914051774909293,72031.85636713511,0.007451210565342448,0.9925487894346575,631,-0.14120908114412956,0.5414534288638689
era_2014_2017,factorial_010101,False,True,False,True,False,True,977,0.01890327017791482,0.004841939887998192,0.5585436354833091,0.14956233200257762,0.21616849997098608,0.00866886592272858,0.25940752068646616,52.998199675944846,13.669955290008293,68680.01156960594,0.010195932822520477,0.8844536453679849,631,-0.15989268631090758,0.5383828045035824
era_2014_2017,factorial_010110,False,True,False,True,True,False,977,0.2487909256787051,0.05898018322839271,0.5438923524672604,0.34706110575664567,0.5115930669712067,0.10844091291381602,0.27480093884583917,60.141819687300284,15.51252667471819,90051.05363558383,0.00864228669512528,0.9913577133048747,631,0.028738270743991157,0.5363357215967247
era_2014_2017,factorial_010111,False,True,False,True,True,True,977,0.062139314113072386,0.01567100430436441,0.5167513394612965,0.18644257305369827,0.2705576109301358,0.03032600616130214,0.2428708957274499,58.21895444162608,15.016557338065274,77996.68106642818,0.010444621849796951,0.8868737168859849,631,-0.10493758488641336,0.5322415557830092
era_2014_2017,factorial_011000,False,True,True,False,False,False,977,0.4533516903155148,0.10123670176185051,0.2899804062869227,0.6830028405266418,1.097724407130863,0.34911566287579204,0.1599359805167109,83.70127338752994,21.589274200263606,134997.886882581,0.01302814787152772,0.7992823415476485,631,0.21419726290843033,0.5281473899692938
era_2014_2017,factorial_011001,False,True,True,False,False,True,977,0.33845979526145253,0.07809150154946787,0.28665007605188597,0.5835343001964153,0.9281946650141677,0.27242798126916484,0.14750737071067477,83.85372938477067,21.62859754857954,129840.01476522785,0.014529412703953571,0.6948391390263438,631,0.15888241661629254,0.5250767656090072
era_2014_2017,factorial_011010,False,True,True,False,True,False,977,0.47431550176248205,0.1053121463366673,0.2985346921716595,0.7027443672799264,1.109824884594267,0.3527635115724242,0.16096265162788453,85.0900154826448,21.94747584608648,141780.49086622964,0.01096153437214471,0.8213402458745679,631,0.24948354194772282,0.5332650972364381
era_2014_2017,factorial_011011,False,True,True,False,True,True,977,0.3311093957307296,0.076561280892679,0.292419611323846,0.5788338759883978,0.9059041744898487,0.26181992564065637,0.14586540600376965,82.57867728719212,21.299720241936964,128603.69888533423,0.011162194486776755,0.7323077912547231,631,0.14877628508252272,0.5301944728761515
era_2014_2017,factorial_011100,False,True,True,True,False,False,977,0.5078988600315657,0.11175215823713969,0.2824360954675711,0.7391752834437932,1.1773054515989414,0.3956723663529434,0.16086640815652645,40.41238209182416,10.42366457230265,63854.600404872006,0.010670802756500211,0.7948349515451629,601,0.20214720094412209,0.5394063459570113
era_2014_2017,factorial_011101,False,True,True,True,False,True,977,0.42036309338854916,0.09473434823018234,0.2788311219755393,0.6793246828656123,1.0703946739234769,0.33975528828698326,0.149792077563334,40.82747523906297,10.530730563197409,63508.87695198484,0.01164593532069424,0.7134264110995662,631,0.18305704380461862,0.5363357215967247
era_2014_2017,factorial_011110,False,True,True,True,True,False,977,0.6919199848836988,0.1452665218964979,0.27753190638032477,0.925693442749636,1.4890331034910202,0.5234227797124964,0.1604832310523064,43.26038619843381,11.158257238490604,77367.02499970331,0.012565457393653756,0.8235091961757972,631,0.4004998000523514,0.5363357215967247
era_2014_2017,factorial_011111,False,True,True,True,True,True,977,0.45138319447665953,0.1008517832432636,0.2849585201787277,0.7233727871995361,1.143485295302778,0.3539174164015477,0.14800826676555148,42.920376374650274,11.0705576728883,69832.73411255523,0.015300743923588446,0.7484687621781709,631,0.24010661116731535,0.5312180143295804
era_2014_2017,factorial_100000,True,False,False,False,False,False,977,-0.04795464496746915,-0.012595476488293844,0.6163993594573058,0.09340711984278936,0.1355498428354405,-0.020433954537823065,0.2761750984085577,97.67046008859835,25.192380698389748,129393.16081481735,0.006461898458766269,0.8283975989033368,631,-0.21533226940742145,0.5312180143295804
era_2014_2017,factorial_100001,True,False,False,False,False,True,977,-0.10392413918078969,-0.02790620262199428,0.5690115568874681,0.005008641562473574,0.007178081266835098,-0.04904329672079616,0.24194423265923792,92.6692692228609,23.902411304156548,116827.50513602687,0.009291317523512845,0.7170108341317817,631,-0.24366772427916805,0.5301944728761515
era_2014_2017,factorial_100010,True,False,False,False,True,False,977,0.016498755463996817,0.004229760308851693,0.5885852725424168,0.15172906360709354,0.21918048041407776,0.007186316930053449,0.2699026651995895,95.12263786372972,24.53521467928341,132247.51058189356,0.005500171186221158,0.8168336061519545,631,-0.15765661368991335,0.5312180143295804
era_2014_2017,factorial_100011,True,False,False,False,True,True,977,-0.08459278560607619,-0.022539783074602693,0.5458327090996271,0.019826661034835664,0.02825262476806539,-0.04129430629355827,0.23325316819368114,87.40788918698641,22.54533068077848,111856.75625055307,0.008783644520700691,0.7104021762926215,631,-0.22865418093763512,0.5301944728761515
era_2014_2017,factorial_100100,True,False,False,True,False,False,977,-0.00712480513766689,-0.0018425967046857838,0.6140290486396845,0.13433219553004147,0.19381361906393865,-0.003000829861010418,0.27909087290306306,63.54219651036328,16.38959418691049,84829.15936989029,0.004980365147731261,0.8292494955159473,631,-0.185099081435252,0.5373592630501536
era_2014_2017,factorial_100101,True,False,False,True,False,True,977,-0.0637925978063697,-0.016858727802124274,0.5747414573898839,0.05595820041569654,0.07996964903916963,-0.029332715754812725,0.24716724044866759,60.92727723387111,15.715121661141781,78709.19795841168,0.00802985694839033,0.7288487236136708,631,-0.19872282544517106,0.5353121801432958
era_2014_2017,factorial_100110,True,False,False,True,True,False,977,0.09985463182030596,0.024853319127548845,0.5811940630215182,0.22787991937370253,0.3282362655795026,0.04276251377782686,0.27388833796464646,69.0151957954852,17.80125828092351,99401.56691098685,0.0058149860034657505,0.8189586572989938,631,-0.09730460688633114,0.5414534288638689
era_2014_2017,factorial_100111,True,False,False,True,True,True,977,-0.06636674893027816,-0.017556682787823408,0.5503409541651969,0.04556311453649546,0.0647837262089361,-0.03190146518253371,0.23793981690948726,64.96346863034533,16.756186381624385,83331.38951830924,0.008904657712796277,0.7267453697414088,631,-0.21663068564651666,0.5383828045035824
era_2014_2017,factorial_101000,True,False,True,False,False,False,977,0.46389629357262474,0.10329202626980738,0.2975437771672522,0.7191860192353898,1.1635628969882146,0.34714900527644355,0.15294684638852102,73.81086385509606,19.038216675009423,122326.8742846846,0.007444081388489752,0.6804701225568447,631,0.2152049745540554,0.5291709314227226
era_2014_2017,factorial_101001,True,False,True,False,False,True,977,0.3778990880778843,0.08619722223475068,0.28418843036264496,0.6630620770812312,1.0662118744191074,0.30331010352798954,0.13933058603799486,71.12133693823368,18.34450041805004,114102.80783259818,0.008536781941116593,0.5765422578927017,631,0.18070951853153328,0.5230296827021494
era_2014_2017,factorial_101010,True,False,True,False,True,False,977,0.48220163221293544,0.10683411016929223,0.2904477696646999,0.7418247823328717,1.1701824153061293,0.3678255484372429,0.1525539500373224,73.50326512161156,18.958876981214036,124640.56421534331,0.006688105356608422,0.6818576888401202,631,0.23839423866690113,0.5301944728761515
era_2014_2017,factorial_101011,True,False,True,False,True,True,977,0.37230822423134646,0.08505872746273635,0.27329349895723476,0.666594574510527,1.0487834446548774,0.3112358244425215,0.1364513538465798,70.33924542511781,18.14277364086969,112671.72052783176,0.009320330707820196,0.5914543507898032,631,0.16722372177571176,0.5281473899692938
era_2014_2017,factorial_101100,True,False,True,True,False,False,977,0.48145634677699367,0.1066905331612178,0.2917373067152734,0.7498490279960073,1.1973135364356595,0.36570754135789857,0.15028185959007903,45.12500299650337,11.63920241056177,73526.02845440035,0.007057159856415481,0.679068134460257,631,0.22474004613092347,0.5353121801432958
era_2014_2017,factorial_101101,True,False,True,True,False,True,977,0.3552975975166708,0.08157346787184627,0.2868883280985707,0.6313549659105911,0.9939743953745759,0.2843387474579266,0.1396789031211612,45.22794206126776,11.665753735352585,71068.36419627258,0.009862848690277344,0.5888064374295756,631,0.17569804928277,0.5312180143295804
era_2014_2017,factorial_101110,True,False,True,True,True,False,977,0.6103915398865609,0.13077016938052344,0.28459415883455974,0.89021993439916,1.4216602665857434,0.4594970252237072,0.150878420901601,49.557459463902866,12.782476750157137,87498.21327136253,0.006614696386550936,0.6834201328073066,631,0.3313296889373496,0.5383828045035824
era_2014_2017,factorial_101111,True,False,True,True,True,True,977,0.41623242889552103,0.09391228651875072,0.2717628688707222,0.7199895849123937,1.1421356472903985,0.34556702653674465,0.13789481877886667,48.84677922679339,12.599169258087956,79129.93959748597,0.009212508797211185,0.6137012861773092,631,0.20075026481383218,0.5332650972364381
era_2014_2017,factorial_110000,True,True,False,False,False,False,977,-0.0635779479249785,-0.016800592016498417,0.6121259710570928,0.07473143911436443,0.1080071521981369,-0.027446298328896473,0.27166471842794504,100.92047503867279,26.030665004857262,131549.68541990125,0.008884922643571621,0.8263374905187143,631,-0.2270545951331937,0.5281473899692938
era_2014_2017,factorial_110001,True,True,False,False,False,True,977,-0.10218530868554343,-0.02742000349874585,0.5556887376320716,0.0013307807732607347,0.0019055013806251163,-0.049344177129789106,0.23612692230550922,95.40498715418666,24.608041722471892,119756.1554363065,0.011223129855838397,0.7159893690934973,631,-0.23995688269178084,0.5281473899692938
era_2014_2017,factorial_110010,True,True,False,False,True,False,977,-0.00180082157938255,-0.0004648009966667921,0.5862552243355562,0.13304918842751434,0.1911920926883466,-0.0007928304557005584,0.2671814891877271,98.20514384305989,25.330292987155673,134446.22081709182,0.00714823684864823,0.8151499324600047,631,-0.17014840138263265,0.5312180143295804
