year,strategy_return,benchmark_return,excess_return
2019,-0.11617524860175676,0.3606961965560913,-0.3504613640905332
2020,0.01441327839098161,0.2721074626520459,-0.2025726535113883
2021,-0.008029527727031804,-0.05198716608417131,0.046368189105172375
2022,-0.3253188216415358,-0.21632791414537078,-0.13907718478616682
2023,-0.096596915568543,-0.11378155183477212,0.01939097104309573
2024,-0.05885002200446143,0.14683299616951362,-0.17934870976067818
2025,-0.0020794949823649267,0.17663174838405737,-0.15188375089475337
