order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2014-01-16,SH000300,buy,open,4500,4500,0,2214.8807927099606,9966963.567194823,2990.0890701584467,0.0,filled
2,2014-03-24,SH000300,sell,open,4500,4500,0,2156.5774884033203,9704598.697814941,2911.379609344482,9704.598697814941,filled
3,2014-05-08,SH000300,buy,open,4500,4500,0,2137.2863260058593,9617788.467026368,2885.33654010791,0.0,filled
4,2014-06-12,SH000300,sell,open,4500,4500,0,2151.456815541992,9681555.669938965,2904.466700981689,9681.555669938965,filled
5,2014-07-25,SH000300,buy,open,4300,4300,0,2248.5826364208983,9668905.336609863,2900.6716009829584,0.0,filled
6,2014-08-21,SH000300,sell,open,4300,4300,0,2359.9088234765622,10147607.940949218,3044.2823822847654,10147.607940949218,filled
7,2014-10-28,SH000300,buy,open,4300,4300,0,2378.9915222216796,10229663.545553222,3068.8990636659664,0.0,filled
8,2015-06-17,SH000300,sell,open,4300,4300,0,5059.831201689453,21757274.167264648,6527.182250179394,21757.274167264648,filled
9,2015-09-15,SH000300,buy,open,6700,6700,0,3216.6376512109373,21551472.26311328,6465.441678933983,0.0,filled
10,2015-09-22,SH000300,sell,open,6700,6700,0,3304.219494838867,22138270.61542041,6641.481184626122,22138.27061542041,filled
11,2015-10-21,SH000300,buy,open,6200,6200,0,3589.644549165039,22255796.20482324,6676.738861446972,0.0,filled
12,2015-11-30,SH000300,sell,open,6200,6200,0,3546.145350522461,21986101.173239257,6595.8303519717765,21986.101173239258,filled
13,2016-01-27,SH000300,buy,open,7400,7400,0,2960.4476911669917,21907312.91463574,6572.193874390721,0.0,filled
14,2017-08-03,SH000300,sell,open,7400,7400,0,3745.87692027832,27719489.21005957,8315.84676301787,27719.489210059568,filled
15,2017-08-29,SH000300,buy,open,7200,7200,0,3848.6272511669918,27710116.20840234,8313.0348625207,0.0,filled
16,2017-09-20,SH000300,sell,open,7200,7200,0,3820.7399105859377,27509327.35621875,8252.798206865626,27509.327356218753,filled
17,2017-09-29,SH000300,buy,open,7100,7100,0,3834.6133694287105,27225754.922943845,8167.726476883153,0.0,filled
18,2018-02-08,SH000300,sell,open,7100,7100,0,4012.9896868017577,28492226.77629248,8547.668032887743,28492.226776292482,filled
19,2018-09-18,SH000300,buy,open,8900,8900,0,3201.498938867187,28493340.555917963,8548.002166775388,0.0,filled
20,2018-11-16,SH000300,sell,open,8900,8900,0,3234.9004499804687,28790614.004826173,8637.184201447852,28790.614004826173,filled
21,2018-11-28,SH000300,buy,open,9200,9200,0,3145.4661728466795,28938288.790189452,8681.486637056834,0.0,filled
22,2019-01-17,SH000300,sell,open,9200,9200,0,3124.9275099414062,28749333.091460936,8624.79992743828,28749.333091460936,filled
23,2019-01-31,SH000300,buy,open,9000,9000,0,3190.52743512207,28714746.916098632,8614.424074829589,0.0,filled
24,2019-07-15,SH000300,sell,open,9000,9000,0,3783.3158434033203,34049842.59062988,10214.952777188964,34049.84259062989,filled
25,2019-09-16,SH000300,buy,open,8500,8500,0,3991.163308710937,33924888.124042965,10177.466437212888,0.0,filled
26,2020-01-23,SH000300,sell,open,8500,8500,0,4083.254884711914,34707666.52005127,10412.29995601538,34707.66652005127,filled
