trade_date,symbol,shares,available_shares,average_cost,close,market_value
2020-05-15,SH510300,112500,112500,4.445601257093946,4.412644402108277,496422.49523718114
2020-05-18,SH510300,112500,112500,4.445601257093946,4.426214810315683,497949.16616051435
2020-05-19,SH510300,112500,112500,4.445601257093946,4.459009963483581,501638.6208919028
2020-05-20,SH510300,112500,112500,4.445601257093946,4.440916085873706,499603.05966079194
2020-05-21,SH510300,112500,112500,4.445601257093946,4.411513534757659,496295.27266023663
2020-05-22,SH510300,112500,112500,4.445601257093946,4.314258942604581,485354.13104301534
2020-05-25,SH510300,112500,112500,4.445601257093946,4.316520677305816,485608.57619690424
2020-05-26,SH510300,112500,112500,4.445601257093946,4.3685405754342055,491460.8147363481
2020-05-27,SH510300,112500,112500,4.445601257093946,4.348184963123097,489170.8083513484
2020-05-28,SH510300,112500,112500,4.445601257093946,4.353839299876182,489806.9212360705
2020-05-29,SH510300,112500,112500,4.445601257093946,4.371933177486057,491842.48246718146
2020-06-01,SH510300,112500,112500,4.445601257093946,4.487281647249011,504819.18531551375
2020-06-02,SH510300,112500,112500,4.445601257093946,4.4997211881058,506218.63366190257
2020-06-03,SH510300,112500,112500,4.445601257093946,4.498590320755183,506091.4110849581
2020-06-04,SH510300,112500,112500,4.445601257093946,4.500852055456417,506345.85623884696
2020-06-05,SH510300,112500,112500,4.445601257093946,4.526862004520613,509271.9755085689
2020-06-08,SH510300,112500,112500,4.445601257093946,4.548348484182339,511689.20447051316
2020-06-09,SH510300,112500,112500,4.445601257093946,4.5788819026490035,515124.2140480129
2020-06-10,SH510300,112500,112500,4.445601257093946,4.568704096493448,513979.21085551294
2020-06-11,SH510300,112500,112500,4.445601257093946,4.526862004520613,509271.9755085689
2020-06-12,SH510300,112500,112500,4.445601257093946,4.538170678026784,510544.20127801324
2020-06-15,SH510300,112500,112500,4.445601257093946,4.473711239041605,503292.51439218054
2020-06-16,SH510300,112500,112500,4.445601257093946,4.54382501477987,511180.31416273536
2020-06-17,SH510300,112500,112500,4.445601257093946,4.548348484182339,511689.20447051316
2020-06-18,SH510300,112500,112500,4.445601257093946,4.583405372051472,515633.10435579065
2020-06-19,SH510300,112500,112500,4.445601257093946,4.642210474283567,522248.6783569012
2020-06-22,SH510300,112500,112500,4.445601257093946,4.646733943686034,522757.5686646789
2020-06-23,SH510300,112500,112500,4.445601257093946,4.668220423347761,525174.7976266231
2020-06-24,SH510300,112500,112500,4.445601257093946,4.70893164796998,529754.8103966227
2020-06-29,SH510300,112500,112500,4.445601257093946,4.668220423347761,525174.7976266231
2020-06-30,SH510300,112500,112500,4.445601257093946,4.724763790878621,531535.9264738448
2020-07-01,SH510300,112500,112500,4.445601257093946,4.831065321836637,543494.8487066217
2020-07-02,SH510300,112500,112500,4.445601257093946,4.941890322197121,555962.6612471761
2020-07-03,SH510300,112500,112500,4.445601257093946,5.040275781700816,567031.0254413418
2020-07-06,SH510300,112500,112500,4.445601257093946,5.410069405352638,608632.8081021718
2020-07-07,SH510300,112500,112500,4.445601257093946,5.355787772523013,602526.1244088389
2020-07-08,SH510300,112500,112500,4.445601257093946,5.425901548261279,610413.9241793938
2020-07-09,SH510300,112500,112500,4.445601257093946,5.509585732206951,619828.3948732819
2020-07-10,SH510300,112500,112500,4.445601257093946,5.4112002727032555,608760.0306791163
2020-07-13,SH510300,112500,112500,4.445601257093946,5.524287007764974,621482.2883735596
2020-07-14,SH510300,112500,112500,4.445601257093946,5.475659711688435,616011.717564949
2020-07-15,SH510300,112500,112500,4.445601257093946,5.410069405352638,608632.8081021718
2020-07-16,SH510300,112500,112500,4.445601257093946,5.1522316494119185,579626.0605588409
2020-07-17,SH510300,112500,112500,4.445601257093946,5.207644149592162,585859.9668291182
2020-07-20,SH510300,112500,112500,4.445601257093946,5.3456099663674586,601381.1212163391
2020-07-21,SH510300,112500,112500,4.445601257093946,5.359180374574865,602907.7921396723
2020-07-22,SH510300,112500,112500,4.445601257093946,5.419116344157575,609650.5887177272
2020-07-23,SH510300,112500,112500,4.445601257093946,5.389713793041529,606342.801717172
2020-07-24,SH510300,112500,112500,4.445601257093946,5.1499699147106845,579371.615404952
2020-07-27,SH510300,112500,112500,4.445601257093946,5.181634200527966,582933.8475593962
2020-07-28,SH510300,112500,112500,4.445601257093946,5.221214557799567,587386.6377524514
2020-07-29,SH510300,112500,112500,4.445601257093946,5.370489048081036,604180.0179091166
2020-07-30,SH510300,112500,112500,4.445601257093946,5.330908690809435,599727.2277160615
2020-07-31,SH510300,112500,112500,4.445601257093946,5.371619915431654,604307.2404860611
2020-08-03,SH510300,112500,112500,4.445601257093946,5.456434966727943,613848.9337568936
2020-08-04,SH510300,112500,112500,4.445601257093946,5.4609584361304115,614357.8240646713
2020-08-05,SH510300,112500,112500,4.445601257093946,5.463220170831646,614612.2692185602
2020-08-06,SH510300,112500,112500,4.445601257093946,5.442864558520537,612322.2628335604
2020-08-07,SH510300,112500,112500,4.445601257093946,5.388582925690911,606215.5791402275
2020-08-10,SH510300,112500,112500,4.445601257093946,5.406676803300786,608251.1403713385
