trade_date,cash,positions_value,total_value,cash_ratio,daily_return
2020-05-15,499869.8585769311,496422.49523718114,996292.3538141123,0.5017300962546548,-0.003707646185887703
2020-05-18,499869.8585769311,497949.16616051435,997819.0247374454,0.5009624452775503,0.001532352343655452
2020-05-19,499869.8585769311,501638.6208919028,1001508.4794688339,0.49911695090394553,0.003697518928704735
2020-05-20,499869.8585769311,499603.05966079194,999472.9182377231,0.500133469807571,-0.002032495253750044
2020-05-21,499869.8585769311,496295.27266023663,996165.1312371677,0.5017941733777889,-0.0033095313941948756
2020-05-22,499869.8585769311,485354.13104301534,985223.9896199465,0.5073667144156301,-0.010983260981673904
2020-05-25,499869.8585769311,485608.57619690424,985478.4347738354,0.5072357150987783,0.0002582612244217408
2020-05-26,499869.8585769311,491460.8147363481,991330.6733132792,0.5042412910580472,0.005938474484007195
2020-05-27,499869.8585769311,489170.8083513484,989040.6669282794,0.5054088019751561,-0.0023100328141223425
2020-05-28,499869.8585769311,489806.9212360705,989676.7798130016,0.5050839514203627,0.0006431615058841711
2020-05-29,499869.8585769311,491842.48246718146,991712.3410441126,0.5040472301178072,0.002056793968123083
2020-06-01,499869.8585769311,504819.18531551375,1004689.0438924448,0.4975368862790583,0.01308514809311534
2020-06-02,499869.8585769311,506218.63366190257,1006088.4922388337,0.4968448227298358,0.0013929168979160966
2020-06-03,499869.8585769311,506091.4110849581,1005961.2696618892,0.49690765803035436,-0.0001264526708395497
2020-06-04,499869.8585769311,506345.85623884696,1006215.7148157781,0.4967820033186912,0.000252937326279401
2020-06-05,499869.8585769311,509271.9755085689,1009141.8340855001,0.4953415285076561,0.002908043699414664
2020-06-08,499869.8585769311,511689.20447051316,1011559.0630474442,0.4941578567553066,0.002395331241157539
2020-06-09,499869.8585769311,515124.2140480129,1014994.072624944,0.4924854952937649,0.0033957577990071375
2020-06-10,499869.8585769311,513979.21085551294,1013849.069432444,0.49304168997931797,-0.001128088550841344
2020-06-11,499869.8585769311,509271.9755085689,1009141.8340855001,0.4953415285076561,-0.004642935017516003
2020-06-12,499869.8585769311,510544.20127801324,1010414.0598549444,0.49471783740686737,0.0012607006532407983
2020-06-15,499869.8585769311,503292.51439218054,1003162.3729691117,0.4982940668891322,-0.0071769457432864225
2020-06-16,499869.8585769311,511180.31416273536,1011050.1727396664,0.49440658045922886,0.007862934239856845
2020-06-17,499869.8585769311,511689.20447051316,1011559.0630474442,0.4941578567553066,0.0005033284415538741
2020-06-18,499869.8585769311,515633.10435579065,1015502.9629327217,0.49223870025285993,0.003898833028489701
2020-06-19,499869.8585769311,522248.6783569012,1022118.5369338323,0.4890527277554801,0.006514578728559428
2020-06-22,499869.8585769311,522757.5686646789,1022627.42724161,0.4888093603408017,0.0004978779753903595
2020-06-23,499869.8585769311,525174.7976266231,1025044.6562035542,0.48765666505525057,0.002363743527263207
2020-06-24,499869.8585769311,529754.8103966227,1029624.6689735539,0.48548745347686534,0.004468110479169285
2020-06-29,499869.8585769311,525174.7976266231,1025044.6562035542,0.48765666505525057,-0.004448235272534351
2020-06-30,499869.8585769311,531535.9264738448,1031405.7850507759,0.4846490739358444,0.0062057089988463154
2020-07-01,499869.8585769311,543494.8487066217,1043364.7072835527,0.4790940838686838,0.011594779092874763
2020-07-02,499869.8585769311,555962.6612471761,1055832.5198241072,0.4734366949222261,0.0119496207352221
2020-07-03,499869.8585769311,567031.0254413418,1066900.8840182729,0.46852511424891635,0.010483068087360659
2020-07-06,499869.8585769311,608632.8081021718,1108502.666679103,0.4509415029866021,0.03899310918568655
2020-07-07,499869.8585769311,602526.1244088389,1102395.98298577,0.45343947754877073,-0.005508948130569236
2020-07-08,499869.8585769311,610413.9241793938,1110283.7827563249,0.45021810310151855,0.007155141974656942
2020-07-09,499869.8585769311,619828.3948732819,1119698.253450213,0.44643265007929,0.008479337301060319
2020-07-10,499869.8585769311,608760.0306791163,1108629.8892560473,0.4508897544809763,-0.009885131248584034
2020-07-13,499869.8585769311,621482.2883735596,1121352.1469504908,0.44577420209728374,0.011475658213563777
2020-07-14,499869.8585769311,616011.717564949,1115881.5761418801,0.447959594695714,-0.004878548476932809
2020-07-15,499869.8585769311,608632.8081021718,1108502.666679103,0.4509415029866021,-0.006612627738052157
2020-07-16,499869.8585769311,579626.0605588409,1079495.919135772,0.46305859032530605,-0.026167503620203814
2020-07-17,499869.8585769311,585859.9668291182,1085729.8254060494,0.46039985904410985,0.0057748307888632056
2020-07-20,499869.8585769311,601381.1212163391,1101250.9797932701,0.4539109319755321,0.014295595482435974
2020-07-21,499869.8585769311,602907.7921396723,1102777.6507166035,0.45328254363162623,0.0013863060749512712
2020-07-22,499869.8585769311,609650.5887177272,1109520.4472946583,0.45052784722964134,0.006114375435223307
2020-07-23,499869.8585769311,606342.801717172,1106212.6602941032,0.45187501148651943,-0.0029812762879859456
2020-07-24,499869.8585769311,579371.615404952,1079241.4739818831,0.46316776238467855,-0.02438155635015904
2020-07-27,499869.8585769311,582933.8475593962,1082803.7061363272,0.46164402259073584,0.003300681302860875
2020-07-28,499869.8585769311,587386.6377524514,1087256.4963293825,0.45975338870313487,0.004112278308451511
