order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2020-07-02,SH510300,buy,open,207000,206900,100,4.8312179889289695,999579.0019094038,299.8737005728211,0.0,partial_volume_or_cash
2,2020-07-30,SH510300,sell,open,206900,206900,0,5.368934105473938,1110832.4664225578,333.24973992676735,0.0,filled
3,2020-09-29,SH510300,buy,open,210200,210100,100,5.283791102645969,1110124.510665918,333.0373531997754,0.0,partial_volume_or_cash
4,2021-04-02,SH510300,sell,open,210100,210100,0,5.874176807073771,1234164.5471661992,370.24936414985973,0.0,filled
5,2021-06-28,SH510300,buy,open,204000,203900,100,6.049692904996206,1233532.3833287265,370.05971499861795,0.0,partial_volume_or_cash
6,2021-07-22,SH510300,sell,open,203900,203900,0,5.960056584954966,1215255.5376723176,364.57666130169525,0.0,filled
7,2021-09-30,SH510300,buy,open,215400,215200,200,5.642788588726095,1214328.1042938556,364.2984312881567,0.0,partial_volume_or_cash
8,2021-11-03,SH510300,sell,open,215200,215200,0,5.622262791955597,1209910.9528288445,362.97328584865335,0.0,filled
9,2021-12-09,SH510300,buy,open,207900,207700,200,5.820451036675017,1208907.680317401,362.6723040952202,0.0,partial_volume_or_cash
10,2022-03-10,SH510300,sell,open,207700,207700,0,5.001029798986826,1038713.8892495638,311.6141667748691,0.0,filled
11,2022-06-09,SH510300,buy,open,211800,211600,200,4.9070768577383665,1038337.4630974383,311.5012389292315,0.0,partial_volume_or_cash
12,2023-02-24,SH510300,sell,open,211600,211600,0,4.839723154721913,1024085.4195391567,307.225625861747,0.0,filled
13,2023-05-22,SH510300,buy,open,219800,219600,200,4.661327714435069,1023627.5660899412,307.08826982698235,0.0,partial_volume_or_cash
14,2023-11-21,SH510300,sell,open,219600,219600,0,4.316541759518935,947912.5703903581,284.3737711171074,0.0,filled
15,2024-06-13,SH510300,buy,open,220900,220700,200,4.291376551508726,947106.8049179759,284.1320414753927,0.0,partial_volume_or_cash
16,2025-04-08,SH510300,sell,open,220700,220700,0,4.459535557744484,984219.4975942076,295.2658492782623,0.0,filled
17,2025-05-16,SH510300,buy,open,203800,203600,200,4.830967358407292,983584.9541717246,295.07548625151736,0.0,partial_volume_or_cash
18,2025-09-17,SH510300,sell,open,203600,203600,0,5.690823984883504,1158651.7633222814,347.5955289966844,0.0,filled
19,2026-01-14,SH510300,buy,open,191800,191600,200,6.043369543299195,1157909.6044961258,347.3728813488377,0.0,partial_volume_or_cash
