trade_date,symbol,shares,adjusted_close,market_value
2014-01-27,SZ159902,132800,2.49111967545639,330820.6929006086
2014-01-27,SZ159915,238900,1.445,345210.5
2014-01-28,SH511880,3200,103.66024627304726,331712.78807375126
2014-01-28,SZ159902,132800,2.4786328600405683,329162.4438133875
2014-01-28,SZ159915,238900,1.441,344254.9
2014-01-29,SH511880,3200,103.79750087253072,332152.0027920983
2014-01-29,SZ159902,132800,2.4952819472616636,331373.44259634893
2014-01-29,SZ159915,238900,1.466,350227.39999999997
2014-01-30,SH511880,3200,103.9595232192894,332670.4743017261
2014-01-30,SZ159902,132800,2.4661460446247467,327504.1947261664
2014-01-30,SZ159915,238900,1.463,349510.7
2014-02-07,SH511880,2800,103.91205170367859,290953.74477030005
2014-02-07,SZ159902,146300,2.5088093306288033,367038.8050709939
2014-02-07,SZ159915,238900,1.498,357872.2
2014-02-10,SH511880,2800,103.89347589322217,290901.7325010221
2014-02-10,SZ159902,146300,2.5930953346855987,379369.8474645031
2014-02-10,SZ159915,238900,1.516,362172.4
2014-02-11,SH511880,2800,103.89450788269198,290904.62207153754
2014-02-11,SZ159902,146300,2.5826896551724143,377847.4965517242
2014-02-11,SZ159915,238900,1.492,356438.8
2014-02-12,SH511880,2800,103.92753154572559,290997.08832803165
2014-02-12,SZ159902,146300,2.6118255578093303,382110.07910750504
2014-02-12,SZ159915,238900,1.506,359783.4
2014-02-13,SH511880,2800,103.9553952614102,291075.10673194856
2014-02-13,SZ159902,146300,2.5733245436105476,376477.38073022314
2014-02-13,SZ159915,238900,1.45,346405.0
2014-02-14,SH511880,2800,104.06994609255804,291395.8490591625
2014-02-14,SZ159902,146300,2.615987829614604,382719.0194726166
2014-02-14,SZ159915,238900,1.479,353333.10000000003
2014-02-17,SH511880,2900,104.14424933438367,302018.3230697127
2014-02-17,SZ159902,146300,2.648245436105477,387438.30730223126
2014-02-17,SZ159915,238900,1.521,363366.89999999997
2014-02-18,SH511880,2900,104.1927528394643,302158.9832344465
2014-02-18,SZ159902,146300,2.6378397565922924,385915.9563894524
2014-02-18,SZ159915,238900,1.507,360022.3
2014-02-19,SH511880,2900,104.12670551339707,301967.4459888515
2014-02-19,SZ159902,146300,2.6534482758620688,388199.48275862064
2014-02-19,SZ159915,238900,1.506,359783.4
2014-02-20,SH511880,2900,104.06375415573925,301784.8870516438
2014-02-20,SZ159902,146300,2.5972576064908726,379978.78782961465
2014-02-20,SZ159915,238900,1.483,354288.7
2014-02-21,SH511880,2900,104.10400174506147,301901.60506067827
2014-02-21,SZ159902,146300,2.5837302231237325,377999.7316430021
2014-02-21,SZ159915,238900,1.483,354288.7
2014-02-24,SH511010,3100,97.79750047400934,303172.25146942894
2014-02-24,SZ159902,146300,2.5795679513184586,377390.7912778905
2014-02-24,SZ159915,238900,1.505,359544.5
2014-02-25,SH511010,3100,98.00608165933201,303818.8531439292
2014-02-25,SZ159902,146300,2.4713488843813387,361558.34178498987
2014-02-25,SZ159915,238900,1.432,342104.8
2014-02-26,SH511010,3100,98.00608165933201,303818.8531439292
2014-02-26,SZ159902,146300,2.476551724137931,362319.5172413793
2014-02-26,SZ159915,238900,1.431,341865.9
2014-02-27,SH511010,3100,98.24274108114042,304552.4973515353
2014-02-27,SZ159902,146300,2.4193204868154163,353946.5872210954
2014-02-27,SZ159915,238900,1.385,330876.5
2014-02-28,SH511010,3100,98.20664049137305,304440.58552325645
2014-02-28,SZ159902,146300,2.458862068965517,359731.52068965515
2014-02-28,SZ159915,238900,1.4,334460.0
2014-03-03,SH511010,3500,98.13443931183828,343470.53759143397
2014-03-03,SZ159902,129400,2.492160243407708,322485.5354969574
2014-03-03,SZ159915,238900,1.43,341627.0
2014-03-04,SH511010,3500,97.7724306200042,342203.5071700147
2014-03-04,SZ159902,129400,2.4661460446247467,319119.2981744422
2014-03-04,SZ159915,238900,1.421,339476.9
2014-03-05,SH511010,3500,97.72128811783374,342024.5084124181
2014-03-05,SZ159902,129400,2.4661460446247467,319119.2981744422
2014-03-05,SZ159915,238900,1.427,340910.3
2014-03-06,SH511010,3500,97.79549488568892,342284.23209991126
2014-03-06,SZ159902,129400,2.455740365111562,317772.8032454361
2014-03-06,SZ159915,238900,1.426,340671.39999999997
2014-03-07,SH511010,3500,97.74234679519805,342098.21378319315
2014-03-07,SZ159902,129400,2.4453346855983775,316426.3083164301
2014-03-07,SZ159915,238900,1.428,341149.2
2014-03-10,SH511010,2300,97.73833561855722,224798.1719226816
2014-03-10,SZ159902,159900,2.3620892494929007,377698.0709939148
2014-03-10,SZ159915,274500,1.37,376065.00000000006
2014-03-11,SH511010,2300,97.80752841561139,224957.31535590618
2014-03-11,SZ159902,159900,2.3558458417849897,376699.75010141986
2014-03-11,SZ159915,274500,1.363,374143.5
2014-03-12,SH511010,2300,97.81454797473282,224973.46034188548
2014-03-12,SZ159902,159900,2.343359026369168,374703.10831643
2014-03-12,SZ159915,274500,1.364,374418.0
2014-03-13,SH511010,2300,98.08329680966781,225591.58266223597
2014-03-13,SZ159902,159900,2.3787383367139965,380360.260040568
2014-03-13,SZ159915,274500,1.405,385672.5
2014-03-14,SH511010,2300,98.12441137023622,225686.1461515433
2014-03-14,SZ159902,159900,2.3587930461590245,377171.008080828
2014-03-14,SZ159915,274500,1.398,383751.0
2014-03-17,SH511010,6000,98.22569358041694,589354.1614825017
2014-03-17,SZ159915,274500,1.438,394731.0
2014-03-18,SH511010,6000,98.03716827829837,588223.0096697902
2014-03-18,SZ159915,274500,1.444,396378.0
2014-03-19,SH511010,6000,97.96095592212278,587765.7355327366
2014-03-19,SZ159915,274500,1.427,391711.5
2014-03-20,SH511010,6000,97.91081621411253,587464.8972846752
2014-03-20,SZ159915,274500,1.382,379359.0
2014-03-21,SH511010,6000,98.12240578191582,588734.4346914949
2014-03-21,SZ159915,274500,1.382,379359.0
2014-03-24,SH511010,6000,98.13042813519745,588782.5688111847
2014-03-24,SZ159915,274500,1.359,373045.5
2014-03-25,SH511010,6000,98.07728004470658,588463.6802682395
2014-03-25,SZ159915,274500,1.359,373045.5
2014-03-26,SH511010,6000,98.07226607390555,588433.5964434333
2014-03-26,SZ159915,274500,1.385,380182.5
2014-03-27,SH511010,6000,98.04719621990043,588283.1773194026
2014-03-27,SZ159915,274500,1.332,365634.0
2014-03-28,SH511010,6000,97.88474356594718,587308.461395683
2014-03-28,SZ159915,274500,1.292,354654.0
2014-03-31,SH511010,6000,97.83159547545631,586989.5728527379
2014-03-31,SZ159915,274500,1.297,356026.5
2014-04-01,SH511010,6000,97.78045297328585,586682.7178397151
2014-04-01,SZ159915,274500,1.321,362614.5
2014-04-02,SH511010,6000,97.6942126755082,586165.2760530491
2014-04-02,SZ159915,274500,1.292,354654.0
2014-04-03,SH511010,6000,97.69120429302758,586147.2257581655
2014-04-03,SZ159915,274500,1.294,355203.0
2014-04-04,SH511010,6000,97.59393325948768,585563.599556926
2014-04-04,SZ159915,274500,1.314,360693.0
2014-04-08,SH511010,6000,97.66914282150307,586014.8569290184
2014-04-08,SZ159915,274500,1.318,361791.0
2014-04-09,SH511010,6000,97.76139988424195,586568.3993054518
2014-04-09,SZ159915,274500,1.336,366732.0
2014-04-10,SH511010,6000,97.8697016535441,587218.2099212646
2014-04-10,SZ159915,274500,1.347,369751.5
2014-04-11,SH511010,6000,98.12741975271683,588764.518516301
2014-04-11,SZ159915,274500,1.329,364810.5
2014-04-14,SH511010,6000,98.22469078625673,589348.1447175404
2014-04-14,SZ159915,274500,1.339,367555.5
2014-04-15,SH511010,6000,98.5505988883234,591303.5933299405
2014-04-15,SZ159915,274500,1.333,365908.5
2014-04-16,SH511010,6000,98.23973269865981,589438.3961919588
2014-04-16,SZ159915,274500,1.328,364536.0
2014-04-17,SH511010,6000,98.80430581085533,592825.834865132
2014-04-17,SZ159915,274500,1.337,367006.5
2014-04-18,SH511010,6000,98.82737007654005,592964.2204592403
2014-04-18,SZ159915,274500,1.344,368928.0
2014-04-21,SH511010,6000,98.95773331736672,593746.3999042003
2014-04-21,SZ159915,274500,1.329,364810.5
2014-04-22,SH511010,6000,98.56062682992547,591363.7609795528
2014-04-22,SZ159915,274500,1.303,357673.5
2014-04-23,SH511010,6000,98.62580845033881,591754.8507020329
2014-04-23,SZ159915,274500,1.297,356026.5
2014-04-24,SH511010,6000,98.29288078915069,589757.2847349041
2014-04-24,SZ159915,274500,1.284,352458.0
2014-04-25,SH511010,6000,98.58369109561018,591502.146573661
2014-04-25,SZ159915,274500,1.26,345870.0
2014-04-28,SH511010,9600,98.44229711902126,945046.0523426041
2014-04-29,SH511010,9600,98.55962403576525,946172.3907433464
2014-04-30,SH511010,9600,98.8975656677544,949416.6304104424
2014-05-05,SH511010,5700,99.0319400852219,564482.0584857649
2014-05-05,SZ159915,304400,1.272,387196.8
2014-05-06,SH511010,5700,99.11918317715975,564979.3441098107
2014-05-06,SZ159915,304400,1.285,391154.0
2014-05-07,SH511010,5700,98.97578361225041,564161.9665898273
2014-05-07,SZ159915,304400,1.257,382630.8
2014-05-08,SH511010,5700,99.1322195012424,565053.6511570817
2014-05-08,SZ159915,304400,1.252,381108.8
2014-05-09,SH511010,5700,99.48921422227546,567088.5210669702
2014-05-09,SZ159915,304400,1.23,374412.0
2014-05-12,SH511010,5700,99.39695715953658,566562.6558093586
2014-05-12,SZ159915,304400,1.252,381108.8
2014-05-13,SH511010,5700,99.36386495224981,566374.0302278239
2014-05-13,SZ159915,304400,1.245,378978.00000000006
2014-05-14,SH511010,5700,99.23651009390375,565648.1075352513
2014-05-14,SZ159915,304400,1.253,381413.19999999995
2014-05-15,SH511010,5700,99.3217475975212,566133.9613058708
2014-05-15,SZ159915,304400,1.223,372281.2
2014-05-16,SH511010,5700,99.32876715664264,566173.972792863
2014-05-16,SZ159915,304400,1.202,365888.8
2014-05-19,SH511010,5700,99.2645883303895,565808.1534832201
2014-05-19,SZ159915,304400,1.203,366193.2
2014-05-20,SH511010,5700,99.27963024279258,565893.8923839177
2014-05-20,SZ159915,304400,1.22,371368.0
2014-05-21,SH511010,5700,99.2264821523017,565590.9482681197
2014-05-21,SZ159915,304400,1.234,375629.6
2014-05-22,SH511010,5700,99.35082862816714,566299.7231805527
2014-05-22,SZ159915,304400,1.242,378064.8
2014-05-23,SH511010,5700,99.42102421938151,566699.8380504746
2014-05-23,SZ159915,304400,1.27,386588.0
2014-05-26,SH511010,5700,99.54537069524694,567408.6129629075
2014-05-26,SZ159915,304400,1.289,392371.6
2014-05-27,SH511010,5700,99.82515026594419,569003.3565158818
2014-05-27,SZ159915,304400,1.277,388718.8
2014-05-28,SH511010,5700,99.8281586484248,569020.5042960214
2014-05-28,SZ159915,304400,1.314,399981.60000000003
2014-05-29,SH511010,5700,99.99763086149947,569986.495910547
2014-05-29,SZ159915,304400,1.287,391762.8
2014-05-30,SH511010,5700,100.10593263080163,570603.8159955693
2014-05-30,SZ159915,304400,1.291,392980.39999999997
2014-06-03,SH511010,5700,100.26938807891507,571535.5120498159
2014-06-03,SZ159915,304400,1.287,391762.8
2014-06-04,SH511010,5700,100.6815364787594,573884.7579289286
2014-06-04,SZ159915,304400,1.295,394198.0
2014-06-05,SH511010,5700,100.06983204103425,570398.0426338952
2014-06-05,SZ159915,304400,1.325,403330.0
2014-06-06,SH511010,5700,100.14103042640882,570803.8734305303
2014-06-06,SZ159915,304400,1.321,402112.39999999997
2014-06-09,SH511010,5700,100.176128222016,571003.9308654913
2014-06-09,SZ159915,304400,1.294,393893.60000000003
2014-06-10,SH511010,5700,100.1570751329721,570895.328257941
2014-06-10,SZ159915,304400,1.324,403025.60000000003
2014-06-11,SH511010,5700,100.23930425410892,571364.0342484209
2014-06-11,SZ159915,304400,1.337,406982.8
2014-06-12,SH511010,5700,100.05779851111178,570329.4515133372
2014-06-12,SZ159915,304400,1.334,406069.60000000003
2014-06-13,SH511010,5700,100.01467836222297,570083.6666646709
2014-06-13,SZ159915,304400,1.35,410940.0
2014-06-16,SH511010,5700,100.41479323214483,572364.3214232256
2014-06-16,SZ159915,304400,1.363,414897.2
2014-06-17,SH511010,5700,100.20220087018133,571152.5449600336
2014-06-17,SZ159915,304400,1.35,410940.0
2014-06-18,SH511010,5700,100.215237194264,571226.8520073048
2014-06-18,SZ159915,304400,1.337,406982.8
2014-06-19,SH511010,5700,100.17913660449662,571021.0786456307
2014-06-19,SZ159915,304400,1.291,392980.39999999997
2014-06-20,SH511010,5700,100.26838528475488,571529.7961231029
2014-06-20,SZ159915,304400,1.305,397242.0
2014-06-23,SH511010,5700,100.27841322635692,571586.9553902345
2014-06-23,SZ159915,304400,1.332,405460.80000000005
2014-06-24,SH511010,5700,100.52409779560719,572987.357434961
2014-06-24,SZ159915,304400,1.342,408504.80000000005
2014-06-25,SH511010,5700,100.49401397080103,572815.8796335659
2014-06-25,SZ159915,304400,1.328,404243.2
2014-06-26,SH511010,5700,100.29947190372123,571706.989851211
2014-06-26,SZ159915,304400,1.355,412462.0
2014-06-27,SH511010,5700,100.22025116506502,571255.4316408706
2014-06-27,SZ159915,304400,1.357,413070.8
2014-06-30,SH511010,5700,100.16509748625374,570941.0556716464
2014-06-30,SZ159915,304400,1.372,417636.80000000005
2014-07-01,SH511010,5700,100.06481807023323,570369.4630003294
2014-07-01,SZ159915,304400,1.381,420376.4
2014-07-02,SH511010,5700,99.98660012573723,569923.6207167022
2014-07-02,SZ159915,304400,1.389,422811.6
2014-07-03,SH511010,5700,100.0026448323005,570015.0755441128
2014-07-03,SZ159915,304400,1.389,422811.6
2014-07-04,SH511010,5700,100.00063924398009,570003.6436906866
2014-07-04,SZ159915,304400,1.381,420376.4
2014-07-07,SH510050,224300,1.7779258044316093,398788.75793400995
2014-07-07,SZ159902,139300,2.360892550427969,328872.3322746161
2014-07-07,SZ159915,193600,1.364,264070.4
2014-07-08,SH510050,224300,1.774395839234194,397996.9867402297
2014-07-08,SZ159902,139300,2.372439823907163,330480.8674702678
2014-07-08,SZ159915,193600,1.381,267361.6
2014-07-09,SH510050,224300,1.7555693581813112,393774.2070400681
2014-07-09,SZ159902,139300,2.325200977855914,323900.49621532887
2014-07-09,SZ159915,193600,1.353,261940.8
2014-07-10,SH510050,224300,1.7543927031155062,393510.28330880805
2014-07-10,SZ159902,139300,2.300006926628581,320390.9648793614
2014-07-10,SZ159915,193600,1.332,257875.2
2014-07-11,SH510050,224300,1.7626292885761423,395357.7494276287
2014-07-11,SZ159902,139300,2.311554200107776,321999.50007501314
2014-07-11,SZ159915,193600,1.329,257294.4
2014-07-14,SH511010,5800,99.79606923529823,578817.2015647298
2014-07-14,SZ159915,293400,1.338,392569.2
2014-07-15,SH511010,5800,99.71785129080223,578363.537486653
2014-07-15,SZ159915,293400,1.311,384647.39999999997
2014-07-16,SH511010,5800,99.4811918689938,576990.912840164
2014-07-16,SZ159915,293400,1.289,378192.6
2014-07-17,SH511010,5800,99.17132847349042,575193.7051462444
2014-07-17,SZ159915,293400,1.282,376138.8
2014-07-18,SH511010,5800,99.13923906036385,575007.5865501104
2014-07-18,SZ159915,293400,1.279,375258.6
2014-07-21,SH510050,212800,1.78263242469483,379344.1799750598
2014-07-21,SH511010,5800,99.19138435669453,575310.0292688282
2014-07-22,SH510050,212800,1.803812215879323,383851.23953911994
2014-07-22,SH511010,5800,99.28163583111298,575833.4878204552
2014-07-23,SH510050,212800,1.817932076668985,386855.94591516
2014-07-23,SH511010,5800,99.29066097855483,575885.8336756179
2014-07-24,SH510050,212800,1.8591150039721662,395619.67284527695
2014-07-24,SH511010,5800,99.25054921214662,575653.1854304504
2014-07-25,SH510050,212800,1.8779414850250489,399625.9480133304
2014-07-25,SH511010,5800,99.41400466026006,576601.2270295083
2014-07-28,SH510050,212800,1.9379508933811125,412395.95011150074
2014-07-28,SH511010,1900,99.41099627777945,188880.89292778095
2014-07-28,SZ159901,138000,2.858647324792766,394493.33082140173
2014-07-29,SH510050,212800,1.9414808585785277,413147.1267055107
2014-07-29,SH511010,1900,99.38692921793452,188835.1655140756
2014-07-29,SZ159901,138000,2.8844009042954037,398047.3247927657
2014-07-30,SH510050,212800,1.9320676180520864,411143.989121484
2014-07-30,SH511010,1900,99.56342099013064,189170.49988124822
2014-07-30,SZ159901,138000,2.879250188394876,397336.5259984929
2014-07-31,SH510050,212800,1.9603073396314106,417153.4018735642
2014-07-31,SH511010,1900,99.58347687333475,189208.60605933602
2014-07-31,SZ159901,138000,2.925606631499623,403733.71514694794
2014-08-01,SH510050,212800,1.9403042035127227,412896.7345075074
2014-08-01,SH511010,1900,100.07384321767508,190140.30211358264
2014-08-01,SZ159901,138000,2.8844009042954037,398047.3247927657
2014-08-04,SH510050,212800,1.9826637858817089,421910.85363562766
2014-08-04,SH510500,94100,1.201,113014.1
2014-08-04,SH511010,2400,100.08186557095671,240196.4773702961
2014-08-04,SZ159915,184900,1.299,240185.09999999998
2014-08-05,SH510050,212800,1.9673672700262415,418655.7550615842
2014-08-05,SH510500,94100,1.206,113484.59999999999
2014-08-05,SH511010,2400,100.16309189793333,240391.42055503998
2014-08-05,SZ159915,184900,1.332,246286.80000000002
2014-08-06,SH510050,212800,1.9508940991049692,415150.26428953744
2014-08-06,SH510500,94100,1.215,114331.50000000001
2014-08-06,SH511010,2400,100.26036293147322,240624.87103553573
2014-08-06,SZ159915,184900,1.335,246841.5
2014-08-07,SH510050,212800,1.92147772245984,408890.45933945396
2014-08-07,SH510500,94100,1.204,113296.4
2014-08-07,SH511010,2400,100.08487395343732,240203.69748824957
2014-08-07,SZ159915,184900,1.332,246286.80000000002
2014-08-08,SH510050,212800,1.9261843427230607,409892.02813146735
2014-08-08,SH510500,94100,1.21,113861.0
2014-08-08,SH511010,2400,100.18114219281702,240434.74126276086
2014-08-08,SZ159915,184900,1.347,249060.3
2014-08-11,SH510050,175000,1.9520707541707745,341612.3819798855
2014-08-11,SH510500,94100,1.229,115648.90000000001
2014-08-11,SH511010,2400,100.22626793002625,240543.043032063
2014-08-11,SZ159901,109700,2.961661642803316,324894.28221552377
2014-08-12,SH510050,175000,1.9379508933811125,339141.4063416947
2014-08-12,SH510500,94100,1.236,116307.6
2014-08-12,SH511010,2400,100.15908072129251,240381.79373110202
2014-08-12,SZ159901,109700,2.956510926902788,324329.2486812358
2014-08-13,SH510050,175000,1.9426575136443331,339965.0648877583
2014-08-13,SH510500,94100,1.236,116307.6
2014-08-13,SH511010,2400,100.23328748914768,240559.88997395444
2014-08-13,SZ159901,109700,2.946209495101733,323199.1816126601
2014-08-14,SH510050,175000,1.9261843427230607,337082.2599765356
2014-08-14,SH510500,94100,1.228,115554.8
2014-08-14,SH511010,2400,100.29445793292021,240706.6990390085
2014-08-14,SZ159901,109700,2.915305199698568,319808.9804069329
2014-08-15,SH510050,175000,1.9450108237759434,340376.8941607901
2014-08-15,SH510500,94100,1.243,116966.3
2014-08-15,SH511010,2400,100.42080999710606,241009.94399305456
2014-08-15,SZ159901,109700,2.961661642803316,324894.28221552377
2014-08-18,SH510050,175000,1.9461874788417486,340582.808797306
2014-08-18,SH510170,66300,1.523,100974.9
2014-08-18,SH510500,94100,1.261,118660.09999999999
2014-08-18,SH511010,4200,100.3536227883723,421485.2157111637
2014-08-19,SH510050,175000,1.9403042035127227,339553.2356147265
2014-08-19,SH510170,66300,1.529,101372.7
2014-08-19,SH510500,94100,1.264,118942.4
2014-08-19,SH511010,4200,100.31651940444473,421329.3814986679
2014-08-20,SH510050,175000,1.935597583249502,338729.57706866285
2014-08-20,SH510170,66300,1.515,100444.5
2014-08-20,SH510500,94100,1.264,118942.4
2014-08-20,SH511010,4200,100.27741043219673,421165.12381522625
2014-08-21,SH510050,175000,1.9167711021966194,335434.9428844084
2014-08-21,SH510170,66300,1.516,100510.8
2014-08-21,SH510500,94100,1.262,118754.2
2014-08-21,SH511010,4200,100.21924837090482,420920.84315780026
2014-08-22,SH510050,175000,1.9238310325914505,336670.43070350384
2014-08-22,SH510170,66300,1.506,99847.8
2014-08-22,SH510500,94100,1.27,119507.0
2014-08-22,SH511010,4200,100.19217292857928,420807.126300033
2014-08-25,SH510180,68200,5.664175230198394,386296.7506995305
2014-08-25,SH510500,94100,1.26,118566.0
2014-08-25,SH511010,2300,100.19117013441908,230439.6913091639
2014-08-25,SZ159915,171700,1.408,241753.59999999998
2014-08-26,SH510180,68200,5.6182786720890645,383166.6054364742
2014-08-26,SH510500,94100,1.24,116684.0
2014-08-26,SH511010,2300,100.26738249059467,230614.97972836773
2014-08-26,SZ159915,171700,1.377,236430.9
2014-08-27,SH510180,68200,5.620978469624907,383350.73162841867
2014-08-27,SH510500,94100,1.241,116778.1
2014-08-27,SH511010,2300,100.18816175193847,230432.77202945846
2014-08-27,SZ159915,171700,1.388,238319.59999999998
2014-08-28,SH510180,68200,5.60477968440985,382245.9744767518
2014-08-28,SH510500,94100,1.23,115743.0
2014-08-28,SH511010,2300,100.25133778403138,230578.07690327216
2014-08-28,SZ159915,171700,1.37,235229.00000000003
2014-08-29,SH510180,68200,5.6560758375908655,385744.372123697
2014-08-29,SH510500,94100,1.245,117154.50000000001
2014-08-29,SH511010,2300,100.27239646139569,230626.51186121008
2014-08-29,SZ159915,171700,1.394,239349.8
2014-09-01,SH510180,68200,5.680374015413451,387401.5078511974
2014-09-01,SH510500,122100,1.266,154578.6
2014-09-01,SH511010,2300,100.32955572852738,230757.97817561298
2014-09-01,SZ159915,171700,1.417,243298.9
2014-09-02,SH510180,68200,5.764067739024581,393109.4198014764
2014-09-02,SH510500,122100,1.286,157020.6
2014-09-02,SH511010,2300,100.29546072708042,230679.559672285
2014-09-02,SZ159915,171700,1.43,245531.0
2014-09-03,SH510180,68200,5.812664094669754,396423.6912564772
2014-09-03,SH510500,122100,1.296,158241.6
2014-09-03,SH511010,2300,100.27440204971612,230631.12471434707
2014-09-03,SZ159915,171700,1.439,247076.30000000002
2014-09-04,SH510180,68200,5.877459235529983,400842.71986314486
2014-09-04,SH510500,122100,1.305,159340.5
2014-09-04,SH511010,2300,100.25334337235181,230582.68975640915
2014-09-04,SZ159915,171700,1.457,250166.90000000002
2014-09-05,SH510180,68200,5.93955457885437,405077.62227786804
2014-09-05,SH510500,122100,1.311,160073.1
2014-09-05,SH511010,2300,100.25133778403138,230578.07690327216
2014-09-05,SZ159915,171700,1.46,250682.0
2014-09-09,SH510180,61600,5.917956198567627,364546.1018317658
2014-09-09,SH510500,122100,1.321,161294.1
2014-09-09,SH511010,1600,100.28041881467735,160448.67010348375
2014-09-09,SZ159901,109100,3.0657061039939717,334468.53594574233
2014-09-10,SH510180,61600,5.874759437994141,361885.1813804391
2014-09-10,SH510500,122100,1.323,161538.3
2014-09-10,SH511010,1600,100.215237194264,160344.37951082241
2014-09-10,SZ159901,109100,3.058495101733233,333681.8155990957
2014-09-11,SH510180,61600,5.85586085524324,360721.02868298354
2014-09-11,SH510500,122100,1.321,161294.1
2014-09-11,SH511010,1600,100.20320366434154,160325.12586294647
2014-09-11,SZ159901,109100,3.044073097211756,332108.3749058026
2014-09-12,SH510180,61600,5.89365802074504,363049.33407789445
2014-09-12,SH510500,122100,1.337,163247.69999999998
2014-09-12,SH511010,1600,100.18114219281702,160289.82750850724
2014-09-12,SZ159901,109100,3.066736247174077,334580.9245666918
2014-09-15,SH510180,61600,5.885558628137512,362550.4114932708
2014-09-15,SH510500,139500,1.349,188185.5
2014-09-15,SH511010,1600,100.2754048438763,160440.64775020207
2014-09-15,SZ159901,109100,3.060555388093444,333906.5928409947
2014-09-16,SH510180,61600,5.79106571438301,356729.64800599345
2014-09-16,SH510500,139500,1.305,182047.5
2014-09-16,SH511010,1600,100.25936013731304,160414.97621970085
2014-09-16,SZ159901,109100,2.9802042200452146,325140.2804069329
2014-09-17,SH510180,61600,5.812664094669754,358060.10823165684
2014-09-17,SH510500,139500,1.316,183582.0
2014-09-17,SH511010,1600,100.27841322635692,160445.46116217106
2014-09-17,SZ159901,109100,2.992565938206481,326488.94385832705
2014-09-18,SH510180,61600,5.820763487277283,358559.03081628063
2014-09-18,SH510500,139500,1.325,184837.5
2014-09-18,SH511010,1600,100.77078515901766,161233.25625442827
2014-09-18,SZ159901,109100,2.9997769404672194,327275.6642049736
2014-09-19,SH510180,61600,5.870537236812196,361625.0937876313
2014-09-19,SH510500,139500,1.337,186511.5
2014-09-19,SH511010,1600,100.87307016335859,161396.91226137374
2014-09-19,SZ159901,109100,3.027590806330068,330310.15697061043
2014-09-22,SH510180,61600,5.746102862974913,353959.93635925464
2014-09-22,SH510500,166400,1.318,219315.2
2014-09-22,SH511010,1200,100.97435237353932,121169.22284824718
2014-09-22,SZ159901,109100,2.9647520723436327,323454.45109269035
2014-09-23,SH510180,61600,5.798641820817322,357196.336162347
2014-09-23,SH510500,166400,1.336,222310.40000000002
2014-09-23,SH511010,1200,101.23407606103245,121480.89127323894
