trial,top_k,lookbacks,max_pair_corr,target_portfolio_vol,min_adv20,rank_buffer,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio
grid_0157,2,63/126/252,0.9,0.18,20000000.0,1,1000000.0,3053,0.9946540256142808,0.058648041238771986,0.3322804827354362,0.4585930980491362,0.7323038803951124,0.17650161320328864,0.1482850699342521,225.8077900795645,18.638572911906405,422622.2843868434,0.006900842084948238,0.4903050071257358,1151,-0.25430790891023136,0.5237471339665902
grid_0158,2,63/126/252,0.9,0.18,20000000.0,2,1000000.0,3053,1.0850298265033231,0.062527280123575,0.2939554498381539,0.48730179297296333,0.7764735583153898,0.21271005575164975,0.1465319327097798,201.3501682080291,16.619797703381373,373802.67222704826,0.00783302254484933,0.49324787455688224,1147,-0.2238260413664156,0.5250573206681952
grid_0159,2,63/126/252,0.9,0.18,20000000.0,3,1000000.0,3053,0.9528106485132095,0.056797068043870746,0.3264260975269029,0.4473546244567198,0.7122709813515964,0.17399671311265097,0.14801857479207176,186.74217430044564,15.414028144026302,333132.1487666789,0.007645657464958314,0.49750276480116024,1148,-0.2644873331289862,0.523419587291189
grid_0160,2,63/126/252,0.9,0.18,50000000.0,1,1000000.0,3053,0.9836059813871989,0.058162809568685025,0.34534379237516233,0.431707313697152,0.6911932722586989,0.16842002332996964,0.16102962285383735,227.9708542272276,18.817116038408564,419310.7489379652,0.006445317034882063,0.5638372394039869,1295,-0.2533827882510361,0.5214543072387815
grid_0161,2,63/126/252,0.9,0.18,50000000.0,2,1000000.0,3053,0.9540627489660245,0.056852981542762304,0.3287535686922447,0.4236729663335916,0.6772278811158507,0.172934948718333,0.16124570212734043,196.07959837544718,16.184755581596033,352782.80071767524,0.006501345468239255,0.5681173417697206,1315,-0.252184912138529,0.523419587291189
grid_0162,2,63/126/252,0.9,0.18,50000000.0,3,1000000.0,3053,0.9494568929988707,0.05664714134152837,0.3653784929586069,0.4224424236279801,0.6730111850499055,0.15503687938180266,0.16127177952101018,180.04343302513368,14.861102234632718,332825.91668002866,0.007165685904339559,0.5725083246001075,1342,-0.28358499599982867,0.5230920406157877
grid_0163,2,63/126/252,0.9,0.2,10000000.0,1,1000000.0,3053,0.8021508471655299,0.0498166382021612,0.38371804393155917,0.39884239053648685,0.6253955857398504,0.12982615488117782,0.15024937031421057,227.51177881946393,18.779223145268556,413337.5871791851,0.0075244462954332115,0.4508213310728443,1318,-0.3081204485272728,0.5250573206681952
grid_0164,2,63/126/252,0.9,0.2,10000000.0,2,1000000.0,3053,0.967270178623014,0.05744077572751527,0.310636262108416,0.44206031953460956,0.6960395670933328,0.184913298072933,0.1528115506862364,205.34557802242998,16.949585870177646,363262.402163119,0.007027178708974373,0.4686498600281627,1229,-0.24807208419183546,0.5253848673435965
grid_0165,2,63/126/252,0.9,0.2,10000000.0,3,1000000.0,3053,1.1301979941626947,0.06440857147443801,0.304394354500344,0.4911563521409302,0.7808014286551485,0.2115958148440799,0.15004549138294557,187.09367247081016,15.443041422418657,350532.41088298574,0.007767625115445675,0.461669938956094,1144,-0.21787034215480905,0.5244022273173927
grid_0166,2,63/126/252,0.9,0.2,20000000.0,1,1000000.0,3053,0.9435254582704451,0.05638140144927961,0.3597352511679204,0.4238345276345348,0.6725202783932236,0.15673026556677763,0.15945918611694684,230.06511703098218,18.989980180742716,421270.8680841855,0.006375936103387559,0.5134214994021494,1154,-0.2915243771383007,0.523419587291189
grid_0167,2,63/126/252,0.9,0.2,20000000.0,2,1000000.0,3053,1.0430689920480214,0.06074576927603026,0.3198635408360383,0.452787271039754,0.7181024326811677,0.18991151388262933,0.15778858427108625,204.3796444902643,16.869856014263544,371743.78485132067,0.007172268458174976,0.5172597625779192,1149,-0.25460788286747615,0.5253848673435965
grid_0168,2,63/126/252,0.9,0.2,20000000.0,3,1000000.0,3053,0.9559583531954894,0.056937568672813965,0.3498461807430766,0.42763398701846916,0.6777600900616083,0.1627502937201659,0.15917957729504484,189.05293865630836,15.604762705990732,333716.22022988554,0.0073127436275167495,0.5206452000534995,1151,-0.2895078979000022,0.5224369472649852
grid_0169,2,63/126/252,0.9,0.2,50000000.0,1,1000000.0,3053,0.9665598021461597,0.057409252817469,0.3697405331083501,0.4080610571488408,0.6484084446377963,0.155269026998037,0.17394546102983705,232.42572813159816,19.18482918085907,421941.16240900266,0.005687337057515006,0.5920192132366882,1298,-0.28216862992031433,0.522109400589584
grid_0170,2,63/126/252,0.9,0.2,50000000.0,2,1000000.0,3053,0.9102527494473125,0.054876780020234994,0.35312666056920405,0.39369110501285826,0.6249282707995426,0.1554025400738059,0.1744099770744232,198.1858351975708,16.35860808050699,348698.77849915763,0.006272118866252812,0.5978774918277564,1319,-0.2841555030688264,0.5230920406157877
grid_0171,2,63/126/252,0.9,0.2,50000000.0,3,1000000.0,3053,0.9344262917785171,0.055972291184143375,0.404878481430758,0.4004713771276187,0.6342381651095649,0.13824466784786563,0.17378237571242228,181.49902517264852,14.981249375534695,332749.6093012659,0.0074740640428848735,0.5986489726269252,1342,-0.3097353282452162,0.523419587291189
grid_0172,2,63/126/252,0.9,0.25,10000000.0,1,1000000.0,3053,0.6756562002785036,0.04352922929718517,0.42057219590919614,0.33180842332149596,0.5128449762862993,0.10350001669293271,0.1743530586738035,235.2210879297119,19.415563104581526,405572.95578240976,0.007170887285942143,0.49143505305670193,1318,-0.34196199734476773,0.5244022273173927
grid_0173,2,63/126/252,0.9,0.25,10000000.0,2,1000000.0,3053,0.8370447363311897,0.051479737757789135,0.36796181540278505,0.3708684341598452,0.5755298448240755,0.13990510863589867,0.17837541612616983,211.35000224853565,17.445201626803467,352456.38168888923,0.007767909530698946,0.5127026525468874,1241,-0.3148327517582976,0.5266950540452014
grid_0174,2,63/126/252,0.9,0.25,10000000.0,3,1000000.0,3053,0.9687450570168608,0.057506190024876114,0.34524303783956545,0.40718433740603,0.6375221851130831,0.16656726920471387,0.17502509426172008,192.92001861834547,15.92395830062989,338450.1144151431,0.0077614771015702445,0.5064547837053135,1231,-0.2728019201057008,0.5224369472649852
grid_0175,2,63/126/252,0.9,0.25,20000000.0,1,1000000.0,3053,0.8209879173434209,0.05071807622836921,0.378945461942056,0.36194326335282195,0.5679597495491095,0.13384004117226883,0.18310673666694205,236.67625574679565,19.535675220501965,408527.6248292168,0.006640504401847777,0.5575206088744245,1239,-0.3145870451681144,0.5244022273173927
grid_0176,2,63/126/252,0.9,0.25,20000000.0,2,1000000.0,3053,0.9239210304329795,0.05549775944064361,0.37836130620963226,0.38784175389895553,0.6084066584821392,0.1466792680166267,0.18212522150766547,209.64714146540746,17.304644496980895,360337.1477591055,0.006955344222946827,0.5627534284396629,1241,-0.3204363056018812,0.5253848673435965
grid_0177,2,63/126/252,0.9,0.25,20000000.0,3,1000000.0,3053,0.7405347301643257,0.046806410781358165,0.3996027434599312,0.3415953346957276,0.5357341440006407,0.11713235593952202,0.1830977962975803,192.9413539670255,15.925719357907115,313405.3401912687,0.007553952054185439,0.5670441785480014,1239,-0.3501613903904375,0.5217818539141827
grid_0178,2,63/126/252,0.9,0.25,50000000.0,1,1000000.0,3053,0.720999780836981,0.045831609591876266,0.44492273039289554,0.3233741416267212,0.5061091073440261,0.10301026776358221,0.2016129370452316,237.21913141114808,19.580485134493717,393730.40473814576,0.0056669964232199865,0.6467313473464591,1318,-0.35904744394346355,0.5224369472649852
grid_0179,2,63/126/252,0.9,0.25,50000000.0,2,1000000.0,3053,0.6587339331334987,0.04265530805359341,0.41838791956883525,0.3074046390068971,0.4816074029891201,0.10195157665534735,0.20327549125483646,199.3877754734755,16.457818348940656,319090.04867983435,0.005663905373338405,0.6555970944928846,1323,-0.35997841883757964,0.5230920406157877
grid_0180,2,63/126/252,0.9,0.25,50000000.0,3,1000000.0,3053,0.7106497452554481,0.04531101744174304,0.47764460878973736,0.32105834519856863,0.5019770580055316,0.09486345414125522,0.2013448379403203,183.12853851371173,15.115752278236277,315424.8179616889,0.006503010504980482,0.6523946209815862,1342,-0.3634735036797814,0.5224369472649852
grid_0181,2,63/126/252,0.95,0.15,10000000.0,1,1000000.0,3053,0.7840701146443569,0.04894322627481329,0.2669270660848544,0.4517903104217662,0.7219129531623796,0.18335804979497491,0.12235196932199391,219.12307466264852,18.086804721581206,408271.2453515545,0.007080919865398953,0.3913187730041331,1318,-0.20612776874730387,0.5244022273173927
grid_0182,2,63/126/252,0.95,0.15,10000000.0,2,1000000.0,3053,0.8617165899809471,0.05263823683513302,0.24105962357000477,0.47821411730604013,0.7644379343626078,0.21836189759023103,0.12315144936625223,195.53962679162092,16.140185375528485,353731.08171637374,0.007521982644227501,0.39919800704796937,1125,-0.17178210066534927,0.523419587291189
grid_0183,2,63/126/252,0.95,0.15,10000000.0,3,1000000.0,3053,1.0018963438489417,0.058964788655443634,0.2682081898345997,0.5351832105062361,0.8629123183201199,0.2198470848030644,0.12067162358752573,181.1469217059381,14.952186134915296,354388.6766316807,0.00768829640037815,0.39113986662662975,1201,-0.21386946794968154,0.5244022273173927
grid_0184,2,63/126/252,0.95,0.15,20000000.0,1,1000000.0,3053,0.7782436473592607,0.04866004103353316,0.28448888410091533,0.4295519277927689,0.6864937661249738,0.17104373405420026,0.13044461287764456,221.4733859823151,18.280803559627714,422237.97791260795,0.00801348837524688,0.439222112766255,1177,-0.23690074470805988,0.5211267605633803
grid_0185,2,63/126/252,0.95,0.15,20000000.0,2,1000000.0,3053,0.8297629698532882,0.05113508430242297,0.2790493797589224,0.4480931932543591,0.7146231221737674,0.1832474393836669,0.1302624670873881,197.89704894682257,16.33477115447078,368309.1103675474,0.00747276726885331,0.45078280081749644,1177,-0.23709682653835074,0.523419587291189
grid_0186,2,63/126/252,0.95,0.15,20000000.0,3,1000000.0,3053,0.8072808293570557,0.050062984169947145,0.31081645923347934,0.4417573364394391,0.704653024202847,0.16106928279605937,0.12963820404223544,178.42309137520442,14.727356379479696,337890.03606211423,0.007493034611634774,0.45034891884025174,1318,-0.2724070503165198,0.520799213887979
grid_0187,2,63/126/252,0.95,0.15,50000000.0,1,1000000.0,3053,0.9317874904919012,0.0558533170157558,0.31720907317614966,0.4576169669927137,0.739352716944945,0.17607729960718949,0.14029776278172962,215.4268207416819,17.781709409401845,432399.90094420745,0.006548963280824231,0.5101200046839097,1318,-0.26016961745316547,0.518178840484769
grid_0188,2,63/126/252,0.95,0.15,50000000.0,2,1000000.0,3053,1.004209266905292,0.05906572435283808,0.3049732367213913,0.47924497551980344,0.7691304439495489,0.19367510732359,0.14032275503188135,184.0869710899482,15.194862992029789,354840.73724623007,0.006714529470754158,0.5192416914974929,1157,-0.24745707628197144,0.5211267605633803
grid_0189,2,63/126/252,0.95,0.15,50000000.0,3,1000000.0,3053,0.7838392973056116,0.04893202395398011,0.3678802722159955,0.4086295257751973,0.6500586999379173,0.13301073107081532,0.1414346570342256,168.49169860132298,13.907601718812115,306587.59428172314,0.007210300047939633,0.5221202556980407,1342,-0.30401231222443126,0.5201441205371765
grid_0190,2,63/126/252,0.95,0.18,10000000.0,1,1000000.0,3053,0.6919620761674612,0.04436369137259577,0.3168350854588051,0.3785548065995576,0.5961554081777983,0.14002139727787166,0.14095901017627138,228.53491462937365,18.86367457798957,413483.55732735794,0.0073836656069300784,0.4275806011057069,1318,-0.2546902181460353,0.5227644939403865
grid_0191,2,63/126/252,0.95,0.18,10000000.0,2,1000000.0,3053,0.7861589149687396,0.04904454217020171,0.2862274796866412,0.4087774079564281,0.6444415568520926,0.1713481257072003,0.1417537110267562,202.9920629368184,16.75532258764436,356679.1052336905,0.0070590576792603785,0.4372702283108535,1150,-0.22647217196901503,0.5204716672125778
grid_0192,2,63/126/252,0.95,0.18,10000000.0,3,1000000.0,3053,0.9277678256240889,0.055671797752514074,0.30611097012197497,0.4597169672116309,0.730061429579868,0.18186802560630455,0.13885642384547658,186.29795128517108,15.377361193535247,354529.7407534595,0.007583258446274783,0.42811693573384046,1318,-0.2591203256463448,0.5198165738617753
grid_0193,2,63/126/252,0.95,0.18,20000000.0,1,1000000.0,3053,0.6466596192958509,0.04202673643877164,0.3341352348866722,0.350053593399466,0.551017801069852,0.1257776254965321,0.14966296472770727,230.79564838405108,19.050279525968186,419458.17792892386,0.007123035055847292,0.48017035696196436,1173,-0.285807933661845,0.5217818539141827
grid_0194,2,63/126/252,0.95,0.18,20000000.0,2,1000000.0,3053,0.7507550504933762,0.04731241588877877,0.3169824079578284,0.38424962995628803,0.6054472314622382,0.1492588064857948,0.14942638394372915,204.79241950874433,16.903927191681483,369342.79375877086,0.007228391463666476,0.49154262901533113,1173,-0.2696394196162505,0.5217818539141827
grid_0195,2,63/126/252,0.95,0.18,20000000.0,3,1000000.0,3053,0.6910159062494021,0.044315472678181145,0.36168919568113556,0.36544182628412314,0.5749678376930649,0.12252362859422976,0.14917666941557628,183.3075789131591,15.130530588311853,330055.85223069804,0.007222237786484285,0.4924649315002526,1318,-0.30513814719921606,0.518178840484769
grid_0196,2,63/126/252,0.95,0.18,50000000.0,1,1000000.0,3053,0.8043646654479806,0.049923026389170566,0.35643474533267105,0.3832925725630703,0.6097293044463488,0.14006217699841786,0.16096179469631275,221.46881429101646,18.280426204171683,428106.36319440947,0.0066861936357400795,0.5557700664870783,1318,-0.2947870099248818,0.5158860137569604
grid_0197,2,63/126/252,0.95,0.18,50000000.0,2,1000000.0,3053,0.9544788014541945,0.05687155340771799,0.33898150284212303,0.42389485443701386,0.6729732958945563,0.16777184870233258,0.1612069827259637,187.0239541783752,15.437286751703422,353864.31985749165,0.006750610142769507,0.5663215518470706,1173,-0.2787782762165071,0.5191614805109728
grid_0198,2,63/126/252,0.95,0.18,50000000.0,3,1000000.0,3053,0.7024355256433144,0.044895792914901866,0.42006566767586695,0.35192280769477446,0.5552346832587634,0.10687803448280037,0.16230426545653093,170.3318566437385,14.059491606361643,300533.6218872174,0.00725504650339511,0.5686429688020092,1342,-0.34210552410927664,0.5198165738617753
grid_0199,2,63/126/252,0.95,0.2,10000000.0,1,1000000.0,3053,0.6041610083104143,0.039780163703141413,0.35432197977218394,0.33241169709315666,0.5182008086156213,0.11227122779320267,0.1523492720589929,233.8932587335265,19.305961742826295,412950.3109765805,0.007339131808602011,0.4492778149843951,1318,-0.28940581347811944,0.5224369472649852
grid_0200,2,63/126/252,0.95,0.2,10000000.0,2,1000000.0,3053,0.702115360946356,0.044879571566366794,0.31076111587489263,0.3634777544831987,0.5672492372291987,0.1444182340509891,0.15310838729495524,207.09921043555877,17.094333779810288,356436.1906653793,0.00750718340593871,0.4591263061763275,1227,-0.25519704539797694,0.5198165738617753
grid_0201,2,63/126/252,0.95,0.2,10000000.0,3,1000000.0,3053,0.8227256926828836,0.05080080497803552,0.34135164738563384,0.4065029662798122,0.6387414041781493,0.14882249834477737,0.1494257633072107,188.20322475173012,15.534625822940056,346208.245746883,0.008465483917446377,0.4498676542023846,1318,-0.29337647285251023,0.5185063871601703
grid_0202,2,63/126/252,0.95,0.2,20000000.0,1,1000000.0,3053,0.575506095873606,0.03823437038219257,0.3731917679096043,0.3135696023002121,0.4897134029592839,0.1024523413159902,0.16120271401838052,236.37235208547102,19.51059047675686,418676.6568103414,0.0070452929967704395,0.5039851303168438,1173,-0.31856009344001135,0.5214543072387815
grid_0203,2,63/126/252,0.95,0.2,20000000.0,2,1000000.0,3053,0.6677124356800601,0.04312000058258869,0.35804076780658156,0.34235018352509283,0.5354176758271553,0.12043321448210807,0.1615172830843926,208.97701036872257,17.24933069535476,365389.14722211345,0.006959137754215486,0.5156973538903165,1173,-0.30493211253997343,0.520799213887979
grid_0204,2,63/126/252,0.95,0.2,20000000.0,3,1000000.0,3053,0.629276508590733,0.04111432959160721,0.3991751486169973,0.3314767330194289,0.5187238481064401,0.1029982195386011,0.16052926299595077,185.48971124086836,15.310647635996995,326370.85290480044,0.007434543556888294,0.5160478158924285,1318,-0.33168113804844745,0.5175237471339665
grid_0205,2,63/126/252,0.95,0.2,50000000.0,1,1000000.0,3053,0.7412333741897985,0.046841087134067205,0.3970000640462271,0.3506974939956356,0.553132659842506,0.11798760598842871,0.17361857008439624,225.09272046834278,18.5795498060997,428995.6936177946,0.006349177460654797,0.5834839052757703,1318,-0.31846974594946287,0.5155584670815592
grid_0206,2,63/126/252,0.95,0.2,50000000.0,2,1000000.0,3053,0.8858013499831698,0.05375566050256575,0.372325171876585,0.3881058204569459,0.6113462863600226,0.1443782600881581,0.1740450240916463,188.48340649946135,15.557752518134379,347939.6865058984,0.00637437165973197,0.5944854741734864,1173,-0.31043402726475766,0.519489027186374
grid_0207,2,63/126/252,0.95,0.2,50000000.0,3,1000000.0,3053,0.6118535666561669,0.04019082580666011,0.4651653801660697,0.3126685478761619,0.48870346842610357,0.08640115434280922,0.17533990543625647,170.39349993637424,14.064579752363677,292558.0780133978,0.007026546869449145,0.5966444026269421,1342,-0.37384682425089033,0.5198165738617753
grid_0208,2,63/126/252,0.95,0.25,10000000.0,1,1000000.0,3053,0.4343875076889714,0.030223681099605715,0.4111977104465615,0.25700672124288065,0.394546826614915,0.07350157924464788,0.17708234627092634,240.68211022898865,19.866325508583405,401209.30920847284,0.006892449779608406,0.4914395400178516,1318,-0.32420101644525023,0.5227644939403865
grid_0209,2,63/126/252,0.95,0.25,10000000.0,2,1000000.0,3053,0.5551422583215626,0.03712008242664333,0.36674469863059067,0.29372542350658487,0.45241324589468335,0.10121504841173755,0.17852799319322255,213.16793118600913,17.595256684858924,346472.49727222254,0.007729116304075797,0.5025381556538805,1241,-0.31587261525331356,0.5214543072387815
grid_0210,2,63/126/252,0.95,0.25,10000000.0,3,1000000.0,3053,0.6301886481730332,0.041162427607188024,0.41217960850014046,0.3190793335963618,0.4941218952626357,0.09986526931056075,0.1740311433040312,193.27407162446977,15.953182459667993,332110.48455672927,0.007998380811650118,0.49329463499079074,1318,-0.3476579342140522,0.5191614805109728
grid_0211,2,63/126/252,0.95,0.25,20000000.0,1,1000000.0,3053,0.39694736323713564,0.027977044216619396,0.4235223384216473,0.2417045440189036,0.3722806010143659,0.06605801318740881,0.1859600022162359,243.80878475070722,20.124406733435382,406122.7142007598,0.007668507764353789,0.5472055051593134,1242,-0.35223695506558084,0.519489027186374
grid_0212,2,63/126/252,0.95,0.25,20000000.0,2,1000000.0,3053,0.4725382309553474,0.03245828016108221,0.41964409109727463,0.26472000403825985,0.40803305241929305,0.07734716358381487,0.18687680546079946,213.74984974003456,17.64328926776571,351502.8685527562,0.007113781971817613,0.5614182932807833,1242,-0.3511504059166384,0.522109400589584
grid_0213,2,63/126/252,0.95,0.25,20000000.0,3,1000000.0,3053,0.4111720089756148,0.02883704403166054,0.4758421563432125,0.24633010197052108,0.3797115753134493,0.060602121201849,0.18560974517048057,187.8259107065602,15.503481656748498,308311.90214582277,0.0070195783046238395,0.5622596077878311,1318,-0.3855623192483819,0.518178840484769
grid_0214,2,63/126/252,0.95,0.25,50000000.0,1,1000000.0,3053,0.4989418665351568,0.033973923986841736,0.4737188759944875,0.26709040497400627,0.41483152938441226,0.0717174799410718,0.20103850491187322,230.2800988081827,19.00772515547397,403704.2746610311,0.006589949369497398,0.6357075470895619,1318,-0.37112504836224547,0.5162135604323617
grid_0215,2,63/126/252,0.95,0.25,50000000.0,2,1000000.0,3053,0.5974583898533117,0.03942087327673627,0.4584038998286565,0.29216968602188426,0.45352107822018267,0.08599593784317959,0.2034017197278253,189.83480938480997,15.669299693734724,318618.21319765545,0.006316059335639359,0.6500815852478559,1242,-0.38325011319131574,0.5191614805109728
grid_0216,2,63/126/252,0.95,0.25,50000000.0,3,1000000.0,3053,0.39692312834617294,0.027975572169752994,0.5276981467059392,0.23771021084125016,0.36665827076761676,0.0530143460695958,0.20380571940224335,171.0343553037453,14.117477083702525,273919.99682320526,0.006741658689973161,0.6494473538245784,1342,-0.4090384354812131,0.5201441205371765
grid_0217,2,84/168/252,0.85,0.15,10000000.0,1,1000000.0,3053,1.1052903603635076,0.06337572614879328,0.26919739451583047,0.5769855093934158,0.9410957005736615,0.235424738277199,0.118717877472824,214.71097390262753,17.722622149840202,379858.68180395593,0.008408340928252848,0.3960752181988468,1230,-0.1872089738172612,0.5283327874222077
grid_0218,2,84/168/252,0.85,0.15,10000000.0,2,1000000.0,3053,1.2531326958171718,0.06934942848364711,0.25213468655927096,0.6235501377951687,1.0199534795174223,0.27504913913280504,0.11886393446651135,195.34349977418327,16.123996705893934,352266.8130986467,0.007879838476391563,0.399534904103277,1235,-0.16175493651076744,0.5345561742548313
grid_0219,2,84/168/252,0.85,0.15,10000000.0,3,1000000.0,3053,0.9270526361021945,0.05563946497652528,0.24623620599513152,0.5091292963299265,0.8115940932930271,0.22595972331390354,0.12066845386646512,186.3535615279994,15.381951360974728,305543.0324492003,0.0073283602946458345,0.41198900413156064,1238,-0.16717881856133965,0.5325908942024239
grid_0220,2,84/168/252,0.85,0.15,20000000.0,1,1000000.0,3053,0.75323174236265,0.04743462818735411,0.3298821669354748,0.4235849520852468,0.6757752020141027,0.1437926415605011,0.12914311004599072,224.26988388155195,18.511631424222433,383957.93501131696,0.007354853669954174,0.4500527546850155,1289,-0.2883547839133528,0.518178840484769
grid_0221,2,84/168/252,0.85,0.15,20000000.0,2,1000000.0,3053,0.9048964322217992,0.05463231868011742,0.3027269239531293,0.47756968286048573,0.7620356992870224,0.1804673266807813,0.12879350220977914,206.0965801937525,17.01157491281547,365585.09339366376,0.007221014992985514,0.4547333438399163,1236,-0.2301879985251879,0.522109400589584
grid_0222,2,84/168/252,0.85,0.15,20000000.0,3,1000000.0,3053,1.0829951042232255,0.06244165500442156,0.3206909792512319,0.5379297408004317,0.8557089562305049,0.19470973318368354,0.12782891408387578,184.09895640886836,15.195852281374002,345530.83199313993,0.007219597674672123,0.45048250416859725,1239,-0.23659980759551247,0.5244022273173927
grid_0223,2,84/168/252,0.85,0.15,50000000.0,1,1000000.0,3053,1.2593871369485519,0.06959413341623222,0.3010962945575336,0.5585628845936152,0.8865984109680742,0.23113580164944256,0.13741377446484057,216.7541893199087,17.891272750939073,440772.12133938307,0.006980635199673274,0.5058851315237399,1226,-0.2298897461659023,0.5227644939403865
grid_0224,2,84/168/252,0.85,0.15,50000000.0,2,1000000.0,3053,1.480663982742743,0.07787483633530057,0.2543719391234265,0.6180519501595702,0.9790716209778377,0.3061455465711338,0.13646082451568287,189.38453740878782,15.632133451364078,392965.9512070427,0.007722742191773954,0.50560006134843,1226,-0.18631942578643879,0.5253848673435965
grid_0225,2,84/168/252,0.85,0.15,50000000.0,3,1000000.0,3053,1.328353364209089,0.0722519935476913,0.2552945909418657,0.5768430256834091,0.9067551970863793,0.28301419658414984,0.13735594247069782,166.51857786191238,13.7447368559456,334964.6896145642,0.00800871064149086,0.5091848668932624,1225,-0.19049273701234504,0.5280052407468064
grid_0226,2,84/168/252,0.85,0.18,10000000.0,1,1000000.0,3053,1.012266317523828,0.05941650053770475,0.31836068258300343,0.4900012350673656,0.790405101737859,0.18663265845402754,0.13693222604620178,223.3944910886157,18.43937496047532,371909.377969178,0.008869089102119133,0.43496102518071006,1241,-0.2469920059968851,0.5276776940714052
grid_0227,2,84/168/252,0.85,0.18,10000000.0,2,1000000.0,3053,1.206988307260159,0.0675245233760211,0.297627480790737,0.5458369825249205,0.8818886151014604,0.2268759699091693,0.136881579853605,201.86782616357016,16.662526103249157,349385.79634402686,0.008316655715629402,0.4374191881309568,1241,-0.21819564258836222,0.5332459875532264
grid_0228,2,84/168/252,0.85,0.18,10000000.0,3,1000000.0,3053,0.8381961958782849,0.051534122710580776,0.2952077122863105,0.43142813681646175,0.6798994858692361,0.17456902569198407,0.138850537086225,191.81206348101549,15.832505731154898,294540.4651786734,0.008697773938428776,0.451391767865812,1243,-0.2301329100250693,0.5302980674746152
grid_0229,2,84/168/252,0.85,0.18,20000000.0,1,1000000.0,3053,0.666730802936812,0.04306930697818445,0.3743882866354814,0.3595247279268279,0.56853594791695,0.11503914122216745,0.14770969249351562,234.70691303164526,19.373122202415527,379763.1676256468,0.0075023170500181854,0.49241150751646656,1357,-0.33114483313242793,0.5149033737307567
grid_0230,2,84/168/252,0.85,0.18,20000000.0,2,1000000.0,3053,0.8679053927824427,0.0529266297499027,0.344566211739027,0.42403619867757697,0.672167030553928,0.15360365568864628,0.1472661900112853,215.0065328694389,17.747018107795153,366481.5656184177,0.007582985663715756,0.4960828603597934,1266,-0.26671631037194976,0.5201441205371765
grid_0231,2,84/168/252,0.85,0.18,20000000.0,3,1000000.0,3053,0.9710890177392628,0.05761005770378724,0.364918951988524,0.45770670773076216,0.7223707227449071,0.15787082964547966,0.1455976752500847,191.72625222736283,15.82542271906172,337659.7120395936,0.007744231696326381,0.4924274528333179,1266,-0.2818724473000974,0.5237471339665902
grid_0232,2,84/168/252,0.85,0.18,50000000.0,1,1000000.0,3053,1.287672763346455,0.07069310506266291,0.3305092482998859,0.5132433341316397,0.809790952760652,0.21389145818552063,0.15727315668185943,223.5200362549176,18.449737679737712,447035.5018608541,0.007718371439071492,0.5535856034410909,1266,-0.25859560001352233,0.5214543072387815
grid_0233,2,84/168/252,0.85,0.18,50000000.0,2,1000000.0,3053,1.5126270818087004,0.07901448106383913,0.2871534291912907,0.5636261555069929,0.8869885556614131,0.2751646786401519,0.15684080943288278,194.6846554589092,16.069614535095027,397153.014467618,0.008701587600322755,0.5535129168813335,1234,-0.21563737746269385,0.5250573206681952
grid_0234,2,84/168/252,0.85,0.18,50000000.0,3,1000000.0,3053,1.42908844852598,0.07600718563268738,0.2892587770591917,0.544097400523936,0.8499402208744,0.2627653563547144,0.15755412459696458,168.71509148042622,13.926040960716477,339520.2720021085,0.008448132116237853,0.556104563834157,1231,-0.2146322989799343,0.5276776940714052
grid_0235,2,84/168/252,0.85,0.2,10000000.0,1,1000000.0,3053,0.9411405363118384,0.05627434249085561,0.3438828786028799,0.4430492677162851,0.7077078438220427,0.16364392062636507,0.14846570152401647,228.75943130578025,18.88220658010371,369391.34164508537,0.008367214919600968,0.4581179094071891,1243,-0.27413028319799493,0.5286603340976089
grid_0236,2,84/168/252,0.85,0.2,10000000.0,2,1000000.0,3053,1.1616435123968145,0.06569681398510907,0.32515516924038745,0.5044799837499594,0.8092067123882439,0.2020475766649718,0.1477911658035257,205.14962583814872,16.933411631579915,345279.57561703573,0.007808406640609843,0.4595267473886673,1242,-0.2492316410895561,0.5329184408778251
grid_0237,2,84/168/252,0.85,0.2,10000000.0,3,1000000.0,3053,0.7575944711217866,0.04764952219746288,0.3210074623534326,0.3847578190416615,0.6021298048294343,0.14843742836420498,0.15045270151319368,194.78860866316532,16.07819501576078,288576.5144460226,0.009019645934206646,0.4748004375542074,1347,-0.259903914910231,0.5289878807730102
grid_0238,2,84/168/252,0.85,0.2,20000000.0,1,1000000.0,3053,0.6286277333568242,0.04108010399943107,0.39780929353066075,0.3326401598192363,0.5244712117514696,0.10326582276355206,0.1592474245819616,240.11474570816384,19.819494241224135,380536.66902226163,0.007232579135739237,0.5168711458493074,1360,-0.3504344308508339,0.5168686537831642
grid_0239,2,84/168/252,0.85,0.2,20000000.0,2,1000000.0,3053,0.8113783399575847,0.05025928957814463,0.3675564282550088,0.38907495464258496,0.614022305030513,0.13673897588120806,0.15834464184678199,219.5671560785213,18.12345998420811,367120.51938775595,0.007592056875514385,0.5203055392816115,1289,-0.28617371262637403,0.520799213887979
