implementation,capital,trial,top_k,lookbacks,max_pair_corr,target_portfolio_vol,min_adv20,rank_buffer,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio,maximum_trade_adv_participation,risk_trade_count_above_0_5pct_adv,position_days_outside_lifecycle
strict-trade-participation,200000,strict_capital_200000,3,63/126/252,0.9,0.18,20000000.0,2,200000.0,3053,1.32573909846474,0.07215256863244823,0.4760899716424879,0.4844382983021422,0.7784262852312362,0.15155238070553195,0.17574463237880503,244.8918402028938,20.213804039020385,109031.15932469918,0.014904586461531583,0.6875243746816472,1177,-0.4411778966846007,0.5280052407468064,0.004999345565169892,0,0
strict-trade-participation,1000000,strict_capital_1000000,3,63/126/252,0.9,0.18,20000000.0,2,1000000.0,3053,1.0091568467268868,0.05928127785714077,0.3745159576191277,0.4508951405284736,0.7136628811245076,0.1582877221948128,0.15413916212575182,229.91597484841898,18.977669722175428,464503.56172601366,0.008649143339105195,0.5795557843426064,1177,-0.34572384294203373,0.5244022273173927,0.004999989083619005,0,0
strict-trade-participation,5000000,strict_capital_5000000,3,63/126/252,0.9,0.18,20000000.0,2,5000000.0,3053,0.5206110830704689,0.03519960826498614,0.26817378194982133,0.3590102884929301,0.5584125489838939,0.13125670976878875,0.11472216771377432,199.79780419312226,16.491662842013366,1613869.6068313282,0.007801547298901714,0.4124213708261435,1320,-0.2374728946278989,0.5266950540452014,0.004999989083619005,0,0
strict-trade-participation,10000000,strict_capital_10000000,3,63/126/252,0.9,0.18,20000000.0,2,10000000.0,3053,0.23254905537852677,0.01740798021361223,0.2709835456297758,0.22875424800318223,0.3495632725651794,0.0642399898235719,0.09533967340231209,186.86053171010596,15.423797573189225,2740286.9569421895,0.009251674407096983,0.3154441543035225,1463,-0.247040541307046,0.5257124140189977,0.004999997744092169,0,0
strict-trade-participation,50000000,strict_capital_50000000,3,63/126/252,0.9,0.18,20000000.0,2,50000000.0,3053,0.3205296670249582,0.02321468896269363,0.11285752630298351,0.447658188266665,0.6929146179683349,0.20569907673122484,0.05459398148464371,141.0260952533082,11.640542418550169,10356141.663170537,0.009831453472915433,0.10025230882063478,1094,-0.07059355137325185,0.5473304945954799,0.004999999477316886,0,0
