scenario,trade_date,cash,shares,positions_value,total_value,external_flow,net_contributions,daily_return,exposure
source-cost-calibration,2015-01-30,260000.0,0,0.0,260000.0,0.0,260000.0,0.0,0.0
source-cost-calibration,2015-02-02,260000.0,0,0.0,260000.0,0.0,260000.0,0.0,0.0
source-cost-calibration,2015-02-03,260000.0,0,0.0,260000.0,0.0,260000.0,0.0,0.0
source-cost-calibration,2015-02-04,260000.0,0,0.0,260000.0,0.0,260000.0,0.0,0.0
source-cost-calibration,2015-02-05,260000.0,0,0.0,260000.0,0.0,260000.0,0.0,0.0
source-cost-calibration,2015-02-06,260000.0,0,0.0,260000.0,0.0,260000.0,0.0,0.0
source-cost-calibration,2015-02-09,265000.0,0,0.0,265000.0,5000.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-10,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-11,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-12,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-13,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-16,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-17,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-25,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-26,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-02-27,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-03-02,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-03-03,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-03-04,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-03-05,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-03-06,265000.0,0,0.0,265000.0,0.0,265000.0,0.0,0.0
source-cost-calibration,2015-03-09,270000.0,0,0.0,270000.0,5000.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-10,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-11,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-12,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-13,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-16,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-17,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-18,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-19,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-20,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-23,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-24,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-25,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-26,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-27,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-30,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-03-31,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-04-01,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-04-02,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-04-03,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-04-07,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-04-08,270000.0,0,0.0,270000.0,0.0,270000.0,0.0,0.0
source-cost-calibration,2015-04-09,275000.0,0,0.0,275000.0,5000.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-10,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-13,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-14,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-15,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-16,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-17,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-20,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-21,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-22,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-23,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-24,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-27,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-28,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-29,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-04-30,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-05-04,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-05-05,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-05-06,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-05-07,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-05-08,275000.0,0,0.0,275000.0,0.0,275000.0,0.0,0.0
source-cost-calibration,2015-05-11,280000.0,0,0.0,280000.0,5000.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-12,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-13,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-14,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-15,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-18,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-19,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-20,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-21,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-22,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-25,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-26,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-27,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-28,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-05-29,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-06-01,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-06-02,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-06-03,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-06-04,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-06-05,280000.0,0,0.0,280000.0,0.0,280000.0,0.0,0.0
source-cost-calibration,2015-06-08,285000.0,0,0.0,285000.0,5000.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-09,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-10,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-11,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-12,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-15,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-16,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-17,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-18,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-19,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-23,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-24,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-25,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-26,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-29,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-06-30,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-07-01,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-07-02,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-07-03,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-07-06,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-07-07,285000.0,0,0.0,285000.0,0.0,285000.0,0.0,0.0
source-cost-calibration,2015-07-08,290000.0,0,0.0,290000.0,5000.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-09,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-10,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-13,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-14,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-15,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-16,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-17,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-20,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-21,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-22,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-23,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-24,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-27,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-28,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-29,290000.0,0,0.0,290000.0,0.0,290000.0,0.0,0.0
source-cost-calibration,2015-07-30,284177.2190722672,1400,5644.669962708648,289821.88903497584,0.0,290000.0,-0.0006141757414626081,0.019476341077976505
source-cost-calibration,2015-07-31,284177.2190722672,1400,5644.669962708648,289821.88903497584,0.0,290000.0,0.0,0.019476341077976505
source-cost-calibration,2015-08-03,284177.2190722672,1400,5646.135730032124,289823.3548022993,0.0,290000.0,5.0574762600064105e-06,0.01948130002802428
source-cost-calibration,2015-08-04,284177.2190722672,1400,5870.398130524055,290047.6172027912,0.0,290000.0,0.000773789954384041,0.020239428915631037
source-cost-calibration,2015-08-05,284177.2190722672,1400,5739.944838734631,289917.1639110018,0.0,290000.0,-0.00044976508701388695,0.01979856853351624
source-cost-calibration,2015-08-06,278492.22027294117,2800,11353.83368765027,289846.05396059144,0.0,290000.0,-0.0002452767868279526,0.03917194501186475
source-cost-calibration,2015-08-07,278492.22027294117,2800,11588.356459406536,290080.5767323477,0.0,290000.0,0.000809128737657927,0.0399487500678093
source-cost-calibration,2015-08-10,283492.22027294117,2800,12160.005715562436,295652.2259885036,5000.0,295000.0,0.0019706567830060084,0.04112942385231788
source-cost-calibration,2015-08-11,283492.22027294117,2800,12016.360517861725,295508.5807908029,0.0,295000.0,-0.00048585867135086946,0.040663321808473554
source-cost-calibration,2015-08-12,283492.22027294117,2800,11893.236062689684,295385.45633563085,0.0,295000.0,-0.00041665272406832266,0.040263444958427576
source-cost-calibration,2015-08-13,277937.9996027491,4100,17651.188899969886,295589.18850271904,0.0,295000.0,0.0006897163103951609,0.05971527236628791
source-cost-calibration,2015-08-14,277937.9996027491,4100,17608.262856925212,295546.2624596743,0.0,295000.0,-0.00014522196587152258,0.05957870253672304
source-cost-calibration,2015-08-17,277937.9996027491,4100,17638.311087056485,295576.3106898056,0.0,295000.0,0.0001016701408476095,0.059674305582517136
source-cost-calibration,2015-08-18,277937.9996027491,4100,16427.79667319668,294365.7962759458,0.0,295000.0,-0.004095437861832529,0.05580742355608753
source-cost-calibration,2015-08-19,277937.9996027491,4100,16805.54585198981,294743.54545473895,0.0,295000.0,0.0012832645082143657,0.05701751950517431
source-cost-calibration,2015-08-20,272634.2157495397,5400,21568.76616495917,294202.9819144989,0.0,295000.0,-0.0018340131567802231,0.07331253417148392
source-cost-calibration,2015-08-21,272634.2157495397,5400,20494.568112182696,293128.78386172245,0.0,295000.0,-0.003651214021646587,0.06991660062237556
source-cost-calibration,2015-08-24,272634.2157495397,5400,18447.938137945417,291082.15388748515,0.0,295000.0,-0.006982016393186297,0.06337708406911226
source-cost-calibration,2015-08-25,272634.2157495397,5400,16864.909428590614,289499.12517813034,0.0,295000.0,-0.0054384258471810165,0.05825547631003564
source-cost-calibration,2015-08-26,272634.2157495397,5400,17339.818041397055,289974.0337909368,0.0,295000.0,0.001640449215569273,0.05979783022192456
source-cost-calibration,2015-08-27,264404.94547950826,7900,26939.023545179793,291343.96902468806,0.0,295000.0,0.0047243376099632695,0.09246466860241415
source-cost-calibration,2015-08-28,264404.94547950826,7900,28138.335308781596,292543.28078828985,0.0,295000.0,0.004116480487365681,0.09618520457198598
source-cost-calibration,2015-08-31,264404.94547950826,7900,28080.437499504264,292485.3829790125,0.0,295000.0,-0.00019791194356377773,0.09600629342054744
source-cost-calibration,2015-09-01,258143.01956334134,9700,34346.48810970106,292489.5076730424,0.0,295000.0,1.4102222777534479e-05,0.11742810326069907
source-cost-calibration,2015-09-02,258143.01956334134,9700,34244.931373717314,292387.95093705866,0.0,295000.0,-0.0003472149712026029,0.11712155464672039
source-cost-calibration,2015-09-07,258143.01956334134,9700,33402.01046505227,291545.0300283936,0.0,295000.0,-0.0028828852418973927,0.11456895856464863
source-cost-calibration,2015-09-08,258143.01956334134,9700,34305.86541530756,292448.8849786489,0.0,295000.0,0.0031002241752065007,0.11730550936384032
source-cost-calibration,2015-09-09,258143.01956334134,9700,34955.8285256035,293098.84808894485,0.0,295000.0,0.0022224844876512773,0.11926293383110013
source-cost-calibration,2015-09-10,257415.49202294106,11300,40000.05737401653,297415.5493969576,5000.0,300000.0,-0.00233129094993878,0.13449215232734468
source-cost-calibration,2015-09-11,257415.49202294106,11300,40082.87322779296,297498.36525073403,0.0,300000.0,0.0002784516611331611,0.13473308733649944
source-cost-calibration,2015-09-14,257415.49202294106,11300,38675.00371359362,296090.4957365347,0.0,300000.0,-0.0047323605056207585,0.13061886237647816
source-cost-calibration,2015-09-15,257415.49202294106,11300,37539.24343323113,294954.7354561722,0.0,300000.0,-0.003835855242625308,0.12727120103758818
source-cost-calibration,2015-09-16,257415.49202294106,11300,39574.147268880595,296989.63929182163,0.0,300000.0,0.006899037686247889,0.13325093549810701
source-cost-calibration,2015-09-17,251497.61338147405,13000,44643.0847664608,296140.69814793486,0.0,300000.0,-0.00285848740687078,0.15074957628471478
source-cost-calibration,2015-09-18,251497.61338147405,13000,44629.47406988566,296127.0874513597,0.0,300000.0,-4.596023667213789e-05,0.15071054274025594
source-cost-calibration,2015-09-21,251497.61338147405,13000,45446.11586439409,296943.72924586816,0.0,300000.0,0.002757740946756737,0.15304622185425876
source-cost-calibration,2015-09-22,251497.61338147405,13000,45799.993975347745,297297.60735682177,0.0,300000.0,0.0011917345816743197,0.1540543645222741
source-cost-calibration,2015-09-23,251497.61338147405,13000,44738.35964248678,296235.97302396083,0.0,300000.0,-0.0035709481226559037,0.1510227106647448
source-cost-calibration,2015-09-24,245549.4771145438,14700,51019.69611191412,296569.1732264579,0.0,300000.0,0.001124779678496779,0.17203303889226504
source-cost-calibration,2015-09-25,245549.4771145438,14700,49911.57601536576,295461.05312990956,0.0,300000.0,-0.003736464193135114,0.16892776725269584
source-cost-calibration,2015-09-28,245549.4771145438,14700,50203.99659639935,295753.4737109432,0.0,300000.0,0.0009897093980271165,0.1697494740009938
source-cost-calibration,2015-09-29,239432.6621634011,16500,55263.09251337907,294695.7546767802,0.0,300000.0,-0.0035763537140962587,0.18752591999158985
source-cost-calibration,2015-09-30,239432.6621634011,16500,55643.14504082338,295075.8072042245,0.0,300000.0,0.0012896437136027394,0.18857237253039955
source-cost-calibration,2015-10-08,233422.23078522313,18200,63586.45225974133,297008.68304496445,0.0,300000.0,0.006550438204519393,0.2140895397664684
source-cost-calibration,2015-10-09,233422.23078522313,18200,64386.76121835959,297808.9920035827,0.0,300000.0,0.0026945641804589915,0.21620153503486222
source-cost-calibration,2015-10-12,233422.23078522313,18200,67073.51272229232,300495.74350751546,0.0,300000.0,0.009021727268397672,0.22320952682850495
source-cost-calibration,2015-10-13,233422.23078522313,18200,66597.1383421624,300019.36912738555,0.0,300000.0,-0.0015852949348614809,0.22197612952744344
source-cost-calibration,2015-10-14,233422.23078522313,18200,65873.04928436493,299295.28006958804,0.0,300000.0,-0.0024134743696833105,0.22009384601404014
source-cost-calibration,2015-10-15,232972.26750163647,19700,73137.81093017914,306110.0784318156,5000.0,305000.0,0.006063571606627516,0.23892650416758557
source-cost-calibration,2015-10-16,232972.26750163647,19700,74148.45749971631,307120.7250013528,0.0,305000.0,0.0033015788787962297,0.2414309796233703
source-cost-calibration,2015-10-19,232972.26750163647,19700,74024.7048585485,306996.972360185,0.0,305000.0,-0.0004029446113323898,0.2411251951100639
source-cost-calibration,2015-10-20,232972.26750163647,19700,74994.10054769639,307966.3680493329,0.0,305000.0,0.0031576718222827704,0.2435139298577017
source-cost-calibration,2015-10-21,232972.26750163647,19700,72745.92756648107,305718.1950681175,0.0,305000.0,-0.007300060053490043,0.23795092585272015
source-cost-calibration,2015-10-22,228177.5237003373,21000,78535.81319187986,306713.33689221716,0.0,305000.0,0.0032550951829279917,0.2560560749905646
source-cost-calibration,2015-10-23,228177.5237003373,21000,79920.9633125653,308098.4870129026,0.0,305000.0,0.004516106585779944,0.2594007003650698
source-cost-calibration,2015-10-26,228177.5237003373,21000,80052.88237167822,308230.4060720155,0.0,305000.0,0.00042817171999742776,0.2597176683243071
source-cost-calibration,2015-10-27,228177.5237003373,21000,80096.85539138252,308274.3790917198,0.0,305000.0,0.00014266282247965556,0.2598232640265949
source-cost-calibration,2015-10-28,228177.5237003373,21000,78689.71876084492,306867.24246118224,0.0,305000.0,-0.004564559126462142,0.2564291911046808
source-cost-calibration,2015-10-29,223271.172187122,22300,83677.72496263601,306948.897149758,0.0,305000.0,0.0002660912514509395,0.272611257898771
source-cost-calibration,2015-10-30,223271.172187122,22300,83701.07254214569,306972.24472926767,0.0,305000.0,7.606340901200603e-05,0.27266658135808125
source-cost-calibration,2015-11-02,223271.172187122,22300,82300.21777156583,305571.3899586878,0.0,305000.0,-0.004563457428587103,0.2693322100039946
source-cost-calibration,2015-11-03,223271.172187122,22300,81669.8331248049,304941.0053119269,0.0,305000.0,-0.0020629701191795524,0.2678217481485119
source-cost-calibration,2015-11-04,223271.172187122,22300,86572.82482183437,309843.9970089564,0.0,305000.0,0.01607849259896743,0.2794077847483096
source-cost-calibration,2015-11-05,218987.58387974574,23400,92288.68919739759,311276.27307714336,0.0,305000.0,0.004622571623182248,0.29648481808481997
source-cost-calibration,2015-11-06,218987.58387974574,23400,94493.62204257035,313481.20592231606,0.0,305000.0,0.00708352366010967,0.30143313301527513
source-cost-calibration,2015-11-09,223987.58387974574,23400,95473.59219598045,319461.17607572617,5000.0,310000.0,0.0031260890123441243,0.2988582004510904
source-cost-calibration,2015-11-10,223987.58387974574,23400,95204.10040379269,319191.68428353843,0.0,310000.0,-0.0008435822953455352,0.2982662302668974
source-cost-calibration,2015-11-11,223987.58387974574,23400,95081.60413461643,319069.1880143622,0.0,310000.0,-0.00038377023966396084,0.2979968223391616
source-cost-calibration,2015-11-12,219486.32912483322,24500,98525.21506579293,318011.5441906261,0.0,310000.0,-0.0033147789365622904,0.30981647322442424
source-cost-calibration,2015-11-13,219486.32912483322,24500,97576.13072384178,317062.459848675,0.0,310000.0,-0.0029844336134609017,0.30775050054936215
source-cost-calibration,2015-11-16,219486.32912483322,24500,98140.45114338031,317626.78026821354,0.0,310000.0,0.0017798399085400263,0.3089804048024779
source-cost-calibration,2015-11-17,219486.32912483322,24500,97781.33814912851,317267.6672739617,0.0,310000.0,-0.0011306130860521124,0.308198244684965
source-cost-calibration,2015-11-18,219486.32912483322,24500,96934.85751982074,316421.18664465396,0.0,310000.0,-0.0026680330730859403,0.3063475570258831
source-cost-calibration,2015-11-19,215104.84849978192,25600,102814.7831379474,317919.6316377293,0.0,310000.0,0.004735602596541932,0.32339866087636027
source-cost-calibration,2015-11-20,215104.84849978192,25600,102519.95451059665,317624.80301037856,0.0,310000.0,-0.0009273684227424361,0.3227706197341483
source-cost-calibration,2015-11-23,215104.84849978192,25600,102010.70506335447,317115.5535631364,0.0,310000.0,-0.001603305039202363,0.321683070783359
source-cost-calibration,2015-11-24,215104.84849978192,25600,102091.11287081378,317195.96137059573,0.0,310000.0,0.000253559961206129,0.3218550211978761
source-cost-calibration,2015-11-25,215104.84849978192,25600,102707.57272800167,317812.4212277836,0.0,310000.0,0.0019434669171831676,0.3231704171008116
source-cost-calibration,2015-11-26,211042.70650026333,26600,106218.29486306022,317261.00136332354,0.0,310000.0,-0.001735048184491328,0.3347978301985509
source-cost-calibration,2015-11-27,211042.70650026333,26600,100481.28155897254,311523.98805923585,0.0,310000.0,-0.018082945207367973,0.32254749364554924
source-cost-calibration,2015-11-30,211042.70650026333,26600,100509.1311381186,311551.8376383819,0.0,310000.0,8.939786409256634e-05,0.3226080510389398
source-cost-calibration,2015-12-01,211042.70650026333,26600,101288.91935420818,312331.6258544715,0.0,310000.0,0.002502916439204972,0.32429927349529103
source-cost-calibration,2015-12-02,211042.70650026333,26600,105633.45370099304,316676.1602012564,0.0,310000.0,0.013910004582146307,0.3335693272075172
source-cost-calibration,2015-12-03,207056.99379689744,27600,109835.80861740063,316892.80241429806,0.0,310000.0,0.0006841127949257508,0.3466024087028772
source-cost-calibration,2015-12-04,207056.99379689744,27600,107755.25659939148,314812.25039628893,0.0,310000.0,-0.006565475776534213,0.3422841914942892
source-cost-calibration,2015-12-07,207056.99379689744,27600,107986.42904583692,315043.4228427344,0.0,310000.0,0.0007343184585557605,0.34276680995731296
source-cost-calibration,2015-12-08,212056.99379689744,27600,106368.22192071869,318425.21571761614,5000.0,315000.0,-0.005136457414399054,0.3340445940532784
source-cost-calibration,2015-12-09,212056.99379689744,27600,106512.7046997471,318569.69849664456,0.0,315000.0,0.0004537416382142112,0.3343466287044528
source-cost-calibration,2015-12-10,207773.4054895212,28700,110547.43865294855,318320.84414246975,0.0,315000.0,-0.0007811614078463425,0.3472830657720649
source-cost-calibration,2015-12-11,207773.4054895212,28700,110006.57051058566,317779.97600010684,0.0,315000.0,-0.0016991288893442036,0.3461721279459996
source-cost-calibration,2015-12-14,207773.4054895212,28700,113371.9722852881,321145.37777480925,0.0,315000.0,0.010590351906569762,0.35302383322728625
source-cost-calibration,2015-12-15,207773.4054895212,28700,112290.23600056232,320063.64149008354,0.0,315000.0,-0.0033683694662554053,0.3508372131173212
source-cost-calibration,2015-12-16,207773.4054895212,28700,112320.28423069358,320093.68972021475,0.0,315000.0,9.388204793059352e-05,0.3508981521281151
source-cost-calibration,2015-12-17,203812.82022598633,29700,118410.54745973913,322223.36768572545,0.0,315000.0,0.006653295687810035,0.3674797030090898
source-cost-calibration,2015-12-18,203812.82022598633,29700,118845.88035481171,322658.70058079803,0.0,315000.0,0.001351028319886316,0.3683331028758393
source-cost-calibration,2015-12-21,203812.82022598633,29700,121955.40103390151,325768.22125988785,0.0,315000.0,0.00963718217885523,0.37436248558022867
source-cost-calibration,2015-12-22,203812.82022598633,29700,122110.87706785598,325923.6972938423,0.0,315000.0,0.00047725967055090024,0.37466093469651807
source-cost-calibration,2015-12-23,203812.82022598633,29700,121955.40103390151,325768.22125988785,0.0,315000.0,-0.0004770320024146679,0.37436248558022867
source-cost-calibration,2015-12-24,200099.8556867998,30600,124145.25741517564,324245.1131019754,0.0,315000.0,-0.004675435044038112,0.3828747216188015
source-cost-calibration,2015-12-25,200099.8556867998,30600,124786.00713086686,324885.86281766667,0.0,315000.0,0.0019761275954519597,0.38409183474043496
source-cost-calibration,2015-12-28,200099.8556867998,30600,121037.6212940732,321137.476980873,0.0,315000.0,-0.01153754676883978,0.376902821906651
source-cost-calibration,2015-12-29,200099.8556867998,30600,122158.93329653284,322258.78898333263,0.0,315000.0,0.0034916883977589297,0.37907091279627114
source-cost-calibration,2015-12-30,196082.73368364514,31600,126117.97083724331,322200.70452088845,0.0,315000.0,-0.00018024167045194162,0.3914267382648352
source-cost-calibration,2015-12-31,196082.73368364514,31600,124993.09911414093,321075.8327977861,0.0,315000.0,-0.0034912143496862447,0.3892946349308754
source-cost-calibration,2016-01-04,196082.73368364514,31600,116953.57474020333,313036.3084238485,0.0,315000.0,-0.025039331997936287,0.37361025412377785
source-cost-calibration,2016-01-05,196082.73368364514,31600,116688.89904064983,312771.63272429496,0.0,315000.0,-0.0008455111833070017,0.3730801864103511
source-cost-calibration,2016-01-06,196082.73368364514,31600,118508.54447508014,314591.2781587253,0.0,315000.0,0.005817808407306391,0.3767063892193709
source-cost-calibration,2016-01-07,192352.48328522805,32600,118913.93383768741,311266.41712291545,0.0,315000.0,-0.01056882776684076,0.3820326488698255
source-cost-calibration,2016-01-08,192352.48328522805,32600,116319.94446579757,308672.42775102565,0.0,315000.0,-0.008333662834129174,0.3768394388617727
source-cost-calibration,2016-01-11,197352.48328522805,32600,110346.94262263013,307699.4259078582,5000.0,320000.0,-0.01935061672559002,0.3586192671535044
source-cost-calibration,2016-01-12,197352.48328522805,32600,111131.96572201785,308484.4490072459,0.0,320000.0,0.002551266051509682,0.36025143594647624
source-cost-calibration,2016-01-13,197352.48328522805,32600,109596.05096234624,306948.5342475743,0.0,320000.0,-0.0049789049808326435,0.35705025023494585
