trade_date,cash,positions_value,total_value,cash_ratio,daily_return
2021-03-08,75.51774730163743,191472.52341957594,191548.04116687758,0.0003942496453714502,-0.0422597941656121
2021-03-09,75.51774730163743,187665.68781615523,187741.20556345687,0.0004022438605046258,-0.0198740513357909
2021-03-10,75.51774730163743,188457.20809013382,188532.72583743546,0.0004005551129980133,0.004216017850759313
2021-03-11,75.51774730163743,193319.40405885922,193394.92180616086,0.00039048464456232536,0.025789665678084273
2021-03-12,75.51774730163743,193809.39279989363,193884.91054719526,0.0003894978061392507,0.002533617410727773
2021-03-15,75.51774730163743,189964.86575485487,190040.3835021565,0.00039737736743085703,-0.01982891311236379
2021-03-16,75.51774730163743,191208.68332824978,191284.20107555142,0.000394793437602357,0.006545017171999179
2021-03-17,75.51774730163743,192075.5864854644,192151.10423276603,0.00039301229937329697,0.004532016509153358
2021-03-18,75.51774730163743,193583.24415018546,193658.7618974871,0.0003899526495042481,0.007846208694667345
2021-03-19,75.51774730163743,188344.13376527972,188419.65151258136,0.0004007954939699847,-0.027053309303294304
2021-03-22,75.51774730163743,190492.54593750727,190568.0636848089,0.00039627703530923427,0.011402272294745774
2021-03-23,75.51774730163743,188796.43106469608,188871.94881199772,0.0003998356970245881,-0.008900310156986668
2021-03-24,75.51774730163743,185931.88150172602,186007.39924902766,0.0004059932433146591,-0.015166622576767153
2021-03-25,75.51774730163743,185781.1157352539,185856.63348255554,0.00040632258255514733,-0.0008105363930726028
2021-03-26,75.51774730163743,189701.0256635287,189776.54341083035,0.00039792982812504796,0.02109104127640804
2021-03-29,75.51774730163743,190077.94007970896,190153.4578270106,0.0003971410678754978,0.001986095907355212
2021-03-30,75.51774730163743,191736.36351090213,191811.88125820376,0.00039370734912912256,0.008721500256397619
2021-03-31,75.51774730163743,190341.78017103515,190417.2979183368,0.0003965907936264504,-0.007270578499721236
2021-04-01,75.51774730163743,192678.6495513528,192754.16729865444,0.0003917826958554405,0.012272358687286156
2021-04-02,75.51774730163743,194525.5301906361,194601.04793793775,0.0003880644431355867,0.009581534164300187
2021-04-06,75.51774730163743,193470.16982533137,193545.687572633,0.000390180469783381,-0.005423199805385082
2021-04-07,75.51774730163743,192150.96936870043,192226.48711600207,0.0003928581770110852,-0.006815964091867799
2021-04-08,75.51774730163743,192565.5752264987,192641.09297380035,0.0003920126601021103,0.0021568612318658698
