generation,config,fold,test_start,test_end,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,longest_underwater_trading_days
G0,risk-core__trend-150-vol-60-target-0p15,7,2025-07-21,2025-10-23,63,0.2991990277615779,1.8490675586802205,0.056158223193220946,4.151511182121224,10.760282828939044,32.92603386539174,0.26056790655155104,16
G0,risk-core__trend-150-vol-60-target-0p15,8,2025-10-24,2026-01-22,63,0.0674564707764771,0.2983766507945036,0.05040328831963781,2.1914983579746923,4.5669927995546145,5.919785409680344,0.12257259562149994,47
G0,risk-core__trend-150-vol-60-target-0p15,9,2026-01-23,2026-04-30,63,-0.027272931912842524,-0.10470944132818183,0.08338242259406115,-0.7565109961455788,-1.1221377854871988,-1.2557735559921197,0.13438818029051042,60
G0,risk-core__trend-150-vol-60-target-0p15,10,2026-05-06,2026-08-03,63,0.04206394800649016,0.1791728847612406,0.08971178913888289,0.9050946676426037,1.7096330709246728,1.9972055677527836,0.20493541845388538,24
G0,risk-core__trend-150-vol-60-target-0p15,11,2026-08-04,2026-09-01,21,-0.002124356210295386,-0.025196522918703335,0.029410390430993805,-0.2140701419903551,-0.3350139626233479,-0.8567218098590853,0.09786175707288818,11
G0,risk-core__trend-150-vol-60-target-0p2,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-150-vol-60-target-0p2,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-150-vol-60-target-0p2,3,2024-07-05,2024-10-10,63,0.18348432466748,0.9617788142655685,0.03156006326073191,2.296362842627782,15.691163716940721,30.474552801744416,0.3133898439486164,2
G0,risk-core__trend-150-vol-60-target-0p2,4,2024-10-11,2025-01-08,63,-0.002469655471601495,-0.009842086911987624,0.044755523901114924,-0.01761429139670786,-0.032921760260955384,-0.21990775783863506,0.12532850723464478,41
G0,risk-core__trend-150-vol-60-target-0p2,5,2025-01-09,2025-04-16,63,-0.01755546159511867,-0.06839422797388606,0.12991123652071246,-0.20075936733402958,-0.29491078580626867,-0.5264689168206138,0.2261898377923125,34
G0,risk-core__trend-150-vol-60-target-0p2,6,2025-04-17,2025-07-18,63,-0.008316197002951942,-0.032852128997155505,0.019350218724562995,-0.7344333942581509,-0.9797366996456586,-1.6977652534466345,0.04416966637698284,51
G0,risk-core__trend-150-vol-60-target-0p2,7,2025-07-21,2025-10-23,63,0.3286897255499752,2.116695018718654,0.07423484741742015,3.8868199109691894,9.190458343650873,28.51349591677001,0.3045978242588349,16
G0,risk-core__trend-150-vol-60-target-0p2,8,2025-10-24,2026-01-22,63,0.08998408201116237,0.41149915477757837,0.06687534771025083,2.190293733574225,4.566471771364175,6.153226396077529,0.1634357412036234,47
G0,risk-core__trend-150-vol-60-target-0p2,9,2026-01-23,2026-04-30,63,-0.037158337837514654,-0.14055221679765117,0.11019868065368543,-0.7564718573314388,-1.12266681489492,-1.2754437345702525,0.1791858883479441,60
G0,risk-core__trend-150-vol-60-target-0p2,10,2026-05-06,2026-08-03,63,0.053906454831853745,0.23369628718624158,0.11851486551439194,0.9028717611281685,1.7055862308371272,1.9718732006480866,0.273286407470884,24
G0,risk-core__trend-150-vol-60-target-0p2,11,2026-08-04,2026-09-01,21,-0.0029558145605275143,-0.03489878708378691,0.03906395919195904,-0.21009013433555518,-0.32896925053428294,-0.89337557701961,0.13042064084245542,11
G0,risk-core__trend-200-vol-20-target-0p15,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-20-target-0p15,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-20-target-0p15,3,2024-07-05,2024-10-10,63,0.10835589325365191,0.5090962477016687,0.014907875392736192,2.37147972424959,19.78410753970905,34.14948369837623,0.18010686313657912,2
G0,risk-core__trend-200-vol-20-target-0p15,4,2024-10-11,2025-01-08,63,-0.025331273214115435,-0.097539658312924,0.06509718009643573,-0.7337834522301855,-1.1240171381968544,-1.4983699473376204,0.12869699067787674,41
G0,risk-core__trend-200-vol-20-target-0p15,5,2025-01-09,2025-04-16,63,-0.0060350587360263885,-0.023922581247907138,0.121851646305291,-0.006964705964745959,-0.009039975341072799,-0.1963254660340882,0.21221864049974146,34
G0,risk-core__trend-200-vol-20-target-0p15,6,2025-04-17,2025-07-18,63,-0.020260090792229013,-0.07861063175030225,0.06877187322900136,-0.6258581840345387,-1.1104904637237831,-1.1430636982729714,0.11956704926709817,51
G0,risk-core__trend-200-vol-20-target-0p15,7,2025-07-21,2025-10-23,63,0.2601749102793154,1.5218735967490051,0.04422262756559192,4.454404072123193,11.345023714312383,34.41391162231893,0.21295546290620937,16
G0,risk-core__trend-200-vol-20-target-0p15,8,2025-10-24,2026-01-22,63,0.07324230434749457,0.32675621979770275,0.06282365932682399,1.952158197590874,3.9205932718764696,5.201165027618612,0.15061189415349874,46
G0,risk-core__trend-200-vol-20-target-0p15,9,2026-01-23,2026-04-30,63,-0.051135781146217085,-0.18938193166331396,0.12015243530513409,-1.3340547550572421,-1.9600605988990427,-1.5761805508341762,0.14908140084399024,60
G0,risk-core__trend-200-vol-20-target-0p15,10,2026-05-06,2026-08-03,63,0.04368449397647178,0.18652508632998832,0.07652553562428388,1.039001630482379,1.992203517416434,2.4374228132915965,0.17996688748680367,24
G0,risk-core__trend-200-vol-20-target-0p15,11,2026-08-04,2026-09-01,21,0.008297440324255723,0.10424127447997744,0.028303128652950038,0.9700705351850419,1.5002268850107763,3.68303009035407,0.10797681965207757,11
G0,risk-core__trend-200-vol-20-target-0p2,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-20-target-0p2,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-20-target-0p2,3,2024-07-05,2024-10-10,63,0.14370199530737993,0.7110059315908388,0.01985740637525646,2.372144506978349,19.58595918486771,35.8055789439247,0.23772104762072974,2
G0,risk-core__trend-200-vol-20-target-0p2,4,2024-10-11,2025-01-08,63,-0.0315711965002623,-0.12042922297301073,0.083684328050051,-0.6766652260473582,-1.0546983743736587,-1.4390893226863564,0.16880416123585718,41
G0,risk-core__trend-200-vol-20-target-0p2,5,2025-01-09,2025-04-16,63,0.0014679924104357145,0.0058849123107940216,0.14828895654163765,0.155390583460886,0.21066518093647574,0.03968543880839578,0.26392367061247557,34
G0,risk-core__trend-200-vol-20-target-0p2,6,2025-04-17,2025-07-18,63,-0.01916787091650063,-0.0744950746859867,0.06991794111805494,-0.5680197401744775,-0.9948193602125597,-1.0654643642924693,0.12314115265264175,51
G0,risk-core__trend-200-vol-20-target-0p2,7,2025-07-21,2025-10-23,63,0.30916009248923526,1.9374537165137666,0.058943136176404676,4.13969904267363,10.59136792727715,32.86987836404508,0.26923237478562895,16
G0,risk-core__trend-200-vol-20-target-0p2,8,2025-10-24,2026-01-22,63,0.09740146129266325,0.4503143252124371,0.08311302452082536,1.9513642618699676,3.921337923251484,5.4180957534472025,0.20078179740917135,46
G0,risk-core__trend-200-vol-20-target-0p2,9,2026-01-23,2026-04-30,63,-0.06866030587494631,-0.2476282978296751,0.15760143428298345,-1.3322903723096367,-1.9584171225441591,-1.571231245174093,0.19875672336121408,60
G0,risk-core__trend-200-vol-20-target-0p2,10,2026-05-06,2026-08-03,63,0.056602895255666974,0.24637056971853144,0.10128680996569261,1.0358209934861,1.9860233949291222,2.4324052638441365,0.23998622977125456,24
G0,risk-core__trend-200-vol-20-target-0p2,11,2026-08-04,2026-09-01,21,0.010890833805366595,0.1388095578684656,0.0376087251371916,0.9722877023707698,1.5043218065413195,3.6908870843695682,0.14390194378365356,11
G0,risk-core__trend-200-vol-60-target-0p15,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-60-target-0p15,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-60-target-0p15,3,2024-07-05,2024-10-10,63,0.13885537450847596,0.6821871172086709,0.02371870308398416,2.2966236370438673,15.899419247133567,28.761569078762637,0.23817699155156702,2
G0,risk-core__trend-200-vol-60-target-0p15,4,2024-10-11,2025-01-08,63,-0.0014899966557101463,-0.005946679309414504,0.03366421557755295,-0.017408695284789246,-0.032535587221257836,-0.17664689960516136,0.09399655104710711,41
G0,risk-core__trend-200-vol-60-target-0p15,5,2025-01-09,2025-04-16,63,0.02088304934225338,0.08618542659017558,0.09871742477933887,0.5590908588182837,0.8433196296960959,0.873051812107378,0.17504420772345408,34
G0,risk-core__trend-200-vol-60-target-0p15,6,2025-04-17,2025-07-18,63,0.0038787672263134176,0.015605571564430987,0.03944935311606024,0.23106691332756674,0.4553002052455486,0.39558498002538345,0.08094301027031296,51
G0,risk-core__trend-200-vol-60-target-0p15,7,2025-07-21,2025-10-23,63,0.31196195192039666,1.9626814696487975,0.05616235914570611,4.304384287219603,11.150439965876853,34.94656384638098,0.2604295402400693,16
G0,risk-core__trend-200-vol-60-target-0p15,8,2025-10-24,2026-01-22,63,0.06747091621314105,0.2984469337480842,0.05039500080220094,2.1919124119801996,4.567801690871065,5.922153566769064,0.12257425451504361,47
G0,risk-core__trend-200-vol-60-target-0p15,9,2026-01-23,2026-04-30,63,-0.04356379851397629,-0.16319546744659774,0.12134665954113977,-1.054696285948827,-1.5953143255283402,-1.3448698799266914,0.1572798241952975,60
G0,risk-core__trend-200-vol-60-target-0p15,10,2026-05-06,2026-08-03,63,0.042057564048687324,0.17914398933394016,0.08972506777206479,0.9049355002446277,1.7093571795130325,1.9965879523104162,0.20494689350665368,24
G0,risk-core__trend-200-vol-60-target-0p15,11,2026-08-04,2026-09-01,21,0.01588422105232956,0.2081770387950248,0.025921385122517737,1.8489367916775823,3.097838137282984,8.031092389973512,0.10517274809181486,11
G0,risk-core__trend-200-vol-60-target-0p2,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-60-target-0p2,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-200-vol-60-target-0p2,3,2024-07-05,2024-10-10,63,0.18348432466748,0.9617788142655685,0.03156006326073191,2.296362842627782,15.691163716940721,30.474552801744416,0.3133898439486164,2
G0,risk-core__trend-200-vol-60-target-0p2,4,2024-10-11,2025-01-08,63,-0.002469655471601495,-0.009842086911987624,0.044755523901114924,-0.01761429139670786,-0.032921760260955384,-0.21990775783863506,0.12532850723464478,41
G0,risk-core__trend-200-vol-60-target-0p2,5,2025-01-09,2025-04-16,63,0.026401345461745773,0.10986166418176935,0.12991123652071246,0.5630538159134982,0.8506823375738422,0.8456671426128216,0.2330722034393793,34
G0,risk-core__trend-200-vol-60-target-0p2,6,2025-04-17,2025-07-18,63,-0.0022898000622911807,-0.009127789139097287,0.05232145417328704,-0.04130657421559534,-0.07823483711552572,-0.17445595278881834,0.10089858268240476,51
G0,risk-core__trend-200-vol-60-target-0p2,7,2025-07-21,2025-10-23,63,0.341782427701405,2.2413684443011,0.07423255932620665,4.018280103698125,9.496222958357794,30.19387267050376,0.3044276519469001,16
G0,risk-core__trend-200-vol-60-target-0p2,8,2025-10-24,2026-01-22,63,0.08998989004232993,0.41152923997513247,0.06687222908452772,2.1903868960821398,4.566607622298431,6.153963246162349,0.1634387547560886,47
G0,risk-core__trend-200-vol-60-target-0p2,9,2026-01-23,2026-04-30,63,-0.05884873938952773,-0.21541913294346748,0.15916618478206013,-1.0527411314945527,-1.5932290267955562,-1.3534227338453344,0.20968257168651078,60
G0,risk-core__trend-200-vol-60-target-0p2,10,2026-05-06,2026-08-03,63,0.05390811980261878,0.23370408322206337,0.118518585288924,0.9028869266171518,1.7056268104851027,1.971877091279319,0.27328982324141127,24
G0,risk-core__trend-200-vol-60-target-0p2,11,2026-08-04,2026-09-01,21,0.021090456280984382,0.28460794719493454,0.03444532486649243,1.8543884918827784,3.1094219359159743,8.262600172826188,0.1401820503960661,11
G0,risk-core__trend-250-vol-20-target-0p15,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-20-target-0p15,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-20-target-0p15,3,2024-07-05,2024-10-10,63,-0.0146379944656998,-0.05727885264285937,0.0146379944656998,-2.7562319058387486,-2.7562319058387486,-3.9130259802377263,0.021316431917139674,2
G0,risk-core__trend-250-vol-20-target-0p15,4,2024-10-11,2025-01-08,63,-0.02534463257002595,-0.09758913580489748,0.06510544683719288,-0.7342139533444709,-1.124662929711209,-1.4989396516843747,0.12869629359404408,41
G0,risk-core__trend-250-vol-20-target-0p15,5,2025-01-09,2025-04-16,63,-0.00606343047783664,-0.024034021117383952,0.1218595440744662,-0.007505737428490615,-0.009742070485966552,-0.19722723648709198,0.21221561575759493,34
G0,risk-core__trend-250-vol-20-target-0p15,6,2025-04-17,2025-07-18,63,-0.007704164814273051,-0.030462359898048574,0.06462956485351001,-0.19571217346208258,-0.3508770095125772,-0.47133784618687824,0.1211820013161685,51
G0,risk-core__trend-250-vol-20-target-0p15,7,2025-07-21,2025-10-23,63,0.26014946306629927,1.521669902134036,0.044224492393635795,4.454024110859955,11.344034688621962,34.40785455692454,0.21295542113651109,16
G0,risk-core__trend-250-vol-20-target-0p15,8,2025-10-24,2026-01-22,63,0.07322383850260294,0.32666491127521136,0.06282283466811,1.951773028785891,3.9198051016298825,5.1997798730504,0.15060586046102542,46
G0,risk-core__trend-250-vol-20-target-0p15,9,2026-01-23,2026-04-30,63,-0.015778386501565267,-0.06163545173228224,0.1127610070490992,-0.30339455108619845,-0.49357809086108206,-0.5466025299458748,0.165280206145556,60
G0,risk-core__trend-250-vol-20-target-0p15,10,2026-05-06,2026-08-03,63,0.043670362958262654,0.1864608275729489,0.07653662702445996,1.0387331895186618,1.9916355343553935,2.436230009370008,0.17996008528655932,24
G0,risk-core__trend-250-vol-20-target-0p15,11,2026-08-04,2026-09-01,21,0.008288650607133574,0.10412576686045183,0.028306292511775077,0.9690552344861014,1.498534241478574,3.6785377956910734,0.10798258126435008,11
G0,risk-core__trend-250-vol-20-target-0p2,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-20-target-0p2,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-20-target-0p2,3,2024-07-05,2024-10-10,63,-0.019493919887599964,-0.07572508943017786,0.019493919887599964,-2.756260053854189,-2.756260053854189,-3.884549124383465,0.028420059254101737,2
G0,risk-core__trend-250-vol-20-target-0p2,4,2024-10-11,2025-01-08,63,-0.031587637686082526,-0.1204889519619623,0.08369387632779668,-0.6770810408510183,-1.0553329482234948,-1.4396388033224017,0.1688014183176956,41
G0,risk-core__trend-250-vol-20-target-0p2,5,2025-01-09,2025-04-16,63,0.0014443884521633255,0.005790083414478175,0.14829596415790292,0.15503060588550738,0.21017877715755845,0.03904410647556799,0.2639179104263094,34
G0,risk-core__trend-250-vol-20-target-0p2,6,2025-04-17,2025-07-18,63,-0.0066169171297950635,-0.026206123897969502,0.06578033949828399,-0.15171025426384882,-0.2681857444655816,-0.39838839534498205,0.12466238113735495,51
G0,risk-core__trend-250-vol-20-target-0p2,7,2025-07-21,2025-10-23,63,0.3089697909328577,1.935746117441818,0.058941097984781754,4.1383193057423595,10.587613996029733,32.84204372883614,0.26917755398476745,16
G0,risk-core__trend-250-vol-20-target-0p2,8,2025-10-24,2026-01-22,63,0.09739693826464557,0.4502904150136495,0.08311450303581713,1.9512777427340622,3.921266158344904,5.4177116937052805,0.20078227869289572,46
G0,risk-core__trend-250-vol-20-target-0p2,9,2026-01-23,2026-04-30,63,-0.022187042145959013,-0.08583802482698077,0.14808615019606608,-0.2983837634099908,-0.4858469660979697,-0.5796492427774725,0.22042479484510197,60
G0,risk-core__trend-250-vol-20-target-0p2,10,2026-05-06,2026-08-03,63,0.05661000357600887,0.24640411000398488,0.10127424301135912,1.035928169031165,1.986248671238483,2.433038279795858,0.23998772256781134,24
G0,risk-core__trend-250-vol-20-target-0p2,11,2026-08-04,2026-09-01,21,0.010895581422920353,0.13887374013296117,0.037603669168538745,0.9727288091245918,1.505075720564434,3.6930901479462652,0.14389343742282065,11
G0,risk-core__trend-250-vol-60-target-0p15,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-60-target-0p15,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-60-target-0p15,3,2024-07-05,2024-10-10,63,-0.023293394195947892,-0.08996834343482674,0.023293394195947892,-2.7582231810452678,-2.7582231810452678,-3.8623973250956096,0.033965924488449865,2
G0,risk-core__trend-250-vol-60-target-0p15,4,2024-10-11,2025-01-08,63,-0.0015071919651329369,-0.006015151784768524,0.033678589861990016,-0.018139950557015467,-0.033902691557411185,-0.17860462119755444,0.09399789986062503,41
G0,risk-core__trend-250-vol-60-target-0p15,5,2025-01-09,2025-04-16,63,0.020835669930946432,0.08598380018987806,0.09873445783369161,0.5580233943796518,0.8416677380008257,0.8708590909032916,0.17504728740733336,34
G0,risk-core__trend-250-vol-60-target-0p15,6,2025-04-17,2025-07-18,63,0.011703550559130749,0.04764247185849535,0.03690039523829214,0.6095332966382078,1.208539272037669,1.2911100694405566,0.08174895094290964,49
G0,risk-core__trend-250-vol-60-target-0p15,7,2025-07-21,2025-10-23,63,0.31192961404814845,1.9623893780296573,0.056165114380744896,4.304037389686992,11.149117546816242,34.93964892026329,0.2604274066667958,16
G0,risk-core__trend-250-vol-60-target-0p15,8,2025-10-24,2026-01-22,63,0.06744587737091501,0.298325111360092,0.05041264829824543,2.1911174942287768,4.566034365273722,5.917663948046842,0.12257595194728843,47
G0,risk-core__trend-250-vol-60-target-0p15,9,2026-01-23,2026-04-30,63,-0.0065960597792136255,-0.02612433712183948,0.11378942942872072,-0.06693384337062463,-0.11169238038289873,-0.2295849206116648,0.17363263716196423,60
G0,risk-core__trend-250-vol-60-target-0p15,10,2026-05-06,2026-08-03,63,0.042055735666528316,0.17913571370605452,0.08971535103210115,0.9049270869205664,1.7093249116195763,1.9967119522494847,0.204939381511176,24
G0,risk-core__trend-250-vol-60-target-0p15,11,2026-08-04,2026-09-01,21,0.01587411558532148,0.208032827181176,0.025921985884243437,1.84798080025053,3.096227347398847,8.025342969869751,0.10516192533018648,11
G0,risk-core__trend-250-vol-60-target-0p2,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-60-target-0p2,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G0,risk-core__trend-250-vol-60-target-0p2,3,2024-07-05,2024-10-10,63,-0.030998478665815843,-0.1183467037028032,0.030998478665815843,-2.7583889257901486,-2.7583889257901486,-3.817822964109276,0.04528156030940682,2
G0,risk-core__trend-250-vol-60-target-0p2,4,2024-10-11,2025-01-08,63,-0.002515025049590447,-0.010022211686016136,0.04477914951958162,-0.01907605296512214,-0.035651158193896054,-0.2238142482280395,0.1253193407591026,41
G0,risk-core__trend-250-vol-60-target-0p2,5,2025-01-09,2025-04-16,63,0.02635828565474352,0.10967543129350221,0.12992703514952797,0.5623460958320854,0.8496231306374207,0.8441309475528401,0.23306316297426308,34
G0,risk-core__trend-250-vol-60-target-0p2,6,2025-04-17,2025-07-18,63,0.008093908349339207,0.03277082677482679,0.04895965441219685,0.3660043025475346,0.6990022119346406,0.6693435067765288,0.10209807404604665,51
G0,risk-core__trend-250-vol-60-target-0p2,7,2025-07-21,2025-10-23,63,0.34175546455747474,2.2411079107071448,0.0742327040432994,4.018101864151344,9.495781547497591,30.190304119865047,0.304420550797821,16
G0,risk-core__trend-250-vol-60-target-0p2,8,2025-10-24,2026-01-22,63,0.08996192660786684,0.4113843957454948,0.06688205397598124,2.1898513521265617,4.56549402851574,6.150893569943765,0.16343125166327455,47
G0,risk-core__trend-250-vol-60-target-0p2,9,2026-01-23,2026-04-30,63,-0.010137239744949844,-0.03993653359975946,0.14951668114338512,-0.06190429461413606,-0.10339321258012228,-0.2671042006440786,0.23156177937362935,60
G0,risk-core__trend-250-vol-60-target-0p2,10,2026-05-06,2026-08-03,63,0.05386516524144058,0.23350296520499225,0.11852474670806312,0.9023185044240158,1.70444313359408,1.9700777406437375,0.27327763379813114,24
G0,risk-core__trend-250-vol-60-target-0p2,11,2026-08-04,2026-09-01,21,0.02108485878370181,0.2845234449142069,0.03444563681875934,1.8538365258367158,3.1082660021076998,8.26007213660377,0.14018876347412207,11
G1,risk-friction__buffer-0p01,1,2023-12-25,2024-03-29,63,0.0,0.0,-0.0,,,,0.0,0
G1,risk-friction__buffer-0p01,2,2024-04-01,2024-07-04,63,0.0,0.0,-0.0,,,,0.0,0
G1,risk-friction__buffer-0p01,3,2024-07-05,2024-10-10,63,-0.023293394195947892,-0.08996834343482674,0.023293394195947892,-2.7582231810452678,-2.7582231810452678,-3.8623973250956096,0.033965924488449865,2
G1,risk-friction__buffer-0p01,4,2024-10-11,2025-01-08,63,-0.0015071919651329369,-0.006015151784768524,0.033678589861990016,-0.018139950557015467,-0.033902691557411185,-0.17860462119755444,0.09399789986062503,41
G1,risk-friction__buffer-0p01,5,2025-01-09,2025-04-16,63,0.020835669930946432,0.08598380018987806,0.09873445783369161,0.5580233943796518,0.8416677380008257,0.8708590909032916,0.17504728740733336,34
G1,risk-friction__buffer-0p01,6,2025-04-17,2025-07-18,63,0.011703550559130749,0.04764247185849535,0.03690039523829214,0.6095332966382078,1.208539272037669,1.2911100694405566,0.08174895094290964,49
G1,risk-friction__buffer-0p01,7,2025-07-21,2025-10-23,63,0.31192961404814845,1.9623893780296573,0.056165114380744896,4.304037389686992,11.149117546816242,34.93964892026329,0.2604274066667958,16
