generation,config,case,total_return,annualized_return,maximum_drawdown,sharpe,annualized_volatility,turnover,average_cash_ratio,maximum_cash_ratio,longest_underwater_trading_days,yearly_returns,calmar,average_exposure,invested_session_ratio,filled_trade_count,rejected_order_count,maximum_volume_participation
G1,risk-friction__buffer-0p01,next-close,0.45777788872132774,0.15708269086552296,0.12261251766742998,1.1139376566606802,0.1396837572930815,7.65795241303438,0.6770639699779241,1.0,103,"{'2023': 0.0, '2024': -0.00911916216814812, '2025': 0.34180105948756023, '2026': 0.09643224268088857}",1.2811309469363372,0.3229360300220759,0.7050691244239631,431,1,0.00027180788725858707
G1,risk-friction__buffer-0p01,second-next-open,0.4289302575662375,0.14816491195312076,0.12000551218796707,1.0554092536816717,0.14015768944424176,7.800303940995028,0.6767704432263968,1.0,103,"{'2023': 0.0, '2024': -0.01959748412025597, '2025': 0.3375118576716012, '2026': 0.0897050775245345}",1.2346508860446932,0.32322955677360315,0.7050691244239631,433,0,0.0002671264659699494
G1,risk-friction__buffer-0p02,base,0.4543202902796619,0.1560195688797268,0.11378942942872083,1.1059517459429,0.13988717923238778,5.262255233640081,0.6767925802112265,1.0,103,"{'2023': 0.0, '2024': -0.01724999157637941, '2025': 0.33165405008639515, '2026': 0.11128535949449914}",1.3711253291542291,0.32320741978877354,0.7050691244239631,425,1,0.00017282363194370617
G1,risk-friction__buffer-0p02,slippage-10bp,0.44846540868235873,0.15421580608582142,0.11396050235713118,1.0949357349393494,0.13986488887515097,5.258259892558685,0.676785114987234,1.0,103,"{'2023': 0.0, '2024': -0.017653042513400496, '2025': 0.32915128870798216, '2026': 0.10935056024607359}",1.3532390863155161,0.32321488501276596,0.7050691244239631,423,1,0.00017264595171895253
G1,risk-friction__buffer-0p02,slippage-20bp,0.44127357784154086,0.15199403156762425,0.11417097120901054,1.0812966764538798,0.139843554666716,5.255044757494769,0.6767806306409181,1.0,103,"{'2023': 0.0, '2024': -0.01813435906380012, '2025': 0.3260246222125014, '2026': 0.10698764540429107}",1.331284388300173,0.32321936935908185,0.7050691244239631,424,1,0.00017240904475261434
G1,risk-friction__buffer-0p02,next-close,0.4772302979451555,0.16303518655159777,0.11332176226683033,1.1498430244960403,0.13980144424054503,5.402555368619956,0.677013415621609,1.0,103,"{'2023': 0.0, '2024': -0.00911916216814812, '2025': 0.34180105948756023, '2026': 0.11106289995442786}",1.4386926508229807,0.32298658437839095,0.7050691244239631,430,1,0.00017501502138233437
G1,risk-friction__buffer-0p02,second-next-open,0.4440789117210471,0.15286149076498212,0.11275063785693595,1.0838499009929667,0.14026184707419512,5.545579622181279,0.6767113861035953,1.0,103,"{'2023': 0.0, '2024': -0.01959748412025597, '2025': 0.3375118576716012, '2026': 0.10125747153589248}",1.3557483458225839,0.3232886138964047,0.7050691244239631,431,0,0.0001810669180351358
G1,risk-friction__threshold-0p05,base,0.6606394397148099,0.2169363863228726,0.11978153345997611,1.2923529003810685,0.16192732529335033,7.271240970188923,0.6676450081883216,1.0,114,"{'2023': 0.0, '2024': 0.1437475964284758, '2025': 0.30867356931052736, '2026': 0.10946555233111233}",1.8111004263888464,0.3323549918116783,0.706605222734255,31,0,0.0002984691524024141
G1,risk-friction__threshold-0p05,slippage-10bp,0.651513703147891,0.21434332414148094,0.12123687483447054,1.2799463504053303,0.16181595825097458,7.267542718543135,0.6676158172976664,1.0,114,"{'2023': 0.0, '2024': 0.1430577274965803, '2025': 0.30573835003780814, '2026': 0.1065164069370319}",1.767971373677623,0.33238418270233366,0.706605222734255,31,0,0.00029721316132497465
G1,risk-friction__threshold-0p05,slippage-20bp,0.6402506349693802,0.21113080579197807,0.12307065793743543,1.2645016630747388,0.16167967051225174,7.26267749689287,0.6675798104109598,1.0,115,"{'2023': 0.0, '2024': 0.14220186376984012, '2025': 0.3021347415462994, '2026': 0.1028372428971649}",1.715525124593948,0.3324201895890402,0.706605222734255,31,0,0.00029567171772993544
G1,risk-friction__threshold-0p05,next-close,0.5781068858535361,0.19315802620719613,0.12038241001278516,1.202216069920371,0.15702681563261567,7.220280902500597,0.6685554917482855,1.0,114,"{'2023': 0.0, '2024': 0.0731829205943273, '2025': 0.3182433929262505, '2026': 0.11549353889320302}",1.6045369600648622,0.33144450825171445,0.706605222734255,31,0,0.0002898484863708983
G1,risk-friction__threshold-0p05,second-next-open,0.4242455265993721,0.14670631825954472,0.11805061802475303,1.0177889469700214,0.1447260496331995,6.708858586417481,0.6699658898242205,1.0,115,"{'2023': 0.0, '2024': -0.022064054399156263, '2025': 0.3151809240287273, '2026': 0.10736030982805134}",1.2427407896228304,0.3300341101757794,0.7035330261136713,30,1,0.00026250213518483166
G1,risk-friction__threshold-0p1,base,0.605646305542022,0.20117533792602038,0.12400380185003967,1.1872446625577426,0.16580677174256586,6.938552490430762,0.6641506948495194,1.0,114,"{'2023': 0.0, '2024': 0.13776730631075962, '2025': 0.30695062957163777, '2026': 0.07978490497343405}",1.622332016636924,0.33584930515048056,0.706605222734255,20,0,0.0002954090552728354
G1,risk-friction__threshold-0p1,slippage-10bp,0.5973724938732305,0.19877557203971485,0.12547796350389195,1.175768575566131,0.1657104940651926,6.935332144108824,0.6641018176445913,1.0,114,"{'2023': 0.0, '2024': 0.13713632258799913, '2025': 0.30446403642530306, '2026': 0.07686573791177587}",1.5841472597182327,0.3358981823554087,0.706605222734255,20,0,0.00029518613869022685
G1,risk-friction__threshold-0p1,slippage-20bp,0.5870106447346202,0.19575941470995217,0.12733234936238702,1.1612310571056985,0.16559956249801636,6.930568821582187,0.6640270953893246,1.0,114,"{'2023': 0.0, '2024': 0.13634502704440066, '2025': 0.3013211812538519, '2026': 0.07321102458036233}",1.5373894826429548,0.33597290461067547,0.706605222734255,20,0,0.00029491863879109665
G1,risk-friction__threshold-0p1,next-close,0.5137256942028823,0.17407457580855112,0.12377083677792267,1.0717232837947936,0.16180079332869785,6.8852127277634265,0.6653834635976027,1.0,114,"{'2023': 0.0, '2024': 0.07041814739068064, '2025': 0.3095802240308816, '2026': 0.07984547133218878}",1.4064264275831515,0.3346165364023973,0.706605222734255,20,0,0.00028545251759986044
G1,risk-friction__threshold-0p1,second-next-open,0.3705049205322819,0.12975959476306964,0.12103657241391474,0.8886883710507317,0.1498348594685246,6.383155121132718,0.6667051323252459,1.0,114,"{'2023': 0.0, '2024': -0.024318600845972038, '2025': 0.30754106296353356, '2026': 0.07427937295538722}",1.0720693107478652,0.33329486767475414,0.7035330261136713,19,1,0.0002587912524560335
G1,risk-friction__threshold-0p15,base,0.6130661840611085,0.20332098818689892,0.12717092185594425,1.1696025065144422,0.17051973215188745,6.4795115013410145,0.6554961535855907,1.0,103,"{'2023': 0.0, '2024': 0.13776730631075962, '2025': 0.2944070473818299, '2026': 0.09528683565879836}",1.598800930429799,0.3445038464144093,0.706605222734255,16,0,0.00028990557687441827
G1,risk-friction__threshold-0p15,slippage-10bp,0.6052895586351505,0.20107202233512944,0.12736645894940346,1.1591761468791795,0.17042568358942015,6.476401949354538,0.6554348655129207,1.0,114,"{'2023': 0.0, '2024': 0.13713632258799913, '2025': 0.2923205347593365, '2026': 0.09237211054378647}",1.5786889577813075,0.34456513448707915,0.706605222734255,16,0,0.00028887794781105874
G1,risk-friction__threshold-0p15,slippage-20bp,0.5955876446363204,0.1982568895972212,0.1276102751695568,1.146038982117439,0.17031508880478136,6.472841740830159,0.6553469677747026,1.0,114,"{'2023': 0.0, '2024': 0.13634502704440066, '2025': 0.28972279416925284, '2026': 0.08871466652271831}",1.5536122724741066,0.34465303222529736,0.706605222734255,16,0,0.00028762195673361936
G1,risk-friction__threshold-0p15,next-close,0.5280600929005426,0.1783659045259225,0.12538523027687887,1.0757108052865598,0.16510122505861172,6.421524535409868,0.6564966371635387,1.0,114,"{'2023': 0.0, '2024': 0.07041814739068064, '2025': 0.2880594546438886, '2026': 0.10828399276468725}",1.422543182574617,0.3435033628364613,0.706605222734255,16,0,0.0002795151052337833
G1,risk-friction__threshold-0p15,second-next-open,0.38272227003680226,0.13364753520385575,0.12115659129078127,0.8932624093494624,0.15355324503844478,5.9291855042169335,0.6573469800988637,1.0,114,"{'2023': 0.0, '2024': -0.024318600845972038, '2025': 0.2812917626932643, '2026': 0.10606053844044316}",1.103097518508883,0.3426530199011364,0.7035330261136713,15,1,0.00025268256857939646
G1,risk-friction__schedule-5,base,0.5436814437004498,0.18301450911630868,0.11621900278735264,1.114475890386342,0.16245836038739186,6.723681918063472,0.6815887574909288,1.0,115,"{'2023': 0.0, '2024': 0.0812929536460738, '2025': 0.3307198194429597, '2026': 0.07282203622370731}",1.5747382504320107,0.3184112425090711,0.6912442396313364,90,0,0.0002832823931789309
G1,risk-friction__schedule-5,slippage-10bp,0.5356592029083009,0.18063086911223802,0.11702934948402921,1.1023391184427167,0.1624092559483601,6.72182511646295,0.6815647030909472,1.0,115,"{'2023': 0.0, '2024': 0.08055551409637896, '2025': 0.3274544497060541, '2026': 0.07060220920492322}",1.5434664031597338,0.3184352969090528,0.6912442396313364,90,0,0.00028292572664675726
G1,risk-friction__schedule-5,slippage-20bp,0.5257750966656993,0.1776834968438814,0.11803531333187589,1.0872822410536283,0.16234941667745287,6.719061902590994,0.681532936860181,1.0,115,"{'2023': 0.0, '2024': 0.07965064792269949, '2025': 0.3233955898751406, '2026': 0.06786804145703895}",1.5053418492167232,0.318467063139819,0.6912442396313364,90,0,0.00028247989348154014
G1,risk-friction__schedule-5,next-close,0.4963589302488782,0.16884193819569493,0.10908981633513781,1.0738470981740782,0.1565309258871412,6.619991624519611,0.6823866932944405,1.0,115,"{'2023': 0.0, '2024': 0.03051199455828013, '2025': 0.31281698754321585, '2026': 0.10605962920434875}",1.5477332703264528,0.3176133067055595,0.6912442396313364,90,0,0.00026674198274937735
G1,risk-friction__schedule-5,second-next-open,0.4655182841740839,0.15945707239634932,0.10900959648502073,1.1273629479074148,0.13984271862257783,6.1076511927965615,0.6864623201485172,1.0,115,"{'2023': 0.0, '2024': 0.020554288996982972, '2025': 0.31876859552990155, '2026': 0.08889632586954943}",1.4627801362264532,0.31353767985148284,0.6820276497695853,88,1,0.00018656058923248667
G1,risk-friction__smooth-3,base,0.5495052834270722,0.1847401879486399,0.11636026328099958,1.237537513929492,0.1454789033398862,6.032482378202651,0.6769340389013409,1.0,103,"{'2023': 0.0, '2024': 0.06251631957593973, '2025': 0.3300155995009788, '2026': 0.09648000738444584}",1.5876570122784008,0.3230659610986592,0.7158218125960062,459,0,0.00013745036483642494
G1,risk-friction__smooth-3,slippage-10bp,0.54250036385992,0.18266405347559034,0.11682238384573329,1.2257497868110552,0.14544184555249068,6.030227073525298,0.6769306277910615,1.0,103,"{'2023': 0.0, '2024': 0.06211463979768017, '2025': 0.3271684745371213, '2026': 0.0942783909868059}",1.5636049142500168,0.32306937220893844,0.7158218125960062,459,0,0.0001373166148868598
G1,risk-friction__smooth-3,slippage-20bp,0.5336622615620203,0.1800363342807969,0.11739061774946913,1.2107947382950377,0.14539449771861304,6.022076655953436,0.676924914527157,1.0,114,"{'2023': 0.0, '2024': 0.061564912840639696, '2025': 0.3235975569628189, '2026': 0.09150874254291619}",1.5336518176011649,0.323075085472843,0.7158218125960062,458,0,0.00013713828162077298
G1,risk-friction__smooth-3,next-close,0.511524529744483,0.17341340421771823,0.1151053737569665,1.1784285261849654,0.14449797249273003,6.100214523881193,0.6771864906496593,1.0,103,"{'2023': 0.0, '2024': 0.026577804886364742, '2025': 0.3383797165732405, '2026': 0.10012993699001282}",1.5065621921689192,0.32281350935034075,0.7158218125960062,455,0,0.00013432953267990537
G1,risk-friction__smooth-3,second-next-open,0.44268943315793163,0.15243196846618656,0.11258327605704954,1.0713288568045205,0.14173649659158222,6.115850784898425,0.6777218064464857,1.0,103,"{'2023': 0.0, '2024': -0.0204852179740731, '2025': 0.3381184329622251, '2026': 0.10069578448939098}",1.3539485952509005,0.3222781935535143,0.7127496159754224,452,1,8.946835949971415e-05
G1,risk-friction__smooth-5,base,0.5277206301945934,0.1782645645203056,0.11438404466554053,1.2112925686053135,0.14392409790505906,5.110190784184147,0.6773136853231222,1.0,103,"{'2023': 0.0, '2024': 0.03952510784139962, '2025': 0.33743572201541716, '2026': 0.09884400016031569}",1.5584740427876282,0.32268631467687775,0.7158218125960062,457,1,8.912204972689375e-05
G1,risk-friction__smooth-5,slippage-10bp,0.521746733197971,0.17647891028980078,0.11469172894068358,1.2009209989698693,0.14390068144947687,5.105019751984407,0.677309476296838,1.0,103,"{'2023': 0.0, '2024': 0.03915841457550018, '2025': 0.33480089445158634, '2026': 0.09709473393837476}",1.5387239508881445,0.322690523703162,0.7158218125960062,457,1,8.907746641037204e-05
G1,risk-friction__smooth-5,slippage-20bp,0.5144491896509593,0.17429176602416985,0.11508427804414101,1.1882012177851995,0.14387060926882642,5.1018433454478584,0.6773052323470156,1.0,103,"{'2023': 0.0, '2024': 0.038759841413999796, '2025': 0.33156912695232754, '2026': 0.09490348596644971}",1.5144706904041192,0.3226947676529845,0.7158218125960062,456,1,8.894371646080692e-05
G1,risk-friction__smooth-5,next-close,0.5075523256014565,0.1722187641808779,0.11310971384318225,1.1752168812237727,0.143961933544246,5.203927677742034,0.6775888610047315,1.0,103,"{'2023': 0.0, '2024': 0.01762804666972073, '2025': 0.3447545394273628, '2026': 0.10164155107152784}",1.5225815566967635,0.3224111389952685,0.7158218125960062,458,1,8.876538319472009e-05
G1,risk-friction__smooth-5,second-next-open,0.46173404678876895,0.15829721295505728,0.11155242872392757,1.0986529155612512,0.14299033746000858,5.247000244679037,0.677963603282303,1.0,103,"{'2023': 0.0, '2024': -0.013800105400188833, '2025': 0.34506993546761255, '2026': 0.10194151537365825}",1.4190386956685161,0.32203639671769696,0.7127496159754224,458,1,5.908499430620221e-05
G1,risk-friction__smooth-10,base,0.5151724686500081,0.1745088277069775,0.11289191957459188,1.1834236492870458,0.14470518964452128,4.235913034143471,0.6782598669429677,1.0,103,"{'2023': 0.0, '2024': 0.024263207343377946, '2025': 0.3434976666368448, '2026': 0.10106658072959318}",1.5458044150952102,0.3217401330570323,0.7158218125960062,461,1,4.676789903127141e-05
G1,risk-friction__smooth-10,slippage-10bp,0.5103323620149212,0.1730550621773892,0.11307480650098933,1.174946877107669,0.14469299095718563,4.2329237182723825,0.6782562745014713,1.0,103,"{'2023': 0.0, '2024': 0.023960110656890077, '2025': 0.34112362206450375, '2026': 0.09981763088239615}",1.530447564160767,0.3217437254985287,0.7158218125960062,461,1,4.676789903127141e-05
G1,risk-friction__smooth-10,slippage-20bp,0.5042841255747397,0.17123440585148075,0.11331318289794079,1.1643369202714233,0.14467447603184555,4.231474703482618,0.6782549123865618,1.0,103,"{'2023': 0.0, '2024': 0.023580370359240765, '2025': 0.3382051046227694, '2026': 0.09820961494057912}",1.5111604975893105,0.32174508761343834,0.7158218125960062,460,1,4.67233157147497e-05
G1,risk-friction__smooth-10,next-close,0.5064361964735082,0.17188274131541004,0.11190282108677152,1.1634733561590962,0.1453341636850349,4.275246409276581,0.67852562115135,1.0,103,"{'2023': 0.0, '2024': 0.013554606231914734, '2025': 0.3475457983344352, '2026': 0.10296074612004791}",1.5360000726177312,0.32147437884865004,0.7158218125960062,462,1,4.78824819443141e-05
G1,risk-friction__smooth-10,second-next-open,0.48216804439128436,0.16453849705554502,0.11133266158972954,1.1203499208473366,0.14531114476858814,4.331700585487123,0.6787673684345293,1.0,103,"{'2023': 0.0, '2024': -0.0031286626821778185, '2025': 0.3481605111911241, '2026': 0.10285072858821387}",1.477899609207975,0.32123263156547066,0.7127496159754224,462,1,3.258830805503373e-05
G1,risk-friction__slope-20,base,0.4458353522734544,0.1534040877942644,0.12136121624635765,1.103397121032929,0.13791005067235212,8.43154259844657,0.681762938090277,1.0,103,"{'2023': 0.0, '2024': 0.002787056233167773, '2025': 0.3213116541154222, '2026': 0.09120124909823568}",1.2640289257060608,0.318237061909723,0.685099846390169,414,0,0.0002640435787798709
G1,risk-friction__slope-20,slippage-10bp,0.4365412849570205,0.15052837400152486,0.12296618686521588,1.0855091343325007,0.1378776804052867,8.425591121527644,0.6817519349729307,1.0,114,"{'2023': 0.0, '2024': 0.0024864909058401885, '2025': 0.3175993977330094, '2026': 0.08756743526574029}",1.224144440345378,0.3182480650270692,0.685099846390169,417,0,0.0002628446782059515
G1,risk-friction__slope-20,slippage-20bp,0.42492594191325916,0.14691834830314976,0.12497374142890794,1.0629435582232825,0.13784211392998155,8.415518001305399,0.6817458873256133,1.0,114,"{'2023': 0.0, '2024': 0.002093116916238813, '2025': 0.312929871191991, '2026': 0.08303548139023542}",1.1755937417199367,0.31825411267438675,0.685099846390169,416,0,0.0002612461441073923
G1,risk-friction__slope-20,next-close,0.4569169575503982,0.15681812144832796,0.1226100152542704,1.126619933109067,0.13766078948499044,8.58529246878911,0.6819748510571725,1.0,103,"{'2023': 0.0, '2024': 0.0008953715892991987, '2025': 0.327569329762021, '2026': 0.09645018894108048}",1.2789992817725069,0.31802514894282746,0.685099846390169,419,0,0.0002716366157480272
G1,risk-friction__slope-20,second-next-open,0.44486408372614306,0.15310409491020072,0.12001000660879846,1.1017604025192689,0.13787292631636866,8.648023607734984,0.682134414467857,1.0,114,"{'2023': 0.0, '2024': 0.0025645089435202273, '2025': 0.322524431187154, '2026': 0.08971007341414228}",1.2757610739017824,0.3178655855321429,0.6835637480798771,419,0,0.0002700951721529879
G2,macd-overlay__floor-0,base,0.7563652185110039,0.24362547826539793,0.07514900980920425,1.6858863891913467,0.13459753136953634,15.736978778180466,0.8124842281132618,1.0,99,"{'2023': 0.0, '2024': 0.12817839309290235, '2025': 0.30741702650251646, '2026': 0.1907563709217468}",3.241898714087364,0.1875157718867381,0.3671274961597542,228,0,0.00048047518430462805
G2,macd-overlay__floor-0,slippage-10bp,0.7358171584689521,0.23797312549255611,0.07640579832719507,1.6532592632242273,0.13448786159044884,15.721227306080246,0.8124740720801094,1.0,100,"{'2023': 0.0, '2024': 0.12667380838284914, '2025': 0.29804064751545956, '2026': 0.18690917269705642}",3.1145951053803005,0.18752592791989064,0.3671274961597542,227,0,0.00047863807330581626
G2,macd-overlay__floor-0,slippage-20bp,0.7104131816181003,0.23092802246821997,0.07798083467057315,1.6121221898858835,0.13436747520976186,15.70147896482261,0.812461564066205,1.0,100,"{'2023': 0.0, '2024': 0.12478400664642053, '2025': 0.28638314275611676, '2026': 0.18211999177756533}",2.9613433024122653,0.1875384359337951,0.3671274961597542,226,0,0.00047644767173030984
G2,macd-overlay__floor-0,next-close,0.585976739641499,0.19545780110781186,0.06654196730285211,1.450935154291572,0.12863607505277155,15.449064950601075,0.8127157460735456,1.0,100,"{'2023': 0.0, '2024': 0.043513761699196074, '2025': 0.29819603191440414, '2026': 0.17073433488010425}",2.9373613229411415,0.18728425392645442,0.3671274961597542,228,0,0.0004339821444116214
G2,macd-overlay__floor-0,second-next-open,0.4269654938920697,0.14755353902391954,0.0706835027880941,1.2623378889263945,0.11412961145989363,14.797875501032895,0.8137052007187163,1.0,101,"{'2023': 0.0, '2024': -0.04826132013561224, '2025': 0.278172168213247, '2026': 0.17302264108365972}",2.0875244322041917,0.18629479928128367,0.3640552995391705,227,1,0.00035227561724648194
G2,macd-overlay__floor-0p25,base,0.7318406023262845,0.23687452681052856,0.07498130914091528,1.6276800583505155,0.13619673310754712,14.10731311437509,0.7784911512692431,1.0,100,"{'2023': 0.0, '2024': 0.13257472162640171, '2025': 0.31162648457819153, '2026': 0.16581831995618268}",3.1591143116127927,0.221508848730757,0.706605222734255,432,0,0.00035533966203940803
G2,macd-overlay__floor-0p25,slippage-10bp,0.7136901122305408,0.23184037698275617,0.0759447967051936,1.5989690151208158,0.1360804028555375,14.094627401728099,0.7784826562558802,1.0,101,"{'2023': 0.0, '2024': 0.1312080747441613, '2025': 0.30366459919546895, '2026': 0.162047610254884}",3.0527486679927,0.22151734374411977,0.706605222734255,429,0,0.00035420913219398533
G2,macd-overlay__floor-0p25,slippage-20bp,0.6912203501786389,0.2255627703319194,0.07716567451744305,1.5628056864125102,0.13594676070788334,14.07556829301672,0.7784717349359069,1.0,101,"{'2023': 0.0, '2024': 0.12950706306607973, '2025': 0.29378113330380207, '2026': 0.157311932826244}",2.9230972416489625,0.22152826506409315,0.706605222734255,426,0,0.00035279596988720705
G2,macd-overlay__floor-0p25,next-close,0.5824886083581802,0.1944393439326697,0.06359519277021497,1.4281671493325863,0.1302344664852978,13.97334608682306,0.7787363892452137,1.0,101,"{'2023': 0.0, '2024': 0.05126214692525943, '2025': 0.3060805328986891, '2026': 0.15254955959619276}",3.05745348764374,0.2212636107547862,0.706605222734255,432,0,0.0003241794331749461
G2,macd-overlay__floor-0p25,second-next-open,0.42482233326070684,0.1468860659292901,0.06053044727390611,1.239488352114379,0.11593129165188816,13.354408342592015,0.7796923541605838,1.0,101,"{'2023': 0.0, '2024': -0.04121759897168842, '2025': 0.2896384834189676, '2026': 0.15231887552798296}",2.4266476218921116,0.22030764583941614,0.7035330261136713,432,1,0.00026377386009703496
G2,macd-overlay__floor-0p5,base,0.7069059658422694,0.22995036486988085,0.07556141772350589,1.5390584995964094,0.14080385228736786,12.40945655863734,0.7444974375691306,1.0,101,"{'2023': 0.0, '2024': 0.13708087338589836, '2025': 0.3155983013193735, '2026': 0.1410244164059966}",3.0432245952731396,0.25550256243086944,0.706605222734255,431,0,0.0002325358575803722
G2,macd-overlay__floor-0p5,slippage-10bp,0.6911434407829811,0.22554119585040922,0.07614002287210875,1.5147388155275299,0.1406811136441512,12.398260175976315,0.7444897071591438,1.0,101,"{'2023': 0.0, '2024': 0.13587190369459057, '2025': 0.3090821878680676, '2026': 0.13732392369351176}",2.9621897570118594,0.2555102928408563,0.706605222734255,431,0,0.00023189993454232196
G2,macd-overlay__floor-0p5,slippage-20bp,0.6716877782253188,0.2200640918044856,0.0768753770892251,1.484245943067723,0.14053865150865769,12.380170340314352,0.7444768863417964,1.0,101,"{'2023': 0.0, '2024': 0.1343481009112013, '2025': 0.3010474114734287, '2026': 0.13270207487837848}",2.8626082906763384,0.2555231136582037,0.706605222734255,430,0,0.00023112269527359388
G2,macd-overlay__floor-0p5,next-close,0.578582960496824,0.19329734702331325,0.0719729143464064,1.376002420969379,0.13492896645165545,12.405827882050161,0.7447459869971904,1.0,101,"{'2023': 0.0, '2024': 0.059236737713647125, '2025': 0.31390603217819657, '2026': 0.13425334594286742}",2.685695706206519,0.25525401300280964,0.706605222734255,434,0,0.0002143767219382708
G2,macd-overlay__floor-0p5,second-next-open,0.42243754668982425,0.1461426163252293,0.0727238692080161,1.1859783567870483,0.12113607143506677,11.829166666495423,0.7456821193375807,1.0,101,"{'2023': 0.0, '2024': -0.034001198700124524, '2025': 0.3011774387479118, '2026': 0.13167076195116922}",2.009555018410936,0.2543178806624193,0.7035330261136713,433,1,0.00017520551020330698
G2,keltner-overlay__multiplier-1p5-floor-0p25,base,0.715962231163044,0.2324723468733465,0.056163588962407585,1.6035695661994596,0.13600238123941633,8.552061857675842,0.8181444201055259,1.0,101,"{'2023': 0.0, '2024': 0.142889929836425, '2025': 0.31915887153138667, '2026': 0.1381675936919471}",4.13920034613438,0.18185557989447398,0.706605222734255,425,0,0.00017564191850647103
G2,keltner-overlay__multiplier-1p5-floor-0p25,slippage-10bp,0.7052965343176802,0.2295013139598414,0.05640914869967739,1.5874243192528557,0.13585187338385687,8.547159717547917,0.8181264007309038,1.0,101,"{'2023': 0.0, '2024': 0.1419362901555794, '2025': 0.3156589468547648, '2026': 0.13504926345950863}",4.068512275937856,0.18187359926909624,0.706605222734255,424,0,0.00017527090550763778
G2,keltner-overlay__multiplier-1p5-floor-0p25,slippage-20bp,0.6920345608450997,0.22579113433183307,0.057394525265077156,1.5671054591065516,0.13566832534103587,8.539703312595236,0.8181039195541792,1.0,102,"{'2023': 0.0, '2024': 0.14071623261334065, '2025': 0.3112782373983256, '2026': 0.13119311812322665}",3.934018676677167,0.1818960804458208,0.706605222734255,425,0,0.00017479077103855944
G2,keltner-overlay__multiplier-1p5-floor-0p25,next-close,0.6146726886199214,0.20378475356230052,0.05650168563297653,1.4933765004043331,0.12972549163849498,8.547892389627593,0.8183731907350388,1.0,101,"{'2023': 0.0, '2024': 0.07598828729631757, '2025': 0.3325110265466513, '2026': 0.12617567922722683}",3.6067021944450453,0.1816268092649614,0.706605222734255,431,0,0.00016621382347729662
G2,keltner-overlay__multiplier-1p5-floor-0p25,second-next-open,0.4549583221878921,0.15621586363426565,0.06024356218881455,1.3171562532279943,0.11518419782767089,8.040901993442523,0.819001847678501,1.0,101,"{'2023': 0.0, '2024': -0.02015221505756626, '2025': 0.3306158546662734, '2026': 0.11593588641092767}",2.5930714911023363,0.18099815232149902,0.7035330261136713,429,1,0.0001945312138806695
G2,keltner-overlay__multiplier-1p5-floor-0p5,base,0.6963573587036964,0.22700243523691332,0.07785723625727214,1.5236605553364206,0.1406346561514435,8.831318267426301,0.7709318014487602,1.0,103,"{'2023': 0.0, '2024': 0.1439455652843864, '2025': 0.32059713035402826, '2026': 0.12290144016399318}",2.9156241108636896,0.22906819855123986,0.706605222734255,428,0,0.0001552290790708041
G2,keltner-overlay__multiplier-1p5-floor-0p5,slippage-10bp,0.6853825952554207,0.22392346147021946,0.07893932056797981,1.5071667420091404,0.1404929361441489,8.82505588638887,0.770916148616184,1.0,103,"{'2023': 0.0, '2024': 0.14299791007613005, '2025': 0.31698813779848956, '2026': 0.11962143693987559}",2.836653012200483,0.22908385138381596,0.706605222734255,427,0,0.00015448690252504446
G2,keltner-overlay__multiplier-1p5-floor-0p5,slippage-20bp,0.6717520745971792,0.2200822565107139,0.08028680756001771,1.4864810241360502,0.1403160522131156,8.817748537206754,0.7708992052121357,1.0,103,"{'2023': 0.0, '2024': 0.1418089166044405, '2025': 0.3124446320395031, '2026': 0.11557160042327252}",2.741200742677348,0.22910079478786433,0.706605222734255,429,0,0.00015351636396520492
G2,keltner-overlay__multiplier-1p5-floor-0p5,next-close,0.5998106831240546,0.19948354328803353,0.07887855515277475,1.4179916216867063,0.1345457092076644,8.865484185809109,0.7711540800837439,1.0,101,"{'2023': 0.0, '2024': 0.07573897595087842, '2025': 0.3316312607216656, '2026': 0.11680591767532511}",2.5289959089852343,0.22884591991625616,0.706605222734255,433,0,0.00015003384325048663
G2,keltner-overlay__multiplier-1p5-floor-0p5,second-next-open,0.4424111690988797,0.15234591967246036,0.08040380210774922,1.2357696407952952,0.12057001200301092,8.361041354633034,0.7718673454364118,1.0,102,"{'2023': 0.0, '2024': -0.019935310720736177, '2025': 0.32863108402976815, '2026': 0.10771981773103567}",1.8947601441571311,0.22813265456358814,0.7035330261136713,432,1,0.0001351903123352939
G2,keltner-overlay__multiplier-2-floor-0p25,base,0.6105441084047254,0.20259234453945374,0.05616575783137112,1.4537361187781328,0.1328347824314642,8.377219656838955,0.8291698450265627,1.0,103,"{'2023': 0.0, '2024': 0.142889929836425, '2025': 0.27389818283198863, '2026': 0.10619960548791263}",3.607043728452939,0.17083015497343745,0.706605222734255,427,0,0.00015988893657168087
G2,keltner-overlay__multiplier-2-floor-0p25,slippage-10bp,0.600711350813552,0.19974490076274787,0.056413200660937024,1.4376496850831355,0.13265537960428914,8.371394555301032,0.8291518942519657,1.0,103,"{'2023': 0.0, '2024': 0.1419362901555794, '2025': 0.27063208187478316, '2026': 0.10319258272627163}",3.540747527573985,0.17084810574803422,0.706605222734255,423,0,0.00015955845950345367
