model,execution_date,target_weight,execution,delay,config
risk-core__trend-200-vol-20-target-0p15,2025-02-19,0.5436292052054202,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-20,0.5623394721449761,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-21,0.5646827085380965,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-24,0.46733732155285845,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-25,0.4671268056935649,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-26,0.4667804999089483,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-27,0.4613352902068033,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-02-28,0.4618848760607093,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-03,0.40627924103162916,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-04,0.40062889861150086,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-05,0.40966272196532955,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-06,0.41967887950584165,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-07,0.4138128946085554,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-10,0.4083815345291627,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-11,0.4106946654029926,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-12,0.41494917315009744,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-13,0.4172564114030185,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-14,0.4202550522675671,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-17,0.4156141599429792,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-18,0.4168446682864102,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-19,0.43428026533526354,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-20,0.43932527302468005,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-21,0.435738440670123,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-24,0.5482738150254792,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-25,0.5468985987247102,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-26,0.5390932289432586,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-27,0.5691391090777443,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-28,0.5587905866808366,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-03-31,0.6665577036006899,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-01,0.6741936299251926,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-02,0.7126015564611926,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-03,0.7157442295238896,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-07,0.9549101784134851,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-08,0.43352081777962276,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-09,0.41984361938087794,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-10,0.3750931981392618,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-11,0.3698013284182982,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-14,0.367146536999753,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-15,0.37308679503413145,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-16,0.37260043939076654,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-17,0.37220121425721214,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-18,0.3728005609571997,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-21,0.37355011553679235,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-22,0.3774145045328124,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-23,0.3779840199680454,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-24,0.3817512752025876,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-25,0.3802941578537058,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-28,0.3822674563178736,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-29,0.383504512217925,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-04-30,0.38389227917906527,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-05-06,0.38262242383673895,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-05-07,0.37902280200822536,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-05-08,0.37958943831198877,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-05-09,0.775756180526979,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-05-12,0.7230495892218046,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-05-13,0.99,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-06-23,0.0,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-06-24,0.99,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-06-26,0.9551164272577085,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-06-27,0.9488959421648128,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-06-30,0.99,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-02,0.978433658935484,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-03,0.9444714214367991,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-04,0.9755591894096264,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-07,0.978342428156723,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-08,0.9833887253350678,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-09,0.99,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-14,0.9781012959500208,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-15,0.9781299146140996,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-07-16,0.99,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-13,0.9840279804401342,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-14,0.9810545494258556,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-15,0.9803712890920311,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-18,0.9551529147158965,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-19,0.8948622426606229,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-20,0.8461534504273897,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-21,0.7386948525561193,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-22,0.7384098330556986,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-25,0.3991102388424919,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-26,0.3962529275104221,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-27,0.38605727868500167,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-28,0.3923051737230288,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-08-29,0.3457456158133522,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-01,0.3423570226896676,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-02,0.3423817511490804,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-03,0.3267643751512485,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-04,0.31722269560304023,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-05,0.27990537626144574,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-08,0.27922726951288485,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-09,0.27885027000274204,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-10,0.2756218418549623,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-11,0.27558263174345204,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-12,0.26384973460548217,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-15,0.2639109620868495,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-16,0.264333907885031,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-17,0.2667283750595694,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-18,0.26961054954835817,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-19,0.27010081364955996,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-22,0.3267890611631656,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-23,0.3225046499827433,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-24,0.3258382386263347,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-25,0.31673582191287036,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-26,0.3672917556975885,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-29,0.3668153993748433,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-09-30,0.3670701852326239,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-09,0.3794963164417269,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-10,0.383973552511375,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-13,0.3961436978451016,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-14,0.4087188587957548,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-15,0.36811443859089243,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-16,0.3749091658195199,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-17,0.37119653584933415,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-20,0.38606255288625746,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-21,0.38706948519214923,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-22,0.37615786700497017,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-23,0.3775043728608922,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-24,0.3783199974795358,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-27,0.3556269864227221,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-28,0.3578460616385489,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-29,0.36854965694744296,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-30,0.36752473867847774,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-10-31,0.38000885863510525,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-03,0.3684554180330221,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-04,0.36968987192687475,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-05,0.3718609919555013,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-06,0.37772614282158823,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-07,0.37441713703769064,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-10,0.42490763728518466,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-11,0.42852871740299553,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-12,0.46799394445157255,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-13,0.47396587270894275,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-14,0.46934106845808554,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-17,0.4903700602560166,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-18,0.48934617591094093,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-19,0.5199325908716499,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-20,0.5173406459738279,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-21,0.5134989285696624,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-24,0.5795880773505186,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-25,0.5968202905523267,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-26,0.5869170408628621,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-27,0.5941226213962705,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-11-28,0.6049542658273056,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-01,0.639805544894891,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-02,0.6379930719569771,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-03,0.6354091804253043,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-04,0.6353720276198306,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-05,0.7358242762473003,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-08,0.7491088186151862,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-09,0.7002827732588379,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-10,0.7160665222238529,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-11,0.7175916241370475,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-12,0.7217458246992308,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-15,0.7434397727836979,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-16,0.7035478469374273,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-17,0.6733323353193245,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-18,0.6205690898012025,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-19,0.6165256419281532,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-22,0.70496533295344,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-23,0.6803980016875476,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-24,0.6823626490760272,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-25,0.6827662415283348,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-26,0.6836015577677466,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-29,0.6899242746371107,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-30,0.6944031803226983,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2025-12-31,0.7016371535780412,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-05,0.6957922947282994,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-06,0.5774563004192389,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-07,0.5672375953515514,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-08,0.5773668403016559,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-09,0.5804016300373718,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-12,0.5748728610712026,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-13,0.5802646936055967,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-14,0.5305873250240202,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-15,0.5534215900479075,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-16,0.5872771857900784,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-19,0.6071054857631822,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-20,0.62972381990413,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-21,0.5945665999047227,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-22,0.5543411485617395,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-23,0.55439572454249,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-26,0.5545752606477353,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-27,0.5397893622108194,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-28,0.5402511798787287,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-29,0.5387949114079484,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-01-30,0.49201726505970617,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-02,0.5007633663071173,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-03,0.49566832059478333,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-04,0.5001252729164011,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-05,0.49772722273180087,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-06,0.49158336557905274,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-09,0.5000782322067305,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-10,0.5034872449225224,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-11,0.5295821018842379,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-12,0.5427368300424658,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-13,0.5288245651230427,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-24,0.5351738720855412,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-25,0.5354431311006502,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-26,0.5449645149819244,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-02-27,0.6183189583350263,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-02,0.6197071480018921,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-03,0.6171805332352935,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-04,0.5034586962599522,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-05,0.520223599972126,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-06,0.5030651253002301,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-09,0.522506844784374,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-10,0.5147758851720214,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-11,0.5468117750713892,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-12,0.5519697553146233,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-13,0.5486900907913959,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-16,0.5568060489656009,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-17,0.5552837407806706,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-18,0.5746148615339431,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-19,0.5712431529741991,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-20,0.5533918708189757,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-23,0.5713723850094923,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-24,0.0,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-25,0.4807943856736402,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-26,0.4656075831129103,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-27,0.46549808297294387,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-30,0.4596397145662526,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-03-31,0.4612779402190244,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-04-01,0.0,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-04-02,0.47013167743367495,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-04-03,0.0,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-04-09,0.38245295384887135,open,1,risk-core__trend-200-vol-20-target-0p15
risk-core__trend-200-vol-20-target-0p15,2026-04-10,0.3837090433923021,open,1,risk-core__trend-200-vol-20-target-0p15
