execution_date,symbol,shares,market_value_at_open
2019-01-02,SZ000929,15700,99837.18662261963
2019-01-02,SZ002072,16000,99865.99731445312
2019-01-02,SZ002200,17800,99834.5253944397
2019-01-02,SZ300069,10300,99310.10704040527
2019-01-02,SZ300106,18900,99691.46361351013
2019-01-02,SZ300321,8300,99889.65969085693
2019-01-02,SZ300354,12600,99949.40843582153
2019-01-02,SZ300405,26000,99701.83086395264
2019-01-02,SZ300489,12800,99685.90087890625
2019-01-02,SZ300592,11000,99845.8948135376
2019-02-01,SZ000929,15500,93914.88456726074
2019-02-01,SZ002072,19400,94017.65813827515
2019-02-01,SZ002200,17900,94316.00570678711
2019-02-01,SZ002633,12900,93800.12469291687
2019-02-01,SZ002890,11300,93876.18198394775
2019-02-01,SZ300106,18200,94219.882106781
2019-02-01,SZ300321,8000,93303.13110351562
2019-02-01,SZ300405,26500,94181.02264404297
2019-02-01,SZ300489,12500,94023.47803115845
2019-02-01,SZ300592,11200,93641.70532226562
2019-03-01,SH603286,7600,113939.41459655762
2019-03-01,SZ000929,15900,113874.43056106567
2019-03-01,SZ002072,17400,114312.62655258179
2019-03-01,SZ002200,18100,114077.17051506042
2019-03-01,SZ002633,13100,114255.66549301147
2019-03-01,SZ300106,18600,114284.01517868042
2019-03-01,SZ300321,8100,113626.15785598755
2019-03-01,SZ300405,26600,114283.83598327637
2019-03-01,SZ300489,12700,113806.05001449585
2019-03-01,SZ300592,11200,113759.17510986328
2019-04-01,SZ002072,20700,125591.0635471344
2019-04-01,SZ002200,18300,125425.26097297668
2019-04-01,SZ300069,10200,125659.74597930908
2019-04-01,SZ300106,18900,125629.35132980347
2019-04-01,SZ300321,8100,124577.07395553589
2019-04-01,SZ300405,27000,125647.61781692505
2019-04-01,SZ300489,12200,125355.97267150879
2019-04-01,SZ300592,11000,125438.05503845215
2019-04-01,SZ300665,15400,125348.23608398438
2019-04-01,SZ300680,16900,125113.65542411804
2019-05-06,SH603029,12500,131583.86945724487
2019-05-06,SH603031,10700,131222.65644073486
2019-05-06,SH603269,14800,131392.6959991455
2019-05-06,SH603286,9100,131993.03636550903
2019-05-06,SZ002072,20700,102281.8977355957
2019-05-06,SZ002890,13900,131435.0507736206
2019-05-06,SZ300321,9200,131352.08892822266
2019-05-06,SZ300354,14400,131856.70166015625
2019-05-06,SZ300442,10300,75478.36632728577
2019-05-06,SZ300592,11000,108617.30003356934
2019-05-06,SZ300665,15400,111414.29500579834
2019-06-03,SH600137,10100,140116.8872833252
2019-06-03,SH603029,13100,140883.85515213013
2019-06-03,SH603269,15900,140271.64278030396
2019-06-03,SH603286,9200,140200.6191253662
2019-06-03,SZ000679,35700,140993.04192066193
2019-06-03,SZ000691,34500,141055.98163604736
2019-06-03,SZ002209,5500,39382.18379020691
2019-06-03,SZ002890,13900,140184.9868774414
2019-06-03,SZ300321,9200,136304.63790893555
2019-06-03,SZ300592,11000,132215.67249298096
2019-06-03,SZ300665,15400,118401.03368759155
2019-07-01,SH603029,12800,142914.794921875
2019-07-01,SH603269,15500,142647.32885360718
2019-07-01,SH603286,9100,143210.2276802063
2019-07-01,SZ000679,35800,143186.54823303223
2019-07-01,SZ000691,34700,142987.85572052002
2019-07-01,SZ002209,19900,143041.64052009583
2019-07-01,SZ002890,13900,142730.76267242432
2019-07-01,SZ300321,9700,143274.57332611084
2019-07-01,SZ300592,12800,142430.13916015625
2019-07-01,SZ300665,17700,143299.54948425293
2019-08-01,SH603029,12500,137444.4603919983
2019-08-01,SH603286,8800,137426.83563232422
2019-08-01,SZ000679,35500,138093.77646446228
2019-08-01,SZ000691,34600,138345.6537246704
2019-08-01,SZ002209,20400,138308.85257720947
2019-08-01,SZ002633,15400,138301.71546936035
2019-08-01,SZ002890,14300,137968.3331489563
2019-08-01,SZ300321,9500,137192.20876693726
2019-08-01,SZ300592,13100,137986.92235946655
2019-08-01,SZ300665,18400,137927.730178833
2019-09-02,SH603029,12600,131061.05976104736
2019-09-02,SH603269,15700,131516.23258590698
2019-09-02,SH603286,8900,131310.33430099487
2019-09-02,SZ000679,36300,131783.18903446198
2019-09-02,SZ000691,34500,131744.22311782837
2019-09-02,SZ002209,20700,131658.98122787476
2019-09-02,SZ002633,16100,131190.73429107666
2019-09-02,SZ002890,14000,131730.1845550537
2019-09-02,SZ300321,9400,130597.48668670654
2019-09-02,SZ300665,18300,131732.87572860718
2019-10-08,SH603269,15800,135763.24367523193
2019-10-08,SH603286,9100,135526.72204971313
2019-10-08,SZ000679,37200,135770.98360061646
2019-10-08,SZ000691,35800,135698.12197685242
2019-10-08,SZ000929,19000,135656.48221969604
2019-10-08,SZ002209,20100,135743.56698989868
2019-10-08,SZ002633,15700,135537.13264465332
2019-10-08,SZ002890,13800,135810.2165222168
2019-10-08,SZ300592,12900,135647.95789718628
2019-10-08,SZ300665,18800,135851.92546844482
2019-11-01,SH603269,15700,136973.71702194214
2019-11-01,SH603286,9000,136507.07530975342
2019-11-01,SH603729,9600,135929.9102783203
2019-11-01,SH603991,8000,137304.96215820312
2019-11-01,SZ000609,30500,137227.96654701233
2019-11-01,SZ000691,36300,137172.5780725479
2019-11-01,SZ000929,19300,137220.7386493683
2019-11-01,SZ002209,21100,137151.59974098206
2019-11-01,SZ002633,16500,136665.6289100647
2019-11-01,SZ300665,18700,136723.46415519714
2019-12-02,SH603029,13500,134556.2767982483
2019-12-02,SH603269,16900,134628.28631401062
2019-12-02,SH603286,9500,134576.11560821533
2019-12-02,SH603991,8300,134592.0684814453
2019-12-02,SZ000691,36500,135364.58039283752
2019-12-02,SZ000929,20600,135121.98162078857
2019-12-02,SZ002633,17000,135039.04676437378
2019-12-02,SZ300069,12400,134899.5018005371
2019-12-02,SZ300321,9700,134098.23360443115
2019-12-02,SZ300665,19100,134991.3833618164
2020-01-02,SH603029,13800,150901.16329193115
2020-01-02,SH603269,17900,150822.2867012024
2020-01-02,SH603286,9600,150144.01245117188
2020-01-02,SH603991,8800,151369.03686523438
2020-01-02,SZ000679,42300,151474.73051548004
2020-01-02,SZ000691,37700,151511.39435768127
2020-01-02,SZ000929,21700,151028.09987068176
2020-01-02,SZ002209,21600,150930.8795928955
2020-01-02,SZ002633,17600,150701.8798828125
2020-01-02,SZ300665,19800,150991.39966964722
2020-02-03,SH600561,1000,4779.184341430664
2020-02-03,SH603029,13800,132164.5694732666
2020-02-03,SH603269,17900,134900.70362091064
2020-02-03,SH603286,9600,145904.23278808594
2020-02-03,SH603991,8800,132712.76092529297
2020-02-03,SZ000679,42300,131979.27281856537
2020-02-03,SZ000691,37700,127474.68538284302
2020-02-03,SZ000929,21700,130827.81610488892
2020-02-03,SZ002209,21600,129843.60809326172
2020-02-03,SZ002633,17600,135562.34436035156
2020-02-03,SZ300665,19800,129046.49848937988
2020-03-02,SH600241,35300,138767.169713974
2020-03-02,SH600561,29500,139021.2004184723
2020-03-02,SH603991,8900,138374.6651649475
2020-03-02,SZ000679,42700,138794.1596508026
2020-03-02,SZ000691,38000,138703.27425003052
2020-03-02,SZ000929,22400,138457.6416015625
2020-03-02,SZ002633,17500,138475.54087638855
2020-03-02,SZ300106,25400,138897.95351028442
2020-03-02,SZ300665,20400,138961.06052398682
2020-03-02,SZ300736,15000,138178.08151245117
2020-04-01,SH600241,39700,148118.94681453705
2020-04-01,SH600561,30100,148143.8733100891
2020-04-01,SH603269,18300,147877.27975845337
2020-04-01,SH603389,35600,148102.15663909912
2020-04-01,SZ000679,47400,148330.09128570557
2020-04-01,SZ000691,40300,148299.1120815277
2020-04-01,SZ000929,22500,147853.5532951355
2020-04-01,SZ002633,18700,148169.3887233734
2020-04-01,SZ300665,20900,148027.79746055603
2020-04-01,SZ300736,16300,147998.20051193237
2020-05-06,SH600520,18600,138238.6619567871
2020-05-06,SH600561,30200,138628.17134857178
2020-05-06,SH600768,14900,138257.57312774658
2020-05-06,SH603269,17500,138042.54531860352
2020-05-06,SZ000929,22800,138374.17316436768
2020-05-06,SZ002209,24600,138263.68045806885
2020-05-06,SZ002633,18700,138331.62784576416
2020-05-06,SZ300405,34000,138385.50186157227
2020-05-06,SZ300665,20500,138630.92350959778
2020-05-06,SZ300736,15900,138310.86072921753
2020-06-01,SH600561,32700,147811.42144203186
2020-06-01,SH603269,18700,147730.33170700073
2020-06-01,SZ000638,36200,148048.23551177979
2020-06-01,SZ000929,22900,147505.89909553528
2020-06-01,SZ002209,25300,148078.11737060547
2020-06-01,SZ002633,19000,147392.21334457397
2020-06-01,SZ300405,33600,147780.77087402344
2020-06-01,SZ300535,12600,147430.07926940918
2020-06-01,SZ300665,21500,147697.8108882904
2020-06-01,SZ300736,16800,147842.53463745117
2020-07-01,SH600520,19200,154582.9833984375
2020-07-01,SH600561,33300,155209.91106033325
2020-07-01,SH600768,16200,154559.2929840088
2020-07-01,SH603269,19200,154661.2060546875
2020-07-01,SZ000929,24000,155266.4794921875
2020-07-01,SZ002209,25500,154888.89384269714
2020-07-01,SZ002633,19700,155195.1584815979
2020-07-01,SZ300405,35400,154941.65925979614
2020-07-01,SZ300535,12900,154800.04920959473
2020-07-01,SZ300665,21800,155370.92533111572
2020-08-03,SH600365,49800,171423.0770587921
2020-08-03,SH600520,18900,171402.53648757935
2020-08-03,SH600561,33700,171208.57977867126
2020-08-03,SH600768,16100,171452.61840820312
2020-08-03,SZ000929,24100,171109.52653884888
2020-08-03,SZ002209,25600,171024.5361328125
2020-08-03,SZ002633,19900,170982.33737945557
2020-08-03,SZ300535,13300,171444.7036743164
2020-08-03,SZ300665,21900,171397.51868247986
2020-08-03,SZ300736,15800,170667.9391860962
2020-09-01,SH600520,19800,178424.515914917
2020-09-01,SH600561,34100,179052.28452682495
2020-09-01,SH600768,16800,178929.25415039062
2020-09-01,SH600778,34100,168137.90469169617
2020-09-01,SZ000929,22900,178355.78351020813
2020-09-01,SZ002209,25000,178540.09866714478
2020-09-01,SZ002633,18400,178437.82958984375
2020-09-01,SZ300535,12600,178431.33087158203
2020-09-01,SZ300665,21900,195252.88925170898
2020-09-01,SZ300736,15800,176620.12195587158
2020-10-09,SH600520,21200,173889.89372253418
2020-10-09,SH600561,35600,174473.85234832764
2020-10-09,SH600768,18000,174241.58477783203
2020-10-09,SH603029,15100,174145.76539993286
2020-10-09,SH603269,19800,174070.1156616211
2020-10-09,SH603286,10600,173033.24127197266
2020-10-09,SZ000702,31700,174381.48608207703
2020-10-09,SZ002209,26100,174050.00166893005
2020-10-09,SZ002633,20200,174282.69634246826
2020-10-09,SZ300665,20400,174485.23635864258
2020-11-02,SH600355,61900,175243.98233890533
2020-11-02,SH600506,18600,174780.2146911621
2020-11-02,SH600520,23300,175025.8577823639
2020-11-02,SH600768,18700,174676.6390800476
2020-11-02,SH600778,40000,175233.6311340332
2020-11-02,SH603029,15900,175188.55991363525
2020-11-02,SH603958,27200,175468.32122802734
2020-11-02,SZ000695,27300,175053.879404068
2020-11-02,SZ000702,33900,175222.21884727478
2020-11-02,SZ002633,19800,175254.25300598145
2020-12-01,SH600355,63300,184891.69392585754
2020-12-01,SH600455,8000,184115.95153808594
2020-12-01,SH600520,23900,184798.83131980896
2020-12-01,SH600561,37300,184639.67061042786
2020-12-01,SH600768,18600,184523.40717315674
2020-12-01,SH600778,41100,184916.1346435547
2020-12-01,SH603029,16100,184372.0202445984
2020-12-01,SH603269,21500,184990.06175994873
2020-12-01,SZ002633,22100,185011.73105239868
2020-12-01,SZ300478,16700,184372.0446586609
2021-01-04,SH600355,63900,163591.3852930069
2021-01-04,SH600455,8000,163155.5633544922
2021-01-04,SH600520,24000,163201.8585205078
2021-01-04,SH600561,36700,163694.23384666443
2021-01-04,SH600615,24400,163480.83305358887
2021-01-04,SH600768,18600,163324.29656982422
2021-01-04,SH600778,40900,163632.17935562134
2021-01-04,SH603029,16400,162874.65209960938
2021-01-04,SZ002633,22700,163694.9381351471
2021-01-04,SZ300478,16700,166324.62673187256
2021-02-01,SH600355,67700,138759.05828475952
2021-02-01,SH600520,21100,138649.8125076294
2021-02-01,SH600768,18200,138338.57011795044
2021-02-01,SH600778,41600,138534.56268310547
2021-02-01,SH603029,16300,138684.10577774048
2021-02-01,SZ000007,53500,138547.80113697052
2021-02-01,SZ002633,23500,138658.87713432312
2021-02-01,SZ002862,16700,138654.15105819702
2021-02-01,SZ300478,16600,138638.3596420288
2021-02-01,SZ300736,19800,138785.54191589355
2021-03-01,SH600355,71200,155200.86269378662
2021-03-01,SH600520,22000,154864.22157287598
2021-03-01,SH600768,20400,154613.6037826538
2021-03-01,SH600778,42800,154888.72871398926
2021-03-01,SH603029,18000,154373.53134155273
2021-03-01,SH603269,22600,155167.32568740845
2021-03-01,SH603813,12500,154033.75625610352
2021-03-01,SZ002633,24100,154672.25394248962
2021-03-01,SZ300478,18200,154388.02757263184
2021-03-01,SZ300736,20000,154992.63763427734
2021-04-01,SH600355,69800,157786.1918449402
2021-04-01,SH600520,23100,157806.0540676117
2021-04-01,SH600768,19100,157376.1631011963
2021-04-01,SH600778,43200,157673.30932617188
2021-04-01,SH603269,22700,157725.7038116455
2021-04-01,SZ000609,43000,157815.93918800354
2021-04-01,SZ002633,24800,157255.25283813477
2021-04-01,SZ002862,16400,157248.24104309082
2021-04-01,SZ300478,19300,157549.5280265808
2021-04-01,SZ300736,21400,157549.42226409912
2021-05-06,SH600355,70300,155337.5094652176
2021-05-06,SH600455,8800,154215.17944335938
2021-05-06,SH600520,22900,154812.65354156494
2021-05-06,SH600768,19400,155405.82675933838
2021-05-06,SH603029,16700,155091.79611206055
2021-05-06,SH603269,22600,154844.5689201355
2021-05-06,SH603813,2600,32465.68546295166
2021-05-06,SZ000609,43000,126451.57861709595
2021-05-06,SZ002633,23100,155021.25735282898
2021-05-06,SZ300478,19000,154896.071434021
2021-05-06,SZ300736,21000,154764.20974731445
2021-06-01,SH600455,9300,168867.79460906982
2021-06-01,SH600520,23300,170117.69132614136
2021-06-01,SH600561,41200,169775.15335083008
2021-06-01,SH600768,20500,169736.51456832886
