year,strategy_return,benchmark_return,excess_return
2019,0.28660115749007997,0.3606961965560913,-0.054453770983960426
2020,0.14800461423318634,0.2721074626520459,-0.09755689048481342
2021,0.05729259486285265,-0.05198716608417131,0.11527244889252897
2022,-0.16379674528169486,-0.21632791414537078,0.0670320786102625
2023,-0.051040607463961774,-0.11378155183477212,0.07079625176016746
2024,-0.1307062202813134,0.14683299616951362,-0.24200491037302163
2025,-0.01060642147283597,0.17663174838405737,-0.15913064568760726
