symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SH601877,2019-02-11,2019-02-20,closed,right,205.0834533951554,95659.19890136718,94658.97456975679,-1000.2243316103995,151.75442661109398,-1151.9787582214935,-0.012023455755398458,9.0,True,1,exit_resonance
SZ000600,2019-02-18,2019-03-15,closed,right,209.54770753651732,97842.40029945373,102309.04060337206,4466.640303918335,162.3544728742198,4304.285831044115,0.04391915311704293,25.0,True,1,exit_resonance
SZ002714,2019-02-18,2019-03-15,closed,right,213.52440692567146,97409.59649047852,111592.56955023156,14182.973059753043,174.29321936244457,14008.6798403906,0.14355525161012184,25.0,True,1,exit_resonance
SH600837,2019-02-25,2019-03-15,closed,right,208.2638251101838,107928.3987487793,109699.36240937545,1770.9636605961423,174.98769075682188,1595.9759698393204,0.014763422519903889,18.0,False,0,exit_resonance
SZ002920,2019-02-25,2019-03-18,closed,right,208.71493924741162,107808.791607666,116533.25186816117,8724.460260495165,183.83586491090932,8540.624395584256,0.07908525420175574,21.0,False,0,exit_resonance
SH600640,2019-03-11,2019-03-21,closed,right,208.3933971698716,121517.99141693115,121482.13612949433,-35.85528743681789,194.38217439342196,-230.23746183023985,-0.001891652056703056,10.0,True,1,exit_resonance
SH603160,2019-03-11,2019-03-26,closed,right,208.84337625162013,115202.40915527343,122587.23473046234,7384.825575188908,193.92412789618308,7190.901447292726,0.06231481748771915,15.0,False,0,exit_resonance
SZ002242,2019-03-11,2019-03-28,closed,right,206.92249682935835,121098.40425720214,134402.00759108752,13303.603333885374,211.0521311455744,13092.5512027398,0.10792688049665841,17.0,False,0,exit_resonance
SZ002273,2019-03-11,2019-03-20,closed,right,213.9124803833589,121648.79615478516,115693.37677352128,-5955.419381263884,186.8960286520132,-6142.315409915897,-0.05041474546447324,9.0,True,1,exit_resonance
SH600748,2019-03-18,2019-03-25,closed,right,220.0,121930.79753952027,115687.56979213383,-6243.227747386438,186.97307999163007,-6430.2008273780675,-0.052655733844117966,7.0,False,0,exit_resonance
SZ002444,2019-03-18,2019-03-26,closed,right,211.16095103963502,121690.8090637207,118969.96392770435,-2720.84513601636,191.16819582513187,-2912.013331841492,-0.023892074918020107,8.0,False,0,exit_resonance
SH600064,2019-03-25,2019-03-27,closed,right,220.0,122286.39964904786,108998.05634136336,-13288.343307684496,178.38339313848672,-13466.726700822983,-0.10996407592690545,2.0,False,0,exit_hard_stop
SH600160,2019-03-25,2019-03-27,closed,right,210.54458458825803,123008.59181747437,118659.90709368877,-4348.684723785598,191.16045676703772,-4539.845180552636,-0.036849466794762586,2.0,False,0,exit_resonance
SH600259,2019-03-25,2019-03-28,closed,right,220.0,119821.1929046631,111444.60164170072,-8376.591262962378,180.82434000560988,-8557.415602967987,-0.07131059793370402,3.0,True,1,exit_hard_stop
SH600352,2019-03-25,2019-04-18,closed,right,209.94605425715926,122868.20000000001,207941.48642587228,85073.28642587227,307.18439235363394,84766.10203351863,0.6881740410365681,24.0,True,1,exit_resonance
