order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2019-01-02,SZ300029,buy,open,215000,215000,0,4.649783134460449,999703.3739089966,299.911012172699,0.0,filled
2,2019-01-02,SZ002200,buy,open,178200,178200,0,5.6086812019348145,999466.9901847839,299.84009705543514,0.0,filled
3,2019-01-02,SZ300489,buy,open,128400,128400,0,7.787961006164551,999974.1931915283,299.9922579574585,0.0,filled
4,2019-01-02,SZ002072,buy,open,160200,160200,0,6.24162483215332,999908.2981109619,299.97248943328856,0.0,filled
5,2019-01-02,SZ300592,buy,open,110100,110100,0,9.076899528503418,999366.6380882263,299.8099914264679,0.0,filled
6,2019-01-02,SZ300069,buy,open,103700,103700,0,9.64175796508789,999850.3009796143,299.95509029388427,0.0,filled
7,2019-01-02,SZ300106,buy,open,189500,189500,0,5.2746806144714355,999551.976442337,299.8655929327011,0.0,filled
8,2019-01-02,SZ300321,buy,open,83000,83000,0,12.03489875793457,998896.5969085693,299.6689790725708,0.0,filled
9,2019-01-02,SZ300354,buy,open,126000,126000,0,7.932492733001709,999494.0843582153,299.8482253074646,0.0,filled
10,2019-01-02,SZ300405,buy,open,260700,260700,0,3.834685802459717,999702.5887012482,299.9107766103744,0.0,filled
11,2019-02-01,SZ300069,sell,open,103700,103700,0,9.702134132385254,1006111.3095283508,301.83339285850525,1006.1113095283508,filled
12,2019-02-01,SZ300106,sell,open,8000,8000,0,5.176916599273682,41415.33279418945,12.424599838256835,41.41533279418945,filled
13,2019-02-01,SZ300321,sell,open,2500,2500,0,11.662891387939453,29157.228469848633,8.74716854095459,29.157228469848633,filled
14,2019-02-01,SZ300354,sell,open,126000,126000,0,7.941840171813965,1000671.8616485596,300.20155849456785,1000.6718616485596,filled
15,2019-02-01,SZ300489,sell,open,3500,3500,0,7.521878242492676,26326.573848724365,7.8979721546173085,26.326573848724365,filled
16,2019-02-01,SZ300029,buy,open,5900,5900,0,4.255296230316162,25106.247758865356,7.531874327659606,0.0,filled
17,2019-02-01,SZ002072,buy,open,33700,33700,0,4.84627103805542,163319.33398246765,48.99580019474029,0.0,filled
18,2019-02-01,SZ002200,buy,open,200,200,0,5.269050598144531,1053.8101196289062,5.0,0.0,filled
19,2019-02-01,SZ300592,buy,open,2300,2300,0,8.36086654663086,19229.993057250977,5.768997917175293,0.0,filled
20,2019-02-01,SZ300405,buy,open,3700,3700,0,3.5540008544921875,13149.803161621094,5.0,0.0,filled
21,2019-02-01,SZ002633,buy,open,129200,129200,0,7.271327495574951,939455.5124282837,281.8366537284851,0.0,filled
22,2019-02-01,SZ002890,buy,open,113100,113100,0,8.307626724243164,939592.5825119019,281.8777747535705,0.0,filled
23,2019-03-01,SZ002072,sell,open,19300,19300,0,6.569691181182861,126795.03979682922,38.03851193904876,126.79503979682923,filled
24,2019-03-01,SZ002890,sell,open,113100,113100,0,10.004589080810547,1131519.0250396729,339.45570751190184,1131.519025039673,filled
25,2019-03-01,SZ300029,sell,open,5800,5800,0,5.334015369415283,30937.289142608643,9.281186742782593,30.937289142608645,filled
26,2019-03-01,SZ002200,buy,open,3600,3600,0,6.302606105804443,22689.381980895996,6.806814594268798,0.0,filled
27,2019-03-01,SZ300489,buy,open,3100,3100,0,8.961106300354004,27779.429531097412,8.333828859329223,0.0,filled
28,2019-03-01,SZ300592,buy,open,500,500,0,10.157069206237793,5078.5346031188965,5.0,0.0,filled
29,2019-03-01,SH600306,buy,open,160000,160000,0,7.171492576599121,1147438.8122558594,344.23164367675776,0.0,filled
30,2019-03-01,SZ300405,buy,open,2700,2700,0,4.296384811401367,11600.238990783691,5.0,0.0,filled
31,2019-03-01,SZ300321,buy,open,1300,1300,0,14.027920722961426,18236.296939849854,5.470889081954955,0.0,filled
32,2019-03-01,SZ300106,buy,open,5200,5200,0,6.144301891326904,31950.369834899902,9.58511095046997,0.0,filled
33,2019-03-01,SZ002633,buy,open,2300,2300,0,8.721806526184082,20060.15501022339,6.0180465030670165,0.0,filled
34,2019-04-01,SZ002633,sell,open,131500,131500,0,10.732573509216309,1411333.4164619446,423.40002493858333,1411.3334164619446,filled
35,2019-04-01,SZ300029,sell,open,3000,3000,0,5.915863990783691,17747.591972351074,5.3242775917053216,17.747591972351074,filled
36,2019-04-01,SZ300321,sell,open,81800,81800,0,15.37988567352295,1258074.6480941772,377.42239442825314,1258.0746480941773,filled
37,2019-04-01,SZ300489,sell,open,5900,5900,0,10.275079727172852,60622.970390319824,18.186891117095946,60.62297039031983,filled
38,2019-04-01,SZ300592,sell,open,2900,2900,0,11.403459548950195,33070.03269195557,9.92100980758667,33.07003269195557,filled
39,2019-04-01,SZ002072,buy,open,32200,32200,0,6.067201137542725,195363.87662887573,58.60916298866272,0.0,filled
40,2019-04-01,SZ002200,buy,open,1000,1000,0,6.85383939743042,6853.83939743042,5.0,0.0,filled
41,2019-04-01,SH600306,buy,open,5900,5900,0,7.56242561340332,44618.31111907959,13.385493335723876,0.0,filled
42,2019-04-01,SZ300405,buy,open,2500,2500,0,4.653615474700928,11634.03868675232,5.0,0.0,filled
43,2019-04-01,SZ300665,buy,open,154100,154100,0,8.139495849609375,1254296.3104248047,376.2888931274414,0.0,filled
44,2019-04-01,SZ300106,buy,open,2000,2000,0,6.647055625915527,13294.111251831055,5.0,0.0,filled
45,2019-04-01,SZ300680,buy,open,169400,169200,200,7.403174877166748,1252617.1892166138,375.7851567649841,0.0,partial_volume_or_cash
46,2019-05-06,SH600306,sell,open,165900,165900,0,6.946895122528076,1152489.9008274078,345.74697024822234,1152.4899008274078,filled
47,2019-05-06,SZ002072,sell,open,206800,0,206800,,0.0,0.0,0.0,down_limit
48,2019-05-06,SZ002200,sell,open,183000,183000,0,7.3017497062683105,1336220.1962471008,400.8660588741302,1336.2201962471008,filled
49,2019-05-06,SZ300106,sell,open,188700,188700,0,6.7693071365356445,1277368.2566642761,383.2104769992828,1277.3682566642763,filled
50,2019-05-06,SZ300405,sell,open,269600,269600,0,7.667351722717285,2067118.02444458,620.135407333374,2067.11802444458,filled
51,2019-05-06,SZ300489,sell,open,122100,122100,0,11.292506217956543,1378815.009212494,413.6445027637481,1378.815009212494,filled
52,2019-05-06,SZ300680,sell,open,169200,169200,0,7.639452934265137,1292595.4364776611,387.7786309432983,1292.5954364776612,filled
53,2019-05-06,SZ300029,buy,open,29300,29300,0,5.323946475982666,155991.6317462921,46.79748952388763,0.0,filled
54,2019-05-06,SZ300592,buy,open,20200,20200,0,9.874300003051758,199460.8600616455,59.83825801849365,0.0,filled
