execution_date,symbol,shares,market_value_at_open
2019-09-02,SZ002633,159200,1297240.055847168
2019-09-02,SZ002890,137900,1297542.317867279
2019-09-02,SZ300029,205200,1297126.0694503784
2019-09-02,SZ300321,93300,1296249.5221138
2019-09-02,SZ300665,180200,1297172.907447815
2019-10-08,SH600306,236400,1332884.6374511719
2019-10-08,SH603269,155100,1332713.8667106628
2019-10-08,SH603286,89300,1329949.0416526794
2019-10-08,SZ000679,365200,1332891.4841651917
2019-10-08,SZ000691,351700,1333101.3826608658
2019-10-08,SZ002209,197400,1333123.3892440796
2019-10-08,SZ002633,154400,1332925.6866455078
2019-10-08,SZ300029,216500,1332610.2986335754
2019-10-08,SZ300592,126700,1332294.2841529846
2019-10-08,SZ300665,184400,1332505.0561904907
2019-11-01,SH600306,245600,1346162.1620178223
2019-11-01,SH603269,154300,1346181.1806678772
2019-11-01,SH603991,78400,1345588.6291503906
2019-11-01,SZ000691,356200,1346029.5402050018
2019-11-01,SZ000835,351200,1346038.0487442017
2019-11-01,SZ000929,188700,1341634.8903179169
2019-11-01,SZ002209,207100,1346165.7017230988
2019-11-01,SZ002633,162500,1345949.375629425
2019-11-01,SZ300029,206300,1345718.7554836273
2019-11-01,SZ300665,184100,1346031.5374851227
2019-12-02,SH600306,246400,1340786.3510131836
2019-12-02,SH603269,168300,1340706.5435886383
2019-12-02,SH603991,82700,1341055.9112548828
2019-12-02,SZ000691,361600,1341036.5005493164
2019-12-02,SZ000929,204400,1340724.905014038
2019-12-02,SZ002473,172200,1335559.3128204346
2019-12-02,SZ002633,168800,1340858.2996368408
2019-12-02,SZ300362,490600,1340985.3888511658
2019-12-02,SZ300431,400200,1340890.9432411194
2019-12-02,SZ300665,189700,1340725.9384155273
2020-01-02,SH600306,251700,1434388.7020111084
2020-01-02,SH603269,170200,1434075.5975723267
2020-01-02,SH603991,83400,1434565.6448364258
2020-01-02,SZ000679,400600,1434533.7362766266
2020-01-02,SZ000691,357000,1434736.5460395813
2020-01-02,SZ000929,205800,1432331.0116767883
2020-01-02,SZ002633,167500,1434236.6409301758
2020-01-02,SZ300029,239300,1434224.8651504517
2020-01-02,SZ300362,524900,1434689.0060901642
2020-01-02,SZ300431,388600,1434542.7291870117
2020-02-03,SH600306,251700,1180307.506942749
2020-02-03,SH603269,170200,1282687.13722229
2020-02-03,SH603991,83400,1257755.0296783447
2020-02-03,SZ000679,400600,1249902.9950618744
2020-02-03,SZ000691,357000,1207121.0260391235
2020-02-03,SZ000929,205800,1240754.1269302368
2020-02-03,SZ002633,167500,1290152.9932022095
2020-02-03,SZ300029,239300,1290350.0351428986
2020-02-03,SZ300362,524900,1118036.9349241257
2020-02-03,SZ300431,388700,1069240.1818990707
2020-03-02,SH600241,319400,1255587.3656272888
2020-03-02,SH600306,273000,1255623.8451004028
2020-03-02,SH600561,266400,1255432.1285247803
2020-03-02,SH603991,80700,1254700.6155967712
2020-03-02,SZ000679,386300,1255648.3342647552
2020-03-02,SZ000929,203100,1255390.4914855957
2020-03-02,SZ300029,231400,1255599.2677688599
2020-03-02,SZ300106,228700,1250628.4239292145
2020-03-02,SZ300362,592200,1255463.9322280884
2020-03-02,SZ300431,437000,1255437.0913505554
2020-04-01,SH600241,352200,1314042.6465511322
2020-04-01,SH600306,288800,1313793.2777404785
2020-04-01,SH600561,267000,1314100.1386642456
2020-04-01,SH600599,194600,1313748.8543510437
2020-04-01,SH603389,315800,1313782.6142311096
2020-04-01,SZ000679,419900,1314004.3318748474
2020-04-01,SZ000691,357100,1314084.687948227
2020-04-01,SZ002633,164800,1305792.259979248
2020-04-01,SZ300362,738300,1314173.9788770676
2020-04-01,SZ300431,531600,1314065.9617424011
2020-05-06,SH600306,288800,1161524.3579864502
2020-05-06,SH600561,256400,1176962.3554229736
2020-05-06,SH600599,195400,1176627.3035049438
2020-05-06,SZ000835,423100,1176911.3010883331
2020-05-06,SZ000929,32200,195423.1743812561
2020-05-06,SZ002071,667000,1177098.7482070923
2020-05-06,SZ002209,209400,1176927.4263381958
2020-05-06,SZ002633,159100,1176928.448677063
2020-05-06,SZ300029,214100,1176703.9732456207
2020-05-06,SZ300362,738300,1100066.919028759
2020-05-06,SZ300431,531600,1068084.9409103394
2020-06-01,SH600306,288800,1144250.770187378
2020-06-01,SH600561,256400,1158986.191368103
2020-06-01,SH600599,195400,1473466.1890029907
2020-06-01,SZ000835,423100,1227796.7369318008
2020-06-01,SZ002071,504600,1251407.8893184662
2020-06-01,SZ002209,209400,1225595.1690673828
2020-06-01,SZ002633,159100,1234215.8496379852
2020-06-01,SZ300029,214100,1158302.5084972382
2020-06-01,SZ300090,2333000,609194.6089565754
2020-06-01,SZ300362,738300,1100066.919028759
2020-06-01,SZ300431,531600,930818.4435367584
2020-07-01,SH600561,254000,1183883.4056854248
2020-07-01,SH603269,147000,1184124.8588562012
2020-07-01,SZ000835,423100,1007658.7522506714
2020-07-01,SZ000929,183000,1183906.9061279297
2020-07-01,SZ002071,504600,922261.6402387619
2020-07-01,SZ002209,194900,1183837.0748996735
2020-07-01,SZ002633,150300,1184052.4020195007
2020-07-01,SZ300029,214900,1183971.573638916
2020-07-01,SZ300090,2333000,749777.9160737991
2020-07-01,SZ300362,738300,1100066.919028759
2020-07-01,SZ300431,531600,786480.6830406189
2020-07-01,SZ300665,23600,168199.71733093262
2020-08-03,SH600365,347800,1197207.7550411224
2020-08-03,SZ000502,167300,1197230.5733680725
2020-08-03,SZ000929,168600,1197056.6877365112
2020-08-03,SZ002209,179200,1197171.7529296875
2020-08-03,SZ002633,139300,1196876.361656189
2020-08-03,SZ300029,178100,1197111.7895126343
2020-08-03,SZ300312,100,462.7322196960449
2020-08-03,SZ300362,738300,1100066.919028759
2020-08-03,SZ300431,531600,786480.6830406189
2020-08-03,SZ300535,92800,1196245.751953125
2020-08-03,SZ300665,153000,1197434.7195625305
2020-08-03,SZ300736,46600,503362.4029159546
2020-09-01,SH600520,400,3604.535675048828
2020-09-01,SH600561,100,525.0800132751465
2020-09-01,SH600768,118100,1257830.054473877
2020-09-01,SZ000502,152600,1258029.3727874756
2020-09-01,SZ000929,161500,1257836.6391658783
2020-09-01,SZ002209,176200,1258350.6154060364
2020-09-01,SZ002633,129700,1257792.7444458008
2020-09-01,SZ300029,194100,1258172.5576400757
2020-09-01,SZ300362,738300,1100066.919028759
2020-09-01,SZ300431,531600,786480.6830406189
2020-09-01,SZ300535,88800,1257516.0461425781
2020-09-01,SZ300665,153000,1364095.5276489258
2020-09-01,SZ300736,46600,520917.5748825073
2020-10-09,SH600520,138600,1136846.1919784546
2020-10-09,SH600561,232000,1137020.6108093262
2020-10-09,SH600768,117400,1136442.3362731934
2020-10-09,SH603029,98600,1137137.2495651245
2020-10-09,SH603269,7300,64177.36587524414
2020-10-09,SH603286,69600,1136142.7917480469
2020-10-09,SZ002209,170500,1136993.3059215546
2020-10-09,SZ002633,131800,1137151.4543533325
2020-10-09,SZ300029,194100,909336.2759113312
2020-10-09,SZ300362,738300,1100066.919028759
2020-10-09,SZ300431,531600,196863.5020852089
2020-10-09,SZ300665,132900,1136719.995689392
2020-11-02,SH600355,408500,1156497.0401525497
2020-11-02,SH600506,123000,1155804.64553833
2020-11-02,SH600520,153900,1156072.0820903778
2020-11-02,SH600768,123800,1156415.3966903687
2020-11-02,SH600778,263900,1156103.881406784
2020-11-02,SH603029,104900,1155803.769493103
2020-11-02,SH603958,179200,1156026.5869140625
2020-11-02,SZ000695,7800,50015.394115448
2020-11-02,SZ000702,223700,1156259.8925113678
2020-11-02,SZ002633,130600,1155969.9718475342
2020-11-02,SZ300362,738300,1100066.919028759
2020-12-01,SH600355,408500,1193179.414987564
2020-12-01,SH600520,157000,1213950.481891632
2020-12-01,SH600561,245200,1213770.7033157349
2020-12-01,SH600768,122300,1213291.00522995
2020-12-01,SH600778,269800,1213877.6916503906
2020-12-01,SH603029,106000,1213877.8972625732
2020-12-01,SH603269,15500,133364.92824554443
2020-12-01,SZ000502,160200,1213687.6092910767
2020-12-01,SZ002633,145000,1213877.8734207153
2020-12-01,SZ300362,738300,1100066.919028759
2020-12-01,SZ300478,109900,1213322.6172447205
2021-01-04,SH600355,408600,1046063.2242679596
2021-01-04,SH600520,165100,1122692.7850723267
2021-01-04,SH600561,245200,1093673.7367630005
2021-01-04,SH600615,23300,156110.7954978943
2021-01-04,SH600768,127800,1122195.9732055664
2021-01-04,SH600778,280600,1122620.7708358765
2021-01-04,SH603029,113000,1122246.078491211
2021-01-04,SZ002633,155600,1122067.505455017
2021-01-04,SZ300362,738300,1100066.919028759
2021-01-04,SZ300478,109900,1094555.4777145386
2021-01-04,SZ300736,121400,1122750.4020690918
2021-02-01,SH600355,408600,837473.4300613403
2021-02-01,SH600766,2700,10149.558305740356
2021-02-01,SH600768,126400,960768.970489502
2021-02-01,SH600778,280600,934442.2665596008
2021-02-01,SH603029,112900,960578.8676261902
2021-02-01,SZ000007,371000,960770.7331180573
2021-02-01,SZ002633,162800,960581.4977645874
2021-02-01,SZ002862,115700,960615.8848762512
2021-02-01,SZ300362,738300,1100066.919028759
2021-02-01,SZ300478,115000,960446.4673995972
2021-02-01,SZ300736,137000,960283.8001251221
2021-03-01,SH600355,489600,1067223.9097595215
2021-03-01,SH600520,151600,1067155.2722930908
2021-03-01,SH600766,2700,12987.83540725708
2021-03-01,SH600768,140800,1067137.0300292969
2021-03-01,SH600778,294900,1067212.2920036316
2021-03-01,SH603029,124400,1066892.6277160645
2021-03-01,SH603813,82600,1017855.061340332
2021-03-01,SZ002633,166200,1066660.9379768372
2021-03-01,SZ300362,738300,1100066.919028759
2021-03-01,SZ300478,125800,1067143.6191558838
2021-03-01,SZ300736,137700,1067124.3101119995
2021-04-01,SH600355,479500,1083932.3637485504
2021-04-01,SH600520,158600,1083464.9426460266
2021-04-01,SH600701,1127200,305766.1792755127
2021-04-01,SH600766,251400,1083834.7566604614
2021-04-01,SH600768,131500,1083506.0443878174
2021-04-01,SH600891,236500,96730.3065508604
2021-04-01,SZ000609,295300,1083791.7870283127
2021-04-01,SZ002633,170900,1083666.2383079529
2021-04-01,SZ300362,738300,1100066.919028759
2021-04-01,SZ300478,132700,1083255.0450325012
2021-04-01,SZ300736,147200,1083704.4372558594
2021-05-06,SH600355,482100,1065266.1922216415
2021-05-06,SH600455,60700,1063734.2491149902
2021-05-06,SH600520,157500,1064759.5167160034
2021-05-06,SH600766,251400,925285.319852829
2021-05-06,SH600768,132900,1064610.0193977356
2021-05-06,SH603269,44600,305578.22008132935
2021-05-06,SZ000609,295300,868398.8643169403
2021-05-06,SZ002633,158700,1065016.1706447601
2021-05-06,SZ300362,738300,1100066.919028759
2021-05-06,SZ300478,130600,1064706.6804885864
2021-05-06,SZ300736,144500,1064925.157546997
2021-06-01,SH600455,63600,1154837.8211975098
2021-06-01,SH600520,158300,1155778.1346321106
2021-06-01,SH600561,280600,1156284.175491333
2021-06-01,SH600768,139600,1155864.2650604248
2021-06-01,SH603029,123100,1156072.1071243286
2021-06-01,SH603269,162400,1156092.2946929932
2021-06-01,SH603389,264500,1156307.1584701538
2021-06-01,SH603813,4000,52765.010833740234
2021-06-01,SZ002633,166300,1156217.6975727081
2021-06-01,SZ300362,738300,1100066.919028759
2021-06-01,SZ300478,127100,1156459.7455978394
2021-07-01,SH600455,68500,1229703.2232284546
2021-07-01,SH600561,296400,1230875.5285263062
2021-07-01,SH600768,144200,1230130.4765701294
2021-07-01,SH603029,123400,1230493.7404632568
2021-07-01,SH603269,166700,1230566.9946670532
2021-07-01,SH603389,261900,1230627.981376648
2021-07-01,SH603813,94100,1229729.2070388794
2021-07-01,SZ002633,160400,1230684.1653823853
2021-07-01,SZ300362,738300,1100066.919028759
2021-07-01,SZ300478,129600,1230213.949584961
2021-08-02,SH600455,67700,1142758.6400985718
2021-08-02,SH600561,282100,1142687.4571800232
2021-08-02,SH600768,127400,1142867.9426193237
2021-08-02,SH603029,117000,1142882.8496932983
2021-08-02,SH603269,160800,1142950.8029937744
2021-08-02,SH603389,249400,1142931.6269874573
2021-08-02,SH603813,94800,1142495.972442627
2021-08-02,SZ000702,266900,1142715.0049209595
2021-08-02,SZ002633,156900,1142332.8845500946
2021-08-02,SZ002830,127600,1142189.6099090576
2021-09-01,SH600455,67000,1275421.6651916504
2021-09-01,SH600768,139500,1276315.5899047852
2021-09-01,SH603269,157500,1275962.2979164124
2021-09-01,SH603709,78200,1275960.8673095703
2021-09-01,SH603813,96000,1276266.2658691406
2021-09-01,SZ000702,280500,1276620.269536972
2021-09-01,SZ002417,267200,1276269.2657470703
2021-09-01,SZ002633,158700,1276111.7526054382
2021-09-01,SZ002836,231700,1272613.3150577545
2021-09-01,SZ300478,134900,1276475.6318092346
2021-10-08,SH600455,64200,1222215.361404419
2021-10-08,SH600520,156900,1222495.7163333893
2021-10-08,SH600768,146400,1222236.074066162
2021-10-08,SH603029,124900,1222397.8113174438
2021-10-08,SH603709,77000,1222166.2302017212
2021-10-08,SH603813,94400,1221371.9314575195
2021-10-08,SZ000702,270400,1222230.1719665527
2021-10-08,SZ002209,185000,1218858.654499054
2021-10-08,SZ002633,162300,1222098.989868164
2021-10-08,SZ300478,146400,1222326.8257141113
2021-11-01,SH600455,64900,1190755.8347702026
2021-11-01,SH600520,163100,1190921.5210914612
2021-11-01,SH600768,143700,1191300.4031181335
2021-11-01,SH603029,129800,1191560.0784301758
2021-11-01,SH603813,95500,1191430.4790496826
2021-11-01,SZ000702,272000,1191281.8222045898
2021-11-01,SZ002209,203700,1191494.1349983215
2021-11-01,SZ002417,280300,1191451.8288135529
2021-11-01,SZ002633,165700,1191520.8062648773
2021-11-01,SZ002830,135400,1189869.5180892944
2021-12-01,SH600561,290300,1341269.7144031525
2021-12-01,SH600768,142200,1343770.0378417969
2021-12-01,SH603029,131000,1343016.4785385132
2021-12-01,SH603709,83900,1342252.4555206299
2021-12-01,SH603813,99100,1343069.4554328918
2021-12-01,SZ000702,281200,1343695.584487915
2021-12-01,SZ002209,213900,1343332.8430652618
2021-12-01,SZ002417,282900,1343775.0
2021-12-01,SZ002633,171500,1343170.9523200989
2021-12-01,SZ300478,133400,1343170.0286865234
2022-01-04,SH600768,151000,1443609.3130111694
2022-01-04,SH600778,320300,1440932.7390670776
2022-01-04,SH603029,133200,1443203.9669036865
2022-01-04,SH603389,272700,1443294.4028377533
2022-01-04,SH603709,85300,1443521.841430664
2022-01-04,SZ000702,288700,1443422.7711200714
2022-01-04,SZ002209,209200,1443675.737953186
2022-01-04,SZ002417,283200,1443777.3811340332
2022-01-04,SZ002633,168700,1443713.2975578308
2022-01-04,SZ300478,141800,1443528.9115905762
2022-02-07,SH600768,162200,1479349.6774673462
2022-02-07,SH603029,133200,1425346.1711883545
2022-02-07,SH603389,272700,1406824.819278717
2022-02-07,SH603709,91400,1479208.1874847412
2022-02-07,SH603813,82800,1176125.9044647217
2022-02-07,SH688309,94500,1479606.6484451294
2022-02-07,SZ000702,308900,1480074.0515708923
2022-02-07,SZ002209,209200,1403117.0225143433
2022-02-07,SZ002417,283200,1990553.5972595215
2022-02-07,SZ002633,168700,1476740.8672332764
2022-03-01,SH600768,152600,1559462.4561309814
2022-03-01,SH600778,343700,1559946.3089942932
2022-03-01,SH603389,294400,1560249.3041992188
2022-03-01,SH603709,93200,1559440.9202575684
2022-03-01,SH603958,240600,1558282.3914527893
2022-03-01,SH688215,44500,1558594.5739746094
2022-03-01,SH688309,96900,1559588.0601882935
2022-03-01,SZ000702,301300,1560351.208639145
2022-03-01,SZ002209,214500,1559829.0317058563
2022-03-01,SZ002633,174500,1559723.8874435425
2022-04-01,SH600455,74100,1583345.4820632935
2022-04-01,SH600768,164200,1584298.0226516724
2022-04-01,SH603709,96400,1584968.4783935547
2022-04-01,SH603958,242000,1582779.4609069824
2022-04-01,SH688215,47500,1582923.0403900146
2022-04-01,SH688309,107000,1583746.350288391
2022-04-01,SZ002417,310200,1584988.622188568
2022-04-01,SZ002633,169100,1584389.250278473
2022-04-01,SZ300478,148200,1584657.2078704834
2022-04-01,SZ300736,148000,1585138.4391784668
2022-05-05,SH600455,72800,1266294.6594238281
2022-05-05,SH600520,170000,1263373.8803863525
2022-05-05,SH600768,159600,1267054.9839019775
2022-05-05,SH603389,286800,1267534.5817565918
2022-05-05,SH603709,89300,1267230.83486557
2022-05-05,SH603958,239400,1267668.337726593
2022-05-05,SH688215,47700,1266584.6265792847
2022-05-05,SZ002633,171000,1267600.1873016357
2022-05-05,SZ002856,152500,1267049.9300956726
2022-05-05,SZ002862,129200,1267531.6509246826
2022-06-01,SH600455,75400,1458928.0448913574
2022-06-01,SH600768,161800,1459203.8457870483
2022-06-01,SH603389,296100,1459589.5414352417
2022-06-01,SH603709,94100,1458579.5247077942
2022-06-01,SH603958,247000,1459371.8700408936
2022-06-01,SH688215,49700,1457604.020690918
2022-06-01,SH688555,109800,1458764.9213790894
2022-06-01,SZ002633,172700,1459567.122077942
2022-06-01,SZ300417,151900,1456997.2771644592
2022-06-01,SZ300736,154100,1459469.1526412964
2022-07-01,SH600455,78600,1519085.5327606201
2022-07-01,SH600768,166100,1519892.7136421204
2022-07-01,SH603269,183000,1519857.2902679443
2022-07-01,SH603709,95000,1520204.7538757324
2022-07-01,SH603729,113500,1520161.3130569458
2022-07-01,SH688215,49600,1517949.1333007812
2022-07-01,SH688555,111800,1519377.1572113037
2022-07-01,SZ002209,222900,1519961.4253520966
2022-07-01,SZ300736,153200,1519636.6260528564
2022-07-01,SZ300779,113000,1517367.0682907104
2022-08-01,SH600455,77800,1652563.0947113037
2022-08-01,SH600768,166800,1652764.9543762207
2022-08-01,SH603709,100700,1652948.7209320068
2022-08-01,SH603729,116500,1653135.6177330017
2022-08-01,SH603958,259100,1649929.1636943817
2022-08-01,SH688215,49400,1653424.6559143066
2022-08-01,SH688555,121300,1653086.032962799
2022-08-01,SZ002719,223100,1653409.0497016907
2022-08-01,SZ300478,157600,1653067.2019958496
2022-08-01,SZ300736,160700,1653645.7521438599
2022-09-01,SH600455,81000,1677356.6665649414
2022-09-01,SH600768,166500,1678465.9123420715
2022-09-01,SH603709,102400,1677178.125
2022-09-01,SH603729,116600,1678015.2620315552
2022-09-01,SH688004,76200,1676586.4711761475
2022-09-01,SH688081,126200,1678330.884552002
2022-09-01,SH688215,53500,1676350.0003814697
2022-09-01,SH688555,122500,1677221.4484214783
2022-09-01,SZ002719,214000,1677933.1998825073
2022-09-01,SZ300478,158200,1678453.9686203003
2022-10-10,SH600455,79400,1499434.3376159668
2022-10-10,SH600768,168200,1500292.2010421753
2022-10-10,SH603709,100700,1500931.744480133
2022-10-10,SH603729,118300,1499832.1607589722
2022-10-10,SH688004,74500,1500732.6221466064
2022-10-10,SH688081,129200,1500877.7854919434
2022-10-10,SH688096,184100,1500710.5920791626
2022-10-10,SH688215,53200,1500454.8545837402
2022-10-10,SH688555,130500,1500619.945049286
2022-10-10,SZ002719,211600,1500415.5601501465
2022-11-01,SH600455,77900,1604233.5121154785
2022-11-01,SH600768,175800,1605258.392715454
2022-11-01,SH603709,106100,1604785.3677749634
2022-11-01,SH603729,124400,1604841.930770874
2022-11-01,SH688004,69200,1605385.0135803223
2022-11-01,SH688215,50700,1604456.256866455
2022-11-01,SH688555,130900,1605064.1026496887
2022-11-01,SH688701,164100,1605455.0889015198
2022-11-01,SZ002719,221600,1605249.2572784424
2022-11-01,SZ300478,163900,1604745.116329193
2022-12-01,SH600455,74400,1584528.369140625
2022-12-01,SH600768,161300,1585583.6025238037
2022-12-01,SH603709,96000,1585054.5043945312
2022-12-01,SH603729,113100,1584855.7940483093
2022-12-01,SH688004,70700,1585398.76537323
2022-12-01,SH688215,49300,1584878.0990600586
2022-12-01,SH688701,165900,1585277.864742279
2022-12-01,SZ002719,202400,1585368.6428070068
2022-12-01,SZ300478,153000,1585194.634437561
2022-12-01,SZ300899,73600,1585755.1025390625
2023-01-03,SH600768,178800,1644758.2443237305
2023-01-03,SH603709,106700,1643645.2942848206
2023-01-03,SH603729,124000,1644366.4436340332
2023-01-03,SH688004,79400,1643176.9180297852
2023-01-03,SH688081,139600,1644229.8179626465
2023-01-03,SH688215,54300,1643749.5763778687
2023-01-03,SH688701,200900,1644384.2108726501
2023-01-03,SZ002816,130400,1644342.8359985352
2023-01-03,SZ300478,178400,1644615.6425476074
2023-01-03,SZ300899,84200,1643107.381439209
2023-02-01,SH603709,109900,1843671.8168258667
2023-02-01,SH603729,131800,1843882.7239990234
2023-02-01,SH688004,78900,1844019.026184082
2023-02-01,SH688067,91300,1843642.5659179688
2023-02-01,SH688096,206200,1843794.8579788208
2023-02-01,SH688215,54400,1843724.70703125
2023-02-01,SH688565,208100,1839639.3575668335
2023-02-01,SH688701,214900,1844100.4187583923
2023-02-01,SZ300478,185300,1843931.295967102
2023-02-01,SZ300899,85200,1844131.9381713867
2023-03-01,SH603729,137400,1946945.8242416382
2023-03-01,SH688004,78900,2232940.3690338135
2023-03-01,SH688067,91200,1946198.0987548828
2023-03-01,SH688096,208700,1947375.7878303528
2023-03-01,SH688215,55600,1944238.3209228516
2023-03-01,SH688565,212800,1946996.5301513672
2023-03-01,SH688701,219500,1946907.618045807
2023-03-01,SZ002816,119800,1713944.6868896484
2023-03-01,SZ002856,100,1069.0954208374023
2023-03-01,SZ300478,193100,1946938.572883606
2023-03-01,SZ300899,85200,1898653.2234191895
2023-04-03,SH603030,865200,1919836.3938331604
2023-04-03,SH603709,114800,1919184.8442077637
2023-04-03,SH688215,57000,1919129.0130615234
2023-04-03,SH688565,228800,1919552.2171020508
2023-04-03,SH688701,222100,1919430.3944587708
2023-04-03,SZ002652,724400,1919759.3775749207
2023-04-03,SZ002816,146800,1918843.6744689941
2023-04-03,SZ002856,187200,1907443.6660766602
2023-04-03,SZ300478,196600,1919154.0937423706
2023-04-03,SZ300742,222600,1919452.447128296
2023-05-04,SH603030,865200,2006002.5415420532
2023-05-04,SH603389,363100,1816979.3045043945
2023-05-04,SH603709,111600,1815925.1152038574
2023-05-04,SH688565,232400,1817235.1703643799
2023-05-04,SH688701,211200,1816818.3837890625
2023-05-04,SZ002652,701700,1817310.5911016464
2023-05-04,SZ002856,186100,1816834.7579956055
2023-05-04,SZ300169,453200,1817339.0190124512
2023-05-04,SZ300417,167500,1623224.925994873
2023-05-04,SZ300478,189600,1816895.246887207
2023-06-01,SH603389,354300,1822585.782623291
2023-06-01,SH603709,108400,1821974.4422912598
2023-06-01,SH688565,223500,1822703.61328125
2023-06-01,SH688701,198300,1822234.7033500671
2023-06-01,SZ000691,443700,1822857.2457790375
2023-06-01,SZ000702,359700,1819984.5570087433
2023-06-01,SZ002652,709100,1822772.7535486221
2023-06-01,SZ002856,181900,1822363.1279945374
2023-06-01,SZ300169,447800,1822675.2611160278
2023-06-01,SZ300478,194300,1822776.5785217285
