trial,top_k,universe,lookback,r2_threshold,score_max,buffer_ratio,ordinal_rank_buffer_extra,rebalance_interval_days,rebalance_phase,regime_use_hysteresis,cost_bp,initial_cash,adv_participation,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return,use_r2,use_ordinary_filters,use_buffer,use_regime,weak_pool_switch,use_mainline,use_retention,regime_filter_relaxation,regime_dynamic_lookback,regime_buffer_disable
lookback_20,3,original_like,20,0.4,5.0,0.9,2,5,0,False,10.0,200000.0,,2808,5.353277954242488,0.18049434273162746,0.23966230070219285,0.8122267970657266,0.34666631298102424,810.8923993485968,72.77239481333561,351872.1951300862,0.010385642026037227,0.9896143579739628,875,-0.12563528542421465,False,True,True,True,True,False,False,False,False,False
lookback_25,3,original_like,25,0.4,5.0,0.9,2,5,0,False,10.0,200000.0,,2808,3.7784488345768663,0.15069876895252166,0.23499829814747336,0.7150834853515078,0.3436213551719747,785.7128145460065,70.51268848489802,290127.29506114917,0.01675366219453713,0.9832463378054629,875,-0.14541358041886276,False,True,True,True,True,False,False,False,False,False
lookback_30,3,original_like,30,0.4,5.0,0.9,2,5,0,False,10.0,200000.0,,2808,7.098855347166294,0.206494089420856,0.23692727052169377,0.91100491841505,0.26063866079506826,758.0861473455258,68.03337219767539,380633.66171958006,0.018810243530468264,0.9811897564695318,545,-0.06822382147837736,False,True,True,True,True,False,False,False,False,False
