trade_date,daily_return,total_value,gross_traded,transaction_cost,cash_ratio,exposure
2023-09-13,7.854032446630299e-05,1.5251907925906973,0.0,0.0,,
2023-09-14,-1.963353861356154e-05,1.525160847698378,0.0,0.0,,
2023-09-15,0.00010798658331623301,1.5253255446073286,0.0,0.0,,
2023-09-18,0.0032751148100942373,1.530321160888687,0.0,0.0,,
2023-09-19,0.0021510450169444084,1.5336129505961413,0.0,0.0,,
2023-09-20,-0.006009998265653849,1.5243959394228743,0.0,0.0,,
2023-09-21,-0.008205742575228214,1.5118871387612471,0.0,0.0,,
2023-09-22,-0.004789998754858971,1.5046452012490934,0.0,0.0,,
2023-09-25,0.002187751466408372,1.5079369909945504,0.0,0.0,,
2023-09-26,-0.012224663980305195,1.4895029679761695,0.0,0.0,,
2023-09-27,-0.0066299764439463615,1.4796275983852993,0.0,0.0,,
2023-09-28,0.011568658985197544,1.4967449054961057,0.0,0.0,,
2023-10-09,0.010996495373547077,1.5132038539247739,0.0,0.0,,
2023-10-10,-0.0200134739279747,1.4829193880465397,0.0,0.0,,
2023-10-11,-0.010655057616531849,1.4671187965262316,0.0,0.0,,
2023-10-12,0.0,1.4671187965262316,0.0,0.0,,
2023-10-13,0.004038678947836161,1.4730440183237368,0.0,0.0,,
2023-10-16,0.013855048455297947,1.493453114574399,0.0,0.0,,
2023-10-17,0.003526634769514203,1.4987199782548963,0.0,0.0,,
2023-10-18,-0.0070284828543663025,1.4881862505842356,0.0,0.0,,
2023-10-19,-0.014598852954804897,1.4664604383425939,0.0,0.0,,
2023-10-20,-0.004938378930091858,1.4592185010120695,0.0,0.0,,
2023-10-23,-0.013986320234835148,1.4388094037643187,0.0,0.0,,
2023-10-24,-0.00012787149171344936,1.438625421059568,0.0,0.0,,
2023-10-25,-0.00011771203571697697,1.4384560775326207,0.0,0.0,,
2023-10-26,-9.810491064854432e-06,1.438441965572125,0.0,0.0,,
2023-10-27,0.00013734822277911007,1.4386395330196673,0.0,0.0,,
2023-10-30,7.847392407711595e-05,1.4387524287091558,0.0,0.0,,
2023-10-31,8.827623241813853e-05,1.4388794363529447,0.0,0.0,,
2023-11-01,0.0002451901091262698,1.4392322353589637,0.0,0.0,,
2023-11-02,0.00010785720951389521,1.439387466931712,0.0,0.0,,
2023-11-03,-8.823729149298742e-05,1.439260459280221,0.0,0.0,,
2023-11-06,-3.922003452316858e-05,1.4392040114353202,0.0,0.0,,
2023-11-07,0.00015688627900090069,1.4394298027973975,0.0,0.0,,
2023-11-08,1.960770896403119e-05,1.439458026718045,0.0,0.0,,
2023-11-09,4.90183119836729e-05,1.4395285865206862,0.0,0.0,,
2023-11-10,0.0001372445549350232,1.4397261539808595,0.0,0.0,,
2023-11-13,3.920734889106825e-05,1.439782601826486,0.0,0.0,,
2023-11-14,2.9404356610029936e-05,1.4398249377075512,0.0,0.0,,
2023-11-15,0.0,1.4398249377075512,0.0,0.0,,
2023-11-16,0.00019602329120971262,1.4401071769306064,0.0,0.0,,
2023-11-17,7.839394675102085e-05,1.4402200726159504,0.0,0.0,,
2023-11-20,0.00016657408559694886,1.4404599759576049,0.0,0.0,,
2023-11-21,0.015177590772509575,1.4623226879968685,0.0,0.0,,
2023-11-22,0.018980078399181366,1.4900776872599506,0.0,0.0,,
2023-11-23,-0.021567579358816147,1.4579403184891704,0.0,0.0,,
2023-11-24,-0.0070136794820427895,1.44771479239134,0.0,0.0,,
2023-11-27,-0.02320771850645542,1.4141166350118903,0.0,0.0,,
2023-11-28,-0.0010330049553886056,1.4126558455204257,0.0,0.0,,
2023-11-29,-0.013442951254546642,1.3936655818496442,0.0,0.0,,
2023-11-30,0.0010481635108590126,1.395126371258879,0.0,0.0,,
2023-12-01,0.050259172916412354,1.465244268792226,0.0,0.0,,
2023-12-04,0.011963516473770142,1.4827737427400192,0.0,0.0,,
2023-12-05,-0.022658992558717728,1.449175583537011,0.0,0.0,,
2023-12-06,0.029232410714030266,1.4915384793917095,0.0,0.0,,
2023-12-07,0.03819599002599716,1.548509268273946,0.0,0.0,,
2023-12-08,-0.02169709838926792,1.5149111103235129,0.0,0.0,,
2023-12-11,0.022178303450345993,1.5485092686285684,0.0,0.0,,
2023-12-12,0.005660112481564283,1.557274005267751,0.0,0.0,,
2023-12-13,-0.004690213594585657,1.5499700575577493,0.0,0.0,,
2023-12-14,-0.00848216749727726,1.53682295191378,0.0,0.0,,
2023-12-15,0.0247136652469635,1.5748034798912274,0.0,0.0,,
2023-12-18,-0.026900433003902435,1.532440584386101,0.0,0.0,,
2023-12-19,0.01048568170517683,1.5485092685860689,0.0,0.0,,
2023-12-20,-0.034904029220342636,1.4944600558273693,0.0,0.0,,
2023-12-21,0.003909878898411989,1.5003032136641683,0.0,0.0,,
2023-12-22,-0.08373500406742096,1.3746753179656344,0.0,0.0,,
2023-12-25,0.0063758594915270805,1.3834400546394536,0.0,0.0,,
2023-12-26,-0.02006230689585209,1.3556850556912625,0.0,0.0,,
2023-12-27,-0.0021550573874264956,1.3527634765969714,0.0,0.0,,
2023-12-28,0.0064791347831487656,1.361528213491564,0.0,0.0,,
2023-12-29,0.030041320249438286,1.4024303185817097,0.0,0.0,,
2024-01-02,-0.0052080643363296986,1.3951263712553168,0.0,0.0,,
2024-01-03,0.0073294625617563725,1.4053518977623516,0.0,0.0,,
2024-01-04,-0.013512817211449146,1.3863616344501257,0.0,0.0,,
2024-01-05,-0.021073713898658752,1.357145846005647,0.0,0.0,,
2024-01-08,-0.010763688012957573,1.3425379515311608,0.0,0.0,,
2024-01-09,-0.004352322313934565,1.3366947936474078,0.0,0.0,,
2024-01-10,-0.02950659766793251,1.2972534781664338,0.0,0.0,,
2024-01-11,0.028151581063866615,1.333773214617419,0.0,0.0,,
2024-01-12,-0.01642846129834652,1.3118613729803055,0.0,0.0,,
2024-01-15,-0.001113524311222136,1.3104005834485386,0.0,0.0,,
2024-01-16,-0.012262421660125256,1.2943318989506185,0.0,0.0,,
2024-01-17,-0.038118790835142136,1.2449935320232675,0.0,0.0,,
2024-01-18,0.04929448291659355,1.3063648444188578,0.0,0.0,,
2024-01-19,-0.023489346727728844,1.2756791876353877,0.0,0.0,,
2024-01-22,-0.025772538036108017,1.2428016972501832,0.0,0.0,,
2024-01-23,0.02821795456111431,1.2778710190716647,0.0,0.0,,
2024-01-24,-0.01886744424700737,1.2537608588644635,0.0,0.0,,
2024-01-25,0.010489237494766712,1.2669118542747355,0.0,0.0,,
2024-01-26,-0.02422082982957363,1.2362261978432776,0.0,0.0,,
2024-01-29,-0.06914711743593216,1.1507447197636325,0.0,0.0,,
2024-01-30,-0.019047079607844353,1.128826393477988,0.0,0.0,,
2024-01-31,-0.02912537381052971,1.0959489028007496,0.0,0.0,,
2024-02-01,0.02199934609234333,1.1200590620129873,0.0,0.0,,
2024-02-02,-0.03522402420639992,1.0806060745000443,0.0,0.0,,
2024-02-05,-0.014198354445397854,1.0652632464384426,0.0,0.0,,
2024-02-06,0.05143875628709793,1.1200590629535925,0.0,0.0,,
2024-02-07,0.01761201210319996,1.13978555672663,0.0,0.0,,
2024-02-08,0.019230220466852188,1.161703884267417,0.0,0.0,,
2024-02-19,0.001886739511974156,1.1638957168870783,0.0,0.0,,
2024-02-20,-0.005649559199810028,1.1573202191321195,0.0,0.0,,
2024-02-21,0.01136331632733345,1.1704712148741365,0.0,0.0,,
2024-02-22,-0.001668667420744896,1.1685180876909564,0.0,0.0,,
2024-02-23,0.03596141189336777,1.2105396479472614,0.0,0.0,,
2024-02-26,-0.013583378866314888,1.1940964292764984,0.0,0.0,,
2024-02-27,0.0015300476225093007,1.1959234536791596,0.0,0.0,,
2024-02-28,0.0190963763743639,1.218761258065546,0.0,0.0,,
2024-02-29,-0.005246790591627359,1.2123666729632878,0.0,0.0,,
2024-03-01,0.033153779804706573,1.2525612106812773,0.0,0.0,,
2024-03-04,0.049593448638916016,1.3146800407502977,0.0,0.0,,
2024-03-05,-0.05072442442178726,1.247993652384427,0.0,0.0,,
2024-03-06,0.021227553486824036,1.2744855043916343,0.0,0.0,,
2024-03-07,-0.020786311477422714,1.2479936517238897,0.0,0.0,,
2024-03-08,0.047579001635313034,1.3073719437201208,0.0,0.0,,
2024-03-11,-0.015372265130281448,1.2872746755773636,0.0,0.0,,
2024-03-12,0.02057979814708233,1.3137665285605966,0.0,0.0,,
2024-03-13,-0.01529744267463684,1.2936692604020843,0.0,0.0,,
2024-03-14,0.012710527516901493,1.3101124791341945,0.0,0.0,,
2024-03-15,-0.010459165088832378,1.2964097964299905,0.0,0.0,,
2024-03-18,0.012683658860623837,1.3128530160314793,0.0,0.0,,
2024-03-19,-0.02852870710194111,1.2753990168692173,0.0,0.0,,
2024-03-20,0.0007162559777498245,1.2763125290390662,0.0,0.0,,
2024-03-21,0.005973519291728735,1.2839366065535562,0.0,0.0,,
2024-03-22,-0.008196110837161541,1.2734133198183542,0.0,0.0,,
2024-03-25,-0.022430429235100746,1.2448501124611338,0.0,0.0,,
2024-03-26,-0.02536037005484104,1.213280252946309,0.0,0.0,,
2024-03-27,-0.04088896885514259,1.1636704744710278,0.0,0.0,,
2024-03-28,0.04263215512037277,1.2132802546476744,0.0,0.0,,
2024-03-29,-0.009912477806210518,1.201253641050766,0.0,0.0,,
2024-04-01,0.022526366636157036,1.2283135209920941,0.0,0.0,,
2024-04-02,-0.019582318142056465,1.2042602948458374,0.0,0.0,,
2024-04-03,-0.023718466982245445,1.1756970868045074,0.0,0.0,,
2024-04-08,-0.005114673636853695,1.1696837799097026,0.0,0.0,,
2024-04-09,0.002570483833551407,1.172690433156328,0.0,0.0,,
2024-04-10,-0.02563893422484398,1.142623900274529,0.0,0.0,,
2024-04-11,0.017103832215070724,1.1621671477497544,0.0,0.0,,
2024-04-12,0.00517421867698431,1.1681804547114187,0.0,0.0,,
2024-04-15,0.0012868959456682205,1.1696837814023957,0.0,0.0,,
2024-04-16,-0.028275324031710625,1.1366105934686064,0.0,0.0,,
2024-04-17,0.042324479669332504,1.1847170454238163,0.0,0.0,,
2024-04-18,-0.010151464492082596,1.1726904324040315,0.0,0.0,,
2024-04-19,-0.02948477491736412,1.138113918956852,0.0,0.0,,
2024-04-22,-0.04056525230407715,1.0919460406835855,0.0,0.0,,
2024-04-23,-0.02459748461842537,1.0650869147437205,0.0,0.0,,
2024-04-24,0.01050740759819746,1.0762782170844394,0.0,0.0,,
2024-04-25,0.00018905727483797818,1.076481695311129,0.0,0.0,,
2024-04-26,0.007749882992357016,1.0848243024932043,0.0,0.0,,
2024-04-29,-0.006564876530319452,1.0777025648902465,0.0,0.0,,
2024-04-30,-0.0015104592312127352,1.0760747391026064,0.0,0.0,,
2024-05-06,-0.00605097645893693,1.0695634361882398,0.0,0.0,,
