trade_date,symbol,shares,adjusted_close,market_value
2025-05-21,SH513750,99100,1.319,130712.9
2025-05-21,SZ159509,86000,1.503,129257.99999999999
2025-05-22,SH513730,107400,1.21,129954.0
2025-05-22,SH513750,99100,1.312,130019.20000000001
2025-05-22,SZ159509,86000,1.504,129344.0
2025-05-23,SH513730,107400,1.217,130705.8
2025-05-23,SH513750,99100,1.303,129127.29999999999
2025-05-23,SZ159509,86000,1.493,128398.00000000001
2025-05-26,SH513730,107400,1.218,130813.2
2025-05-26,SH513750,99100,1.311,129920.09999999999
2025-05-26,SZ159509,86000,1.504,129344.0
2025-05-27,SH513730,107400,1.209,129846.6
2025-05-27,SH513750,99100,1.327,131505.69999999998
2025-05-27,SZ159509,86000,1.522,130892.0
2025-05-28,SH513030,68600,1.888,129516.79999999999
2025-05-28,SZ159509,86000,1.539,132354.0
2025-05-28,SZ159529,80900,1.602,129601.8
2025-05-29,SH513030,68600,1.9,130340.0
2025-05-29,SZ159509,86000,1.571,135106.0
2025-05-29,SZ159529,80900,1.604,129763.6
2025-05-30,SH513030,68600,1.873,128487.8
2025-05-30,SZ159509,86000,1.534,131924.0
2025-05-30,SZ159529,80900,1.57,127013.0
2025-06-03,SH513030,68600,1.889,129585.4
2025-06-03,SZ159509,86000,1.543,132698.0
2025-06-03,SZ159529,80900,1.566,126689.40000000001
2025-06-04,SH513030,68600,1.892,129791.2
2025-06-04,SZ159509,86000,1.557,133902.0
2025-06-04,SZ159529,80900,1.578,127660.20000000001
2025-06-05,SH513120,120600,1.056,127353.6
2025-06-05,SH513780,93900,1.354,127140.6
2025-06-05,SZ159570,89400,1.422,127126.79999999999
2025-06-06,SH513120,120600,1.08,130248.00000000001
2025-06-06,SH513780,93900,1.382,129769.79999999999
2025-06-06,SZ159570,89400,1.454,129987.59999999999
2025-06-09,SH513120,120600,1.131,136398.6
