trial,top_k,universe,lookback,r2_threshold,score_max,buffer_ratio,ordinal_rank_buffer_extra,rebalance_interval_days,rebalance_phase,regime_use_hysteresis,cost_bp,initial_cash,adv_participation,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return,use_r2,use_ordinary_filters,use_buffer,use_regime,weak_pool_switch,use_mainline,use_retention,regime_filter_relaxation,regime_dynamic_lookback,regime_buffer_disable
cost_2bp,3,original_like,25,0.4,5.0,0.9,2,5,0,False,2.0,200000.0,,2808,7.748289995726816,0.21487492025187072,0.2345256735521227,0.947572944831541,0.318943635028324,800.8633425979652,71.87235125879175,83533.00325678047,0.016940846598485094,0.983059153401515,661,-0.004400595836233312,False,True,True,True,True,False,False,False,False,False
cost_5bp,3,original_like,25,0.4,5.0,0.9,2,5,0,False,5.0,200000.0,,2808,5.963765666297217,0.1902545750717035,0.2346275463969849,0.8599547396096044,0.3283061528293024,795.2083101009642,71.36484834239423,181302.3205174564,0.016286494457981384,0.9837135055420185,709,-0.052106623314218115,False,True,True,True,True,False,False,False,False,False
cost_10bp,3,original_like,25,0.4,5.0,0.9,2,5,0,False,10.0,200000.0,,2808,3.7784488345768663,0.15069876895252166,0.23499829814747336,0.7150834853515078,0.3436213551719747,785.7128145460065,70.51268848489802,290127.29506114917,0.01675366219453713,0.9832463378054629,875,-0.14541358041886276,False,True,True,True,True,False,False,False,False,False
cost_15bp,3,original_like,25,0.4,5.0,0.9,2,5,0,False,15.0,200000.0,,2808,2.262841772926232,0.11196713092648203,0.23536687988150426,0.5688198768688697,0.3604561112373508,775.0982984598085,69.56010370793153,350943.97247520415,0.01782910656743082,0.9821708934325692,1024,-0.24026477389646061,False,True,True,True,True,False,False,False,False,False
cost_20bp,3,original_like,25,0.4,5.0,0.9,2,5,0,False,20.0,200000.0,,2808,1.2286004421175845,0.07456739798085854,0.23580627437621024,0.4230895254319394,0.40433967637849544,765.0114915805958,68.65487744954065,382389.29904328997,0.01774433735357753,0.9822556626464224,1269,-0.32394275264452443,False,True,True,True,True,False,False,False,False,False
cost_30bp,3,original_like,25,0.4,5.0,0.9,2,5,0,False,30.0,200000.0,,2808,0.04214965297305939,0.0037119862320669217,0.23704012751230577,0.13436449224750238,0.6431685263101112,745.0308028247912,66.86173871504536,397984.0854392463,0.0189681990279498,0.9810318009720502,2655,-0.46514584193083364,False,True,True,True,True,False,False,False,False,False
