trade_date,cash,positions_value,total_value,daily_return,cash_ratio,exposure,gross_traded,transaction_cost,holdings
2024-08-30,326.5970893933242,433066.10000000003,433392.69708939333,-0.0023469446977613106,0.000753582355186661,0.9992464176448134,141.5,0.14150000000000001,SH513030;SH518880
2024-09-02,326.5970893933242,430636.1,430962.6970893933,-0.005606924196738028,0.0007578314587296616,0.9992421685412703,0.0,0.0,SH513030;SH518880
2024-09-03,326.5970893933242,431420.7,431747.2970893933,0.0018205752036057898,0.0007564542768306023,0.9992435457231694,0.0,0.0,SH513030;SH518880
2024-09-04,326.5970893933242,428437.5,428764.0970893933,-0.006909597396697387,0.0007617174376548412,0.9992382825623453,0.0,0.0,SH513030;SH518880
2024-09-05,326.5970893933242,431495.8,431822.3970893933,0.007132826700651629,0.0007563227187720743,0.999243677281228,0.0,0.0,SH513030;SH518880
2024-09-06,43.131489393272204,428433.1,428476.2314893933,-0.0077489394310117365,0.00010066250172931682,0.9998993374982706,863665.6,863.6656,SH513750;SH513980;SZ159636
2024-09-09,43.131489393272204,423127.5,423170.6314893933,-0.012382483811430034,0.000101924581206088,0.9998980754187938,0.0,0.0,SH513750;SH513980;SZ159636
2024-09-10,43.131489393272204,423710.89999999997,423754.0314893932,0.0013786400959503453,0.00010178425734777182,0.9998982157426523,0.0,0.0,SH513750;SH513980;SZ159636
2024-09-11,43.131489393272204,423733.5,423776.6314893933,5.333282593356081e-05,0.00010177882919519063,0.9998982211708047,0.0,0.0,SH513750;SH513980;SZ159636
2024-09-12,43.131489393272204,427263.0,427306.1314893933,0.00832868010582688,0.0001009381476529148,0.999899061852347,0.0,0.0,SH513750;SH513980;SZ159636
2024-09-13,154.58658939326415,426158.0,426312.58658939326,-0.0023251360717362335,0.00036261324262085555,0.9996373867573791,854244.9,854.2448999999999,SH513400;SH518880
2024-09-18,154.58658939326415,427907.19999999995,428061.7865893932,0.004103092554676779,0.00036113148670649075,0.9996388685132935,0.0,0.0,SH513400;SH518880
2024-09-19,154.58658939326415,428376.4,428530.9865893933,0.0010961034474450404,0.00036073608264268833,0.9996392639173574,0.0,0.0,SH513400;SH518880
2024-09-20,154.58658939326415,430973.2,431127.7865893933,0.0060597718280945845,0.00035856327103428535,0.9996414367289657,0.0,0.0,SH513400;SH518880
2024-09-23,154.58658939326415,433202.80000000005,433357.3865893933,0.005171552540461866,0.0003567184826590602,0.9996432815173409,0.0,0.0,SH513400;SH518880
2024-09-24,0.38138939323835075,450654.8,450655.1813893932,0.03991577237470656,8.462998074547984e-07,0.9999991537001925,866605.2,866.6052000000001,SH513590;SH513980;SZ159851
2024-09-25,0.38138939323835075,454288.5,454288.88138939324,0.008063149277008463,8.395305473290755e-07,0.9999991604694527,0.0,0.0,SH513590;SH513980;SZ159851
2024-09-26,0.38138939323835075,480567.0,480567.38138939324,0.05784535144164238,7.936231379992877e-07,0.999999206376862,0.0,0.0,SH513590;SH513980;SZ159851
2024-09-27,0.38138939323835075,516438.4,516438.78138939326,0.07464385097525827,7.384987475423235e-07,0.9999992615012525,0.0,0.0,SH513590;SH513980;SZ159851
2024-09-30,0.38138939323835075,556887.5,556887.8813893932,0.078323126491737,6.848584894446132e-07,0.9999993151415105,0.0,0.0,SH513590;SH513980;SZ159851
2024-10-08,7.822989393171156,580558.0,580565.8229893931,0.04251832799974964,1.3474767344880515e-05,0.9999865252326552,1222558.4,1222.5584,SH515400;SZ159567;SZ159636
2024-10-09,7.822989393171156,556864.2999999999,556872.1229893931,-0.040811393061339296,1.4048089444980465e-05,0.9999859519105551,0.0,0.0,SH515400;SZ159567;SZ159636
2024-10-10,7.822989393171156,559327.8,559335.6229893932,0.004423816345439535,1.3986216989650782e-05,0.9999860137830104,0.0,0.0,SH515400;SZ159567;SZ159636
2024-10-11,7.822989393171156,533370.6,533378.4229893931,-0.04640719977975072,1.4666865129875576e-05,0.9999853331348701,0.0,0.0,SH515400;SZ159567;SZ159636
2024-10-14,7.822989393171156,547194.2,547202.0229893931,0.025917058891365974,1.4296345891474886e-05,0.9999857036541085,0.0,0.0,SH515400;SZ159567;SZ159636
2024-10-15,104.76829019511933,528767.4970555303,528872.2653457255,-0.03349724027614376,0.00019809753140795155,0.999801902468592,1083125.529170028,1083.1255291700281,SH512800;SH513950;SH517180
2024-10-16,104.76829019511933,537325.5296757873,537430.2979659825,0.016181662720888834,0.0001949430290618837,0.999805056970938,0.0,0.0,SH512800;SH513950;SH517180
2024-10-17,104.76829019511933,529270.2972462483,529375.0655364435,-0.014988422610384466,0.00019790937846487374,0.999802090621535,0.0,0.0,SH512800;SH513950;SH517180
2024-10-18,104.76829019511933,536632.5256818847,536737.2939720799,0.013907395559282332,0.0001951947281691389,0.9998048052718308,0.0,0.0,SH512800;SH513950;SH517180
2024-10-21,104.76829019511933,534420.7196232805,534525.4879134756,-0.004120835431866476,0.0001960024218940114,0.9998039975781059,0.0,0.0,SH512800;SH513950;SH517180
2024-10-22,24.21638063242426,531382.029999563,531406.2463801955,-0.005835533765576106,4.557037256784259e-05,0.9999544296274321,1065766.1577070889,1065.766157707089,SH513630;SH513690;SZ159519
2024-10-23,24.21638063242426,534847.6662160784,534871.8825967109,0.006521632442453296,4.527510497440602e-05,0.9999547248950255,0.0,0.0,SH513630;SH513690;SZ159519
2024-10-24,24.21638063242426,533677.4189727752,533701.6353534076,-0.002187901965648331,4.537437966887362e-05,0.9999546256203312,0.0,0.0,SH513630;SH513690;SZ159519
2024-10-25,24.21638063242426,531080.1244861691,531104.3408668016,-0.004866566475641654,4.5596276981847555e-05,0.999954403723018,0.0,0.0,SH513630;SH513690;SZ159519
