model,year,strategy_return,benchmark_return,excess_return
growth-momentum,2015,0.5647504944437991,0.40625059604644775,0.15849989839735135
growth-momentum,2016,-0.19008293795840903,-0.17775142192840576,-0.012331516030003264
growth-momentum,2017,0.05694767439829285,-0.002044498920440674,0.05899217331873352
growth-momentum,2018,-0.307525969504575,-0.33320122957229614,0.02567526006772114
growth-momentum,2019,0.405834323927464,0.26382219791412354,0.14201212601334046
growth-momentum,2020,0.5262573651039195,0.20871639251708984,0.3175409725868297
growth-momentum,2021,0.024723516685295044,0.15584516525268555,-0.1311216485673905
