trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2015-01-05,SH600109,buy,16300,16300,19.366127557754513,315667.87919139856,94.70036375741957,0.0,filled
2015-01-05,SH600211,buy,12600,12600,25.152866691589352,316926.12031402584,95.07783609420774,0.0,filled
2015-01-05,SH600266,buy,22700,22700,13.94561522388458,316565.46558217995,94.96963967465398,0.0,filled
2015-01-05,SH600382,buy,37500,37500,8.444826313018797,316680.9867382049,95.00429602146146,0.0,filled
2015-01-05,SH600629,buy,27400,27400,11.550965275764463,316496.4485559463,94.94893456678388,0.0,filled
2015-01-05,SH600687,buy,35700,35700,8.87095792865753,316693.19805307384,95.00795941592214,0.0,filled
2015-01-05,SH600816,buy,78300,78300,4.045399352073669,316754.76926736825,95.02643078021046,0.0,filled
2015-01-05,SH601099,buy,37900,37900,8.353860766410827,316611.32304697036,94.9833969140911,0.0,filled
2015-01-05,SH601377,buy,24400,24400,12.957457834243773,316161.97115554806,94.8485913466644,0.0,filled
2015-01-05,SH601555,buy,17500,17500,18.025932958602905,315453.82677555084,94.63614803266525,0.0,filled
2015-01-05,SH601688,buy,14600,14600,21.626054676055904,315740.3982704162,94.72211948112485,0.0,filled
2015-01-05,SZ000065,buy,41300,41300,7.663694322586059,316510.5755228042,94.95317265684126,0.0,filled
2015-01-05,SZ000151,buy,18100,18100,17.471338008880615,316231.2179607391,94.86936538822172,0.0,filled
2015-01-05,SZ000686,buy,18000,18000,17.567190296173095,316209.4253311157,94.86282759933471,0.0,filled
2015-01-05,SZ000712,buy,11900,11900,26.604330820083614,316591.53675899503,94.9774610276985,0.0,filled
2015-01-05,SZ000887,buy,25000,25000,12.648718731880187,316217.9682970047,94.8653904891014,0.0,filled
2015-01-05,SZ002547,buy,58300,58300,5.43181608390808,316674.87769184104,95.0024633075523,0.0,filled
2015-01-05,SZ002581,buy,17100,17100,18.47368403434753,315899.9969873428,94.76999909620282,0.0,filled
2015-01-05,SZ300033,buy,15000,15000,21.035663085937497,315534.94628906244,94.66048388671872,0.0,filled
2015-01-05,SZ300085,buy,22600,22600,13.978685446739195,315918.2910963058,94.77548732889174,0.0,filled
2015-01-05,SZ300086,buy,37400,37400,8.46098434638977,316440.8145549774,94.93224436649321,0.0,filled
2015-01-05,SZ300109,buy,17200,17200,18.393968778610226,316376.2629920959,94.91287889762876,0.0,filled
2015-01-05,SZ300134,buy,14800,14800,21.41447665596008,316934.2545082092,95.08027635246275,0.0,filled
2015-01-05,SZ300162,buy,14900,14900,21.132911039352415,314880.374486351,94.46411234590529,0.0,filled
2015-01-05,SZ300221,buy,48200,48200,6.573302957534789,316833.20255317684,95.04996076595305,0.0,filled
2015-01-05,SZ300222,buy,35500,35500,8.926048555374145,316874.7237157821,95.06241711473463,0.0,filled
2015-01-05,SZ300264,buy,66500,66500,4.765867597579955,316930.195239067,95.0790585717201,0.0,filled
2015-01-05,SZ300348,buy,37500,37500,8.445296944618224,316698.63542318344,95.00959062695502,0.0,filled
2015-01-05,SZ300351,buy,17700,17700,17.891221584320068,316674.6220424652,95.00238661273956,0.0,filled
2015-02-02,SH600211,sell,12600,12600,25.56940050315857,322174.446339798,96.65233390193939,322.174446339798,filled
2015-02-02,SH600382,sell,2100,2100,9.211955924034118,19345.10744047165,5.803532232141494,19.34510744047165,filled
2015-02-02,SH600629,sell,27400,27400,11.96489080810547,327838.0081420899,98.35140244262695,327.8380081420899,filled
2015-02-02,SZ000065,sell,41300,41300,7.677507392406463,317081.0553063869,95.12431659191606,317.08105530638693,filled
2015-02-02,SZ000151,sell,900,900,18.896962417602538,17007.266175842284,5.102179852752685,17.007266175842283,filled
2015-02-02,SZ000712,sell,800,800,29.18697033691406,23349.576269531248,7.004872880859374,23.349576269531248,filled
2015-02-02,SZ000887,sell,25000,25000,16.706249897003175,417656.2474250794,125.29687422752382,417.6562474250794,filled
2015-02-02,SZ002547,sell,58300,58300,6.1887241902351375,360802.6202907085,108.24078608721254,360.8026202907085,filled
2015-02-02,SZ002581,sell,600,600,19.74415019416809,11846.490116500854,5.0,11.846490116500854,filled
2015-02-02,SZ300033,sell,1900,1900,24.902488431930543,47314.72802066803,14.194418406200407,47.31472802066803,filled
2015-02-02,SZ300085,sell,7700,7700,21.821589946746826,168026.24258995056,50.407872776985165,168.02624258995056,filled
2015-02-02,SZ300086,sell,37400,37400,9.283139399528503,347189.413542366,104.15682406270979,347.189413542366,filled
2015-02-02,SZ300109,sell,17200,17200,21.104412334442138,362995.89215240476,108.89876764572142,362.9958921524048,filled
2015-02-02,SZ300134,sell,14800,14800,22.323629899978638,330389.7225196838,99.11691675590514,330.38972251968386,filled
2015-02-02,SZ300162,sell,300,300,22.262276596069334,6678.682978820801,5.0,6.678682978820801,filled
2015-02-02,SZ300221,sell,48200,48200,7.728462703227997,372511.90229558945,111.75357068867683,372.51190229558944,filled
2015-02-02,SZ300222,sell,35500,35500,10.08534351825714,358029.69489812845,107.40890846943853,358.02969489812847,filled
2015-02-02,SZ300264,sell,66500,66500,5.26454896402359,350092.50610756874,105.02775183227061,350.09250610756874,filled
2015-02-02,SZ300348,sell,2300,2300,9.256223135948181,21289.313212680816,6.386793963804244,21.289313212680817,filled
2015-02-02,SH600109,buy,4600,4600,15.580346924781798,71669.59585399627,21.50087875619888,0.0,filled
2015-02-02,SH600208,buy,45600,45600,7.1597657761573785,326485.31939277647,97.94559581783294,0.0,filled
2015-02-02,SH600266,buy,7000,7000,10.992884979248046,76950.19485473633,23.085058456420896,0.0,filled
2015-02-02,SH600369,buy,42200,42200,7.730820899009704,326240.6419382095,97.87219258146284,0.0,filled
2015-02-02,SH600816,buy,4400,4400,3.949474274396896,17377.68680734634,5.213306042203902,0.0,filled
2015-02-02,SH600837,buy,19400,19400,16.8110581035614,326134.5272090912,97.84035816272734,0.0,filled
2015-02-02,SH600886,buy,40000,40000,8.156023661613464,326240.9464645386,97.87228393936157,0.0,filled
2015-02-02,SH600990,buy,5800,5800,56.10845108032226,325429.01626586914,97.62870487976073,0.0,filled
2015-02-02,SH600999,buy,20100,20100,16.246050071716308,326545.6064414978,97.96368193244933,0.0,filled
2015-02-02,SH601099,buy,10600,10600,6.728020947933197,71317.02204809188,21.39510661442756,0.0,filled
2015-02-02,SH601377,buy,7500,7500,10.222889678955077,76671.67259216309,23.001501777648922,0.0,filled
2015-02-02,SH601555,buy,6200,6200,13.774304367065428,85400.68707580565,25.620206122741692,0.0,filled
2015-02-02,SH601688,buy,3800,3800,17.69518872642517,67241.71716041565,20.172515148124692,0.0,filled
2015-02-02,SZ000029,buy,54000,54000,6.0498522686958305,326692.02250957483,98.00760675287245,0.0,filled
2015-02-02,SZ000686,buy,5300,5300,14.02871654510498,74352.1976890564,22.305659306716915,0.0,filled
2015-02-02,SZ000783,buy,28900,28900,11.295085834503173,326427.9806171417,97.92839418514251,0.0,filled
2015-02-02,SZ002107,buy,33900,33900,9.643973671913146,326930.70747785567,98.0792122433567,0.0,filled
2015-02-02,SZ002568,buy,19300,19300,16.905572002410885,326277.53964653006,97.883261893959,0.0,filled
2015-02-02,SZ002673,buy,27900,27900,11.702774037361143,326507.3956423759,97.95221869271276,0.0,filled
2015-02-02,SZ300213,buy,25300,25300,12.917649847030638,326816.5411298752,98.04496233896255,0.0,filled
2015-02-02,SZ300351,buy,200,200,18.164930612564085,3632.986122512817,5.0,0.0,filled
2015-03-02,SH600687,sell,35700,0,,0.0,0.0,0.0,missing_open
2015-03-02,SZ300348,sell,35200,0,,0.0,0.0,0.0,missing_open
2015-03-02,SH600109,sell,20900,20900,20.93262727546692,437491.9100572586,131.2475730171776,437.4919100572586,filled
2015-03-02,SH600369,sell,42200,42200,8.856995078086854,373765.1922952652,112.12955768857955,373.7651922952652,filled
2015-03-02,SH600382,sell,35400,35400,8.80518231868744,311703.45408153534,93.5110362244606,311.70345408153537,filled
2015-03-02,SH600816,sell,82700,82700,4.5000158958435055,372151.3145862579,111.64539437587736,372.1513145862579,filled
2015-03-02,SH600837,sell,100,100,19.4351409702301,1943.5140970230102,5.0,1.9435140970230103,filled
2015-03-02,SH600999,sell,1500,1500,20.158082542419432,30237.123813629147,9.071137144088743,30.237123813629147,filled
2015-03-02,SH601377,sell,2100,2100,12.582881627082825,26424.051416873932,7.927215425062179,26.424051416873933,filled
2015-03-02,SH601555,sell,1900,1900,17.178050497055054,32638.295944404603,9.79148878332138,32.638295944404604,filled
2015-03-02,SZ000029,sell,54000,54000,6.151348959445953,332172.8438100815,99.65185314302444,332.1728438100815,filled
2015-03-02,SZ000712,sell,600,600,35.78102809524536,21468.616857147215,6.440585057144164,21.468616857147214,filled
2015-03-02,SZ000783,sell,200,200,13.067252423286439,2613.4504846572877,5.0,2.613450484657288,filled
2015-03-02,SZ002568,sell,800,800,20.30767873764038,16246.142990112305,5.0,16.246142990112304,filled
2015-03-02,SZ002673,sell,4200,4200,15.840471682548523,66529.9810667038,19.958994320011136,66.5299810667038,filled
2015-03-02,SZ300033,sell,3800,3800,40.16759401702881,152636.85726470948,45.79105717941284,152.63685726470948,filled
2015-03-02,SZ300085,sell,14900,14900,33.957665599822995,505969.21743736265,151.79076523120878,505.96921743736266,filled
2015-03-02,SZ300213,sell,25300,25300,16.19932629776001,409842.9553333282,122.95288659999845,409.84295533332823,filled
2015-03-02,SZ300351,sell,17900,17900,19.515796394348143,349332.7554588318,104.79982663764953,349.3327554588318,filled
2015-03-02,SH600061,buy,26300,26300,14.307576745986937,376289.26841945644,112.88678052583693,0.0,filled
2015-03-02,SH600208,buy,7500,7500,7.085585930824279,53141.89448118209,15.942568344354626,0.0,filled
2015-03-02,SH600266,buy,3500,3500,11.335217440605163,39673.26104211807,11.901978312635421,0.0,filled
2015-03-02,SH600297,buy,58800,58800,6.396606566905975,376120.4661340713,112.83613984022138,0.0,filled
2015-03-02,SH600376,buy,48900,48900,7.691986155033111,376138.12298111914,112.84143689433573,0.0,filled
