order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2020-08-17,SZ161005,buy,open,4000,4000,0,6.145071,24580.284,7.3740852,0.0,filled
2,2020-08-17,SZ163412,buy,open,4300,4300,0,5.7778875,24844.916250000002,7.453474875,0.0,filled
3,2020-08-17,SH511010,buy,open,200,200,0,122.85844119447307,24571.688238894614,7.371506471668384,0.0,filled
4,2020-08-17,SH513100,buy,open,6100,6100,0,4.060028999999999,24766.176899999995,7.429853069999997,0.0,filled
5,2020-08-17,SH513500,buy,open,11300,11300,0,2.2121055,24996.792149999997,7.499037644999999,0.0,filled
6,2020-08-17,SH518880,buy,open,6100,6100,0,4.094046,24973.680599999996,7.492104179999998,0.0,filled
7,2020-08-17,SZ159928,buy,open,5600,5600,0,4.46223,24988.488,7.4965464,0.0,filled
8,2020-08-17,SH512010,buy,open,8900,8900,0,2.809404,25003.6956,7.501108679999999,0.0,filled
9,2020-08-21,SH513100,sell,open,100,100,0,4.1429275,414.29275,5.0,0.0,filled
10,2020-08-28,SH513100,sell,open,500,500,0,4.687655,2343.8275000000003,5.0,0.0,filled
11,2020-08-28,SH513500,sell,open,100,100,0,2.2868559999999998,228.68559999999997,5.0,0.0,filled
12,2020-08-28,SZ159928,sell,open,200,200,0,4.71764,943.528,5.0,0.0,filled
13,2020-08-28,SZ161005,buy,open,100,100,0,6.202099499999999,620.2099499999999,5.0,0.0,filled
14,2020-08-28,SZ163412,buy,open,100,100,0,5.8199084999999995,581.9908499999999,5.0,0.0,filled
15,2020-08-28,SH518880,buy,open,200,200,0,4.084041,816.8082,5.0,0.0,filled
16,2020-08-28,SH512010,buy,open,100,100,0,2.8494239999999995,284.94239999999996,5.0,0.0,filled
17,2020-09-04,SH513100,sell,open,300,300,0,4.9975000000000005,1499.2500000000002,5.0,0.0,filled
18,2020-09-04,SH513500,buy,open,100,100,0,2.30115,230.11499999999998,5.0,0.0,filled
19,2020-09-04,SH518880,buy,open,100,100,0,4.064031,406.4031,5.0,0.0,filled
20,2020-09-04,SH512010,buy,open,100,100,0,2.8494239999999995,284.94239999999996,5.0,0.0,filled
21,2020-09-11,SH518880,sell,open,400,400,0,4.095951,1638.3804000000002,5.0,0.0,filled
22,2020-09-11,SH513100,buy,open,300,300,0,4.501249499999999,1350.3748499999997,5.0,0.0,filled
23,2020-09-11,SH513500,buy,open,200,200,0,2.1660825,433.2165,5.0,0.0,filled
24,2020-09-11,SZ159928,buy,open,200,200,0,4.4282129999999995,885.6425999999999,5.0,0.0,filled
25,2020-09-11,SH512010,buy,open,300,300,0,2.6403194999999995,792.0958499999998,5.0,0.0,filled
26,2020-09-18,SH513100,sell,open,100,100,0,4.546725500000001,454.6725500000001,5.0,0.0,filled
27,2020-09-18,SZ161005,sell,open,100,100,0,6.109943500000001,610.99435,5.0,0.0,filled
28,2020-09-18,SZ163412,sell,open,100,100,0,5.7601185,576.01185,5.0,0.0,filled
29,2020-09-18,SH513500,buy,open,100,100,0,2.14107,214.107,5.0,0.0,filled
