order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2020-08-17,SH511010,buy,open,500,500,0,122.79704267313652,61398.52133656826,18.419556400970475,0.0,filled
2,2020-08-17,SZ163412,buy,open,7200,7200,0,5.775,41580.0,12.473999999999998,0.0,filled
3,2020-08-17,SZ161005,buy,open,5300,5300,0,6.142,32552.600000000002,9.76578,0.0,filled
4,2020-08-17,SH513100,buy,open,5000,5000,0,4.058,20290.0,6.087,0.0,filled
5,2020-08-17,SH513500,buy,open,5800,5800,0,2.211,12823.8,5.0,0.0,filled
6,2020-08-17,SZ159928,buy,open,2700,2700,0,4.46,12042.0,5.0,0.0,filled
7,2020-08-17,SH512010,buy,open,2400,2400,0,2.808,6739.2,5.0,0.0,filled
8,2020-08-17,SH518880,buy,open,1200,1200,0,4.092,4910.4,5.0,0.0,filled
9,2020-08-21,SH512010,sell,open,200,200,0,2.791,558.1999999999999,5.0,0.0,filled
10,2020-08-21,SH513100,sell,open,400,400,0,4.145,1657.9999999999998,5.0,0.0,filled
11,2020-08-21,SH513500,sell,open,200,200,0,2.202,440.4,5.0,0.0,filled
12,2020-08-21,SH518880,sell,open,300,300,0,4.089,1226.7,5.0,0.0,filled
13,2020-08-21,SZ159928,sell,open,200,200,0,4.462,892.4,5.0,0.0,filled
14,2020-08-21,SZ161005,sell,open,400,400,0,6.119,2447.6,5.0,0.0,filled
15,2020-08-21,SZ163412,sell,open,600,600,0,5.765,3459.0,5.0,0.0,filled
16,2020-08-21,SH511010,buy,open,100,100,0,122.57438257762766,12257.438257762766,5.0,0.0,filled
17,2020-08-28,SH513100,sell,open,2600,2600,0,4.69,12194.000000000002,5.0,0.0,filled
18,2020-08-28,SZ163412,buy,open,400,400,0,5.817,2326.8,5.0,0.0,filled
19,2020-08-28,SZ161005,buy,open,600,600,0,6.199,3719.4,5.0,0.0,filled
20,2020-08-28,SH513500,buy,open,400,400,0,2.288,915.1999999999999,5.0,0.0,filled
21,2020-08-28,SH512010,buy,open,100,100,0,2.848,284.8,5.0,0.0,filled
22,2020-09-04,SH512010,sell,open,200,200,0,2.848,569.6,5.0,0.0,filled
23,2020-09-04,SH513100,sell,open,800,800,0,5.0,4000.0,5.0,0.0,filled
24,2020-09-04,SH513500,sell,open,2500,2500,0,2.3,5750.0,5.0,0.0,filled
25,2020-09-04,SH518880,sell,open,200,200,0,4.062,812.4000000000001,5.0,0.0,filled
26,2020-09-04,SZ159928,sell,open,300,300,0,4.762,1428.6,5.0,0.0,filled
27,2020-09-04,SZ161005,sell,open,800,800,0,6.223,4978.4,5.0,0.0,filled
28,2020-09-04,SH511010,buy,open,100,100,0,122.13614702601251,12213.614702601251,5.0,0.0,filled
29,2020-09-04,SZ163412,buy,open,1000,1000,0,5.815,5815.0,5.0,0.0,filled
30,2020-09-11,SH513100,sell,open,800,800,0,4.499,3599.2,5.0,0.0,filled
31,2020-09-11,SH513500,sell,open,2300,2300,0,2.165,4979.5,5.0,0.0,filled
32,2020-09-11,SH518880,sell,open,100,100,0,4.098,409.8,5.0,0.0,filled
33,2020-09-11,SZ163412,buy,open,400,400,0,5.673,2269.2,5.0,0.0,filled
34,2020-09-11,SZ161005,buy,open,500,500,0,6.08,3040.0,5.0,0.0,filled
35,2020-09-11,SZ159928,buy,open,300,300,0,4.426,1327.8,5.0,0.0,filled
36,2020-09-18,SH512010,sell,open,200,200,0,2.595,519.0,5.0,0.0,filled
37,2020-09-18,SH513100,sell,open,100,100,0,4.549,454.90000000000003,5.0,0.0,filled
38,2020-09-18,SH513500,sell,open,300,300,0,2.14,642.0,5.0,0.0,filled
39,2020-09-18,SH518880,sell,open,100,100,0,4.067,406.70000000000005,5.0,0.0,filled
40,2020-09-18,SZ159928,sell,open,500,500,0,4.35,2175.0,5.0,0.0,filled
41,2020-09-18,SZ161005,sell,open,200,200,0,6.113,1222.6000000000001,5.0,0.0,filled
42,2020-09-18,SZ163412,buy,open,900,900,0,5.763,5186.7,5.0,0.0,filled
