trade_date,symbol,shares,available_shares,average_cost,close,market_value
2020-08-17,SH512010,13100,0,2.8102468212,2.848,37308.799999999996
2020-08-17,SH513100,6800,0,4.0612470087,4.063,27628.399999999998
2020-08-17,SH513500,6200,0,2.212911951612903,2.212,13714.400000000001
2020-08-17,SH518880,1800,0,4.096823777777777,4.129,7432.199999999999
2020-08-17,SZ159928,10300,0,4.463568669,4.49,46247.0
2020-08-17,SZ161005,4500,0,6.146914521299999,6.18,27810.0
2020-08-17,SZ163412,6300,0,5.77962086625,5.83,36729.0
2020-08-18,SH512010,13100,13100,2.8102468212,2.888,37832.799999999996
2020-08-18,SH513100,6800,6800,4.0612470087,4.059,27601.2
2020-08-18,SH513500,6200,6200,2.212911951612903,2.209,13695.800000000001
2020-08-18,SH518880,1800,1800,4.096823777777777,4.225,7604.999999999999
2020-08-18,SZ159928,10300,10300,4.463568669,4.556,46926.8
2020-08-18,SZ161005,4500,4500,6.146914521299999,6.182,27819.0
2020-08-18,SZ163412,6300,6300,5.77962086625,5.833,36747.9
2020-08-19,SH512010,13100,13100,2.8102468212,2.787,36509.7
2020-08-19,SH513100,6800,6800,4.0612470087,4.111,27954.8
2020-08-19,SH513500,6200,6200,2.212911951612903,2.222,13776.4
2020-08-19,SH518880,1800,1800,4.096823777777777,4.177,7518.599999999999
2020-08-19,SZ159928,10300,10300,4.463568669,4.538,46741.4
2020-08-19,SZ161005,4500,4500,6.146914521299999,6.157,27706.5
2020-08-19,SZ163412,6300,6300,5.77962086625,5.801,36546.3
2020-08-20,SH512010,13100,13100,2.8102468212,2.771,36300.1
2020-08-20,SH513100,6800,6800,4.0612470087,4.106,27920.8
2020-08-20,SH513500,6200,6200,2.212911951612903,2.196,13615.2
2020-08-20,SH518880,1800,1800,4.096823777777777,4.088,7358.400000000001
2020-08-20,SZ159928,10300,10300,4.463568669,4.46,45938.0
2020-08-20,SZ161005,4500,4500,6.146914521299999,6.108,27486.0
2020-08-20,SZ163412,6300,6300,5.77962086625,5.756,36262.8
2020-08-21,SH512010,13200,13100,2.8104903717969694,2.79,36828.0
2020-08-21,SH513100,6600,6600,4.0612470087,4.21,27786.0
2020-08-21,SH513500,6200,6200,2.212911951612903,2.206,13677.199999999999
2020-08-21,SH518880,1800,1800,4.096823777777777,4.091,7363.8
2020-08-21,SZ159928,10300,10300,4.463568669,4.515,46504.5
2020-08-21,SZ161005,4500,4500,6.146914521299999,6.129,27580.499999999996
2020-08-21,SZ163412,6300,6300,5.77962086625,5.788,36464.4
2020-08-24,SH512010,13200,13200,2.8104903717969694,2.806,37039.2
2020-08-24,SH513100,6600,6600,4.0612470087,4.391,28980.6
2020-08-24,SH513500,6200,6200,2.212911951612903,2.227,13807.4
2020-08-24,SH518880,1800,1800,4.096823777777777,4.056,7300.8
2020-08-24,SZ159928,10300,10300,4.463568669,4.612,47503.6
2020-08-24,SZ161005,4500,4500,6.146914521299999,6.193,27868.5
2020-08-24,SZ163412,6300,6300,5.77962086625,5.854,36880.2
2020-08-25,SH512010,13200,13200,2.8104903717969694,2.82,37224.0
2020-08-25,SH513100,6600,6600,4.0612470087,4.591,30300.600000000002
2020-08-25,SH513500,6200,6200,2.212911951612903,2.284,14160.8
2020-08-25,SH518880,1800,1800,4.096823777777777,4.064,7315.2
2020-08-25,SZ159928,10300,10300,4.463568669,4.663,48028.9
2020-08-25,SZ161005,4500,4500,6.146914521299999,6.214,27963.000000000004
2020-08-25,SZ163412,6300,6300,5.77962086625,5.853,36873.9
2020-08-26,SH512010,13200,13200,2.8104903717969694,2.827,37316.4
2020-08-26,SH513100,6600,6600,4.0612470087,4.503,29719.8
2020-08-26,SH513500,6200,6200,2.212911951612903,2.259,14005.8
2020-08-26,SH518880,1800,1800,4.096823777777777,4.059,7306.200000000001
2020-08-26,SZ159928,10300,10300,4.463568669,4.647,47864.100000000006
2020-08-26,SZ161005,4500,4500,6.146914521299999,6.189,27850.5
2020-08-26,SZ163412,6300,6300,5.77962086625,5.823,36684.9
2020-08-27,SH512010,13200,13200,2.8104903717969694,2.85,37620.0
2020-08-27,SH513100,6600,6600,4.0612470087,4.697,31000.2
2020-08-27,SH513500,6200,6200,2.212911951612903,2.289,14191.800000000001
2020-08-27,SH518880,1800,1800,4.096823777777777,4.108,7394.4
2020-08-27,SZ159928,10300,10300,4.463568669,4.715,48564.5
2020-08-27,SZ161005,4500,4500,6.146914521299999,6.203,27913.5
2020-08-27,SZ163412,6300,6300,5.77962086625,5.817,36647.1
2020-08-28,SH512010,13400,13200,2.811444605053731,2.944,39449.6
2020-08-28,SH513100,6100,6100,4.0612470087,4.797,29261.699999999997
2020-08-28,SH513500,6200,6200,2.212911951612903,2.306,14297.2
2020-08-28,SH518880,1800,1800,4.096823777777777,4.109,7396.2
2020-08-28,SZ159928,10100,10100,4.463568669,4.87,49187.0
2020-08-28,SZ161005,4600,4500,6.149201151271739,6.298,28970.8
2020-08-28,SZ163412,6500,6300,5.78162971651923,5.855,38057.5
2020-08-31,SH512010,13400,13400,2.811444605053731,2.915,39061.0
2020-08-31,SH513100,6100,6100,4.0612470087,5.058,30853.8
2020-08-31,SH513500,6200,6200,2.212911951612903,2.326,14421.2
2020-08-31,SH518880,1800,1800,4.096823777777777,4.123,7421.400000000001
2020-08-31,SZ159928,10100,10100,4.463568669,4.879,49277.899999999994
2020-08-31,SZ161005,4600,4600,6.149201151271739,6.299,28975.4
2020-08-31,SZ163412,6500,6500,5.78162971651923,5.833,37914.5
2020-09-01,SH512010,13400,13400,2.811444605053731,2.904,38913.6
2020-09-01,SH513100,6100,6100,4.0612470087,4.99,30439.0
2020-09-01,SH513500,6200,6200,2.212911951612903,2.295,14229.0
2020-09-01,SH518880,1800,1800,4.096823777777777,4.169,7504.199999999999
2020-09-01,SZ159928,10100,10100,4.463568669,4.87,49187.0
