trade_date,cash,positions_value,total_value,cash_ratio,daily_return
2020-08-17,7500.540693194305,193236.21985805777,200736.76055125208,0.03736505796246158,0.003683802756260457
2020-08-18,7500.540693194305,193659.89142044343,201160.43211363774,0.03728636200660559,0.002110582841041042
2020-08-19,7500.540693194305,193224.58407686494,200725.12477005925,0.037367223967535466,-0.002163980952937017
2020-08-20,7500.540693194305,191973.6638368732,199474.2045300675,0.03760155710792029,-0.006232006289320968
2020-08-21,5873.932566302656,194625.17620997835,200499.108776281,0.02929655200042236,0.005138028992911714
2020-08-24,5873.932566302656,196556.20209463593,202430.13466093858,0.029017085702883267,0.009631094604077406
2020-08-25,5873.932566302656,197902.95937392887,203776.89194023152,0.02882531238147209,0.006652948591615138
2020-08-26,5873.932566302656,196935.08154241095,202809.0141087136,0.028962877178397982,-0.004749693757238216
2020-08-27,5873.932566302656,198131.2952928683,204005.22785917096,0.02879304921713846,0.005898227727768379
2020-08-28,10787.012466302656,194813.6003987818,205600.61286508446,0.05246585754771614,0.00782031432554664
2020-08-31,10787.012466302656,195327.1170572861,206114.12952358875,0.05233514311336009,0.0024976416721154138
2020-09-01,10787.012466302656,195365.36506145174,206152.3775277544,0.05232543323372729,0.0001855671139774362
2020-09-02,10787.012466302656,195987.96389823296,206774.97636453563,0.05216788151040871,0.003020090499307404
2020-09-03,10787.012466302656,196581.2970376965,207368.30950399916,0.05201861601757729,0.0028694629780419145
2020-09-04,10821.404706350106,193987.67094502252,204809.0756513726,0.0528365487317094,-0.012341489684455365
2020-09-07,10821.404706350106,191663.76718598997,202485.17189234006,0.053442948958770026,-0.011346683498480892
2020-09-08,10821.404706350106,192092.29539708514,202913.70010343526,0.05333008417289663,0.002116343666503262
2020-09-09,10821.404706350106,190154.351822334,200975.7565286841,0.05384432875517316,-0.00955058024058153
2020-09-10,10821.404706350106,190338.1493122343,201159.55401858443,0.05379513172588538,0.0009145256774991672
2020-09-11,13175.812306350108,188515.44837247615,201691.26067882625,0.06532663964717494,0.002643208585522583
2020-09-14,13175.812306350108,188552.36248108227,201728.17478743236,0.06531468556751627,0.000183022846313996
2020-09-15,13175.812306350108,189225.17125725572,202400.9835636058,0.06509757054717831,0.0033352246253277595
2020-09-16,13175.812306350108,188793.38599032827,201969.19829667837,0.06523674113413956,-0.0021333160507678306
2020-09-17,13175.812306350108,188146.98222823718,201322.79453458727,0.06544620213925405,-0.003200506649244539
2020-09-18,12758.014506350111,189982.0160839982,202740.0305903483,0.0629279499919217,0.007039620421708026
2020-09-21,12758.014506350111,189642.92767944606,202400.94218579616,0.06303337508497739,-0.0016725281315425056
2020-09-22,12758.014506350111,189161.07344594668,201919.08795229677,0.06318379622120808,-0.0023806916523988475
2020-09-23,12758.014506350111,189201.57720803778,201959.59171438788,0.06317112447123853,0.00020059402259509085
2020-09-24,12758.014506350111,188180.42235007195,200938.43685642205,0.06349215563703317,-0.005056233523238363
2020-09-25,11582.783856350112,189211.65589359976,200794.43974994987,0.057684783855440416,-0.0007166230051598443
2020-09-28,11582.783856350112,189002.80103563398,200585.5848919841,0.05774484673256791,-0.0010401426365483912
2020-09-29,11582.783856350112,189321.08693008637,200903.87078643648,0.057653363327492914,0.0015867834900686884
2020-09-30,11582.783856350112,189284.89758883463,200867.68144518475,0.05766375045012388,-0.00018013262317984058
2020-10-09,9300.036156350114,192796.3994714094,202096.4356277595,0.04601781385931916,0.0061172318699265205
2020-10-12,9300.036156350114,194640.35119480907,203940.38735115918,0.045601738219397635,0.009124117986900382
2020-10-13,9300.036156350114,194680.66310860717,203980.69926495728,0.04559272612488689,0.00019766518207453565
2020-10-14,9300.036156350114,194400.2038610254,203700.2400173755,0.04565549925496812,-0.0013749303173898886
2020-10-15,9300.036156350114,194089.43583727014,203389.47199362025,0.045725258368544415,-0.0015256144211157618
2020-10-16,7849.212988742191,195451.22169819276,203300.43468693495,0.038608933624904924,-0.0004377675295212935
2020-10-19,7849.212988742191,195130.72062068802,202979.9336094302,0.03866989632504996,-0.0015764898781366332
2020-10-20,7849.212988742191,195544.8268898203,203394.0398785625,0.03859116517587539,0.0020401340259037504
2020-10-21,7849.212988742191,195477.5619088001,203326.7748975423,0.03860393198435111,-0.00033071264556416846
2020-10-22,7849.212988742191,195203.15169697316,203052.36468571535,0.03865610233543062,-0.001349601949695134
2020-10-23,11737.318247632778,190178.43865348605,201915.75690111885,0.05812977861544861,-0.005597609199753717
2020-10-26,11737.318247632778,189963.38222823717,201700.70047586993,0.05819175748989007,-0.0010650799548755918
2020-10-27,11737.318247632778,190798.94586237645,202536.26411000924,0.057951687314907505,0.004142591632889658
2020-10-28,11737.318247632778,191426.27877837932,203163.59702601208,0.05777274285082671,0.0030973856398481825
2020-10-29,11737.318247632778,192045.71326166525,203783.03150929802,0.0575971324045066,0.0030489442614398676
2020-10-30,2065.6575658023826,200484.36477399006,202550.02233979246,0.010198258889041696,-0.00605059783620554
