trade_date,cash,positions_value,total_value,cash_ratio,daily_return
2020-08-17,1214.660544583734,199826.44794322312,201041.10848780687,0.0060418516079630705,0.005205542439034261
2020-08-18,1214.660544583734,201116.03656817734,202330.6971127611,0.006003342853639211,0.00641455190261464
2020-08-19,1214.660544583734,200026.35363074596,201241.0141753297,0.0060358498468183535,-0.005385653057005446
2020-08-20,1214.660544583734,198136.20553474926,199350.866079333,0.006093078843712431,-0.00939245960244428
2020-08-21,1623.953294583734,199184.05873665944,200808.01203124318,0.008087094126160004,0.007309453831669366
2020-08-24,1623.953294583734,201514.400698212,203138.35399279575,0.007994321420175175,0.011604825614179193
2020-08-25,1623.953294583734,203845.7864579763,205469.73975256004,0.007903612943392072,0.011476836914052102
2020-08-26,1623.953294583734,202723.99384747032,204347.94714205406,0.007947000776351475,-0.005459648763155633
2020-08-27,1623.953294583734,205088.96509762277,206712.9183922065,0.007856080341831991,0.01157325670860998
2020-08-28,2801.0429945837345,206846.9667995939,209648.00979417763,0.013360694419821415,0.014198877480904315
2020-08-31,2801.0429945837345,208306.77235242873,211107.81534701245,0.013268305533736244,0.006963126214591719
2020-09-01,2801.0429945837345,207896.65502048391,210697.69801506764,0.013294131929165278,-0.0019426913744082785
2020-09-02,2801.0429945837345,209385.92129941098,212186.9642939947,0.013200825054939577,0.007068260797137738
2020-09-03,2801.0429945837345,210552.76567923216,213353.8086738159,0.013128628975478403,0.0054991331993630155
2020-09-04,3358.8324945837353,204666.19169857787,208025.0241931616,0.016146290609080242,-0.024976280075698853
2020-09-07,3358.8324945837353,199283.60491028283,202642.43740486656,0.016575168250039372,-0.02587470814711712
2020-09-08,3358.8324945837353,200769.12725631002,204127.95975089376,0.016454543996239735,0.007330756405476979
2020-09-09,3358.8324945837353,196187.70052066687,199546.5330152506,0.0168323269957641,-0.02244389617783893
2020-09-10,3358.8324945837353,197358.17123206696,200717.0037266507,0.016734170161079174,0.0058656529567999716
2020-09-11,1510.8830945837362,199686.3995349932,201197.28262957692,0.007509460738420676,0.0023928162238824324
2020-09-14,1510.8830945837362,200228.58928030924,201739.47237489297,0.007489278507559782,0.002694816442000647
2020-09-15,1510.8830945837362,201828.5060735016,203339.38916808533,0.007430351299692374,0.00793060859314254
2020-09-16,1510.8830945837362,200880.5245686652,202391.40766324892,0.007465154336480702,-0.004662065272817317
2020-09-17,1510.8830945837362,197898.20920806777,199409.0923026515,0.00757680142433328,-0.014735385237102494
2020-09-18,1801.7042445837365,200110.51888114234,201912.22312572607,0.008923205424081022,0.01255274167376208
2020-09-21,1801.7042445837365,198686.65076555603,200488.35501013976,0.008986578020916052,-0.007051916389924084
2020-09-22,1801.7042445837365,197012.1352702705,198813.83951485422,0.00906226774242808,-0.008352183323569351
2020-09-23,1801.7042445837365,198017.15063086792,199818.85487545165,0.009016687868153133,0.005055057349377057
2020-09-24,1801.7042445837365,195082.40638573485,196884.11063031858,0.009151090145444619,-0.014687023639297303
2020-09-25,1386.0066945837361,195843.70168388565,197229.7083784694,0.00702737283332636,0.0017553359031583504
2020-09-28,1386.0066945837361,196228.45743875255,197614.4641333363,0.007013690524437304,0.00195080020160332
2020-09-29,1386.0066945837361,197563.896265739,198949.90296032274,0.0069666115638174105,0.006757798994335706
2020-09-30,1386.0066945837361,197581.6850253813,198967.69171996505,0.006965988712049072,8.941326121614246e-05
2020-10-09,3159.5119945837364,198909.35699183124,202068.86898641498,0.015635817681525943,0.015586335850016564
2020-10-12,3159.5119945837364,201972.94319851688,205132.4551931006,0.015402301852281456,0.015161099391770128
2020-10-13,3159.5119945837364,202936.0466024592,206095.55859704292,0.015330325486349754,0.004695031817542938
2020-10-14,3159.5119945837364,202046.82967457868,205206.34166916242,0.01539675610843237,-0.004314585592885556
