execution_date,symbol,shares,market_value_at_open
2019-06-03,SH600694,26000,603487.9951477051
2019-06-03,SH601006,94800,604332.4155807495
2019-06-03,SH601222,148200,604455.2936553955
2019-06-03,SZ000581,39700,603201.7718315125
2019-06-03,SZ000636,50200,604349.2561340332
2019-06-03,SZ000789,77900,604245.5214977264
2019-06-03,SZ000919,84600,604195.9510803223
2019-06-03,SZ000999,23800,602038.2972717285
2019-06-03,SZ002195,158000,604244.945526123
2019-06-03,SZ002406,108100,604311.6451740265
2019-06-03,SZ002635,48500,603346.1775779724
2019-06-03,SZ002884,75800,604345.3435897827
2019-07-01,SH600062,54100,621653.4614562988
2019-07-01,SH600173,159800,621826.4575481415
2019-07-01,SH600261,205200,621924.1930961609
2019-07-01,SH600269,157700,621822.9558944702
2019-07-01,SH600382,125500,622036.866903305
2019-07-01,SH600516,74100,621573.4497070312
2019-07-01,SH600603,156600,622137.0849609375
2019-07-01,SH600694,26300,619889.938545227
2019-07-01,SH601006,95200,621970.5612182617
2019-07-01,SH601222,144900,622160.0635528564
2019-07-01,SH603167,67500,621358.1585884094
2019-07-01,SH603980,77400,621661.9314193726
2019-07-01,SZ000581,40100,620934.3748092651
2019-07-01,SZ000636,51200,621897.802734375
2019-07-01,SZ000919,84900,622027.9819965363
2019-07-01,SZ000999,22700,620858.2141876221
2019-07-01,SZ002195,159700,621831.7531585693
2019-07-01,SZ002406,111800,621929.7751426697
2019-07-01,SZ002635,46900,621436.9421958923
2019-07-01,SZ002884,81100,621610.5756282806
2019-08-01,SH600173,156900,597604.9442768097
2019-08-01,SH600261,181200,597746.7922210693
2019-08-01,SH600269,156100,597766.0746574402
2019-08-01,SH600516,78100,597439.8697853088
2019-08-01,SH600694,26100,595783.4466934204
2019-08-01,SH600995,82400,597745.7248687744
2019-08-01,SH601006,94300,597242.9709911346
2019-08-01,SH601222,147000,597605.3366661072
2019-08-01,SH603980,82400,597728.3580780029
2019-08-01,SZ000155,147700,597748.017168045
2019-08-01,SZ000581,40000,596732.2540283203
2019-08-01,SZ000636,58600,597622.6366043091
2019-08-01,SZ000789,78700,597521.2853908539
2019-08-01,SZ000919,84700,597162.3992919922
2019-08-01,SZ000999,22400,597482.7270507812
2019-08-01,SZ002195,166500,597697.0356702805
2019-08-01,SZ002406,115000,597724.7548103333
2019-08-01,SZ002635,43700,596594.127368927
2019-08-01,SZ002884,84900,597464.0264511108
2019-08-01,SZ300349,42400,591186.3876342773
2019-09-02,SH600261,173900,587764.9794340134
2019-09-02,SH600382,134000,587697.4401473999
2019-09-02,SH600449,78800,587872.3138809204
2019-09-02,SH600516,85800,587803.8391113281
2019-09-02,SH600720,75600,587473.7142562866
2019-09-02,SH600782,166200,587901.7350196838
2019-09-02,SH601006,94700,587395.432138443
2019-09-02,SH601567,104000,587955.8753967285
2019-09-02,SH601677,73100,549455.4177284241
2019-09-02,SH603277,74800,587831.7436218262
2019-09-02,SH603608,97500,587857.4681282043
2019-09-02,SZ000581,42200,587680.9679031372
2019-09-02,SZ000719,94300,587661.3554954529
2019-09-02,SZ000789,80200,587351.4049530029
2019-09-02,SZ002048,54600,587622.9606628418
2019-09-02,SZ002150,120000,587512.7792358398
2019-09-02,SZ002195,183300,587860.8025074005
2019-09-02,SZ002406,112100,587784.9370479584
2019-09-02,SZ002444,56500,587661.027431488
2019-09-02,SZ300017,59500,587279.9735069275
2019-10-08,SH600261,169400,598730.184841156
2019-10-08,SH600382,139500,598620.1608181
2019-10-08,SH600449,79900,598168.8945770264
2019-10-08,SH600516,77100,598591.0131454468
2019-10-08,SH600668,45900,598185.8090400696
2019-10-08,SH600720,71700,598456.8652153015
2019-10-08,SH600782,166600,598792.5507545471
2019-10-08,SH601006,98800,598571.3485717773
2019-10-08,SH601019,98300,598430.3206920624
2019-10-08,SH603277,74000,598540.7447814941
2019-10-08,SH603608,99600,598420.0613021851
2019-10-08,SH603898,45900,597892.5255775452
2019-10-08,SZ000581,44400,598288.7042999268
2019-10-08,SZ000719,97100,588737.4142169952
2019-10-08,SZ002150,120200,598675.5566596985
2019-10-08,SZ002195,184400,598636.9730949402
2019-10-08,SZ002406,120500,598841.2485122681
2019-10-08,SZ002440,59400,598027.6342391968
2019-10-08,SZ002884,81400,598676.5851020813
2019-10-08,SZ300017,60600,598144.8211669922
2019-11-01,SH600097,64400,595326.6483306885
2019-11-01,SH600252,215000,595690.1407241821
2019-11-01,SH600261,178000,595872.1179962158
2019-11-01,SH600267,58200,595579.404258728
2019-11-01,SH600328,108400,595840.7604217529
2019-11-01,SH600382,132600,595930.3181648254
2019-11-01,SH600449,74900,595898.7458705902
2019-11-01,SH600510,97300,595422.8187561035
2019-11-01,SH600720,67100,595693.1481361389
2019-11-01,SH601006,97400,595555.601978302
2019-11-01,SH601222,144200,595701.0013580322
2019-11-01,SH603886,38800,555738.1336212158
2019-11-01,SZ000069,94900,595649.0574836731
2019-11-01,SZ000791,177900,595722.2014904022
2019-11-01,SZ000910,58400,595877.0362854004
2019-11-01,SZ000933,146500,595755.4802894592
2019-11-01,SZ002150,117000,595714.0688896179
2019-11-01,SZ002444,60400,595898.5191345215
2019-11-01,SZ002664,41900,595916.4700508118
2019-11-01,SZ002884,82400,595436.413192749
2019-12-02,SH600097,66600,596101.4905929565
2019-12-02,SH600252,215800,595853.3150196075
2019-12-02,SH600261,171800,596029.5547485352
2019-12-02,SH600267,58400,595321.1486816406
2019-12-02,SH600328,111900,595941.1128044128
2019-12-02,SH600382,140300,595862.158536911
2019-12-02,SH600449,68600,595652.0069122314
2019-12-02,SH600510,105300,596098.4560489655
2019-12-02,SH600720,62100,595266.9974327087
2019-12-02,SH601006,94100,595740.5349254608
2019-12-02,SH601222,145600,596009.4543457031
2019-12-02,SH603886,40800,595622.7012634277
2019-12-02,SZ000069,96600,595953.4203529358
2019-12-02,SZ000791,180500,596103.1882762909
2019-12-02,SZ000910,51400,595469.492149353
2019-12-02,SZ000933,142600,596026.4973640442
2019-12-02,SZ002444,62300,595249.1291999817
2019-12-02,SZ002664,45800,595757.0262908936
2019-12-02,SZ002884,84500,595476.7322540283
2019-12-02,SZ300625,48400,595621.6968536377
2020-01-02,SH600097,70000,651892.4236297607
2020-01-02,SH600261,168000,652442.5964355469
2020-01-02,SH600267,68200,652269.3616867065
2020-01-02,SH600328,114900,652012.3761177063
2020-01-02,SH600382,146600,652249.596786499
2020-01-02,SH600449,67500,652273.8146781921
2020-01-02,SH600510,105600,651911.686706543
2020-01-02,SH600720,57500,651428.439617157
2020-01-02,SH601006,98900,651843.3527946472
2020-01-02,SH601222,143000,652040.0338172913
2020-01-02,SH603858,34600,650882.5386047363
2020-01-02,SH603886,46300,651787.9568099976
2020-01-02,SZ000069,92800,652153.2531738281
2020-01-02,SZ000791,190100,652358.3727121353
2020-01-02,SZ000910,49100,652187.0583534241
2020-01-02,SZ000932,164000,652233.434677124
2020-01-02,SZ000933,134500,652363.6603355408
2020-01-02,SZ002444,61200,651814.3535614014
2020-01-02,SZ002884,83200,652217.2760009766
2020-01-02,SZ300625,47200,651393.9491271973
2020-02-03,SH600097,71300,579402.0520210266
2020-02-03,SH600261,180200,579789.7140979767
2020-02-03,SH600267,47100,578845.702457428
2020-02-03,SH600382,150400,579756.575012207
2020-02-03,SH600449,73500,579143.7342166901
2020-02-03,SH600510,107600,579744.4400787354
2020-02-03,SH600720,63000,579369.875907898
2020-02-03,SH601006,102500,579391.8228149414
2020-02-03,SH601222,143000,618752.3603439331
2020-02-03,SH603458,49800,437219.19536590576
2020-02-03,SH603858,33900,578284.9056243896
2020-02-03,SH603886,47700,578714.7766113281
2020-02-03,SZ000069,101800,579785.6279373169
2020-02-03,SZ000791,198800,579718.7417030334
2020-02-03,SZ000910,52100,579813.7300491333
2020-02-03,SZ000932,176400,579602.5835037231
2020-02-03,SZ000933,152300,579560.2252960205
2020-02-03,SZ002444,61200,638520.4708099365
2020-02-03,SZ002884,83200,596588.1225585938
2020-02-03,SZ300625,47200,609955.3077697754
2020-03-02,SH600097,72800,632151.8089294434
2020-03-02,SH600252,205100,616577.7967691422
2020-03-02,SH600261,191700,632362.4991416931
2020-03-02,SH600382,162700,632251.8763303757
2020-03-02,SH600449,69100,631819.1676139832
2020-03-02,SH600720,57400,632007.8977584839
2020-03-02,SH601006,111400,632270.3449249268
2020-03-02,SH603458,69000,632207.1962356567
2020-03-02,SH603585,35700,631061.5476608276
2020-03-02,SH603858,32400,631112.5579833984
2020-03-02,SH603886,50800,632449.5258331299
2020-03-02,SZ000069,107300,632229.9382209778
2020-03-02,SZ000791,211600,632443.7116622925
2020-03-02,SZ000910,53900,631891.2662506104
2020-03-02,SZ000933,166200,632478.7808418274
2020-03-02,SZ002360,128800,632028.9169311523
2020-03-02,SZ002724,88600,632249.1068840027
2020-03-02,SZ002793,43000,632057.26146698
2020-03-02,SZ300107,119900,632227.5832653046
2020-03-02,SZ300625,47500,631712.818145752
2020-04-01,SH600051,101500,597404.9615859985
2020-04-01,SH600097,67500,622778.0342102051
2020-04-01,SH600261,215500,623370.521068573
2020-04-01,SH600382,162000,623388.0586624146
2020-04-01,SH600668,48200,623266.143989563
2020-04-01,SH600971,182500,623541.0284996033
2020-04-01,SH600987,133000,623189.7206306458
2020-04-01,SH601006,114700,623596.694278717
2020-04-01,SH603458,60900,623490.8263206482
2020-04-01,SH603858,34100,622401.2926101685
2020-04-01,SZ000877,62700,623587.5374794006
2020-04-01,SZ000910,60500,623186.4762306213
2020-04-01,SZ000933,173800,623583.3879947662
2020-04-01,SZ002233,60800,623405.7830810547
2020-04-01,SZ002444,67200,623110.400390625
2020-04-01,SZ002724,100400,623477.0141601562
2020-04-01,SZ002746,64900,623427.1064758301
2020-04-01,SZ002793,47400,622670.4334259033
2020-04-01,SZ002884,75700,622863.11378479
2020-04-01,SZ300625,49700,623163.5838508606
2020-05-06,SH600051,82000,641787.540435791
2020-05-06,SH600064,118000,641448.8849639893
2020-05-06,SH600211,24200,641328.6178588867
2020-05-06,SH600261,221900,641817.5875663757
2020-05-06,SH600352,56900,641631.858921051
2020-05-06,SH600382,163000,641613.1367683411
2020-05-06,SH600566,32200,641681.3995361328
2020-05-06,SH600643,92700,641176.5323638916
2020-05-06,SH600750,76000,641513.2446289062
2020-05-06,SH601000,381800,641779.3996334076
2020-05-06,SH603357,87500,641613.0661964417
2020-05-06,SZ000600,144100,641525.6619930267
2020-05-06,SZ000922,110200,641433.8544845581
2020-05-06,SZ002128,89200,591983.5306167603
2020-05-06,SZ002234,28600,639729.0557861328
2020-05-06,SZ002270,131200,641723.8220214844
2020-05-06,SZ002394,78400,641757.7163696289
2020-05-06,SZ002440,80600,641194.6316719055
2020-05-06,SZ002583,100000,641595.1251983643
2020-05-06,SZ002884,71900,641479.7954559326
2020-06-01,SH600051,81900,654781.6256046295
2020-06-01,SH600062,57300,654929.5091629028
2020-06-01,SH600064,114200,655204.388332367
2020-06-01,SH600273,93800,655274.9977111816
2020-06-01,SH600352,56800,654932.4234008789
2020-06-01,SH600382,159500,655306.1308860779
2020-06-01,SH600566,31400,655282.8105926514
2020-06-01,SH600643,95000,655382.9550743103
2020-06-01,SH600750,72800,655124.6711730957
2020-06-01,SH600777,437000,655478.2245159149
2020-06-01,SH601000,395300,655433.3619952202
2020-06-01,SH601677,106700,646768.2140350342
2020-06-01,SH603357,90000,655468.7976837158
2020-06-01,SZ000600,140800,655287.1337890625
2020-06-01,SZ000922,116700,655185.5004787445
2020-06-01,SZ002234,30900,653979.2558670044
2020-06-01,SZ002270,139800,655126.3801574707
2020-06-01,SZ002440,85400,655124.49426651
2020-06-01,SZ002583,103100,655289.2883777618
2020-06-01,SZ002884,69300,655138.1100654602
2020-07-01,SH600051,84100,694553.0920028687
2020-07-01,SH600064,116200,694554.9100875854
2020-07-01,SH600261,228800,694663.6962890625
2020-07-01,SH600382,168100,694821.3275909424
2020-07-01,SH600496,202400,688491.2961959839
2020-07-01,SH600566,28700,693899.2795944214
2020-07-01,SH600643,94600,694636.3813400269
2020-07-01,SH600750,62900,694443.3512687683
2020-07-01,SH600777,457000,694697.084903717
2020-07-01,SH601000,402500,694761.9545459747
2020-07-01,SH601677,115500,694444.4990158081
2020-07-01,SH603357,95800,694266.2296295166
2020-07-01,SZ000600,140800,694669.4702148438
2020-07-01,SZ000922,120400,694483.3477020264
2020-07-01,SZ002234,31800,694315.1229858398
2020-07-01,SZ002270,138600,694816.5395736694
2020-07-01,SZ002394,83200,694012.9821777344
2020-07-01,SZ002440,86000,694527.2426605225
2020-07-01,SZ002583,91200,694326.8142700195
2020-07-01,SZ002884,70300,694111.2646102905
2020-08-03,SH600051,71100,802167.3256874084
2020-08-03,SH600062,58300,801986.4504814148
2020-08-03,SH600064,119000,802873.5628128052
2020-08-03,SH600352,55700,801837.1687889099
2020-08-03,SH600382,175900,802842.5989627838
2020-08-03,SH600566,33400,802218.5161590576
2020-08-03,SH600750,69000,801832.9639434814
2020-08-03,SH601000,425100,802931.8804979324
2020-08-03,SH603357,101100,802816.4900779724
2020-08-03,SH603586,45700,802241.9839859009
2020-08-03,SZ000581,40400,781914.7033691406
2020-08-03,SZ000922,120000,802710.3424072266
2020-08-03,SZ002234,35000,802160.0818634033
2020-08-03,SZ002270,142100,802491.5961265564
2020-08-03,SZ002394,82000,802469.6941375732
2020-08-03,SZ002440,93000,802530.4985046387
2020-08-03,SZ002543,109700,802557.1950435638
2020-08-03,SZ002583,85800,802199.1027832031
2020-08-03,SZ002664,51800,802840.3244018555
2020-08-03,SZ002884,75300,802296.4176177979
2020-09-01,SH600023,231900,824964.9275064468
2020-09-01,SH600026,112300,824517.2035217285
2020-09-01,SH600261,225600,825029.8107147217
2020-09-01,SH600273,83500,769380.7644844055
2020-09-01,SH600449,54900,824350.2207756042
2020-09-01,SH600668,52700,824203.3411026001
2020-09-01,SH601000,409800,825035.0744247437
2020-09-01,SH601006,144800,825058.5174560547
2020-09-01,SH601677,107900,825158.3597183228
2020-09-01,SH601717,104000,824961.7385864258
2020-09-01,SH603556,59200,824591.2612915039
2020-09-01,SZ000027,155200,824762.052154541
2020-09-01,SZ000581,38300,823934.9885940552
2020-09-01,SZ000922,119500,824826.4312744141
2020-09-01,SZ002394,81100,824746.7104911804
2020-09-01,SZ002403,87700,824662.66040802
2020-09-01,SZ002406,121300,824630.2940368652
2020-09-01,SZ002432,74200,824195.2577590942
2020-09-01,SZ002869,16200,820192.7307128906
2020-09-01,SZ300552,17100,820436.7267608643
2020-10-09,SH600023,226000,777487.3757362366
2020-10-09,SH600026,112200,777371.5670585632
2020-10-09,SH600261,232600,777410.1480960846
2020-10-09,SH600449,59100,777163.0047798157
2020-10-09,SH600668,54100,777355.5456161499
2020-10-09,SH600720,55500,776633.3084106445
2020-10-09,SH600987,165300,777420.8873748779
2020-10-09,SH601000,399900,777376.5701651573
2020-10-09,SH601006,141200,777521.3356018066
2020-10-09,SH601677,99300,777356.5821647644
2020-10-09,SH601717,89400,776735.9928131104
2020-10-09,SH603556,60400,777074.5567321777
2020-10-09,SZ000027,154100,777436.348772049
2020-10-09,SZ000922,124200,777230.4988861084
2020-10-09,SZ002394,83200,776625.9826660156
2020-10-09,SZ002403,91400,776920.2224731445
2020-10-09,SZ002406,117600,777107.0011138916
2020-10-09,SZ002432,79400,777110.7200622559
2020-10-09,SZ002869,17700,773358.8893890381
2020-10-09,SZ300552,17700,776120.5307006836
2020-11-02,SH600023,231300,780254.1786432266
2020-11-02,SH600261,233500,780447.7450847626
2020-11-02,SH600287,143000,780363.9922142029
2020-11-02,SH600368,269600,780402.3918151855
2020-11-02,SH600449,60700,780447.0707893372
2020-11-02,SH600668,57000,779635.6973648071
2020-11-02,SH600720,58700,779989.035987854
2020-11-02,SH603277,79600,780475.5191802979
2020-11-02,SH603556,59100,780047.6760864258
2020-11-02,SH603886,51400,780464.1202926636
2020-11-02,SZ000069,119300,734704.1809558868
2020-11-02,SZ000581,35200,779151.26953125
2020-11-02,SZ000883,207500,780351.1345386505
2020-11-02,SZ000910,50600,780217.5973892212
2020-11-02,SZ000922,99600,780302.5056838989
2020-11-02,SZ002033,130000,779960.6370925903
2020-11-02,SZ002124,78200,779532.0869445801
2020-11-02,SZ002236,35600,780169.6868896484
2020-11-02,SZ002724,109100,779847.1383571625
2020-11-02,SZ300552,20700,779606.7695617676
2020-12-01,SH600067,204700,817744.2169427872
2020-12-01,SH600261,235100,817770.1565504074
2020-12-01,SH600287,138600,817360.9230995178
2020-12-01,SH600368,270400,817699.0577697754
2020-12-01,SH600449,61800,816584.2821121216
2020-12-01,SH600720,58900,817167.9036140442
2020-12-01,SH603556,59600,817246.1067199707
2020-12-01,SH603886,54200,817284.9786758423
2020-12-01,SZ000069,119300,817588.5185718536
2020-12-01,SZ000581,36700,817377.5465011597
2020-12-01,SZ000883,210000,817580.8453559875
2020-12-01,SZ000910,53500,817323.1964111328
2020-12-01,SZ000922,111900,817645.3675746918
2020-12-01,SZ002033,131600,817772.0933914185
2020-12-01,SZ002124,78900,817050.9238243103
2020-12-01,SZ002236,40800,817688.5345458984
2020-12-01,SZ002312,138100,804174.9295711517
2020-12-01,SZ002382,43800,817739.5706176758
2020-12-01,SZ300552,20900,817446.0517883301
2020-12-01,SZ300625,55200,816515.7577514648
2021-01-04,SH600023,230700,786160.4194879532
2021-01-04,SH600261,250500,786168.2041883469
2021-01-04,SH600287,130100,786244.2061424255
2021-01-04,SH600449,66700,785274.7323036194
2021-01-04,SH600643,114100,785681.1379432678
2021-01-04,SH600720,63400,785511.1478805542
2021-01-04,SH603556,62300,785491.5181159973
2021-01-04,SH603886,54400,785037.4114990234
2021-01-04,SZ000581,39100,784432.0413589478
2021-01-04,SZ000612,116000,786118.7191009521
2021-01-04,SZ000883,213900,786173.1637716293
2021-01-04,SZ000910,59800,785473.9831924438
2021-01-04,SZ000922,99800,785755.9661865234
2021-01-04,SZ002100,78500,786146.0094451904
2021-01-04,SZ002124,77800,786126.672744751
2021-01-04,SZ002322,73900,767424.0310668945
2021-01-04,SZ002381,105600,786293.229675293
2021-01-04,SZ002724,111000,785941.8654441833
2021-01-04,SZ300552,17200,782826.6265869141
2021-01-04,SZ300625,57700,786013.7069702148
2021-02-01,SH600028,223900,720132.3482513428
2021-02-01,SH600067,224600,740353.4098148346
2021-02-01,SH600261,248000,740336.0862731934
2021-02-01,SH600273,104900,740486.0503673553
2021-02-01,SH600287,144200,740296.3021278381
2021-02-01,SH600368,280400,740449.3670463562
2021-02-01,SH600449,66000,740178.3657073975
2021-02-01,SH600643,119400,740496.6124534607
2021-02-01,SH600720,64100,739549.9232292175
2021-02-01,SH603556,63200,740119.0147399902
2021-02-01,SH603886,54400,740299.8840332031
2021-02-01,SZ000069,119800,740028.712272644
2021-02-01,SZ000883,222100,740331.0387134552
2021-02-01,SZ000910,62000,740490.7646179199
2021-02-01,SZ002100,74900,739690.3583526611
2021-02-01,SZ002124,77200,740239.0487670898
2021-02-01,SZ002157,50100,740420.8906173706
2021-02-01,SZ002322,80700,740377.5698661804
2021-02-01,SZ002724,112200,739871.8766212463
2021-02-01,SZ300625,59500,739531.9628715515
2021-03-01,SH600261,256300,806490.0808572769
2021-03-01,SH600273,104500,806293.954372406
2021-03-01,SH600287,155300,806361.4996910095
2021-03-01,SH600368,283700,795203.7197351456
2021-03-01,SH600449,63800,805514.9139404297
2021-03-01,SH600643,125400,806228.0997276306
2021-03-01,SH600720,59700,805838.2947921753
2021-03-01,SH603556,67200,805374.7375488281
2021-03-01,SH603886,57300,805647.7509498596
2021-03-01,SZ000883,235800,806491.3375854492
2021-03-01,SZ000910,62600,805639.6650314331
2021-03-01,SZ002100,69500,805574.6712684631
2021-03-01,SZ002154,297800,806346.7451095581
2021-03-01,SZ002322,81200,806477.9483795166
2021-03-01,SZ002381,94900,805759.4436645508
2021-03-01,SZ002724,121700,806027.6482105255
2021-03-01,SZ300259,201100,806444.3205356598
2021-03-01,SZ300462,52700,805510.797214508
2021-03-01,SZ300552,23800,803200.4287719727
2021-03-01,SZ300625,61100,805493.9789772034
2021-04-01,SH600023,238100,876519.7260379791
2021-04-01,SH600261,261600,876568.9779281616
2021-04-01,SH600273,101500,876688.226222992
2021-04-01,SH600287,162000,876280.0798416138
2021-04-01,SH600390,146600,876657.5171470642
2021-04-01,SH600585,20200,875711.0404968262
2021-04-01,SH600668,63400,843501.0438919067
2021-04-01,SH601000,397300,876621.0636615753
2021-04-01,SH601006,145000,876239.5262718201
2021-04-01,SH601163,55300,875351.3731956482
2021-04-01,SH603556,69300,876474.26404953
2021-04-01,SH603886,58900,876414.9868011475
2021-04-01,SZ002100,87500,876301.4316558838
2021-04-01,SZ002322,83600,875848.8368988037
2021-04-01,SZ002382,48900,876558.0184936523
2021-04-01,SZ002432,115000,876325.101852417
2021-04-01,SZ002724,113100,876354.5263767242
2021-04-01,SZ300462,60600,875387.2667312622
2021-04-01,SZ300552,22400,873341.6015625
2021-04-01,SZ300625,68200,875746.35181427
2021-05-06,SH600033,344000,845136.8160247803
2021-05-06,SH600035,312800,845198.7697601318
2021-05-06,SH600075,120700,844595.9984779358
2021-05-06,SH600089,71900,844966.1153793335
2021-05-06,SH600512,283400,845109.1697692871
2021-05-06,SH600618,104600,844810.6719970703
2021-05-06,SH600694,46700,843797.1927642822
2021-05-06,SH601000,397300,821209.7822189331
2021-05-06,SH601126,135900,844639.4518375397
2021-05-06,SH601678,144600,844676.803779602
2021-05-06,SH603685,75500,845071.8479156494
2021-05-06,SH603900,119500,844560.5654716492
2021-05-06,SZ000848,132700,845070.9370613098
2021-05-06,SZ002022,51500,843943.323135376
2021-05-06,SZ002154,247300,845196.3974714279
2021-05-06,SZ002382,37600,843957.4478149414
2021-05-06,SZ002406,141700,844894.7094917297
2021-05-06,SZ002664,59900,802135.9686851501
2021-05-06,SZ002763,105200,844525.1205444336
2021-05-06,SZ300677,9200,836576.708984375
2021-06-01,SH600033,343900,879469.6038722992
2021-06-01,SH600035,323300,879580.8898210526
2021-06-01,SH600075,125300,879166.971540451
2021-06-01,SH600089,77300,879503.4967422485
2021-06-01,SH600483,91300,878948.4825134277
2021-06-01,SH600512,286400,879357.3020935059
2021-06-01,SH600566,49000,879037.4088287354
2021-06-01,SH600694,47600,878878.7162780762
2021-06-01,SH601000,433200,879563.7190818787
2021-06-01,SH601515,180300,879515.9129619598
2021-06-01,SH601678,137600,879604.4464111328
2021-06-01,SH603685,74700,878905.6517601013
2021-06-01,SZ002382,43500,879271.279335022
2021-06-01,SZ002406,149900,879493.8364982605
2021-06-01,SZ002531,104000,853778.3126831055
2021-06-01,SZ002567,130500,879471.3399410248
