date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2019-02-20,1005022.9352885139,599517.6543419898,405505.2809465241,8,0.0,1.1465729475021362,8,8,1.0,0.0006981041273221855,-0.006879472832010292
2019-02-21,1004305.2804293253,599517.6543419898,404787.6260873355,8,0.0,1.1435105800628662,8,8,1.0,-0.00071406814112418,-0.007588628560757371
2019-02-22,1017163.6078202797,599517.6543419898,417645.9534782898,8,0.0,1.1692225933074951,8,8,1.0,0.0128032059987353,0.0
2019-02-25,1039744.9322465241,599517.6543419898,440227.2779045343,8,0.0,1.238762378692627,8,8,1.0,0.02220028739981661,0.0
2019-02-26,1034514.7503592953,599517.6543419898,434997.0960173055,8,0.0,1.223885178565979,8,8,1.0,-0.005030254752892427,-0.005030254752892427
2019-02-27,1033048.9389288678,599517.6543419898,433531.284586878,8,0.0,1.2217925786972046,8,8,1.0,-0.0014169072310650233,-0.006440034579623943
2019-02-28,1030433.0758794214,599517.6543419898,430915.42153743166,8,0.0,1.2187966108322144,8,8,1.0,-0.0025321772772534112,-0.008955904547650051
2019-03-01,1039623.7402625689,19686.31886403676,1019937.4213985322,20,1148220.9528250198,1.2454818487167358,38,20,1.0,0.008919224933947145,-0.00011655934085041952
2019-03-04,1070526.6736843379,19686.31886403676,1050840.354820301,20,0.0,1.2602261304855347,38,20,1.0,0.02972511325488214,0.0
2019-03-05,1090327.4496220492,19686.31886403676,1070641.1307580124,20,0.0,1.2675036191940308,38,20,1.0,0.01849629385652274,0.0
2019-03-06,1101506.8516965955,19686.31886403676,1081820.5328325587,20,0.0,1.2781591415405273,38,20,1.0,0.010253251973452171,0.0
2019-03-07,1101406.1642459694,19686.31886403676,1081719.8453819326,20,0.0,1.2651253938674927,38,20,1.0,-9.140882825298124e-05,-9.140882825298124e-05
2019-03-08,1076282.319926223,19686.31886403676,1056596.0010621862,20,0.0,1.2148804664611816,38,20,1.0,-0.022810698846003175,-0.02290002257500301
2019-03-11,1106877.2831834545,19686.31886403676,1087190.9643194177,20,0.0,1.2389185428619385,38,20,1.0,0.02842652219663777,0.0
2019-03-12,1136144.172237618,19686.31886403676,1116457.853373581,20,0.0,1.2473552227020264,38,20,1.0,0.026440951945449376,0.0
2019-03-13,1117383.5631035438,19686.31886403676,1097697.244239507,20,0.0,1.2370052337646484,38,20,1.0,-0.016512525076043283,-0.016512525076043283
2019-03-14,1107310.9361449468,19686.31886403676,1087624.61728091,20,0.0,1.228468894958496,38,20,1.0,-0.009014475683372436,-0.025378149003646655
2019-03-15,1127906.3432908691,19686.31886403676,1108220.0244268323,20,0.0,1.2439206838607788,38,20,1.0,0.01859947958034658,-0.007250689787480447
2019-03-18,1165840.7572942392,19686.31886403676,1146154.4384302024,20,0.0,1.2793748378753662,38,20,1.0,0.03363259212878411,0.0
2019-03-19,1160223.861170319,19686.31886403676,1140537.542306282,20,0.0,1.273465871810913,38,20,1.0,-0.004817893085978908,-0.004817893085978908
2019-03-20,1161426.4340674875,19686.31886403676,1141740.1152034507,20,0.0,1.273957371711731,38,20,1.0,0.0010365007456023534,-0.0037863860901524715
2019-03-21,1170094.95073342,19686.31886403676,1150408.6318693832,20,0.0,1.2744389772415161,38,20,1.0,0.007463681221353102,0.0
2019-03-22,1178142.3703769993,19686.31886403676,1158456.0515129624,20,0.0,1.2734127044677734,38,20,1.0,0.0068775783012611225,0.0
2019-03-25,1150573.898494999,19686.31886403676,1130887.579630962,20,0.0,1.2431966066360474,38,20,1.0,-0.023399949424769972,-0.023399949424769972
2019-03-26,1121258.1348785146,19686.31886403676,1101571.8160144778,20,0.0,1.2291165590286255,38,20,1.0,-0.02547925314039423,-0.048282989330298065
2019-03-27,1142805.746492236,19686.31886403676,1123119.427628199,20,0.0,1.2433825731277466,38,20,1.0,0.01921735142287817,-0.0299935090811273
2019-03-28,1130362.751453309,19686.31886403676,1110676.4325892723,20,0.0,1.2384036779403687,38,20,1.0,-0.010888110317190614,-0.04055504676264288
2019-03-29,1171920.4557706648,19686.31886403676,1152234.136906628,20,0.0,1.2862138748168945,38,20,1.0,0.036764927244749446,-0.005281122861529375
2019-04-01,1209972.859790666,18165.17620916036,1191807.6835815057,20,1643461.7547576556,1.3199574947357178,65,20,1.0,0.032470125282502815,0.0
2019-04-02,1203201.5696147124,18165.17620916036,1185036.393405552,20,0.0,1.3190804719924927,65,20,1.0,-0.0055962331065220194,-0.0055962331065220194
2019-04-03,1233943.9883160903,18165.17620916036,1215778.81210693,20,0.0,1.33597731590271,65,20,1.0,0.025550514126425394,0.0
2019-04-04,1246985.6088879954,18165.17620916036,1228820.432678835,20,0.0,1.349286675453186,65,20,1.0,0.010569053940367557,0.0
2019-04-08,1263436.0524307895,18165.17620916036,1245270.876221629,20,0.0,1.347625970840454,65,20,1.0,0.013192167917209341,0.0
2019-04-09,1258093.8241094132,18165.17620916036,1239928.6479002528,20,0.0,1.3536710739135742,65,20,1.0,-0.004228332974271276,-0.004228332974271276
2019-04-10,1249086.958256501,18165.17620916036,1230921.7820473406,20,0.0,1.357132077217102,65,20,1.0,-0.007159136846799141,-0.011357198606673835
2019-04-11,1201488.7144435153,18165.17620916036,1183323.538234355,20,0.0,1.327812910079956,65,20,1.0,-0.03810642925887586,-0.04903084558026538
2019-04-12,1194399.0140020677,18165.17620916036,1176233.8377929074,20,0.0,1.3248368501663208,65,20,1.0,-0.005900763241651563,-0.05464228941060989
2019-04-15,1174299.1578996577,18165.17620916036,1156133.9816904974,20,0.0,1.3204855918884277,65,20,1.0,-0.016828426569996502,-0.07055117222564344
2019-04-16,1209095.1482857696,18165.17620916036,1190929.9720766093,20,0.0,1.357112169265747,65,20,1.0,0.029631282754513544,-0.04301041120401039
2019-04-17,1206133.1854012345,18165.17620916036,1187968.0091920742,20,0.0,1.3575937747955322,65,20,1.0,-0.002449735150070298,-0.04535478223793521
2019-04-18,1203918.4209073086,18165.17620916036,1185753.2446981482,20,0.0,1.3525583744049072,65,20,1.0,-0.0018362520165542406,-0.047107751444144585
2019-04-19,1198328.199456368,18165.17620916036,1180163.0232472077,20,0.0,1.3686778545379639,65,20,1.0,-0.004643355690768125,-0.05153236908916525
2019-04-22,1177716.4951635168,18165.17620916036,1159551.3189543565,20,0.0,1.3371232748031616,65,20,1.0,-0.017200383252436113,-0.06784637584336173
2019-04-23,1172109.7107638726,18165.17620916036,1153944.5345547122,20,0.0,1.3349308967590332,65,20,1.0,-0.004760725032441515,-0.07228410293596532
2019-04-24,1169475.808311031,18165.17620916036,1151310.6321018706,20,0.0,1.338611125946045,65,20,1.0,-0.002247146686571777,-0.07436881664013273
2019-04-25,1143230.0202024945,18165.17620916036,1125064.843993334,20,0.0,1.309291958808899,65,20,1.0,-0.02244235231034064,-0.09514215776653234
2019-04-26,1136408.8713166097,18165.17620916036,1118243.6951074493,20,0.0,1.2918373346328735,65,20,1.0,-0.005966558579940551,-0.10054104508873696
2019-04-29,1125330.5998775896,18165.17620916036,1107165.4236684293,20,0.0,1.2955108880996704,65,20,1.0,-0.009748490810517096,-0.10930941244512671
2019-04-30,1121972.2760241372,18165.17620916036,1103807.0998149768,20,0.0,1.2997890710830688,65,20,1.0,-0.0029842997727226317,-0.11196750016313284
2019-05-06,1050349.3172513288,64732.8976707528,985616.4195805761,20,1963090.908098388,1.2238619327545166,41,20,1.0,-0.06383665648728332,-0.16865652580476242
2019-05-07,1072312.5208889223,64732.8976707528,1007579.6232181694,20,0.0,1.2358360290527344,41,20,1.0,0.020910380267651574,-0.1512728176263095
2019-05-08,1057511.921693027,64732.8976707528,992779.0240222742,20,0.0,1.218162178993225,41,20,1.0,-0.013802505246908736,-0.16298737901421634
2019-05-09,1043144.4140598858,64732.8976707528,978411.516389133,20,0.0,1.195655345916748,41,20,1.0,-0.013586142471225804,-0.1743591517331433
2019-05-10,1082599.4489814264,64732.8976707528,1017866.5513106737,20,0.0,1.2390844821929932,41,20,1.0,0.03782317614872022,-0.1431307924935672
2019-05-13,1072300.8883247194,64732.8976707528,1007567.9906539667,20,0.0,1.2185839414596558,41,20,1.0,-0.009512807960872838,-0.15128202471216123
2019-05-14,1058306.966423365,64732.8976707528,993574.0687526123,20,0.0,1.2107517719268799,41,20,1.0,-0.013050368654657474,-0.16235810717350196
2019-05-15,1084780.9816919062,64732.8976707528,1020048.0840211534,20,0.0,1.2379685640335083,41,20,1.0,0.02501544080165341,-0.14140412599051577
2019-05-16,1092563.0815509784,64732.8976707528,1027830.1838802255,20,0.0,1.2435719966888428,41,20,1.0,0.007173890389315707,-0.13524465330165292
2019-05-17,1058296.2500285322,64732.8976707528,993563.3523577794,20,0.0,1.2119508981704712,41,20,1.0,-0.031363709886482405,-0.1623665891182844
2019-05-20,1042397.3939519352,64732.8976707528,977664.4962811824,20,0.0,1.2016640901565552,41,20,1.0,-0.015023067573156745,-0.17495041245149412
2019-05-21,1057018.5949793868,64732.8976707528,992285.6973086341,20,0.0,1.2179362773895264,41,20,1.0,0.014026513412528585,-0.163377843345744
2019-05-22,1049005.158113162,64732.8976707528,984272.2604424092,20,0.0,1.2121567726135254,41,20,1.0,-0.007581169247435016,-0.16972041751149403
2019-05-23,1020842.7470180356,64732.8976707528,956109.8493472828,20,0.0,1.190427303314209,41,20,1.0,-0.02684678037787913,-0.19201075111480004
2019-05-24,1019543.7204419394,64732.8976707528,954810.8227711866,20,0.0,1.1937322616577148,41,20,1.0,-0.001272504095161331,-0.19303892074285278
2019-05-27,1040155.031030132,64732.8976707528,975422.1333593791,20,0.0,1.2081111669540405,41,20,1.0,0.02021621061945056,-0.17672522560289117
2019-05-28,1050980.993147595,64732.8976707528,986248.0954768423,20,0.0,1.2197564840316772,41,20,1.0,0.010408027452159185,-0.16815655915029593
2019-05-29,1048299.3402194467,64732.8976707528,983566.4425486939,20,0.0,1.2169829607009888,41,20,1.0,-0.0025515712897119514,-0.1702790669915032
2019-05-30,1041029.1182017815,64732.8976707528,976296.2205310287,20,0.0,1.2094330787658691,41,20,1.0,-0.006935253833264099,-0.17603339227268988
2019-05-31,1040646.4864567413,64732.8976707528,975913.5887859885,20,0.0,1.205649971961975,41,20,1.0,-0.0003675514338168373,-0.17633624238077727
2019-06-03,1027453.6918131378,105688.26766855242,921765.4241445854,19,1354583.9361185376,1.2063872814178467,21,20,1.0,-0.012677498857967762,-0.18677823872734445
2019-06-04,1016339.6623870478,105688.26766855242,910651.3947184953,19,0.0,1.1952468156814575,21,20,1.0,-0.010817061162607944,-0.19557490825779444
2019-06-05,1002350.7647265736,105688.26766855242,896662.4970580211,19,0.0,1.19479501247406,21,20,1.0,-0.013763998570732627,-0.20664701407079566
2019-06-06,993300.780290442,105688.26766855242,887612.5126218896,19,0.0,1.184023380279541,21,20,1.0,-0.009028759945726383,-0.21381000773297576
2019-06-10,1011886.8133585325,105688.26766855242,906198.54568998,19,0.0,1.1993223428726196,21,20,1.0,0.018711384745571102,-0.1990993043045498
2019-06-11,1041183.043746485,105688.26766855242,935494.7760779326,19,0.0,1.2353744506835938,21,20,1.0,0.0289520823882623,-0.1759115613779585
2019-06-12,1032698.9980818947,105688.26766855242,927010.7304133422,19,0.0,1.226014256477356,21,20,1.0,-0.008148466991992342,-0.1826266188185527
2019-06-13,1032151.8636588654,105688.26766855242,926463.595990313,19,0.0,1.2241177558898926,21,20,1.0,-0.000529810161572275,-0.18305967154170133
2019-06-14,1026927.7788401314,105688.26766855242,921239.5111715789,19,0.0,1.2139836549758911,21,20,1.0,-0.005061352890664006,-0.1871944948346438
2019-06-17,1027725.3877360036,105688.26766855242,922037.1200674511,19,0.0,1.2139637470245361,21,20,1.0,0.0007766942450160297,-0.18656319347646444
2019-06-18,1036240.8101266187,105688.26766855242,930552.5424580663,19,0.0,1.2182153463363647,21,20,1.0,0.008285698195481972,-0.17982330159651383
2019-06-19,1049560.9786729282,105688.26766855242,943872.7110043758,19,0.0,1.2342649698257446,21,20,1.0,0.01285431766066214,-0.16928048977736232
2019-06-20,1077122.397895448,105688.26766855242,971434.1302268954,19,0.0,1.2716588973999023,21,20,1.0,0.026259950381700037,-0.14746583665780566
2019-06-21,1077660.4950588453,105688.26766855242,971972.2273902928,19,0.0,1.2734591960906982,21,20,1.0,0.0004995691895821608,-0.14703993685673367
2019-06-24,1085351.3546409556,105688.26766855242,979663.0869724031,19,0.0,1.2758939266204834,21,20,1.0,0.007136625697400589,-0.14095268015124918
2019-06-25,1084470.1581690374,105688.26766855242,978781.8905004851,19,0.0,1.2626209259033203,21,20,1.0,-0.0008118997301197473,-0.1416501404383944
2019-06-26,1092599.6479601618,105688.26766855242,986911.3802916094,19,0.0,1.2603025436401367,21,20,1.0,0.007496278002568246,-0.1352157112676552
2019-06-27,1105014.674912788,105688.26766855242,999326.4072442356,19,0.0,1.2737514972686768,21,20,1.0,0.011362832649456367,-0.1253893121169104
2019-06-28,1107190.7218215126,105688.26766855242,1001502.4541529602,19,0.0,1.2706856727600098,21,20,1.0,0.0019692470680503504,-0.12366698758411121
2019-07-01,1131711.718328184,68226.52783727305,1063485.190490911,20,1350391.7818065411,1.307295799255371,44,20,1.0,0.022147039370353783,-0.10425880585659575
2019-07-02,1122642.9815424508,68226.52783727305,1054416.4537051779,20,0.0,1.307747483253479,44,20,1.0,-0.008013292288896579,-0.1114366418604722
2019-07-03,1109922.1823993584,68226.52783727305,1041695.6545620854,20,0.0,1.2932522296905518,44,20,1.0,-0.011331117151433867,-0.12150505736802264
2019-07-04,1092182.9095225234,68226.52783727305,1023956.3816852504,20,0.0,1.286466360092163,44,20,1.0,-0.015982447380668896,-0.13554555656282197
2019-07-05,1105218.4504400662,68226.52783727305,1036991.9226027931,20,0.0,1.2931426763534546,44,20,1.0,0.01193530937344689,-0.1252280253411483
2019-07-08,1079324.8059560745,68226.52783727305,1011098.2781188015,20,0.0,1.2631125450134277,44,20,1.0,-0.023428530779305734,-0.1457226474743173
2019-07-09,1079902.5073241184,68226.52783727305,1011675.9794868453,20,0.0,1.259903907775879,44,20,1.0,0.0005352432973428911,-0.14526540124730603
2019-07-10,1077093.8048667575,68226.52783727305,1008867.2770294844,20,0.0,1.2577815055847168,44,20,1.0,-0.002600885207981074,-0.14748846782195157
2019-07-11,1083015.6924466654,68226.52783727305,1014789.1646093924,20,0.0,1.2572766542434692,44,20,1.0,0.005498023991179268,-0.1428013389652797
2019-07-12,1089185.9627524705,68226.52783727305,1020959.4349151974,20,0.0,1.2650855779647827,44,20,1.0,0.005697304617872767,-0.13791761707533223
2019-07-15,1102498.0824466024,68226.52783727305,1034271.5546093293,20,0.0,1.2702207565307617,44,20,1.0,0.012222081581450883,-0.12738117586129527
2019-07-16,1100633.2714240567,68226.52783727305,1032406.7435867838,20,0.0,1.2644578218460083,44,20,1.0,-0.001691441511088465,-0.12885715956380073
2019-07-17,1103286.1782445365,68226.52783727305,1035059.6504072634,20,0.0,1.263727068901062,44,20,1.0,0.0024103458339463923,-0.12675740404758307
2019-07-18,1098178.4679072907,68226.52783727305,1029951.9400700177,20,0.0,1.2516897916793823,44,20,1.0,-0.004629542577405332,-0.1308001178259487
2019-07-19,1108403.4516490214,68226.52783727305,1040176.9238117484,20,0.0,1.2648298740386963,44,20,1.0,0.009310857971214448,-0.12270712117442972
2019-07-22,1099298.5031308364,68226.52783727305,1031071.9752935634,20,0.0,1.2561007738113403,44,20,1.0,-0.008214471458600325,-0.12991361848837568
2019-07-23,1104855.058076243,68226.52783727305,1036628.53023897,20,0.0,1.2588344812393188,44,20,1.0,0.005054637052248623,-0.1255156476257302
2019-07-24,1121039.7081954256,68226.52783727305,1052813.1803581526,20,0.0,1.2687724828720093,44,20,1.0,0.014648663642236492,-0.1127056204874004
2019-07-25,1126936.3942692303,68226.52783727305,1058709.8664319573,20,0.0,1.279149055480957,44,20,1.0,0.005260015350657676,-0.1080384384306119
2019-07-26,1137203.6516614922,68226.52783727305,1068977.1238242192,20,0.0,1.2816401720046997,44,20,1.0,0.009110769200882718,-0.09991198250709421
2019-07-29,1128356.7934220005,68226.52783727305,1060130.2655847275,20,0.0,1.2802119255065918,44,20,1.0,-0.007779484551044269,-0.10691420333376034
2019-07-30,1133263.1531301774,68226.52783727305,1065036.6252929044,20,0.0,1.2855429649353027,44,20,1.0,0.0043482342967930965,-0.10303085704271753
2019-07-31,1126832.8619276416,68226.52783727305,1058606.3340903686,20,0.0,1.2739307880401611,44,20,1.0,-0.0056741377188297415,-0.10812038348939779
2019-08-01,1114208.2582669908,63686.75458720332,1050521.5036797875,20,662505.0904208526,1.2633384466171265,49,20,1.0,-0.01120361686919058,-0.1181126610062232
2019-08-02,1103631.8712046817,63686.75458720332,1039945.1166174783,20,0.0,1.2447278499603271,49,20,1.0,-0.009492289241114893,-0.12648379070602922
2019-08-05,1086819.5938917876,63686.75458720332,1023132.8393045843,20,0.0,1.220895767211914,49,20,1.0,-0.015233591699868598,-0.13979057998163058
2019-08-06,1076901.0262790234,63686.75458720332,1013214.2716918201,20,0.0,1.2078222036361694,49,20,1.0,-0.009126231868204382,-0.14764105060393184
2019-08-07,1077553.8188847192,63686.75458720332,1013867.0642975158,20,0.0,1.2028731107711792,49,20,1.0,0.0006061769742677914,-0.1471243702349968
2019-08-08,1089477.3414279423,63686.75458720332,1025790.5868407389,20,0.0,1.2187700271606445,49,20,1.0,0.011065361501445992,-0.13768699307587362
2019-08-09,1080904.9581987394,63686.75458720332,1017218.2036115361,20,0.0,1.2068921327590942,49,20,1.0,-0.007868344666964178,-0.1444719690251589
2019-08-12,1103747.9798993946,63686.75458720332,1040061.2253121912,20,0.0,1.2286714315414429,49,20,1.0,0.021133237966381113,-0.12639189155965813
2019-08-13,1100320.6984762817,63686.75458720332,1036633.9438890785,20,0.0,1.2175941467285156,49,20,1.0,-0.003105130415210544,-0.12910455866815085
2019-08-14,1102032.3272145102,63686.75458720332,1038345.5726273069,20,0.0,1.2231245040893555,49,20,1.0,0.0015555726076941223,-0.12774981757544934
2019-08-15,1107791.7824711404,63686.75458720332,1044105.027883937,20,0.0,1.2269775867462158,49,20,1.0,0.00522621262044809,-0.1231912526638741
2019-08-16,1108573.844444937,63686.75458720332,1044887.0898577338,20,0.0,1.2324713468551636,49,20,1.0,0.0007059647725966567,-0.12257225657595017
2019-08-19,1139089.5001721876,63686.75458720332,1075402.7455849843,20,0.0,1.2592263221740723,49,20,1.0,0.02752694904373265,-0.09841934779315908
2019-08-20,1139899.186096554,63686.75458720332,1076212.4315093507,20,0.0,1.2581102848052979,49,20,1.0,0.000710818530277102,-0.09777848755903129
2019-08-21,1140962.6259514736,63686.75458720332,1077275.8713642703,20,0.0,1.2561273574829102,49,20,1.0,0.0009329244795421854,-0.09693678302410558
2019-08-22,1135262.290494163,63686.75458720332,1071575.5359069598,20,0.0,1.2600301504135132,49,20,1.0,-0.004996075531007782,-0.10144855506539197
2019-08-23,1153068.83615684,63686.75458720332,1089382.0815696367,20,0.0,1.26911461353302,49,20,1.0,0.015684961802902908,-0.08735480997364953
2019-08-26,1146880.0928804353,63686.75458720332,1083193.338293232,20,0.0,1.250862717628479,49,20,1.0,-0.005367193251906488,-0.09225315307894388
2019-08-27,1155393.4788621692,63686.75458720332,1091706.724274966,20,0.0,1.2678158283233643,49,20,1.0,0.007423082879006282,-0.08551487300109217
2019-08-28,1154026.8557506572,63686.75458720332,1090340.101163454,20,0.0,1.2630428075790405,49,20,1.0,-0.0011828205165723693,-0.08659654477140677
2019-08-29,1163931.6096018876,63686.75458720332,1100244.8550146844,20,0.0,1.2589274644851685,49,20,1.0,0.00858277587031342,-0.07875700763600979
2019-08-30,1152207.225897901,63686.75458720332,1088520.4713106977,20,0.0,1.262049674987793,49,20,1.0,-0.010073086431596101,-0.08803676792259463
2019-09-02,1184138.2287271987,43308.63782081906,1140829.5909063795,20,1234525.970890579,1.2782355546951294,42,20,1.0,0.027712899304562333,-0.06276362270257019
2019-09-03,1199104.7921235769,43308.63782081906,1155796.1543027577,20,0.0,1.279992699623108,42,20,1.0,0.012639202952230866,-0.05091770191569445
2019-09-04,1201988.0301979885,43308.63782081906,1158679.3923771693,20,0.0,1.2907510995864868,42,20,1.0,0.0024044921622783377,-0.04863564096859352
2019-09-05,1218617.9219731027,43308.63782081906,1175309.2841522836,20,0.0,1.3038114309310913,42,20,1.0,0.013835322280518092,-0.035473208455195526
2019-09-06,1216786.4977223785,43308.63782081906,1173477.8599015593,20,0.0,1.311514139175415,42,20,1.0,-0.0015028699461099304,-0.03692276678242601
2019-09-09,1237521.5904539542,43308.63782081906,1194212.952633135,20,0.0,1.3196319341659546,42,20,1.0,0.017040863594713018,-0.020511099019991597
2019-09-10,1217442.9490742085,43308.63782081906,1174134.3112533893,20,0.0,1.3150880336761475,42,20,1.0,-0.0162248816785332,-0.03640319054382879
2019-09-11,1213093.8691301048,43308.63782081906,1169785.2313092856,20,0.0,1.3053990602493286,42,20,1.0,-0.003572306979485962,-0.03984545415165952
2019-09-12,1214073.522551501,43308.63782081906,1170764.8847306818,20,0.0,1.3194425106048584,42,20,1.0,0.0008075660477111501,-0.03907006593987672
2019-09-16,1221492.8735426054,43308.63782081906,1178184.2357217863,20,0.0,1.3145732879638672,42,20,1.0,0.006111121652263574,-0.03319770621353357
2019-09-17,1209202.7664352206,43308.63782081906,1165894.1286144014,20,0.0,1.292484998703003,42,20,1.0,-0.010061546304188207,-0.04292523225946154
2019-09-18,1217616.4459910144,43308.63782081906,1174307.8081701952,20,0.0,1.2987494468688965,42,20,1.0,0.006958038626224461,-0.036265869057338085
2019-09-19,1229470.652207293,43308.63782081906,1186162.014386474,20,0.0,1.3034992218017578,42,20,1.0,0.009735583200529696,-0.026883355242355633
2019-09-20,1244878.086461399,43308.63782081906,1201569.4486405798,20,0.0,1.307242512702942,42,20,1.0,0.012531762532472568,-0.014688488533856403
2019-09-23,1247406.512741965,43308.63782081906,1204097.8749211458,20,0.0,1.2922989130020142,42,20,1.0,0.002031063369227759,-0.012687258415639113
2019-09-24,1249734.9879882953,43308.63782081906,1206426.350167476,20,0.0,1.2957600355148315,42,20,1.0,0.0018666531099087447,-0.01084428801610815
2019-09-25,1218809.5408005316,43308.63782081906,1175500.9029797125,20,0.0,1.2857621908187866,42,20,1.0,-0.0247456040560603,-0.03532154361465201
2019-09-26,1191530.6272753233,43308.63782081906,1148221.989454504,20,0.0,1.2758506536483765,42,20,1.0,-0.022381604846390624,-0.05691259562929496
2019-09-27,1216979.7576404356,43308.63782081906,1173671.1198196164,20,0.0,1.2796738147735596,42,20,1.0,0.021358351839689593,-0.03676980303116584
2019-09-30,1197211.979168696,43308.63782081906,1153903.341347877,20,0.0,1.267012119293213,42,20,1.0,-0.01624330918212369,-0.05241584893408846
2019-10-08,1188700.1888121006,56119.687828403024,1132580.5009836976,20,1089556.286638466,1.274701476097107,36,20,1.0,-0.0071096769032547025,-0.05915286608681203
2019-10-09,1199338.2287029417,56119.687828403024,1143218.5408745387,20,0.0,1.276548147201538,36,20,1.0,0.008949304451168594,-0.05073293864341344
2019-10-10,1225814.2179550917,56119.687828403024,1169694.5301266888,20,0.0,1.2869778871536255,36,20,1.0,0.0220754984861804,-0.029777395067455248
2019-10-11,1231046.5879588006,56119.687828403024,1174926.9001303976,20,0.0,1.2992974519729614,36,20,1.0,0.004268485327603377,-0.025636014113791572
